pogona_vitticeps ENSPVIG00000017118
gasterosteus_aculeatus ENSGACG00000006409
esox_lucius ENSELUG00000009874
pygocentrus_nattereri ENSPNAG00000008473
ictalurus_punctatus ENSIPUG00000007079
astyanax_mexicanus ENSAMXG00000005489
danio_rerio ENSDARG00000101478
scleropages_formosus ENSSFOG00015009086
paramormyrops_kingsleyae ENSPKIG00000008928
scleropages_formosus ENSSFOG00015014676
paramormyrops_kingsleyae ENSPKIG00000007463
lepisosteus_oculatus ENSLOCG00000008196
eptatretus_burgeri ENSEBUG00000003831
