anser_brachyrhynchus ENSABRG00000018045
astatotilapia_calliptera ENSACLG00000025530
pundamilia_nyererei ENSPNYG00000005446
haplochromis_burtoni ENSHBUG00000023321
neolamprologus_brichardi ENSNBRG00000016395
oreochromis_niloticus ENSONIG00000002980
amphilophus_citrinellus ENSACIG00000005439
amphiprion_ocellaris ENSAOCG00000004366
amphiprion_percula ENSAPEG00000018687
acanthochromis_polyacanthus ENSAPOG00000002021
stegastes_partitus ENSSPAG00000007742
labrus_bergylta ENSLBEG00000002524
gasterosteus_aculeatus ENSGACG00000015507
takifugu_rubripes ENSTRUG00000017269
tetraodon_nigroviridis ENSTNIG00000009411
mola_mola ENSMMOG00000017390
cynoglossus_semilaevis ENSCSEG00000001271
hippocampus_comes ENSHCOG00000008048
periophthalmus_magnuspinnatus ENSPMGG00000023095
gadus_morhua ENSGMOG00000018684
esox_lucius ENSELUG00000009733
lepisosteus_oculatus ENSLOCG00000006384
petromyzon_marinus ENSPMAG00000002427
