pogona_vitticeps ENSPVIG00000025421
kryptolebias_marmoratus ENSKMAG00000004840
cynoglossus_semilaevis ENSCSEG00000004301
monopterus_albus ENSMALG00000001550
mastacembelus_armatus ENSMAMG00000019200
anabas_testudineus ENSATEG00000023308
fundulus_heteroclitus ENSFHEG00000009333
cyprinodon_variegatus ENSCVAG00000003042
poecilia_formosa ENSPFOG00000000867
poecilia_mexicana ENSPMEG00000008362
poecilia_latipinna ENSPLAG00000012332
poecilia_reticulata ENSPREG00000005006
xiphophorus_maculatus ENSXMAG00000002702
gambusia_affinis ENSGAFG00000000280
oryzias_latipes ENSORLG00000017311
oryzias_latipes_asm223469v1 ENSORLG00015005021
oryzias_melastigma ENSOMEG00000023146
amphiprion_ocellaris ENSAOCG00000021520
amphiprion_percula ENSAPEG00000019797
acanthochromis_polyacanthus ENSAPOG00000015889
stegastes_partitus ENSSPAG00000010280
scophthalmus_maximus ENSSMAG00000009923
hippocampus_comes ENSHCOG00000006187
seriola_lalandi_dorsalis ENSSLDG00000004691
seriola_dumerili ENSSDUG00000014175
takifugu_rubripes ENSTRUG00000004809
tetraodon_nigroviridis ENSTNIG00000018721
mola_mola ENSMMOG00000006081
labrus_bergylta ENSLBEG00000013754
periophthalmus_magnuspinnatus ENSPMGG00000016342
esox_lucius ENSELUG00000013662
paramormyrops_kingsleyae ENSPKIG00000018823
lepisosteus_oculatus ENSLOCG00000016187
eptatretus_burgeri ENSEBUG00000006507
drosophila_melanogaster FBgn0030778
