gallus_gallus ENSGALG00000040380
ornithorhynchus_anatinus ENSOANG00000008491
xenopus_tropicalis ENSXETG00000004472
xenopus_tropicalis ENSXETG00000015768
latimeria_chalumnae ENSLACG00000000179
denticeps_clupeoides ENSDCDG00000002045
denticeps_clupeoides ENSDCDG00000012832
clupea_harengus ENSCHAG00000002487
astyanax_mexicanus ENSAMXG00005014570
astyanax_mexicanus ENSAMXG00000008853
pygocentrus_nattereri ENSPNAG00000005182
electrophorus_electricus ENSEEEG00000013895
ictalurus_punctatus ENSIPUG00000018684
electrophorus_electricus ENSEEEG00000002237
danio_rerio ENSDARG00000068919
gouania_willdenowi ENSGWIG00000021938
periophthalmus_magnuspinnatus ENSPMGG00000002897
oryzias_latipes ENSORLG00000020003
oryzias_latipes ENSORLG00015017216
oryzias_latipes ENSORLG00020003013
oryzias_melastigma ENSOMEG00000011578
cynoglossus_semilaevis ENSCSEG00000016935
anabas_testudineus ENSATEG00000019071
takifugu_rubripes ENSTRUG00000023440
tetraodon_nigroviridis ENSTNIG00000014964
mola_mola ENSMMOG00000009759
larimichthys_crocea ENSLCRG00005019923
labrus_bergylta ENSLBEG00000017178
labrus_bergylta ENSLBEG00000016744
gasterosteus_aculeatus ENSGACG00000000293
lates_calcarifer ENSLCAG00010017971
scophthalmus_maximus ENSSMAG00000012972
seriola_lalandi ENSSLDG00000005524
seriola_dumerili ENSSDUG00000019366
mastacembelus_armatus ENSMAMG00000011498
monopterus_albus ENSMALG00000014561
maylandia_zebra ENSMZEG00005026750
astatotilapia_calliptera ENSACLG00000014360
pundamilia_nyererei ENSPNYG00000019952
haplochromis_burtoni ENSHBUG00000021032
neolamprologus_brichardi ENSNBRG00000007632
oreochromis_niloticus ENSONIG00000000753
amphilophus_citrinellus ENSACIG00000004925
parambassis_ranga ENSPRNG00000019675
fundulus_heteroclitus ENSFHEG00000017651
cyprinodon_variegatus ENSCVAG00000001832
poecilia_formosa ENSPFOG00000011542
poecilia_mexicana ENSPMEG00000016338
poecilia_latipinna ENSPLAG00000016665
poecilia_reticulata ENSPREG00000013050
xiphophorus_maculatus ENSXMAG00000003344
xiphophorus_couchianus ENSXCOG00000016419
gambusia_affinis ENSGAFG00000000484
kryptolebias_marmoratus ENSKMAG00000014692
amphiprion_ocellaris ENSAOCG00000015828
amphiprion_ocellaris ENSAOCG00000011287
amphiprion_percula ENSAPEG00000023593
acanthochromis_polyacanthus ENSAPOG00000000730
stegastes_partitus ENSSPAG00000008017
hippocampus_comes ENSHCOG00000003223
gadus_morhua ENSGMOG00000007156
esox_lucius ENSELUG00000012402
hucho_hucho ENSHHUG00000032826
paramormyrops_kingsleyae ENSPKIG00000013565
scleropages_formosus ENSSFOG00015003624
lepisosteus_oculatus ENSLOCG00000001305
erpetoichthys_calabaricus ENSECRG00000013324
callorhinchus_milii ENSCMIG00000019014
eptatretus_burgeri ENSEBUG00000015828
crocodylus_porosus ENSCPRG00005008058
ciona_intestinalis ENSCING00000021519
drosophila_melanogaster FBgn0003482
