sarcophilus_harrisii ENSSHAG00000005278
takifugu_rubripes ENSTRUG00000013324
gasterosteus_aculeatus ENSGACG00000016621
oryzias_latipes ENSORLG00000009235
oryzias_latipes_asm223469v1 ENSORLG00015010675
oryzias_latipes ENSORLG00020011448
oryzias_melastigma ENSOMEG00000020820
cyprinodon_variegatus ENSCVAG00000022772
fundulus_heteroclitus ENSFHEG00000017211
xiphophorus_maculatus ENSXMAG00000015514
xiphophorus_couchianus ENSXCOG00000005331
gambusia_affinis ENSGAFG00000013091
poecilia_mexicana ENSPMEG00000020572
poecilia_latipinna ENSPLAG00000010799
poecilia_formosa ENSPFOG00000004159
poecilia_reticulata ENSPREG00000000055
kryptolebias_marmoratus ENSKMAG00000008615
haplochromis_burtoni ENSHBUG00000018324
pundamilia_nyererei ENSPNYG00000020156
maylandia_zebra ENSMZEG00005012673
astatotilapia_calliptera ENSACLG00000002713
neolamprologus_brichardi ENSNBRG00000009936
oreochromis_niloticus ENSONIG00000003181
amphilophus_citrinellus ENSACIG00000017828
amphiprion_ocellaris ENSAOCG00000022195
amphiprion_percula ENSAPEG00000022697
acanthochromis_polyacanthus ENSAPOG00000009959
stegastes_partitus ENSSPAG00000011009
anabas_testudineus ENSATEG00000007186
mola_mola ENSMMOG00000020265
seriola_dumerili ENSSDUG00000015880
seriola_lalandi_dorsalis ENSSLDG00000022333
monopterus_albus ENSMALG00000018344
mastacembelus_armatus ENSMAMG00000007695
labrus_bergylta ENSLBEG00000007886
hippocampus_comes ENSHCOG00000010816
periophthalmus_magnuspinnatus ENSPMGG00000009517
gadus_morhua ENSGMOG00000007690
esox_lucius ENSELUG00000016444
paramormyrops_kingsleyae ENSPKIG00000017327
scleropages_formosus ENSSFOG00015023592
paramormyrops_kingsleyae ENSPKIG00000013829
scleropages_formosus ENSSFOG00015008148
lepisosteus_oculatus ENSLOCG00000005006
petromyzon_marinus ENSPMAG00000008334
eptatretus_burgeri ENSEBUG00000014511
eptatretus_burgeri ENSEBUG00000003630
eptatretus_burgeri ENSEBUG00000001101
ciona_savignyi ENSCSAVG00000011328
