junco_hyemalis ENSJHYG00000015844
rhinopithecus_roxellana ENSRROG00000029479
rhinopithecus_bieti ENSRBIG00000043191
colobus_angolensis ENSCANG00000030129
aotus_nancymaae ENSANAG00000031864
aotus_nancymaae ENSANAG00000020865
aotus_nancymaae ENSANAG00000015019
saimiri_boliviensis ENSSBOG00000024837
aotus_nancymaae ENSANAG00000037710
callithrix_jacchus ENSCJAG00000059284
cebus_capucinus ENSCCAG00000031916
callithrix_jacchus ENSCJAG00000005442
aotus_nancymaae ENSANAG00000035511
carlito_syrichta ENSTSYG00000006109
microcebus_murinus ENSMICG00000031722
microcebus_murinus ENSMICG00000031137
microcebus_murinus ENSMICG00000029672
propithecus_coquereli ENSPCOG00000020372
prolemur_simus ENSPSMG00000013381
prolemur_simus ENSPSMG00000003189
ictidomys_tridecemlineatus ENSSTOG00000006625
spermophilus_dauricus ENSSDAG00000002785
ictidomys_tridecemlineatus ENSSTOG00000033001
marmota_marmota ENSMMMG00000014689
heterocephalus_glaber ENSHGLG00000006798
heterocephalus_glaber ENSHGLG00100011772
heterocephalus_glaber ENSHGLG00000013739
heterocephalus_glaber ENSHGLG00100007621
heterocephalus_glaber ENSHGLG00000004191
heterocephalus_glaber ENSHGLG00100003109
heterocephalus_glaber ENSHGLG00000014906
heterocephalus_glaber ENSHGLG00100007441
heterocephalus_glaber ENSHGLG00000016301
heterocephalus_glaber ENSHGLG00100008422
heterocephalus_glaber ENSHGLG00000001807
fukomys_damarensis ENSFDAG00000015080
fukomys_damarensis ENSFDAG00000009506
cavia_porcellus ENSCPOG00000001564
chinchilla_lanigera ENSCLAG00000008435
chinchilla_lanigera ENSCLAG00000011563
chinchilla_lanigera ENSCLAG00000006768
chinchilla_lanigera ENSCLAG00000001778
octodon_degus ENSODEG00000000776
chinchilla_lanigera ENSCLAG00000015137
cavia_aperea ENSCAPG00000010937
castor_canadensis ENSCCNG00000004359
dipodomys_ordii ENSDORG00000003231
cricetulus_griseus ENSCGRG00001018674
cricetulus_griseus ENSCGRG00000016133
cricetulus_griseus ENSCGRG00015018739
mesocricetus_auratus ENSMAUG00000007552
microtus_ochrogaster ENSMOCG00000017379
mus_spicilegus ENSMSIG00000009086
mus_musculus ENSMUSG00000026484
mus_spretus MGP_SPRETEiJ_G0015501
mus_caroli MGP_CAROLIEiJ_G0014694
mus_pahari MGP_PahariEiJ_G0027930
rattus_norvegicus ENSRNOG00000002454
meriones_unguiculatus ENSMUGG00000019066
nannospalax_galili ENSNGAG00000019146
jaculus_jaculus ENSJJAG00000011187
jaculus_jaculus ENSJJAG00000020206
jaculus_jaculus ENSJJAG00000023707
otolemur_garnettii ENSOGAG00000016182
cebus_capucinus ENSCCAG00000027413
cavia_aperea ENSCAPG00000017788
urocitellus_parryii ENSUPAG00010004080
peromyscus_maniculatus ENSPEMG00000020255
oryctolagus_cuniculus ENSOCUG00000025897
oryctolagus_cuniculus ENSOCUG00000004892
ochotona_princeps ENSOPRG00000000672
tupaia_belangeri ENSTBEG00000016387
loxodonta_africana ENSLAFG00000021357
loxodonta_africana ENSLAFG00000027098
procavia_capensis ENSPCAG00000008228
echinops_telfairi ENSETEG00000015824
ornithorhynchus_anatinus ENSOANG00000001008
xenopus_tropicalis ENSXETG00000014002
latimeria_chalumnae ENSLACG00000007978
clupea_harengus ENSCHAG00000027312
denticeps_clupeoides ENSDCDG00000019960
electrophorus_electricus ENSEEEG00000019736
ictalurus_punctatus ENSIPUG00000001108
astyanax_mexicanus ENSAMXG00000005594
astyanax_mexicanus ENSAMXG00005006099
pygocentrus_nattereri ENSPNAG00000029511
danio_rerio ENSDARG00000010381
cyprinodon_variegatus ENSCVAG00000021257
gouania_willdenowi ENSGWIG00000022072
takifugu_rubripes ENSTRUG00000012510
tetraodon_nigroviridis ENSTNIG00000018148
labrus_bergylta ENSLBEG00000027171
amphiprion_percula ENSAPEG00000009924
amphiprion_percula ENSAPEG00000009843
amphiprion_ocellaris ENSAOCG00000011707
acanthochromis_polyacanthus ENSAPOG00000009891
stegastes_partitus ENSSPAG00000013464
parambassis_ranga ENSPRNG00000012648
astatotilapia_calliptera ENSACLG00000022354
maylandia_zebra ENSMZEG00005015454
pundamilia_nyererei ENSPNYG00000020045
haplochromis_burtoni ENSHBUG00000011660
neolamprologus_brichardi ENSNBRG00000012063
oreochromis_niloticus ENSONIG00000001668
amphilophus_citrinellus ENSACIG00000004691
cottoperca_gobio ENSCGOG00000003800
gasterosteus_aculeatus ENSGACG00000014602
larimichthys_crocea ENSLCRG00005002768
monopterus_albus ENSMALG00000003745
mastacembelus_armatus ENSMAMG00000011277
seriola_lalandi ENSSLDG00000010748
seriola_dumerili ENSSDUG00000003311
lates_calcarifer ENSLCAG00010027353
cynoglossus_semilaevis ENSCSEG00000021194
hippocampus_comes ENSHCOG00000016621
anabas_testudineus ENSATEG00000005008
anabas_testudineus ENSATEG00000005273
betta_splendens ENSBSLG00000023398
mola_mola ENSMMOG00000021455
poecilia_formosa ENSPFOG00000000304
poecilia_latipinna ENSPLAG00000010619
poecilia_mexicana ENSPMEG00000013503
poecilia_reticulata ENSPREG00000012719
xiphophorus_couchianus ENSXCOG00000006913
xiphophorus_maculatus ENSXMAG00000000885
gambusia_affinis ENSGAFG00000020406
fundulus_heteroclitus ENSFHEG00000009425
kryptolebias_marmoratus ENSKMAG00000011961
scophthalmus_maximus ENSSMAG00000019802
oryzias_latipes ENSORLG00015005635
oryzias_latipes ENSORLG00000005359
oryzias_melastigma ENSOMEG00000017307
periophthalmus_magnuspinnatus ENSPMGG00000005284
gadus_morhua ENSGMOG00000009051
hucho_hucho ENSHHUG00000009348
hucho_hucho ENSHHUG00000020348
esox_lucius ENSELUG00000012310
scleropages_formosus ENSSFOG00015004836
paramormyrops_kingsleyae ENSPKIG00000005901
lepisosteus_oculatus ENSLOCG00000001809
erpetoichthys_calabaricus ENSECRG00000012765
callorhinchus_milii ENSCMIG00000018140
eptatretus_burgeri ENSEBUG00000013437
