pogona_vitticeps ENSPVIG00000002470
cercocebus_atys ENSCATG00000030131
mandrillus_leucophaeus ENSMLEG00000029669
macaca_fascicularis ENSMFAG00000045738
macaca_mulatta ENSMMUG00000018335
macaca_nemestrina ENSMNEG00000044146
chlorocebus_sabaeus ENSCSAG00000013246
theropithecus_gelada ENSTGEG00000004097
papio_anubis ENSPANG00000010723
saimiri_boliviensis_boliviensis ENSSBOG00000032876
cebus_capucinus ENSCCAG00000033507
callithrix_jacchus ENSCJAG00000002300
aotus_nancymaae ENSANAG00000024436
carlito_syrichta ENSTSYG00000037041
propithecus_coquereli ENSPCOG00000015204
microcebus_murinus ENSMICG00000013126
prolemur_simus ENSPSMG00000006478
otolemur_garnettii ENSOGAG00000034911
tupaia_belangeri ENSTBEG00000003112
ochotona_princeps ENSOPRG00000003658
erinaceus_europaeus ENSEEUG00000003864
loxodonta_africana ENSLAFG00000004899
procavia_capensis ENSPCAG00000009232
echinops_telfairi ENSETEG00000001936
dasypus_novemcinctus ENSDNOG00000007135
coturnix_japonica ENSCJPG00005003862
gallus_gallus ENSGALG00000037601
numida_meleagris ENSNMEG00000004412
anas_platyrhynchos_platyrhynchos ENSAPLG00000030233
calidris_pugnax ENSCPUG00000001305
calidris_pugnax ENSCPUG00000001301
calidris_pygmaea ENSCPGG00000009044
lonchura_striata_domestica ENSLSDG00000002420
junco_hyemalis ENSJHYG00000000100
lepidothrix_coronata ENSLCOG00000003000
eptatretus_burgeri ENSEBUG00000005494
ciona_savignyi ENSCSAVG00000007071
ciona_intestinalis ENSCING00000008846
drosophila_melanogaster FBgn0034009
