ciona_savignyi ENSCSAVG00000006435
spermophilus_dauricus ENSSDAG00000020785
ictidomys_tridecemlineatus ENSSTOG00000016272
urocitellus_parryii ENSUPAG00010007222
marmota_marmota ENSMMMG00000015503
ochotona_princeps ENSOPRG00000008052
oryctolagus_cuniculus ENSOCUG00000027619
tupaia_belangeri ENSTBEG00000000237
pan_paniscus ENSPPAG00000040792
pan_troglodytes ENSPTRG00000003297
homo_sapiens ENSG00000132275
gorilla_gorilla ENSGGOG00000000389
pongo_abelii ENSPPYG00000003538
nomascus_leucogenys ENSNLEG00000017445
macaca_mulatta ENSMMUG00000007738
macaca_nemestrina ENSMNEG00000029648
macaca_fascicularis ENSMFAG00000046084
theropithecus_gelada ENSTGEG00000019931
papio_anubis ENSPANG00000006537
mandrillus_leucophaeus ENSMLEG00000035110
cercocebus_atys ENSCATG00000029344
chlorocebus_sabaeus ENSCSAG00000004345
colobus_angolensis ENSCANG00000040771
piliocolobus_tephrosceles ENSPTEG00000038975
rhinopithecus_bieti ENSRBIG00000044485
rhinopithecus_roxellana ENSRROG00000045322
cebus_capucinus ENSCCAG00000035197
saimiri_boliviensis ENSSBOG00000035280
callithrix_jacchus ENSCJAG00000014012
aotus_nancymaae ENSANAG00000028524
carlito_syrichta ENSTSYG00000003391
propithecus_coquereli ENSPCOG00000024627
prolemur_simus ENSPSMG00000023640
microcebus_murinus ENSMICG00000038472
otolemur_garnettii ENSOGAG00000007184
dasypus_novemcinctus ENSDNOG00000000812
loxodonta_africana ENSLAFG00000000112
procavia_capensis ENSPCAG00000016176
echinops_telfairi ENSETEG00000008877
vombatus_ursinus ENSVURG00010004751
phascolarctos_cinereus ENSPCIG00000037345
notamacropus_eugenii ENSMEUG00000004945
monodelphis_domestica ENSMODG00000051595
sarcophilus_harrisii ENSSHAG00000009273
xenopus_tropicalis ENSXETG00000001593
latimeria_chalumnae ENSLACG00000001252
eptatretus_burgeri ENSEBUG00000002584
caenorhabditis_elegans WBGene00020296
drosophila_melanogaster FBgn0034422
saccharomyces_cerevisiae YDR083W
