gallus_gallus ENSGALG00000007909
bison_bison_bison ENSBBBG00000009426
tursiops_truncatus ENSTTRG00000003033
sus_scrofa ENSSSCG00000034963
vicugna_pacos ENSVPAG00000008883
erinaceus_europaeus ENSEEUG00000001049
sorex_araneus ENSSARG00000011106
loxodonta_africana ENSLAFG00000011381
procavia_capensis ENSPCAG00000008236
echinops_telfairi ENSETEG00000003419
choloepus_hoffmanni ENSCHOG00000013765
dasypus_novemcinctus ENSDNOG00000031612
dasypus_novemcinctus ENSDNOG00000015937
ornithorhynchus_anatinus ENSOANG00000020145
phascolarctos_cinereus ENSPCIG00000023221
notamacropus_eugenii ENSMEUG00000016685
monodelphis_domestica ENSMODG00000009566
ornithorhynchus_anatinus ENSOANG00000013556
xenopus_tropicalis ENSXETG00000007807
latimeria_chalumnae ENSLACG00000011619
labrus_bergylta ENSLBEG00000015224
gasterosteus_aculeatus ENSGACG00000005158
mola_mola ENSMMOG00000002817
amphiprion_ocellaris ENSAOCG00000003725
amphiprion_percula ENSAPEG00000021177
acanthochromis_polyacanthus ENSAPOG00000008805
stegastes_partitus ENSSPAG00000019195
astatotilapia_calliptera ENSACLG00000014950
maylandia_zebra ENSMZEG00005022693
haplochromis_burtoni ENSHBUG00000017702
neolamprologus_brichardi ENSNBRG00000015611
pundamilia_nyererei ENSPNYG00000014565
oreochromis_niloticus ENSONIG00000015469
amphilophus_citrinellus ENSACIG00000004210
xiphophorus_maculatus ENSXMAG00000003568
xiphophorus_couchianus ENSXCOG00000000682
gambusia_affinis ENSGAFG00000020747
poecilia_mexicana ENSPMEG00000017109
poecilia_formosa ENSPFOG00000008947
poecilia_latipinna ENSPLAG00000007903
poecilia_reticulata ENSPREG00000010718
fundulus_heteroclitus ENSFHEG00000021713
kryptolebias_marmoratus ENSKMAG00000019782
oryzias_melastigma ENSOMEG00000019948
monopterus_albus ENSMALG00000007426
mastacembelus_armatus ENSMAMG00000005883
anabas_testudineus ENSATEG00000009880
seriola_dumerili ENSSDUG00000007847
seriola_lalandi_dorsalis ENSSLDG00000023494
scophthalmus_maximus ENSSMAG00000014326
cynoglossus_semilaevis ENSCSEG00000007210
periophthalmus_magnuspinnatus ENSPMGG00000009907
gadus_morhua ENSGMOG00000008366
esox_lucius ENSELUG00000024287
pygocentrus_nattereri ENSPNAG00000014434
astyanax_mexicanus ENSAMXG00000002847
ictalurus_punctatus ENSIPUG00000021716
danio_rerio ENSDARG00000015476
lepisosteus_oculatus ENSLOCG00000013914
petromyzon_marinus ENSPMAG00000000853
ciona_intestinalis ENSCING00000003286
ciona_savignyi ENSCSAVG00000006352
