paramormyrops_kingsleyae ENSPKIG00000023662
taeniopygia_guttata ENSTGUG00000014018
taeniopygia_guttata ENSTGUG00000012660
lonchura_striata_domestica ENSLSDG00000017428
serinus_canaria ENSSCAG00000004497
zonotrichia_albicollis ENSZALG00000012735
junco_hyemalis ENSJHYG00000002104
parus_major ENSPMJG00000017818
cyanistes_caeruleus ENSCCEG00000023889
ficedula_albicollis ENSFALG00000000478
meleagris_gallopavo ENSMGAG00000015156
coturnix_japonica ENSCJPG00005003481
gallus_gallus ENSGALG00000017170
numida_meleagris ENSNMEG00000019583
anas_platyrhynchos_platyrhynchos ENSAPLG00000015851
gopherus_agassizii ENSGAGG00000024945
chelonoidis_abingdonii ENSCABG00000020112
chrysemys_picta_bellii ENSCPBG00000018611
pelodiscus_sinensis ENSPSIG00000011627
sarcophilus_harrisii ENSSHAG00000014253
notamacropus_eugenii ENSMEUG00000015254
monodelphis_domestica ENSMODG00000014721
echinops_telfairi ENSETEG00000005499
dasypus_novemcinctus ENSDNOG00000035970
loxodonta_africana ENSLAFG00000017895
procavia_capensis ENSPCAG00000005589
choloepus_hoffmanni ENSCHOG00000011491
castor_canadensis ENSCCNG00000012681
dipodomys_ordii ENSDORG00000008596
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032856
mus_musculus ENSMUSG00000025899
mus_spicilegus ENSMSIG00000004680
mus_pahari MGP_PahariEiJ_G0014615
rattus_norvegicus ENSRNOG00000024525
meriones_unguiculatus ENSMUGG00000024263
cricetulus_griseus_chok1gshd ENSCGRG00001011248
cricetulus_griseus_crigri-picr ENSCGRG00015002528
mesocricetus_auratus ENSMAUG00000022157
microtus_ochrogaster ENSMOCG00000019349
peromyscus_maniculatus_bairdii ENSPEMG00000022020
nannospalax_galili ENSNGAG00000017423
jaculus_jaculus ENSJJAG00000021066
cavia_aperea ENSCAPG00000006447
octodon_degus ENSODEG00000011567
fukomys_damarensis ENSFDAG00000010504
urocitellus_parryii ENSUPAG00010007970
spermophilus_dauricus ENSSDAG00000011673
ictidomys_tridecemlineatus ENSSTOG00000024939
marmota_marmota_marmota ENSMMMG00000000941
oryctolagus_cuniculus ENSOCUG00000011931
ochotona_princeps ENSOPRG00000009592
tupaia_belangeri ENSTBEG00000002728
pan_paniscus ENSPPAG00000012183
pan_troglodytes ENSPTRG00000004240
homo_sapiens ENSG00000137760
gorilla_gorilla ENSGGOG00000015505
pongo_abelii ENSPPYG00000003834
nomascus_leucogenys ENSNLEG00000007217
piliocolobus_tephrosceles ENSPTEG00000029919
colobus_angolensis_palliatus ENSCANG00000030900
rhinopithecus_bieti ENSRBIG00000032575
rhinopithecus_roxellana ENSRROG00000039484
macaca_nemestrina ENSMNEG00000041672
macaca_mulatta ENSMMUG00000005437
macaca_fascicularis ENSMFAG00000003178
mandrillus_leucophaeus ENSMLEG00000029986
cercocebus_atys ENSCATG00000035864
papio_anubis ENSPANG00000010011
theropithecus_gelada ENSTGEG00000015804
chlorocebus_sabaeus ENSCSAG00000003027
saimiri_boliviensis_boliviensis ENSSBOG00000031504
callithrix_jacchus ENSCJAG00000009957
cebus_capucinus ENSCCAG00000036485
aotus_nancymaae ENSANAG00000027895
carlito_syrichta ENSTSYG00000007339
microcebus_murinus ENSMICG00000001044
propithecus_coquereli ENSPCOG00000022645
prolemur_simus ENSPSMG00000011105
otolemur_garnettii ENSOGAG00000004956
erinaceus_europaeus ENSEEUG00000015594
sorex_araneus ENSSARG00000008350
vicugna_pacos ENSVPAG00000004932
ursus_maritimus ENSUMAG00000008743
ursus_americanus ENSUAMG00000022291
ailuropoda_melanoleuca ENSAMEG00000002177
mustela_putorius_furo ENSMPUG00000006077
neovison_vison ENSNVIG00000024329
canis_lupus_dingo ENSCAFG00020008876
canis_lupus_familiaris ENSCAFG00000014696
vulpes_vulpes ENSVVUG00000013994
panthera_tigris_altaica ENSPTIG00000011062
panthera_pardus ENSPPRG00000017697
felis_catus ENSFCAG00000033583
capra_hircus ENSCHIG00000008649
ovis_aries ENSOARG00000010464
bos_taurus ENSBTAG00000010642
bos_mutus ENSBMUG00000009613
bison_bison_bison ENSBBBG00000024915
tursiops_truncatus ENSTTRG00000000238
sus_scrofa ENSSSCG00000024628
pteropus_vampyrus ENSPVAG00000011970
myotis_lucifugus ENSMLUG00000016822
equus_caballus ENSECAG00000019425
equus_asinus_asinus ENSEASG00005011010
ornithorhynchus_anatinus ENSOANG00000010463
xenopus_tropicalis ENSXETG00000014487
latimeria_chalumnae ENSLACG00000008785
petromyzon_marinus ENSPMAG00000004616
eptatretus_burgeri ENSEBUG00000004016
ciona_savignyi ENSCSAVG00000000631
ciona_intestinalis ENSCING00000009639
drosophila_melanogaster FBgn0034748
caenorhabditis_elegans_strain_n2 WBGene00007581
saccharomyces_cerevisiae YML014W
