ciona_savignyi ENSCSAVG00000008467
anolis_carolinensis ENSACAG00000012305
notechis_scutatus ENSNSUG00000006202
salvator_merianae ENSSMRG00000002888
sphenodon_punctatus ENSSPUG00000017211
apteryx_haastii ENSAHAG00000007247
apteryx_owenii ENSAOWG00000018189
apteryx_rowi ENSARWG00000014571
dromaius_novaehollandiae ENSDNVG00000003809
lonchura_striata_domestica ENSLSDG00000016438
taeniopygia_guttata ENSTGUG00000010568
serinus_canaria ENSSCAG00000016242
junco_hyemalis ENSJHYG00000018358
zonotrichia_albicollis ENSZALG00000003244
parus_major ENSPMJG00000006048
cyanistes_caeruleus ENSCCEG00000004090
ficedula_albicollis ENSFALG00000013683
manacus_vitellinus ENSMVIG00005012300
lepidothrix_coronata ENSLCOG00000013975
melopsittacus_undulatus ENSMUNG00000013563
calidris_pygmaea ENSCPGG00000002794
calidris_pugnax ENSCPUG00000018667
anser_brachyrhynchus ENSABRG00000005426
anas_platyrhynchos_platyrhynchos ENSAPLG00000007412
meleagris_gallopavo ENSMGAG00000010410
gallus_gallus ENSGALG00000008500
coturnix_japonica ENSCJPG00005020826
numida_meleagris ENSNMEG00000009644
crocodylus_porosus ENSCPRG00005012530
chelonoidis_abingdonii ENSCABG00000004167
gopherus_agassizii ENSGAGG00000012587
chrysemys_picta_bellii ENSCPBG00000014619
pelodiscus_sinensis ENSPSIG00000008874
xenopus_tropicalis ENSXETG00000004811
latimeria_chalumnae ENSLACG00000009214
scleropages_formosus ENSSFOG00015016036
paramormyrops_kingsleyae ENSPKIG00000011784
gasterosteus_aculeatus ENSGACG00000002965
hippocampus_comes ENSHCOG00000010245
cynoglossus_semilaevis ENSCSEG00000021306
labrus_bergylta ENSLBEG00000005180
mola_mola ENSMMOG00000021175
monopterus_albus ENSMALG00000021422
mastacembelus_armatus ENSMAMG00000013108
anabas_testudineus ENSATEG00000009129
seriola_dumerili ENSSDUG00000012924
seriola_lalandi_dorsalis ENSSLDG00000004795
scophthalmus_maximus ENSSMAG00000012023
xiphophorus_maculatus ENSXMAG00000015881
xiphophorus_couchianus ENSXCOG00000001240
gambusia_affinis ENSGAFG00000021079
poecilia_latipinna ENSPLAG00000013723
poecilia_mexicana ENSPMEG00000019805
poecilia_formosa ENSPFOG00000011576
poecilia_reticulata ENSPREG00000016737
fundulus_heteroclitus ENSFHEG00000003446
cyprinodon_variegatus ENSCVAG00000012378
kryptolebias_marmoratus ENSKMAG00000015370
oryzias_latipes ENSORLG00000010921
oryzias_latipes ENSORLG00020020472
oryzias_latipes_asm223469v1 ENSORLG00015015892
oryzias_melastigma ENSOMEG00000009298
maylandia_zebra ENSMZEG00005000219
pundamilia_nyererei ENSPNYG00000010478
haplochromis_burtoni ENSHBUG00000022796
neolamprologus_brichardi ENSNBRG00000019589
oreochromis_niloticus ENSONIG00000017232
amphilophus_citrinellus ENSACIG00000007763
amphiprion_ocellaris ENSAOCG00000016994
amphiprion_percula ENSAPEG00000016516
acanthochromis_polyacanthus ENSAPOG00000021975
stegastes_partitus ENSSPAG00000011709
takifugu_rubripes ENSTRUG00000022554
tetraodon_nigroviridis ENSTNIG00000017921
gadus_morhua ENSGMOG00000017086
esox_lucius ENSELUG00000023595
pygocentrus_nattereri ENSPNAG00000000161
astyanax_mexicanus ENSAMXG00000019879
danio_rerio ENSDARG00000078215
lepisosteus_oculatus ENSLOCG00000011180
drosophila_melanogaster FBgn0261064
caenorhabditis_elegans_strain_n2 WBGene00021538
