ursus_americanus ENSUAMG00000024074
seriola_lalandi_dorsalis ENSSLDG00000010604
seriola_dumerili ENSSDUG00000021500
scophthalmus_maximus ENSSMAG00000006362
labrus_bergylta ENSLBEG00000009557
gasterosteus_aculeatus ENSGACG00000018274
mola_mola ENSMMOG00000007604
hippocampus_comes ENSHCOG00000015714
oryzias_latipes_asm223469v1 ENSORLG00015000034
oryzias_latipes ENSORLG00020003940
oryzias_latipes ENSORLG00000027280
oryzias_melastigma ENSOMEG00000011358
gadus_morhua ENSGMOG00000015653
esox_lucius ENSELUG00000004483
pygocentrus_nattereri ENSPNAG00000010230
astyanax_mexicanus ENSAMXG00000018795
ictalurus_punctatus ENSIPUG00000022713
danio_rerio ENSDARG00000060501
lepisosteus_oculatus ENSLOCG00000011698
eptatretus_burgeri ENSEBUG00000005939
ciona_savignyi ENSCSAVG00000001353
ciona_intestinalis ENSCING00000022727
drosophila_melanogaster FBgn0035164
