ciona_intestinalis ENSCING00000014015
cricetulus_griseus ENSCGRG00001004048
cricetulus_griseus ENSCGRG00015019653
cricetulus_griseus ENSCGRG00000006492
mesocricetus_auratus ENSMAUG00000017294
microtus_ochrogaster ENSMOCG00000015339
peromyscus_maniculatus ENSPEMG00000017177
nannospalax_galili ENSNGAG00000015821
jaculus_jaculus ENSJJAG00000016664
castor_canadensis ENSCCNG00000015592
dipodomys_ordii ENSDORG00000010462
ochotona_princeps ENSOPRG00000003852
otolemur_garnettii ENSOGAG00000007641
vulpes_vulpes ENSVVUG00000014906
canis_lupus ENSCAFG00020021181
ovis_aries ENSOARG00000005061
bison_bison ENSBBBG00000019350
erinaceus_europaeus ENSEEUG00000002508
mustela_putorius ENSMPUG00000016461
ursus_maritimus ENSUMAG00000003547
ursus_americanus ENSUAMG00000003808
ailuropoda_melanoleuca ENSAMEG00000014729
neovison_vison ENSNVIG00000017117
canis_lupus ENSCAFG00000000137
panthera_tigris ENSPTIG00000017663
panthera_pardus ENSPPRG00000007810
felis_catus ENSFCAG00000022537
pteropus_vampyrus ENSPVAG00000016393
sorex_araneus ENSSARG00000001070
vicugna_pacos ENSVPAG00000002359
sus_scrofa ENSSSCG00000004537
bos_indicus ENSBIXG00005023757
bos_indicus ENSBIXG00000010487
bos_mutus ENSBMUG00000022845
bos_taurus ENSBTAG00000015731
capra_hircus ENSCHIG00000021510
tursiops_truncatus ENSTTRG00000001161
equus_asinus ENSEASG00005003437
equus_caballus ENSECAG00000021822
myotis_lucifugus ENSMLUG00000017225
oryctolagus_cuniculus ENSOCUG00000002505
tupaia_belangeri ENSTBEG00000017328
dasypus_novemcinctus ENSDNOG00000044086
choloepus_hoffmanni ENSCHOG00000010262
procavia_capensis ENSPCAG00000007355
loxodonta_africana ENSLAFG00000009689
echinops_telfairi ENSETEG00000002261
ornithorhynchus_anatinus ENSOANG00000001710
xenopus_tropicalis ENSXETG00000013399
latimeria_chalumnae ENSLACG00000012001
scleropages_formosus ENSSFOG00015021107
paramormyrops_kingsleyae ENSPKIG00000020256
clupea_harengus ENSCHAG00000014836
denticeps_clupeoides ENSDCDG00000035540
astyanax_mexicanus ENSAMXG00005000722
astyanax_mexicanus ENSAMXG00000037917
pygocentrus_nattereri ENSPNAG00000014182
pygocentrus_nattereri ENSPNAG00000013937
electrophorus_electricus ENSEEEG00000007919
ictalurus_punctatus ENSIPUG00000007474
danio_rerio ENSDARG00000011921
xiphophorus_maculatus ENSXMAG00000011789
xiphophorus_couchianus ENSXCOG00000006830
gambusia_affinis ENSGAFG00000007006
poecilia_latipinna ENSPLAG00000005953
poecilia_mexicana ENSPMEG00000009086
poecilia_formosa ENSPFOG00000010264
poecilia_reticulata ENSPREG00000020148
fundulus_heteroclitus ENSFHEG00000012219
kryptolebias_marmoratus ENSKMAG00000007234
oryzias_latipes ENSORLG00015015737
oryzias_latipes ENSORLG00000015007
oryzias_latipes ENSORLG00020002738
oryzias_melastigma ENSOMEG00000003815
gouania_willdenowi ENSGWIG00000018117
tetraodon_nigroviridis ENSTNIG00000002537
takifugu_rubripes ENSTRUG00000000164
mola_mola ENSMMOG00000012205
cynoglossus_semilaevis ENSCSEG00000016010
cyprinodon_variegatus ENSCVAG00000007579
gasterosteus_aculeatus ENSGACG00000000637
scophthalmus_maximus ENSSMAG00000012529
pundamilia_nyererei ENSPNYG00000015392
haplochromis_burtoni ENSHBUG00000013435
astatotilapia_calliptera ENSACLG00000001888
maylandia_zebra ENSMZEG00005023607
neolamprologus_brichardi ENSNBRG00000002911
oreochromis_niloticus ENSONIG00000012713
amphilophus_citrinellus ENSACIG00000015782
amphiprion_percula ENSAPEG00000020051
amphiprion_ocellaris ENSAOCG00000020129
acanthochromis_polyacanthus ENSAPOG00000013011
stegastes_partitus ENSSPAG00000010209
mastacembelus_armatus ENSMAMG00000022840
monopterus_albus ENSMALG00000000355
anabas_testudineus ENSATEG00000006143
anabas_testudineus ENSATEG00000006274
betta_splendens ENSBSLG00000010378
seriola_dumerili ENSSDUG00000001362
seriola_lalandi ENSSLDG00000022030
lates_calcarifer ENSLCAG00010007399
parambassis_ranga ENSPRNG00000007499
cottoperca_gobio ENSCGOG00000023091
larimichthys_crocea ENSLCRG00005017372
labrus_bergylta ENSLBEG00000020529
labrus_bergylta ENSLBEG00000011701
hippocampus_comes ENSHCOG00000002944
periophthalmus_magnuspinnatus ENSPMGG00000021279
gadus_morhua ENSGMOG00000010549
hucho_hucho ENSHHUG00000032264
hucho_hucho ENSHHUG00000016132
hucho_hucho ENSHHUG00000004558
esox_lucius ENSELUG00000015259
lepisosteus_oculatus ENSLOCG00000003581
erpetoichthys_calabaricus ENSECRG00000003762
callorhinchus_milii ENSCMIG00000006906
lonchura_striata ENSLSDG00000003458
lonchura_striata ENSLSDG00000016373
taeniopygia_guttata ENSTGUG00000017510
serinus_canaria ENSSCAG00000003695
junco_hyemalis ENSJHYG00000001792
zonotrichia_albicollis ENSZALG00000004302
cyanistes_caeruleus ENSCCEG00000019070
cyanistes_caeruleus ENSCCEG00000001085
ficedula_albicollis ENSFALG00000011580
manacus_vitellinus ENSMVIG00005009001
manacus_vitellinus ENSMVIG00005003856
lepidothrix_coronata ENSLCOG00000000153
eptatretus_burgeri ENSEBUG00000011696
drosophila_melanogaster FBgn0035631
hippocampus_comes ENSHCOG00000010900
gambusia_affinis ENSGAFG00000003124
saccharomyces_cerevisiae YLR043C
saccharomyces_cerevisiae YGR209C
