notechis_scutatus ENSNSUG00000001329
ictidomys_tridecemlineatus ENSSTOG00000006590
pan_troglodytes ENSPTRG00000013575
pan_paniscus ENSPPAG00000035703
homo_sapiens ENSG00000100982
gorilla_gorilla ENSGGOG00000013415
pongo_abelii ENSPPYG00000011081
nomascus_leucogenys ENSNLEG00000006860
piliocolobus_tephrosceles ENSPTEG00000025140
colobus_angolensis_palliatus ENSCANG00000039465
rhinopithecus_bieti ENSRBIG00000037268
rhinopithecus_roxellana ENSRROG00000035539
theropithecus_gelada ENSTGEG00000018964
papio_anubis ENSPANG00000024782
mandrillus_leucophaeus ENSMLEG00000034021
cercocebus_atys ENSCATG00000032775
chlorocebus_sabaeus ENSCSAG00000014604
macaca_fascicularis ENSMFAG00000039034
macaca_mulatta ENSMMUG00000013697
macaca_nemestrina ENSMNEG00000045367
saimiri_boliviensis_boliviensis ENSSBOG00000011875
cebus_capucinus ENSCCAG00000025978
callithrix_jacchus ENSCJAG00000017232
aotus_nancymaae ENSANAG00000024307
carlito_syrichta ENSTSYG00000011809
propithecus_coquereli ENSPCOG00000021229
microcebus_murinus ENSMICG00000011290
prolemur_simus ENSPSMG00000007611
otolemur_garnettii ENSOGAG00000029138
oryctolagus_cuniculus ENSOCUG00000016040
ochotona_princeps ENSOPRG00000014435
tupaia_belangeri ENSTBEG00000006204
pteropus_vampyrus ENSPVAG00000000382
myotis_lucifugus ENSMLUG00000000277
equus_asinus_asinus ENSEASG00005023368
equus_caballus ENSECAG00000018839
ursus_americanus ENSUAMG00000010378
ursus_maritimus ENSUMAG00000025137
ailuropoda_melanoleuca ENSAMEG00000012697
neovison_vison ENSNVIG00000009859
mustela_putorius_furo ENSMPUG00000017611
canis_lupus_dingo ENSCAFG00020014163
canis_lupus_familiaris ENSCAFG00000009847
vulpes_vulpes ENSVVUG00000016341
panthera_tigris_altaica ENSPTIG00000016430
panthera_pardus ENSPPRG00000013428
felis_catus ENSFCAG00000022653
felis_catus ENSFCAG00000043017
capra_hircus ENSCHIG00000010762
ovis_aries ENSOARG00000007408
bos_taurus ENSBTAG00000010126
bos_mutus ENSBMUG00000005420
bison_bison_bison ENSBBBG00000012342
tursiops_truncatus ENSTTRG00000012100
sus_scrofa ENSSSCG00000007433
erinaceus_europaeus ENSEEUG00000004324
dasypus_novemcinctus ENSDNOG00000003094
loxodonta_africana ENSLAFG00000016132
procavia_capensis ENSPCAG00000008340
echinops_telfairi ENSETEG00000007607
phascolarctos_cinereus ENSPCIG00000004953
notamacropus_eugenii ENSMEUG00000011792
sarcophilus_harrisii ENSSHAG00000004572
monodelphis_domestica ENSMODG00000013721
xenopus_tropicalis ENSXETG00000014866
latimeria_chalumnae ENSLACG00000018756
astyanax_mexicanus ENSAMXG00000029784
pygocentrus_nattereri ENSPNAG00000026646
ictalurus_punctatus ENSIPUG00000024749
danio_rerio ENSDARG00000099084
esox_lucius ENSELUG00000014881
scleropages_formosus ENSSFOG00015002602
paramormyrops_kingsleyae ENSPKIG00000003011
labrus_bergylta ENSLBEG00000005928
hippocampus_comes ENSHCOG00000014823
gasterosteus_aculeatus ENSGACG00000003325
labrus_bergylta ENSLBEG00000021758
poecilia_latipinna ENSPLAG00000014011
poecilia_mexicana ENSPMEG00000020564
poecilia_formosa ENSPFOG00000012161
poecilia_reticulata ENSPREG00000015198
xiphophorus_couchianus ENSXCOG00000017222
xiphophorus_maculatus ENSXMAG00000012427
gambusia_affinis ENSGAFG00000019553
cyprinodon_variegatus ENSCVAG00000014332
fundulus_heteroclitus ENSFHEG00000006684
oryzias_latipes ENSORLG00020007769
oryzias_latipes_asm223469v1 ENSORLG00015003525
oryzias_latipes ENSORLG00000009241
oryzias_melastigma ENSOMEG00000002120
cynoglossus_semilaevis ENSCSEG00000020360
anabas_testudineus ENSATEG00000013186
amphiprion_ocellaris ENSAOCG00000007011
stegastes_partitus ENSSPAG00000021921
astatotilapia_calliptera ENSACLG00000014471
maylandia_zebra ENSMZEG00005011979
pundamilia_nyererei ENSPNYG00000014854
haplochromis_burtoni ENSHBUG00000008883
neolamprologus_brichardi ENSNBRG00000006900
neolamprologus_brichardi ENSNBRG00000006865
oreochromis_niloticus ENSONIG00000000261
seriola_dumerili ENSSDUG00000018400
seriola_lalandi_dorsalis ENSSLDG00000022277
scophthalmus_maximus ENSSMAG00000006634
mastacembelus_armatus ENSMAMG00000009401
monopterus_albus ENSMALG00000020669
anabas_testudineus ENSATEG00000009619
kryptolebias_marmoratus ENSKMAG00000014617
amphiprion_percula ENSAPEG00000021778
acanthochromis_polyacanthus ENSAPOG00000000861
amphilophus_citrinellus ENSACIG00000014623
mola_mola ENSMMOG00000017802
tetraodon_nigroviridis ENSTNIG00000005226
periophthalmus_magnuspinnatus ENSPMGG00000016343
gadus_morhua ENSGMOG00000018230
lepisosteus_oculatus ENSLOCG00000006757
petromyzon_marinus ENSPMAG00000005851
eptatretus_burgeri ENSEBUG00000009463
drosophila_melanogaster FBgn0037021
