calidris_pugnax ENSCPUG00000010814
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032676
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031558
mus_pahari MGP_PahariEiJ_G0023157
rattus_norvegicus ENSRNOG00000017102
nannospalax_galili ENSNGAG00000015133
oryctolagus_cuniculus ENSOCUG00000010218
ochotona_princeps ENSOPRG00000015162
otolemur_garnettii ENSOGAG00000030619
prolemur_simus ENSPSMG00000007449
macaca_mulatta ENSMMUG00000005808
chlorocebus_sabaeus ENSCSAG00000018469
theropithecus_gelada ENSTGEG00000011665
piliocolobus_tephrosceles ENSPTEG00000005559
pongo_abelii ENSPPYG00000007532
homo_sapiens ENSG00000180917
aotus_nancymaae ENSANAG00000019323
callithrix_jacchus ENSCJAG00000022068
capra_hircus ENSCHIG00000008526
ovis_aries ENSOARG00000011167
bos_mutus ENSBMUG00000006290
bos_taurus ENSBTAG00000047367
bison_bison_bison ENSBBBG00000004380
tursiops_truncatus ENSTTRG00000005867
sus_scrofa ENSSSCG00000033156
vicugna_pacos ENSVPAG00000002903
equus_caballus ENSECAG00000006573
equus_asinus_asinus ENSEASG00005013317
myotis_lucifugus ENSMLUG00000000607
ursus_maritimus ENSUMAG00000017846
ursus_americanus ENSUAMG00000014934
ailuropoda_melanoleuca ENSAMEG00000019632
mustela_putorius_furo ENSMPUG00000019532
neovison_vison ENSNVIG00000006204
canis_lupus_familiaris ENSCAFG00000020174
canis_lupus_dingo ENSCAFG00020020874
vulpes_vulpes ENSVVUG00000017698
panthera_pardus ENSPPRG00000020552
panthera_tigris_altaica ENSPTIG00000019568
felis_catus ENSFCAG00000030250
loxodonta_africana ENSLAFG00000008334
procavia_capensis ENSPCAG00000009178
choloepus_hoffmanni ENSCHOG00000000531
dasypus_novemcinctus ENSDNOG00000041497
lepidothrix_coronata ENSLCOG00000015434
serinus_canaria ENSSCAG00000011956
xenopus_tropicalis ENSXETG00000015884
latimeria_chalumnae ENSLACG00000006760
scleropages_formosus ENSSFOG00015017483
paramormyrops_kingsleyae ENSPKIG00000023749
takifugu_rubripes ENSTRUG00000018008
tetraodon_nigroviridis ENSTNIG00000009304
gasterosteus_aculeatus ENSGACG00000015882
hippocampus_comes ENSHCOG00000004551
xiphophorus_maculatus ENSXMAG00000014066
xiphophorus_couchianus ENSXCOG00000011503
gambusia_affinis ENSGAFG00000000227
poecilia_formosa ENSPFOG00000018254
poecilia_latipinna ENSPLAG00000016653
poecilia_mexicana ENSPMEG00000006906
poecilia_reticulata ENSPREG00000001684
fundulus_heteroclitus ENSFHEG00000011809
cyprinodon_variegatus ENSCVAG00000005748
kryptolebias_marmoratus ENSKMAG00000008968
oryzias_latipes ENSORLG00020007254
oryzias_latipes ENSORLG00000008928
oryzias_latipes_asm223469v1 ENSORLG00015005015
oryzias_melastigma ENSOMEG00000002443
monopterus_albus ENSMALG00000000882
mastacembelus_armatus ENSMAMG00000020867
anabas_testudineus ENSATEG00000002030
seriola_dumerili ENSSDUG00000019312
seriola_lalandi_dorsalis ENSSLDG00000018543
scophthalmus_maximus ENSSMAG00000000712
labrus_bergylta ENSLBEG00000024048
cynoglossus_semilaevis ENSCSEG00000006021
periophthalmus_magnuspinnatus ENSPMGG00000002579
mola_mola ENSMMOG00000016204
amphiprion_percula ENSAPEG00000013930
amphiprion_ocellaris ENSAOCG00000017042
acanthochromis_polyacanthus ENSAPOG00000012087
stegastes_partitus ENSSPAG00000009337
astatotilapia_calliptera ENSACLG00000004652
maylandia_zebra ENSMZEG00005012998
haplochromis_burtoni ENSHBUG00000015196
pundamilia_nyererei ENSPNYG00000015043
neolamprologus_brichardi ENSNBRG00000009088
oreochromis_niloticus ENSONIG00000005719
amphilophus_citrinellus ENSACIG00000003129
gadus_morhua ENSGMOG00000003051
esox_lucius ENSELUG00000011595
pygocentrus_nattereri ENSPNAG00000014909
astyanax_mexicanus ENSAMXG00000003128
ictalurus_punctatus ENSIPUG00000017648
danio_rerio ENSDARG00000036345
lepisosteus_oculatus ENSLOCG00000017595
petromyzon_marinus ENSPMAG00000007734
eptatretus_burgeri ENSEBUG00000008199
ornithorhynchus_anatinus ENSOANG00000020470
ciona_intestinalis ENSCING00000013125
drosophila_melanogaster FBgn0026309
caenorhabditis_elegans_strain_n2 WBGene00021502
