pogona_vitticeps ENSPVIG00000011826
sus_scrofa ENSSSCG00000005511
equus_caballus ENSECAG00000011454
equus_asinus ENSEASG00005021967
erinaceus_europaeus ENSEEUG00000003586
pteropus_vampyrus ENSPVAG00000011784
myotis_lucifugus ENSMLUG00000005038
sorex_araneus ENSSARG00000009303
mus_spretus MGP_SPRETEiJ_G0024390
mus_spicilegus ENSMSIG00000015545
mus_musculus ENSMUSG00000026875
rattus_norvegicus ENSRNOG00000048914
meriones_unguiculatus ENSMUGG00000021905
cricetulus_griseus ENSCGRG00001011799
cricetulus_griseus ENSCGRG00000014062
cricetulus_griseus ENSCGRG00015003019
mesocricetus_auratus ENSMAUG00000018192
microtus_ochrogaster ENSMOCG00000022030
peromyscus_maniculatus ENSPEMG00000021434
nannospalax_galili ENSNGAG00000009401
jaculus_jaculus ENSJJAG00000011708
dipodomys_ordii ENSDORG00000016141
castor_canadensis ENSCCNG00000014167
spermophilus_dauricus ENSSDAG00000014915
marmota_marmota ENSMMMG00000019230
urocitellus_parryii ENSUPAG00010011136
ictidomys_tridecemlineatus ENSSTOG00000023272
cavia_porcellus ENSCPOG00000037365
cavia_aperea ENSCAPG00000004062
octodon_degus ENSODEG00000002897
chinchilla_lanigera ENSCLAG00000010515
heterocephalus_glaber ENSHGLG00100011983
heterocephalus_glaber ENSHGLG00000019402
fukomys_damarensis ENSFDAG00000021136
oryctolagus_cuniculus ENSOCUG00000005668
ochotona_princeps ENSOPRG00000007014
pan_troglodytes ENSPTRG00000021307
pan_paniscus ENSPPAG00000041780
homo_sapiens ENSG00000056558
gorilla_gorilla ENSGGOG00000002284
pongo_abelii ENSPPYG00000019557
nomascus_leucogenys ENSNLEG00000017050
theropithecus_gelada ENSTGEG00000026524
papio_anubis ENSPANG00000025818
cercocebus_atys ENSCATG00000032961
mandrillus_leucophaeus ENSMLEG00000036144
macaca_fascicularis ENSMFAG00000031255
macaca_mulatta ENSMMUG00000041498
macaca_nemestrina ENSMNEG00000044029
chlorocebus_sabaeus ENSCSAG00000013216
piliocolobus_tephrosceles ENSPTEG00000036963
colobus_angolensis ENSCANG00000018845
rhinopithecus_roxellana ENSRROG00000044824
rhinopithecus_bieti ENSRBIG00000029358
saimiri_boliviensis ENSSBOG00000031471
cebus_capucinus ENSCCAG00000030383
callithrix_jacchus ENSCJAG00000020298
aotus_nancymaae ENSANAG00000024121
carlito_syrichta ENSTSYG00000004542
prolemur_simus ENSPSMG00000023911
propithecus_coquereli ENSPCOG00000026966
microcebus_murinus ENSMICG00000031076
otolemur_garnettii ENSOGAG00000029488
tupaia_belangeri ENSTBEG00000016165
dasypus_novemcinctus ENSDNOG00000048134
loxodonta_africana ENSLAFG00000018541
procavia_capensis ENSPCAG00000015451
echinops_telfairi ENSETEG00000002309
ornithorhynchus_anatinus ENSOANG00000001104
ornithorhynchus_anatinus ENSOANG00000028741
hucho_hucho ENSHHUG00000049106
callorhinchus_milii ENSCMIG00000013582
scleropages_formosus ENSSFOG00015010494
paramormyrops_kingsleyae ENSPKIG00000019901
clupea_harengus ENSCHAG00000022601
denticeps_clupeoides ENSDCDG00000004402
astyanax_mexicanus ENSAMXG00000012427
astyanax_mexicanus ENSAMXG00005011870
pygocentrus_nattereri ENSPNAG00000024656
ictalurus_punctatus ENSIPUG00000010065
electrophorus_electricus ENSEEEG00000021072
danio_rerio ENSDARG00000069482
hucho_hucho ENSHHUG00000010973
hucho_hucho ENSHHUG00000049103
esox_lucius ENSELUG00000016128
lepisosteus_oculatus ENSLOCG00000006409
erpetoichthys_calabaricus ENSECRG00000009160
xenopus_tropicalis ENSXETG00000017563
callorhinchus_milii ENSCMIG00000013576
latimeria_chalumnae ENSLACG00000013443
