mastacembelus_armatus ENSMAMG00000022877
urocitellus_parryii ENSUPAG00010011943
ictidomys_tridecemlineatus ENSSTOG00000005688
castor_canadensis ENSCCNG00000001777
dipodomys_ordii ENSDORG00000007590
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029122
mus_musculus ENSMUSG00000010796
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028122
mus_pahari MGP_PahariEiJ_G0021878
rattus_norvegicus ENSRNOG00000060343
meriones_unguiculatus ENSMUGG00000004976
peromyscus_maniculatus_bairdii ENSPEMG00000005011
mesocricetus_auratus ENSMAUG00000011480
microtus_ochrogaster ENSMOCG00000001767
cricetulus_griseus_chok1gshd ENSCGRG00001020481
cricetulus_griseus_crigri ENSCGRG00000004511
cricetulus_griseus_crigri-picr ENSCGRG00015026627
nannospalax_galili ENSNGAG00000019679
jaculus_jaculus ENSJJAG00000022495
oryctolagus_cuniculus ENSOCUG00000015962
ochotona_princeps ENSOPRG00000006977
microcebus_murinus ENSMICG00000005752
prolemur_simus ENSPSMG00000015104
propithecus_coquereli ENSPCOG00000018076
otolemur_garnettii ENSOGAG00000003040
pan_troglodytes ENSPTRG00000019618
pan_paniscus ENSPPAG00000041362
gorilla_gorilla ENSGGOG00000002659
homo_sapiens ENSG00000154438
pongo_abelii ENSPPYG00000017939
nomascus_leucogenys ENSNLEG00000011649
piliocolobus_tephrosceles ENSPTEG00000024044
colobus_angolensis_palliatus ENSCANG00000032885
rhinopithecus_roxellana ENSRROG00000041719
rhinopithecus_bieti ENSRBIG00000026606
macaca_fascicularis ENSMFAG00000033937
macaca_nemestrina ENSMNEG00000042319
macaca_mulatta ENSMMUG00000021726
cercocebus_atys ENSCATG00000034312
theropithecus_gelada ENSTGEG00000017513
papio_anubis ENSPANG00000016260
mandrillus_leucophaeus ENSMLEG00000034914
chlorocebus_sabaeus ENSCSAG00000010871
saimiri_boliviensis_boliviensis ENSSBOG00000014420
cebus_capucinus ENSCCAG00000028858
callithrix_jacchus ENSCJAG00000004944
aotus_nancymaae ENSANAG00000024824
ursus_americanus ENSUAMG00000007870
ursus_maritimus ENSUMAG00000002973
ailuropoda_melanoleuca ENSAMEG00000001244
mustela_putorius_furo ENSMPUG00000007155
neovison_vison ENSNVIG00000002205
canis_lupus_familiaris ENSCAFG00000003419
canis_lupus_dingo ENSCAFG00020007449
vulpes_vulpes ENSVVUG00000010394
panthera_pardus ENSPPRG00000005580
panthera_tigris_altaica ENSPTIG00000014931
felis_catus ENSFCAG00000023842
myotis_lucifugus ENSMLUG00000012237
pteropus_vampyrus ENSPVAG00000004667
sus_scrofa ENSSSCG00000016627
vicugna_pacos ENSVPAG00000008757
ovis_aries ENSOARG00000018979
capra_hircus ENSCHIG00000019569
bos_taurus ENSBTAG00000000169
bos_mutus ENSBMUG00000014197
bison_bison_bison ENSBBBG00000024781
tursiops_truncatus ENSTTRG00000010970
sorex_araneus ENSSARG00000009277
equus_asinus_asinus ENSEASG00005008894
equus_caballus ENSECAG00000011002
tupaia_belangeri ENSTBEG00000010882
carlito_syrichta ENSTSYG00000014502
erinaceus_europaeus ENSEEUG00000015272
loxodonta_africana ENSLAFG00000005746
procavia_capensis ENSPCAG00000014829
echinops_telfairi ENSETEG00000000535
dasypus_novemcinctus ENSDNOG00000016536
choloepus_hoffmanni ENSCHOG00000005452
xenopus_tropicalis ENSXETG00000021791
latimeria_chalumnae ENSLACG00000016093
capra_hircus ENSCHIG00000009785
ovis_aries ENSOARG00000017467
bos_mutus ENSBMUG00000026445
bos_taurus ENSBTAG00000020195
bison_bison_bison ENSBBBG00000011525
sus_scrofa ENSSSCG00000032430
ursus_maritimus ENSUMAG00000010945
ursus_americanus ENSUAMG00000009562
ailuropoda_melanoleuca ENSAMEG00000018860
canis_lupus_dingo ENSCAFG00020015737
canis_lupus_familiaris ENSCAFG00000013992
vulpes_vulpes ENSVVUG00000004236
neovison_vison ENSNVIG00000011550
mustela_putorius_furo ENSMPUG00000019755
panthera_tigris_altaica ENSPTIG00000010034
panthera_pardus ENSPPRG00000016705
felis_catus ENSFCAG00000030323
equus_asinus_asinus ENSEASG00005015498
equus_caballus ENSECAG00000005080
ictidomys_tridecemlineatus ENSSTOG00000002141
urocitellus_parryii ENSUPAG00010023626
marmota_marmota_marmota ENSMMMG00000000690
castor_canadensis ENSCCNG00000012004
mus_spicilegus ENSMSIG00000026116
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033654
mus_musculus ENSMUSG00000047606
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032514
mus_pahari MGP_PahariEiJ_G0015381
rattus_norvegicus ENSRNOG00000013937
meriones_unguiculatus ENSMUGG00000007981
cricetulus_griseus_crigri ENSCGRG00000019557
cricetulus_griseus_crigri-picr ENSCGRG00015007713
cricetulus_griseus_chok1gshd ENSCGRG00001011814
mesocricetus_auratus ENSMAUG00000012130
microtus_ochrogaster ENSMOCG00000017568
peromyscus_maniculatus_bairdii ENSPEMG00000020141
nannospalax_galili ENSNGAG00000014730
oryctolagus_cuniculus ENSOCUG00000008190
papio_anubis ENSPANG00000010307
theropithecus_gelada ENSTGEG00000002157
cercocebus_atys ENSCATG00000020882
mandrillus_leucophaeus ENSMLEG00000041389
macaca_nemestrina ENSMNEG00000023404
macaca_fascicularis ENSMFAG00000007725
macaca_mulatta ENSMMUG00000040610
chlorocebus_sabaeus ENSCSAG00000019730
rhinopithecus_bieti ENSRBIG00000001964
rhinopithecus_roxellana ENSRROG00000038331
colobus_angolensis_palliatus ENSCANG00000013234
piliocolobus_tephrosceles ENSPTEG00000019305
gorilla_gorilla ENSGGOG00000039926
homo_sapiens ENSG00000235711
pan_troglodytes ENSPTRG00000044468
pan_paniscus ENSPPAG00000001950
pongo_abelii ENSPPYG00000006707
nomascus_leucogenys ENSNLEG00000028399
callithrix_jacchus ENSCJAG00000005284
cebus_capucinus ENSCCAG00000005473
saimiri_boliviensis_boliviensis ENSSBOG00000018784
otolemur_garnettii ENSOGAG00000006558
dasypus_novemcinctus ENSDNOG00000040349
phascolarctos_cinereus ENSPCIG00000010272
ciona_intestinalis ENSCING00000019460
