pogona_vitticeps ENSPVIG00000021657
cercocebus_atys ENSCATG00000041527
theropithecus_gelada ENSTGEG00000019270
papio_anubis ENSPANG00000002241
mandrillus_leucophaeus ENSMLEG00000033523
chlorocebus_sabaeus ENSCSAG00000003266
piliocolobus_tephrosceles ENSPTEG00000031386
colobus_angolensis_palliatus ENSCANG00000042963
rhinopithecus_roxellana ENSRROG00000042898
rhinopithecus_bieti ENSRBIG00000039360
procavia_capensis ENSPCAG00000008663
loxodonta_africana ENSLAFG00000022535
ornithorhynchus_anatinus ENSOANG00000001350
apteryx_haastii ENSAHAG00000003693
xenopus_tropicalis ENSXETG00000030363
bos_taurus ENSBTAG00000037552
ovis_aries ENSOARG00000001997
latimeria_chalumnae ENSLACG00000012082
pygocentrus_nattereri ENSPNAG00000024001
astyanax_mexicanus ENSAMXG00000001295
ictalurus_punctatus ENSIPUG00000012787
danio_rerio ENSDARG00000087832
amphiprion_percula ENSAPEG00000007347
amphiprion_ocellaris ENSAOCG00000007640
acanthochromis_polyacanthus ENSAPOG00000014843
stegastes_partitus ENSSPAG00000001621
xiphophorus_maculatus ENSXMAG00000006668
gambusia_affinis ENSGAFG00000010243
poecilia_formosa ENSPFOG00000023616
poecilia_mexicana ENSPMEG00000010884
poecilia_latipinna ENSPLAG00000007744
poecilia_reticulata ENSPREG00000015114
fundulus_heteroclitus ENSFHEG00000006594
cyprinodon_variegatus ENSCVAG00000015157
oryzias_latipes ENSORLG00000022555
oryzias_latipes ENSORLG00020001688
oryzias_latipes_asm223469v1 ENSORLG00015005744
oryzias_melastigma ENSOMEG00000017033
maylandia_zebra ENSMZEG00005003542
astatotilapia_calliptera ENSACLG00000027617
haplochromis_burtoni ENSHBUG00000017772
neolamprologus_brichardi ENSNBRG00000015761
pundamilia_nyererei ENSPNYG00000015071
amphilophus_citrinellus ENSACIG00000016477
monopterus_albus ENSMALG00000013803
anabas_testudineus ENSATEG00000011363
cynoglossus_semilaevis ENSCSEG00000015099
labrus_bergylta ENSLBEG00000001819
seriola_dumerili ENSSDUG00000009703
seriola_lalandi_dorsalis ENSSLDG00000000198
scophthalmus_maximus ENSSMAG00000006638
mastacembelus_armatus ENSMAMG00000005310
mola_mola ENSMMOG00000007419
takifugu_rubripes ENSTRUG00000025704
esox_lucius ENSELUG00000020452
scleropages_formosus ENSSFOG00015021437
paramormyrops_kingsleyae ENSPKIG00000024244
lepisosteus_oculatus ENSLOCG00000004342
petromyzon_marinus ENSPMAG00000000796
