latimeria_chalumnae ENSLACG00000001848
gorilla_gorilla ENSGGOG00000014719
homo_sapiens ENSG00000204580
pongo_abelii ENSPPYG00000016422
nomascus_leucogenys ENSNLEG00000005485
piliocolobus_tephrosceles ENSPTEG00000030722
colobus_angolensis_palliatus ENSCANG00000003668
rhinopithecus_roxellana ENSRROG00000013631
rhinopithecus_bieti ENSRBIG00000028143
macaca_mulatta ENSMMUG00000018601
macaca_nemestrina ENSMNEG00000038277
cercocebus_atys ENSCATG00000035224
macaca_fascicularis ENSMFAG00000033051
mandrillus_leucophaeus ENSMLEG00000028064
papio_anubis ENSPANG00000024488
chlorocebus_sabaeus ENSCSAG00000008301
theropithecus_gelada ENSTGEG00000012224
theropithecus_gelada ENSTGEG00000009141
saimiri_boliviensis_boliviensis ENSSBOG00000033292
cebus_capucinus ENSCCAG00000027343
callithrix_jacchus ENSCJAG00000019860
aotus_nancymaae ENSANAG00000032885
carlito_syrichta ENSTSYG00000026400
prolemur_simus ENSPSMG00000006115
propithecus_coquereli ENSPCOG00000020265
microcebus_murinus ENSMICG00000007629
otolemur_garnettii ENSOGAG00000032934
bison_bison_bison ENSBBBG00000011244
dasypus_novemcinctus ENSDNOG00000034212
ornithorhynchus_anatinus ENSOANG00000030341
jaculus_jaculus ENSJJAG00000015037
procavia_capensis ENSPCAG00000006740
loxodonta_africana ENSLAFG00000015176
echinops_telfairi ENSETEG00000014841
phascolarctos_cinereus ENSPCIG00000015026
notamacropus_eugenii ENSMEUG00000014278
sarcophilus_harrisii ENSSHAG00000009003
monodelphis_domestica ENSMODG00000015860
erinaceus_europaeus ENSEEUG00000003270
lepisosteus_oculatus ENSLOCG00000000088
ornithorhynchus_anatinus ENSOANG00000010994
calidris_pygmaea ENSCPGG00000017671
calidris_pugnax ENSCPUG00000000958
lonchura_striata_domestica ENSLSDG00000003804
taeniopygia_guttata ENSTGUG00000014705
mola_mola ENSMMOG00000015830
gasterosteus_aculeatus ENSGACG00000009757
seriola_dumerili ENSSDUG00000013843
seriola_lalandi_dorsalis ENSSLDG00000024582
scophthalmus_maximus ENSSMAG00000010111
mastacembelus_armatus ENSMAMG00000003578
monopterus_albus ENSMALG00000022524
anabas_testudineus ENSATEG00000020584
astatotilapia_calliptera ENSACLG00000025415
maylandia_zebra ENSMZEG00005018222
haplochromis_burtoni ENSHBUG00000016809
pundamilia_nyererei ENSPNYG00000022600
neolamprologus_brichardi ENSNBRG00000020768
oreochromis_niloticus ENSONIG00000013047
amphilophus_citrinellus ENSACIG00000013592
amphiprion_ocellaris ENSAOCG00000008287
amphiprion_percula ENSAPEG00000011027
acanthochromis_polyacanthus ENSAPOG00000006420
stegastes_partitus ENSSPAG00000017430
xiphophorus_maculatus ENSXMAG00000010994
gambusia_affinis ENSGAFG00000014624
poecilia_mexicana ENSPMEG00000004972
poecilia_formosa ENSPFOG00000015468
poecilia_latipinna ENSPLAG00000009864
poecilia_reticulata ENSPREG00000012899
fundulus_heteroclitus ENSFHEG00000011317
cyprinodon_variegatus ENSCVAG00000022638
kryptolebias_marmoratus ENSKMAG00000009109
oryzias_latipes ENSORLG00000012907
oryzias_latipes ENSORLG00020003892
oryzias_latipes_asm223469v1 ENSORLG00015009519
oryzias_melastigma ENSOMEG00000014566
labrus_bergylta ENSLBEG00000010870
takifugu_rubripes ENSTRUG00000011375
tetraodon_nigroviridis ENSTNIG00000008016
cynoglossus_semilaevis ENSCSEG00000019705
periophthalmus_magnuspinnatus ENSPMGG00000014563
hippocampus_comes ENSHCOG00000012472
gadus_morhua ENSGMOG00000015176
esox_lucius ENSELUG00000006327
paramormyrops_kingsleyae ENSPKIG00000002064
scleropages_formosus ENSSFOG00015013993
astyanax_mexicanus ENSAMXG00000016066
pygocentrus_nattereri ENSPNAG00000021197
ictalurus_punctatus ENSIPUG00000004879
danio_rerio ENSDARG00000078523
lepisosteus_oculatus ENSLOCG00000000077
eptatretus_burgeri ENSEBUG00000011318
eptatretus_burgeri ENSEBUG00000011235
hippocampus_comes ENSHCOG00000004524
amphiprion_percula ENSAPEG00000003009
astyanax_mexicanus ENSAMXG00000019280
pygocentrus_nattereri ENSPNAG00000026335
eptatretus_burgeri ENSEBUG00000006383
