ciona_savignyi ENSCSAVG00000008959
gorilla_gorilla ENSGGOG00000007426
homo_sapiens ENSG00000107789
pongo_abelii ENSPPYG00000002452
nomascus_leucogenys ENSNLEG00000012094
cebus_capucinus ENSCCAG00000033908
saimiri_boliviensis_boliviensis ENSSBOG00000024204
callithrix_jacchus ENSCJAG00000005222
aotus_nancymaae ENSANAG00000035646
carlito_syrichta ENSTSYG00000001663
propithecus_coquereli ENSPCOG00000017873
microcebus_murinus ENSMICG00000004585
prolemur_simus ENSPSMG00000003164
otolemur_garnettii ENSOGAG00000015159
tupaia_belangeri ENSTBEG00000004360
pteropus_vampyrus ENSPVAG00000005259
vicugna_pacos ENSVPAG00000006356
mustela_putorius_furo ENSMPUG00000016983
ursus_maritimus ENSUMAG00000011294
erinaceus_europaeus ENSEEUG00000012738
ursus_americanus ENSUAMG00000018163
ailuropoda_melanoleuca ENSAMEG00000000595
neovison_vison ENSNVIG00000023974
canis_lupus_dingo ENSCAFG00020026367
canis_lupus_familiaris ENSCAFG00000028821
vulpes_vulpes ENSVVUG00000002428
panthera_pardus ENSPPRG00000012884
panthera_tigris_altaica ENSPTIG00000015094
felis_catus ENSFCAG00000032012
myotis_lucifugus ENSMLUG00000015941
bos_taurus ENSBTAG00000005928
bos_mutus ENSBMUG00000006438
bison_bison_bison ENSBBBG00000023253
capra_hircus ENSCHIG00000012963
ovis_aries ENSOARG00000013967
tursiops_truncatus ENSTTRG00000001699
sus_scrofa ENSSSCG00000010435
equus_asinus_asinus ENSEASG00005012408
equus_caballus ENSECAG00000012951
sorex_araneus ENSSARG00000004014
dasypus_novemcinctus ENSDNOG00000005975
choloepus_hoffmanni ENSCHOG00000013275
loxodonta_africana ENSLAFG00000011711
loxodonta_africana ENSLAFG00000030202
procavia_capensis ENSPCAG00000008794
echinops_telfairi ENSETEG00000008753
phascolarctos_cinereus ENSPCIG00000004549
notamacropus_eugenii ENSMEUG00000012695
sarcophilus_harrisii ENSSHAG00000004189
monodelphis_domestica ENSMODG00000016492
ornithorhynchus_anatinus ENSOANG00000005756
chelonoidis_abingdonii ENSCABG00000018209
gopherus_agassizii ENSGAGG00000022029
chrysemys_picta_bellii ENSCPBG00000026469
pelodiscus_sinensis ENSPSIG00000009907
anser_brachyrhynchus ENSABRG00000019936
anas_platyrhynchos_platyrhynchos ENSAPLG00000019644
gallus_gallus ENSGALG00000003695
meleagris_gallopavo ENSMGAG00000001553
coturnix_japonica ENSCJPG00005012950
numida_meleagris ENSNMEG00000003184
calidris_pugnax ENSCPUG00000002064
calidris_pygmaea ENSCPGG00000007103
lepidothrix_coronata ENSLCOG00000012105
manacus_vitellinus ENSMVIG00005006406
lonchura_striata_domestica ENSLSDG00000010885
taeniopygia_guttata ENSTGUG00000005048
serinus_canaria ENSSCAG00000003977
ficedula_albicollis ENSFALG00000013126
parus_major ENSPMJG00000015384
junco_hyemalis ENSJHYG00000014643
zonotrichia_albicollis ENSZALG00000004660
junco_hyemalis ENSJHYG00000014642
cyanistes_caeruleus ENSCCEG00000020113
melopsittacus_undulatus ENSMUNG00000011639
apteryx_haastii ENSAHAG00000013616
apteryx_owenii ENSAOWG00000016990
apteryx_rowi ENSARWG00000013560
dromaius_novaehollandiae ENSDNVG00000013788
nothoprocta_perdicaria ENSNPEG00000010007
crocodylus_porosus ENSCPRG00005009972
pogona_vitticeps ENSPVIG00000002186
pogona_vitticeps ENSPVIG00000002191
anolis_carolinensis ENSACAG00000015245
notechis_scutatus ENSNSUG00000008783
salvator_merianae ENSSMRG00000012863
sphenodon_punctatus ENSSPUG00000018800
xenopus_tropicalis ENSXETG00000006618
latimeria_chalumnae ENSLACG00000011938
tetraodon_nigroviridis ENSTNIG00000008613
takifugu_rubripes ENSTRUG00000022895
tetraodon_nigroviridis ENSTNIG00000008614
takifugu_rubripes ENSTRUG00000010304
mola_mola ENSMMOG00000010075
xiphophorus_couchianus ENSXCOG00000006884
xiphophorus_maculatus ENSXMAG00000012975
gambusia_affinis ENSGAFG00000010565
poecilia_formosa ENSPFOG00000015642
poecilia_mexicana ENSPMEG00000022378
poecilia_latipinna ENSPLAG00000012085
poecilia_reticulata ENSPREG00000014189
cyprinodon_variegatus ENSCVAG00000018505
fundulus_heteroclitus ENSFHEG00000002062
kryptolebias_marmoratus ENSKMAG00000019573
oryzias_latipes ENSORLG00000006259
oryzias_latipes ENSORLG00020008078
oryzias_latipes_asm223469v1 ENSORLG00015012638
oryzias_melastigma ENSOMEG00000006206
scophthalmus_maximus ENSSMAG00000020410
amphiprion_percula ENSAPEG00000009212
acanthochromis_polyacanthus ENSAPOG00000008185
stegastes_partitus ENSSPAG00000008439
labrus_bergylta ENSLBEG00000003597
monopterus_albus ENSMALG00000015859
mastacembelus_armatus ENSMAMG00000021057
seriola_dumerili ENSSDUG00000013389
seriola_lalandi_dorsalis ENSSLDG00000025426
astatotilapia_calliptera ENSACLG00000015408
maylandia_zebra ENSMZEG00005027569
oreochromis_niloticus ENSONIG00000000379
haplochromis_burtoni ENSHBUG00000018565
pundamilia_nyererei ENSPNYG00000006579
neolamprologus_brichardi ENSNBRG00000017809
amphilophus_citrinellus ENSACIG00000003042
anabas_testudineus ENSATEG00000005745
cynoglossus_semilaevis ENSCSEG00000016261
cynoglossus_semilaevis ENSCSEG00000016274
gasterosteus_aculeatus ENSGACG00000009178
seriola_lalandi_dorsalis ENSSLDG00000004983
seriola_lalandi_dorsalis ENSSLDG00000025428
seriola_dumerili ENSSDUG00000013376
mola_mola ENSMMOG00000010084
astatotilapia_calliptera ENSACLG00000015441
pundamilia_nyererei ENSPNYG00000006587
maylandia_zebra ENSMZEG00005027570
haplochromis_burtoni ENSHBUG00000018556
neolamprologus_brichardi ENSNBRG00000017829
amphilophus_citrinellus ENSACIG00000003160
poecilia_formosa ENSPFOG00000015635
poecilia_latipinna ENSPLAG00000012153
poecilia_mexicana ENSPMEG00000022471
poecilia_reticulata ENSPREG00000014288
xiphophorus_couchianus ENSXCOG00000007184
cyprinodon_variegatus ENSCVAG00000018496
fundulus_heteroclitus ENSFHEG00000002052
mastacembelus_armatus ENSMAMG00000021071
monopterus_albus ENSMALG00000015797
anabas_testudineus ENSATEG00000005606
scophthalmus_maximus ENSSMAG00000020414
amphiprion_percula ENSAPEG00000009219
amphiprion_ocellaris ENSAOCG00000014499
acanthochromis_polyacanthus ENSAPOG00000008165
acanthochromis_polyacanthus ENSAPOG00000000231
stegastes_partitus ENSSPAG00000008424
labrus_bergylta ENSLBEG00000003619
hippocampus_comes ENSHCOG00000011602
periophthalmus_magnuspinnatus ENSPMGG00000005411
periophthalmus_magnuspinnatus ENSPMGG00000005345
gadus_morhua ENSGMOG00000011756
esox_lucius ENSELUG00000007637
astyanax_mexicanus ENSAMXG00000040249
pygocentrus_nattereri ENSPNAG00000002793
pygocentrus_nattereri ENSPNAG00000013669
astyanax_mexicanus ENSAMXG00000011005
ictalurus_punctatus ENSIPUG00000018005
danio_rerio ENSDARG00000057058
periophthalmus_magnuspinnatus ENSPMGG00000020764
periophthalmus_magnuspinnatus ENSPMGG00000022615
mola_mola ENSMMOG00000009225
tetraodon_nigroviridis ENSTNIG00000003810
labrus_bergylta ENSLBEG00000005857
xiphophorus_maculatus ENSXMAG00000014442
xiphophorus_couchianus ENSXCOG00000000882
poecilia_mexicana ENSPMEG00000011862
poecilia_mexicana ENSPMEG00000017781
poecilia_formosa ENSPFOG00000005086
poecilia_latipinna ENSPLAG00000006613
poecilia_formosa ENSPFOG00000000582
poecilia_latipinna ENSPLAG00000017543
poecilia_reticulata ENSPREG00000001765
gambusia_affinis ENSGAFG00000001432
cyprinodon_variegatus ENSCVAG00000004057
fundulus_heteroclitus ENSFHEG00000019781
kryptolebias_marmoratus ENSKMAG00000020689
oryzias_latipes ENSORLG00000020713
oryzias_latipes ENSORLG00020009503
oryzias_latipes_asm223469v1 ENSORLG00015008947
oryzias_melastigma ENSOMEG00000015586
acanthochromis_polyacanthus ENSAPOG00000004626
stegastes_partitus ENSSPAG00000001314
amphiprion_percula ENSAPEG00000009033
amphiprion_ocellaris ENSAOCG00000001113
maylandia_zebra ENSMZEG00005026176
maylandia_zebra ENSMZEG00005018415
astatotilapia_calliptera ENSACLG00000016406
haplochromis_burtoni ENSHBUG00000021062
pundamilia_nyererei ENSPNYG00000017421
oreochromis_niloticus ENSONIG00000019121
neolamprologus_brichardi ENSNBRG00000000780
amphilophus_citrinellus ENSACIG00000007955
mastacembelus_armatus ENSMAMG00000010679
monopterus_albus ENSMALG00000012135
anabas_testudineus ENSATEG00000014724
seriola_lalandi_dorsalis ENSSLDG00000004559
seriola_lalandi_dorsalis ENSSLDG00000008108
seriola_lalandi_dorsalis ENSSLDG00000012484
seriola_dumerili ENSSDUG00000014572
cynoglossus_semilaevis ENSCSEG00000002220
scophthalmus_maximus ENSSMAG00000013616
gasterosteus_aculeatus ENSGACG00000010282
hippocampus_comes ENSHCOG00000004928
gadus_morhua ENSGMOG00000011556
pygocentrus_nattereri ENSPNAG00000009222
astyanax_mexicanus ENSAMXG00000007758
ictalurus_punctatus ENSIPUG00000003342
danio_rerio ENSDARG00000045172
esox_lucius ENSELUG00000003262
scleropages_formosus ENSSFOG00015011905
paramormyrops_kingsleyae ENSPKIG00000025134
lepisosteus_oculatus ENSLOCG00000006241
eptatretus_burgeri ENSEBUG00000002379
drosophila_melanogaster FBgn0026060
drosophila_melanogaster FBgn0026061
saccharomyces_cerevisiae YBR093C
saccharomyces_cerevisiae YBR092C
saccharomyces_cerevisiae YAR071W
saccharomyces_cerevisiae YHR215W
saccharomyces_cerevisiae YDL024C
