ursus_americanus ENSUAMG00000010624
oreochromis_niloticus ENSONIG00000001071
amphilophus_citrinellus ENSACIG00000006050
labrus_bergylta ENSLBEG00000006348
tetraodon_nigroviridis ENSTNIG00000009695
mola_mola ENSMMOG00000001735
oryzias_melastigma ENSOMEG00000020857
poecilia_formosa ENSPFOG00000003380
poecilia_formosa ENSPFOG00000023271
poecilia_mexicana ENSPMEG00000012810
poecilia_latipinna ENSPLAG00000013429
poecilia_reticulata ENSPREG00000017391
xiphophorus_maculatus ENSXMAG00000029857
xiphophorus_couchianus ENSXCOG00000008370
gambusia_affinis ENSGAFG00000009170
cyprinodon_variegatus ENSCVAG00000012414
fundulus_heteroclitus ENSFHEG00000005441
kryptolebias_marmoratus ENSKMAG00000002939
amphiprion_ocellaris ENSAOCG00000013818
stegastes_partitus ENSSPAG00000010754
cynoglossus_semilaevis ENSCSEG00000018694
periophthalmus_magnuspinnatus ENSPMGG00000020652
amphiprion_ocellaris ENSAOCG00000006285
stegastes_partitus ENSSPAG00000016274
takifugu_rubripes ENSTRUG00000000078
hippocampus_comes ENSHCOG00000018910
periophthalmus_magnuspinnatus ENSPMGG00000012743
mastacembelus_armatus ENSMAMG00000016260
esox_lucius ENSELUG00000018846
danio_rerio ENSDARG00000079555
lepisosteus_oculatus ENSLOCG00000008734
gopherus_agassizii ENSGAGG00000005722
chrysemys_picta_bellii ENSCPBG00000024077
notechis_scutatus ENSNSUG00000011887
ornithorhynchus_anatinus ENSOANG00000029532
fukomys_damarensis ENSFDAG00000010249
jaculus_jaculus ENSJJAG00000018576
oryzias_melastigma ENSOMEG00000007156
cyanistes_caeruleus ENSCCEG00000017564
eptatretus_burgeri ENSEBUG00000014679
phascolarctos_cinereus ENSPCIG00000017934
notamacropus_eugenii ENSMEUG00000001300
monodelphis_domestica ENSMODG00000023818
hippocampus_comes ENSHCOG00000013633
equus_caballus ENSECAG00000024291
equus_asinus_asinus ENSEASG00005021572
bos_taurus ENSBTAG00000025181
panthera_pardus ENSPPRG00000003531
felis_catus ENSFCAG00000044538
pteropus_vampyrus ENSPVAG00000007433
mus_musculus ENSMUSG00000084883
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018949
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018099
mus_pahari MGP_PahariEiJ_G0029856
meriones_unguiculatus ENSMUGG00000019215
cricetulus_griseus_chok1gshd ENSCGRG00001022270
cricetulus_griseus_crigri-picr ENSCGRG00015013346
mesocricetus_auratus ENSMAUG00000015866
microtus_ochrogaster ENSMOCG00000000391
peromyscus_maniculatus_bairdii ENSPEMG00000011777
castor_canadensis ENSCCNG00000001510
heterocephalus_glaber_female ENSHGLG00000007356
chinchilla_lanigera ENSCLAG00000016498
cavia_porcellus ENSCPOG00000024704
cavia_aperea ENSCAPG00000008966
octodon_degus ENSODEG00000011004
heterocephalus_glaber_male ENSHGLG00100008178
nannospalax_galili ENSNGAG00000012252
nannospalax_galili ENSNGAG00000023546
mus_spicilegus ENSMSIG00000014476
rattus_norvegicus ENSRNOG00000051719
microtus_ochrogaster ENSMOCG00000014499
rhinopithecus_roxellana ENSRROG00000030431
rhinopithecus_bieti ENSRBIG00000033942
macaca_fascicularis ENSMFAG00000031571
pan_paniscus ENSPPAG00000027954
propithecus_coquereli ENSPCOG00000019675
microcebus_murinus ENSMICG00000036725
prolemur_simus ENSPSMG00000023725
otolemur_garnettii ENSOGAG00000030175
otolemur_garnettii ENSOGAG00000024590
aotus_nancymaae ENSANAG00000014235
spermophilus_dauricus ENSSDAG00000019995
marmota_marmota_marmota ENSMMMG00000002323
ictidomys_tridecemlineatus ENSSTOG00000024163
urocitellus_parryii ENSUPAG00010020851
canis_lupus_familiaris ENSCAFG00000028971
tursiops_truncatus ENSTTRG00000017134
gorilla_gorilla ENSGGOG00000039761
macaca_mulatta ENSMMUG00000046816
ursus_maritimus ENSUMAG00000018915
panthera_pardus ENSPPRG00000000204
bison_bison_bison ENSBBBG00000022184
ovis_aries ENSOARG00000001945
spermophilus_dauricus ENSSDAG00000007866
mus_spicilegus ENSMSIG00000031816
bison_bison_bison ENSBBBG00000000493
ovis_aries ENSOARG00000000620
mustela_putorius_furo ENSMPUG00000003012
capra_hircus ENSCHIG00000025658
bos_mutus ENSBMUG00000004432
sus_scrofa ENSSSCG00000037284
canis_lupus_dingo ENSCAFG00020011269
neovison_vison ENSNVIG00000004888
homo_sapiens ENSG00000205476
pan_troglodytes ENSPTRG00000006711
pongo_abelii ENSPPYG00000006133
cercocebus_atys ENSCATG00000038460
chlorocebus_sabaeus ENSCSAG00000010452
theropithecus_gelada ENSTGEG00000005854
macaca_nemestrina ENSMNEG00000042565
colobus_angolensis_palliatus ENSCANG00000035544
piliocolobus_tephrosceles ENSPTEG00000022078
mandrillus_leucophaeus ENSMLEG00000011573
nomascus_leucogenys ENSNLEG00000000785
callithrix_jacchus ENSCJAG00000038567
cebus_capucinus ENSCCAG00000030208
saimiri_boliviensis_boliviensis ENSSBOG00000026596
papio_anubis ENSPANG00000034712
ochotona_princeps ENSOPRG00000012679
dipodomys_ordii ENSDORG00000029744
ailuropoda_melanoleuca ENSAMEG00000011416
carlito_syrichta ENSTSYG00000037164
oryctolagus_cuniculus ENSOCUG00000013879
procavia_capensis ENSPCAG00000008269
dasypus_novemcinctus ENSDNOG00000046912
eptatretus_burgeri ENSEBUG00000004329
