apteryx_rowi ENSARWG00000014963
mola_mola ENSMMOG00000005752
anabas_testudineus ENSATEG00000017311
gasterosteus_aculeatus ENSGACG00000000087
labrus_bergylta ENSLBEG00000025608
scophthalmus_maximus ENSSMAG00000005030
cynoglossus_semilaevis ENSCSEG00000009377
seriola_dumerili ENSSDUG00000022723
seriola_lalandi_dorsalis ENSSLDG00000012908
amphiprion_ocellaris ENSAOCG00000015124
amphiprion_percula ENSAPEG00000010834
acanthochromis_polyacanthus ENSAPOG00000007914
stegastes_partitus ENSSPAG00000008822
mastacembelus_armatus ENSMAMG00000021961
monopterus_albus ENSMALG00000001904
hippocampus_comes ENSHCOG00000006002
periophthalmus_magnuspinnatus ENSPMGG00000007160
gadus_morhua ENSGMOG00000003813
esox_lucius ENSELUG00000002446
astyanax_mexicanus ENSAMXG00000000120
pygocentrus_nattereri ENSPNAG00000022203
ictalurus_punctatus ENSIPUG00000011290
danio_rerio ENSDARG00000099124
gasterosteus_aculeatus ENSGACG00000014756
labrus_bergylta ENSLBEG00000018050
mola_mola ENSMMOG00000021472
mastacembelus_armatus ENSMAMG00000009999
anabas_testudineus ENSATEG00000006430
amphiprion_ocellaris ENSAOCG00000012786
amphiprion_percula ENSAPEG00000023942
acanthochromis_polyacanthus ENSAPOG00000008017
astatotilapia_calliptera ENSACLG00000005333
maylandia_zebra ENSMZEG00005015326
pundamilia_nyererei ENSPNYG00000010085
oreochromis_niloticus ENSONIG00000016980
poecilia_formosa ENSPFOG00000000340
poecilia_reticulata ENSPREG00000011696
poecilia_latipinna ENSPLAG00000019190
poecilia_mexicana ENSPMEG00000017780
xiphophorus_maculatus ENSXMAG00000004714
xiphophorus_couchianus ENSXCOG00000000592
gambusia_affinis ENSGAFG00000015033
fundulus_heteroclitus ENSFHEG00000002403
oryzias_latipes ENSORLG00020013694
oryzias_latipes ENSORLG00000008262
oryzias_melastigma ENSOMEG00000005045
hippocampus_comes ENSHCOG00000011787
takifugu_rubripes ENSTRUG00000007454
cynoglossus_semilaevis ENSCSEG00000021236
esox_lucius ENSELUG00000023911
pygocentrus_nattereri ENSPNAG00000011599
astyanax_mexicanus ENSAMXG00000000760
scleropages_formosus ENSSFOG00015009034
paramormyrops_kingsleyae ENSPKIG00000008650
scleropages_formosus ENSSFOG00015007558
paramormyrops_kingsleyae ENSPKIG00000015079
lepisosteus_oculatus ENSLOCG00000008142
astyanax_mexicanus ENSAMXG00000007344
pygocentrus_nattereri ENSPNAG00000014794
ictalurus_punctatus ENSIPUG00000022535
danio_rerio ENSDARG00000052413
paramormyrops_kingsleyae ENSPKIG00000009311
scleropages_formosus ENSSFOG00015010006
lepisosteus_oculatus ENSLOCG00000001926
eptatretus_burgeri ENSEBUG00000004311
