anser_brachyrhynchus ENSABRG00000012463
astyanax_mexicanus ENSAMXG00000039137
danio_rerio ENSDARG00000015649
ictalurus_punctatus ENSIPUG00000021782
pygocentrus_nattereri ENSPNAG00000007924
esox_lucius ENSELUG00000002651
xiphophorus_couchianus ENSXCOG00000015645
amphilophus_citrinellus ENSACIG00000009941
scophthalmus_maximus ENSSMAG00000016853
mola_mola ENSMMOG00000002600
mastacembelus_armatus ENSMAMG00000021122
monopterus_albus ENSMALG00000011385
paramormyrops_kingsleyae ENSPKIG00000001226
pundamilia_nyererei ENSPNYG00000014052
haplochromis_burtoni ENSHBUG00000013176
maylandia_zebra ENSMZEG00005005229
astatotilapia_calliptera ENSACLG00000018267
neolamprologus_brichardi ENSNBRG00000000378
oreochromis_niloticus ENSONIG00000005437
oryzias_latipes ENSORLG00000002178
oryzias_latipes_asm223469v1 ENSORLG00015016474
oryzias_latipes ENSORLG00020019781
oryzias_melastigma ENSOMEG00000017959
tetraodon_nigroviridis ENSTNIG00000016813
takifugu_rubripes ENSTRUG00000020517
gadus_morhua ENSGMOG00000002838
scleropages_formosus ENSSFOG00015009041
paramormyrops_kingsleyae ENSPKIG00000021020
scleropages_formosus ENSSFOG00015012549
anas_platyrhynchos_platyrhynchos ENSAPLG00000004026
numida_meleagris ENSNMEG00000020234
nothoprocta_perdicaria ENSNPEG00000003331
eptatretus_burgeri ENSEBUG00000000491
ciona_intestinalis ENSCING00000001232
drosophila_melanogaster FBgn0283666
