scophthalmus_maximus ENSSMAG00000013076
panthera_pardus ENSPPRG00000006032
panthera_tigris_altaica ENSPTIG00000018680
felis_catus ENSFCAG00000037504
choloepus_hoffmanni ENSCHOG00000001427
dasypus_novemcinctus ENSDNOG00000019356
loxodonta_africana ENSLAFG00000013070
procavia_capensis ENSPCAG00000014409
echinops_telfairi ENSETEG00000016496
phascolarctos_cinereus ENSPCIG00000025612
notamacropus_eugenii ENSMEUG00000016012
sarcophilus_harrisii ENSSHAG00000006161
monodelphis_domestica ENSMODG00000012698
ornithorhynchus_anatinus ENSOANG00000014064
zonotrichia_albicollis ENSZALG00000002583
junco_hyemalis ENSJHYG00000010537
serinus_canaria ENSSCAG00000010424
lonchura_striata_domestica ENSLSDG00000002494
taeniopygia_guttata ENSTGUG00000012006
ficedula_albicollis ENSFALG00000006136
parus_major ENSPMJG00000016669
cyanistes_caeruleus ENSCCEG00000019539
lepidothrix_coronata ENSLCOG00000015970
manacus_vitellinus ENSMVIG00005002474
melopsittacus_undulatus ENSMUNG00000010267
anser_brachyrhynchus ENSABRG00000013003
anas_platyrhynchos_platyrhynchos ENSAPLG00000012769
coturnix_japonica ENSCJPG00005019069
meleagris_gallopavo ENSMGAG00000012523
gallus_gallus ENSGALG00000010096
numida_meleagris ENSNMEG00000022326
calidris_pygmaea ENSCPGG00000005306
calidris_pugnax ENSCPUG00000002184
apteryx_rowi ENSARWG00000011046
apteryx_owenii ENSAOWG00000002997
apteryx_haastii ENSAHAG00000008507
nothoprocta_perdicaria ENSNPEG00000007101
dromaius_novaehollandiae ENSDNVG00000001184
crocodylus_porosus ENSCPRG00005003762
chelonoidis_abingdonii ENSCABG00000006861
gopherus_agassizii ENSGAGG00000010856
chrysemys_picta_bellii ENSCPBG00000020798
pelodiscus_sinensis ENSPSIG00000009993
pogona_vitticeps ENSPVIG00000000387
anolis_carolinensis ENSACAG00000001558
notechis_scutatus ENSNSUG00000003426
salvator_merianae ENSSMRG00000012759
sphenodon_punctatus ENSSPUG00000010056
xenopus_tropicalis ENSXETG00000002911
latimeria_chalumnae ENSLACG00000016916
petromyzon_marinus ENSPMAG00000001802
ciona_savignyi ENSCSAVG00000001341
ciona_intestinalis ENSCING00000022996
