pogona_vitticeps ENSPVIG00000000879
gorilla_gorilla ENSGGOG00000000644
pongo_abelii ENSPPYG00000029704
nomascus_leucogenys ENSNLEG00000030522
colobus_angolensis ENSCANG00000039015
piliocolobus_tephrosceles ENSPTEG00000005476
rhinopithecus_bieti ENSRBIG00000023548
rhinopithecus_roxellana ENSRROG00000045027
papio_anubis ENSPANG00000025012
theropithecus_gelada ENSTGEG00000006719
cercocebus_atys ENSCATG00000033837
mandrillus_leucophaeus ENSMLEG00000034891
macaca_fascicularis ENSMFAG00000000642
macaca_nemestrina ENSMNEG00000003671
macaca_mulatta ENSMMUG00000005527
chlorocebus_sabaeus ENSCSAG00000013723
saimiri_boliviensis ENSSBOG00000024402
cebus_capucinus ENSCCAG00000027636
callithrix_jacchus ENSCJAG00000045377
aotus_nancymaae ENSANAG00000017831
carlito_syrichta ENSTSYG00000034081
prolemur_simus ENSPSMG00000014022
propithecus_coquereli ENSPCOG00000014887
microcebus_murinus ENSMICG00000000343
otolemur_garnettii ENSOGAG00000017233
tupaia_belangeri ENSTBEG00000004699
mus_spretus MGP_SPRETEiJ_G0021395
mus_spicilegus ENSMSIG00000017667
mus_musculus ENSMUSG00000026181
mus_caroli MGP_CAROLIEiJ_G0020500
mus_pahari MGP_PahariEiJ_G0016205
rattus_norvegicus ENSRNOG00000037909
meriones_unguiculatus ENSMUGG00000009629
cricetulus_griseus ENSCGRG00001015593
cricetulus_griseus ENSCGRG00015009724
cricetulus_griseus ENSCGRG00000006293
mesocricetus_auratus ENSMAUG00000019577
microtus_ochrogaster ENSMOCG00000016413
peromyscus_maniculatus ENSPEMG00000031295
nannospalax_galili ENSNGAG00000014819
jaculus_jaculus ENSJJAG00000019897
urocitellus_parryii ENSUPAG00010013646
spermophilus_dauricus ENSSDAG00000007153
ictidomys_tridecemlineatus ENSSTOG00000020328
marmota_marmota ENSMMMG00000000508
castor_canadensis ENSCCNG00000026085
dipodomys_ordii ENSDORG00000002011
heterocephalus_glaber ENSHGLG00100000768
heterocephalus_glaber ENSHGLG00000016327
fukomys_damarensis ENSFDAG00000011875
octodon_degus ENSODEG00000016321
chinchilla_lanigera ENSCLAG00000015644
cavia_porcellus ENSCPOG00000027062
cavia_aperea ENSCAPG00000005554
ochotona_princeps ENSOPRG00000009000
ochotona_princeps ENSOPRG00000014325
oryctolagus_cuniculus ENSOCUG00000001026
sorex_araneus ENSSARG00000014443
procavia_capensis ENSPCAG00000004702
loxodonta_africana ENSLAFG00000017804
echinops_telfairi ENSETEG00000018337
dasypus_novemcinctus ENSDNOG00000049056
xenopus_tropicalis ENSXETG00000000275
latimeria_chalumnae ENSLACG00000013822
xiphophorus_maculatus ENSXMAG00000004348
xiphophorus_couchianus ENSXCOG00000008705
gambusia_affinis ENSGAFG00000016285
poecilia_formosa ENSPFOG00000009858
poecilia_latipinna ENSPLAG00000011205
poecilia_mexicana ENSPMEG00000024036
fundulus_heteroclitus ENSFHEG00000000952
cyprinodon_variegatus ENSCVAG00000021475
oryzias_latipes ENSORLG00000017302
oryzias_latipes ENSORLG00015005501
oryzias_latipes ENSORLG00020014510
oryzias_melastigma ENSOMEG00000003068
amphiprion_percula ENSAPEG00000024472
amphiprion_ocellaris ENSAOCG00000011520
acanthochromis_polyacanthus ENSAPOG00000009376
stegastes_partitus ENSSPAG00000014219
parambassis_ranga ENSPRNG00000005864
astatotilapia_calliptera ENSACLG00000005774
maylandia_zebra ENSMZEG00005004464
pundamilia_nyererei ENSPNYG00000023535
maylandia_zebra ENSMZEG00005016520
haplochromis_burtoni ENSHBUG00000000762
neolamprologus_brichardi ENSNBRG00000005411
oreochromis_niloticus ENSONIG00000010473
amphilophus_citrinellus ENSACIG00000007012
kryptolebias_marmoratus ENSKMAG00000002251
anabas_testudineus ENSATEG00000011500
betta_splendens ENSBSLG00000021083
mastacembelus_armatus ENSMAMG00000018348
seriola_dumerili ENSSDUG00000009268
seriola_lalandi ENSSLDG00000010636
scophthalmus_maximus ENSSMAG00000012847
lates_calcarifer ENSLCAG00010024439
cynoglossus_semilaevis ENSCSEG00000008388
monopterus_albus ENSMALG00000008328
tetraodon_nigroviridis ENSTNIG00000004173
tetraodon_nigroviridis ENSTNIG00000003330
takifugu_rubripes ENSTRUG00000004222
mola_mola ENSMMOG00000008720
larimichthys_crocea ENSLCRG00005001676
labrus_bergylta ENSLBEG00000003015
gasterosteus_aculeatus ENSGACG00000003826
cottoperca_gobio ENSCGOG00000008563
gouania_willdenowi ENSGWIG00000014102
periophthalmus_magnuspinnatus ENSPMGG00000015204
hucho_hucho ENSHHUG00000013560
esox_lucius ENSELUG00000022426
clupea_harengus ENSCHAG00000026097
denticeps_clupeoides ENSDCDG00000030189
astyanax_mexicanus ENSAMXG00005013901
astyanax_mexicanus ENSAMXG00000001224
pygocentrus_nattereri ENSPNAG00000020667
ictalurus_punctatus ENSIPUG00000020347
electrophorus_electricus ENSEEEG00000009136
danio_rerio ENSDARG00000005786
scleropages_formosus ENSSFOG00015015158
paramormyrops_kingsleyae ENSPKIG00000012979
lepisosteus_oculatus ENSLOCG00000002046
erpetoichthys_calabaricus ENSECRG00000020068
callorhinchus_milii ENSCMIG00000006260
