notechis_scutatus ENSNSUG00000002923
poecilia_reticulata ENSPREG00000004008
xiphophorus_couchianus ENSXCOG00000017920
xiphophorus_maculatus ENSXMAG00000011834
gambusia_affinis ENSGAFG00000000623
fundulus_heteroclitus ENSFHEG00000001425
cyprinodon_variegatus ENSCVAG00000022997
kryptolebias_marmoratus ENSKMAG00000001462
oryzias_latipes ENSORLG00000029979
oryzias_latipes ENSORLG00020018039
oryzias_latipes_asm223469v1 ENSORLG00015000694
oryzias_melastigma ENSOMEG00000019122
periophthalmus_magnuspinnatus ENSPMGG00000023224
hippocampus_comes ENSHCOG00000005540
gadus_morhua ENSGMOG00000014531
esox_lucius ENSELUG00000017428
pygocentrus_nattereri ENSPNAG00000016803
astyanax_mexicanus ENSAMXG00000007395
ictalurus_punctatus ENSIPUG00000004979
paramormyrops_kingsleyae ENSPKIG00000013209
scleropages_formosus ENSSFOG00015019658
paramormyrops_kingsleyae ENSPKIG00000014395
scleropages_formosus ENSSFOG00015023490
lepisosteus_oculatus ENSLOCG00000014402
danio_rerio ENSDARG00000040926
esox_lucius ENSELUG00000017695
poecilia_formosa ENSPFOG00000007117
poecilia_latipinna ENSPLAG00000007260
poecilia_mexicana ENSPMEG00000013268
poecilia_reticulata ENSPREG00000006395
xiphophorus_maculatus ENSXMAG00000014103
xiphophorus_couchianus ENSXCOG00000003070
gambusia_affinis ENSGAFG00000002085
fundulus_heteroclitus ENSFHEG00000004747
cyprinodon_variegatus ENSCVAG00000002457
kryptolebias_marmoratus ENSKMAG00000015717
oryzias_latipes ENSORLG00020004012
oryzias_latipes_asm223469v1 ENSORLG00015017644
oryzias_latipes ENSORLG00000008429
oryzias_melastigma ENSOMEG00000005896
scophthalmus_maximus ENSSMAG00000001895
cynoglossus_semilaevis ENSCSEG00000003641
gasterosteus_aculeatus ENSGACG00000013235
seriola_dumerili ENSSDUG00000012075
seriola_lalandi_dorsalis ENSSLDG00000001337
amphiprion_percula ENSAPEG00000016561
amphiprion_ocellaris ENSAOCG00000009104
stegastes_partitus ENSSPAG00000015330
acanthochromis_polyacanthus ENSAPOG00000009067
pundamilia_nyererei ENSPNYG00000010176
maylandia_zebra ENSMZEG00005021316
haplochromis_burtoni ENSHBUG00000017737
astatotilapia_calliptera ENSACLG00000021486
neolamprologus_brichardi ENSNBRG00000020733
oreochromis_niloticus ENSONIG00000015133
mastacembelus_armatus ENSMAMG00000009329
monopterus_albus ENSMALG00000007856
anabas_testudineus ENSATEG00000005204
tetraodon_nigroviridis ENSTNIG00000001348
tetraodon_nigroviridis ENSTNIG00000000166
takifugu_rubripes ENSTRUG00000007742
labrus_bergylta ENSLBEG00000011395
amphilophus_citrinellus ENSACIG00000023557
mola_mola ENSMMOG00000008125
gadus_morhua ENSGMOG00000015515
ursus_americanus ENSUAMG00000025305
ailuropoda_melanoleuca ENSAMEG00000003437
canis_lupus_familiaris ENSCAFG00000010911
canis_lupus_dingo ENSCAFG00020019754
panthera_pardus ENSPPRG00000005558
equus_asinus_asinus ENSEASG00005017644
ursus_americanus ENSUAMG00000008319
ursus_maritimus ENSUMAG00000022919
ailuropoda_melanoleuca ENSAMEG00000001146
neovison_vison ENSNVIG00000013979
canis_lupus_familiaris ENSCAFG00000024861
canis_lupus_dingo ENSCAFG00020005061
panthera_pardus ENSPPRG00000023226
felis_catus ENSFCAG00000030670
bos_taurus ENSBTAG00000018007
bos_mutus ENSBMUG00000024291
bison_bison_bison ENSBBBG00000023599
sus_scrofa ENSSSCG00000002254
pteropus_vampyrus ENSPVAG00000006753
myotis_lucifugus ENSMLUG00000015036
ochotona_princeps ENSOPRG00000007766
loxodonta_africana ENSLAFG00000014404
choloepus_hoffmanni ENSCHOG00000011614
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030958
mus_musculus ENSMUSG00000030551
mus_spicilegus ENSMSIG00000005262
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029856
mus_pahari MGP_PahariEiJ_G0013079
rattus_norvegicus ENSRNOG00000010308
meriones_unguiculatus ENSMUGG00000001027
meriones_unguiculatus ENSMUGG00000000812
cricetulus_griseus_crigri ENSCGRG00000018307
cricetulus_griseus_chok1gshd ENSCGRG00001011537
mesocricetus_auratus ENSMAUG00000004559
microtus_ochrogaster ENSMOCG00000017767
nannospalax_galili ENSNGAG00000016992
castor_canadensis ENSCCNG00000029235
ictidomys_tridecemlineatus ENSSTOG00000025965
marmota_marmota_marmota ENSMMMG00000020806
heterocephalus_glaber_female ENSHGLG00000004196
heterocephalus_glaber_male ENSHGLG00100013531
fukomys_damarensis ENSFDAG00000007453
cavia_porcellus ENSCPOG00000034464
octodon_degus ENSODEG00000014227
dipodomys_ordii ENSDORG00000026489
cebus_capucinus ENSCCAG00000023106
saimiri_boliviensis_boliviensis ENSSBOG00000020466
callithrix_jacchus ENSCJAG00000047032
aotus_nancymaae ENSANAG00000033910
homo_sapiens ENSG00000185551
gorilla_gorilla ENSGGOG00000008656
pan_troglodytes ENSPTRG00000044693
pongo_abelii ENSPPYG00000006802
nomascus_leucogenys ENSNLEG00000012412
theropithecus_gelada ENSTGEG00000010781
chlorocebus_sabaeus ENSCSAG00000016974
papio_anubis ENSPANG00000023215
mandrillus_leucophaeus ENSMLEG00000039345
cercocebus_atys ENSCATG00000031188
macaca_fascicularis ENSMFAG00000019290
macaca_mulatta ENSMMUG00000005430
macaca_nemestrina ENSMNEG00000035712
rhinopithecus_roxellana ENSRROG00000045647
rhinopithecus_bieti ENSRBIG00000038572
piliocolobus_tephrosceles ENSPTEG00000036617
colobus_angolensis_palliatus ENSCANG00000028867
rhinopithecus_bieti ENSRBIG00000029319
pan_paniscus ENSPPAG00000031306
carlito_syrichta ENSTSYG00000031439
microcebus_murinus ENSMICG00000035561
propithecus_coquereli ENSPCOG00000023743
prolemur_simus ENSPSMG00000000772
otolemur_garnettii ENSOGAG00000032816
spermophilus_dauricus ENSSDAG00000005020
cavia_aperea ENSCAPG00000012532
oryctolagus_cuniculus ENSOCUG00000013520
neovison_vison ENSNVIG00000020307
vulpes_vulpes ENSVVUG00000014034
ursus_maritimus ENSUMAG00000025389
panthera_tigris_altaica ENSPTIG00000005242
sorex_araneus ENSSARG00000003856
urocitellus_parryii ENSUPAG00010021882
cricetulus_griseus_crigri-picr ENSCGRG00015021638
chinchilla_lanigera ENSCLAG00000010451
mustela_putorius_furo ENSMPUG00000010683
felis_catus ENSFCAG00000029941
equus_caballus ENSECAG00000008381
capra_hircus ENSCHIG00000023141
dasypus_novemcinctus ENSDNOG00000040504
procavia_capensis ENSPCAG00000002755
hippocampus_comes ENSHCOG00000005529
