paramormyrops_kingsleyae ENSPKIG00000012470
rattus_norvegicus ENSRNOG00000019718
meriones_unguiculatus ENSMUGG00000016953
peromyscus_maniculatus_bairdii ENSPEMG00000008935
microtus_ochrogaster ENSMOCG00000006311
cricetulus_griseus_crigri ENSCGRG00000015165
cricetulus_griseus_crigri-picr ENSCGRG00015021376
cricetulus_griseus_chok1gshd ENSCGRG00001018867
mesocricetus_auratus ENSMAUG00000015426
nannospalax_galili ENSNGAG00000017514
jaculus_jaculus ENSJJAG00000019499
dipodomys_ordii ENSDORG00000011640
castor_canadensis ENSCCNG00000027610
oryctolagus_cuniculus ENSOCUG00000025111
ochotona_princeps ENSOPRG00000012101
tupaia_belangeri ENSTBEG00000011226
propithecus_coquereli ENSPCOG00000019842
prolemur_simus ENSPSMG00000009213
microcebus_murinus ENSMICG00000049267
otolemur_garnettii ENSOGAG00000014413
pan_paniscus ENSPPAG00000039833
pan_troglodytes ENSPTRG00000014670
homo_sapiens ENSG00000131386
gorilla_gorilla ENSGGOG00000009285
pongo_abelii ENSPPYG00000014084
nomascus_leucogenys ENSNLEG00000001100
macaca_mulatta ENSMMUG00000022690
macaca_nemestrina ENSMNEG00000029389
macaca_fascicularis ENSMFAG00000040291
mandrillus_leucophaeus ENSMLEG00000038498
cercocebus_atys ENSCATG00000037609
papio_anubis ENSPANG00000011143
theropithecus_gelada ENSTGEG00000017015
chlorocebus_sabaeus ENSCSAG00000010086
rhinopithecus_roxellana ENSRROG00000038018
rhinopithecus_bieti ENSRBIG00000041660
colobus_angolensis_palliatus ENSCANG00000039417
piliocolobus_tephrosceles ENSPTEG00000035458
saimiri_boliviensis_boliviensis ENSSBOG00000033864
callithrix_jacchus ENSCJAG00000003566
cebus_capucinus ENSCCAG00000030762
aotus_nancymaae ENSANAG00000026907
ornithorhynchus_anatinus ENSOANG00000006746
xenopus_tropicalis ENSXETG00000008988
latimeria_chalumnae ENSLACG00000009544
