pogona_vitticeps ENSPVIG00000001978
urocitellus_parryii ENSUPAG00010000433
spermophilus_dauricus ENSSDAG00000023378
ictidomys_tridecemlineatus ENSSTOG00000028634
marmota_marmota ENSMMMG00000023975
castor_canadensis ENSCCNG00000028165
dipodomys_ordii ENSDORG00000002604
octodon_degus ENSODEG00000005689
chinchilla_lanigera ENSCLAG00000005256
cavia_porcellus ENSCPOG00000012454
cavia_aperea ENSCAPG00000016650
heterocephalus_glaber ENSHGLG00100010221
heterocephalus_glaber ENSHGLG00000001250
fukomys_damarensis ENSFDAG00000013780
ochotona_princeps ENSOPRG00000000294
ursus_maritimus ENSUMAG00000008873
ursus_americanus ENSUAMG00000010194
ailuropoda_melanoleuca ENSAMEG00000000917
mustela_putorius ENSMPUG00000003273
neovison_vison ENSNVIG00000019491
canis_lupus ENSCAFG00000020058
canis_lupus ENSCAFG00020011791
vulpes_vulpes ENSVVUG00000021892
panthera_tigris ENSPTIG00000014953
felis_catus ENSFCAG00000028713
panthera_pardus ENSPPRG00000015522
panthera_tigris ENSPTIG00000005494
panthera_pardus ENSPPRG00000020240
vicugna_pacos ENSVPAG00000001021
sus_scrofa ENSSSCG00000006877
sorex_araneus ENSSARG00000001003
bos_indicus ENSBIXG00005009472
bos_indicus ENSBIXG00000000153
bos_taurus ENSBTAG00000031461
bos_mutus ENSBMUG00000004732
bison_bison ENSBBBG00000009277
ovis_aries ENSOARG00000017578
capra_hircus ENSCHIG00000017438
ovis_aries ENSOARG00000014610
capra_hircus ENSCHIG00000014881
tursiops_truncatus ENSTTRG00000014763
equus_asinus ENSEASG00005015730
equus_caballus ENSECAG00000008507
pteropus_vampyrus ENSPVAG00000004742
erinaceus_europaeus ENSEEUG00000003294
myotis_lucifugus ENSMLUG00000012263
myotis_lucifugus ENSMLUG00000027684
vombatus_ursinus ENSVURG00010000980
phascolarctos_cinereus ENSPCIG00000033372
notamacropus_eugenii ENSMEUG00000011320
sarcophilus_harrisii ENSSHAG00000002487
monodelphis_domestica ENSMODG00000003993
ornithorhynchus_anatinus ENSOANG00000010123
xenopus_tropicalis ENSXETG00000020847
latimeria_chalumnae ENSLACG00000010356
scleropages_formosus ENSSFOG00015008632
paramormyrops_kingsleyae ENSPKIG00000008019
clupea_harengus ENSCHAG00000009950
denticeps_clupeoides ENSDCDG00000018235
astyanax_mexicanus ENSAMXG00005013630
astyanax_mexicanus ENSAMXG00000000139
pygocentrus_nattereri ENSPNAG00000021914
electrophorus_electricus ENSEEEG00000011700
ictalurus_punctatus ENSIPUG00000009462
danio_rerio ENSDARG00000105185
hucho_hucho ENSHHUG00000019602
esox_lucius ENSELUG00000002623
larimichthys_crocea ENSLCRG00005014907
labrus_bergylta ENSLBEG00000001940
amphiprion_ocellaris ENSAOCG00000017031
amphiprion_percula ENSAPEG00000010291
acanthochromis_polyacanthus ENSAPOG00000003008
stegastes_partitus ENSSPAG00000015423
parambassis_ranga ENSPRNG00000018636
haplochromis_burtoni ENSHBUG00000004563
pundamilia_nyererei ENSPNYG00000020150
astatotilapia_calliptera ENSACLG00000003121
maylandia_zebra ENSMZEG00005023283
neolamprologus_brichardi ENSNBRG00000015711
oreochromis_niloticus ENSONIG00000007920
amphilophus_citrinellus ENSACIG00000012700
poecilia_latipinna ENSPLAG00000003172
poecilia_mexicana ENSPMEG00000002907
poecilia_formosa ENSPFOG00000001470
poecilia_reticulata ENSPREG00000013493
xiphophorus_maculatus ENSXMAG00000011241
xiphophorus_couchianus ENSXCOG00000002203
gambusia_affinis ENSGAFG00000000808
fundulus_heteroclitus ENSFHEG00000012699
kryptolebias_marmoratus ENSKMAG00000000695
scophthalmus_maximus ENSSMAG00000004631
seriola_dumerili ENSSDUG00000016364
seriola_lalandi ENSSLDG00000006289
cottoperca_gobio ENSCGOG00000019533
lates_calcarifer ENSLCAG00010025503
cyprinodon_variegatus ENSCVAG00000016938
lates_calcarifer ENSLCAG00010020597
lates_calcarifer ENSLCAG00010018466
monopterus_albus ENSMALG00000015867
mastacembelus_armatus ENSMAMG00000021654
anabas_testudineus ENSATEG00000018282
betta_splendens ENSBSLG00000002133
takifugu_rubripes ENSTRUG00000001341
tetraodon_nigroviridis ENSTNIG00000004575
gasterosteus_aculeatus ENSGACG00000000934
oryzias_latipes ENSORLG00000019271
oryzias_latipes ENSORLG00015011772
oryzias_melastigma ENSOMEG00000009794
hippocampus_comes ENSHCOG00000005816
mola_mola ENSMMOG00000005789
periophthalmus_magnuspinnatus ENSPMGG00000020199
cynoglossus_semilaevis ENSCSEG00000006952
gouania_willdenowi ENSGWIG00000022135
gadus_morhua ENSGMOG00000004704
lepisosteus_oculatus ENSLOCG00000008275
erpetoichthys_calabaricus ENSECRG00000016669
callorhinchus_milii ENSCMIG00000004874
ciona_intestinalis ENSCING00000005461
ciona_savignyi ENSCSAVG00000007783
