eptatretus_burgeri ENSEBUG00000007828
colobus_angolensis_palliatus ENSCANG00000042921
rhinopithecus_roxellana ENSRROG00000045002
rhinopithecus_bieti ENSRBIG00000039259
macaca_fascicularis ENSMFAG00000003764
macaca_mulatta ENSMMUG00000016768
macaca_nemestrina ENSMNEG00000029254
mandrillus_leucophaeus ENSMLEG00000029091
cercocebus_atys ENSCATG00000018510
theropithecus_gelada ENSTGEG00000023297
papio_anubis ENSPANG00000020978
chlorocebus_sabaeus ENSCSAG00000003921
cebus_capucinus ENSCCAG00000023533
saimiri_boliviensis_boliviensis ENSSBOG00000031794
callithrix_jacchus ENSCJAG00000019631
aotus_nancymaae ENSANAG00000033774
piliocolobus_tephrosceles ENSPTEG00000021411
piliocolobus_tephrosceles ENSPTEG00000008792
cebus_capucinus ENSCCAG00000036330
carlito_syrichta ENSTSYG00000001393
microcebus_murinus ENSMICG00000045996
propithecus_coquereli ENSPCOG00000023921
prolemur_simus ENSPSMG00000011944
otolemur_garnettii ENSOGAG00000032479
mus_spicilegus ENSMSIG00000025133
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018159
mus_musculus ENSMUSG00000020706
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017315
mus_pahari MGP_PahariEiJ_G0018445
rattus_norvegicus ENSRNOG00000009857
meriones_unguiculatus ENSMUGG00000017861
peromyscus_maniculatus_bairdii ENSPEMG00000000248
microtus_ochrogaster ENSMOCG00000017809
cricetulus_griseus_crigri ENSCGRG00000010648
cricetulus_griseus_chok1gshd ENSCGRG00001018068
cricetulus_griseus_crigri-picr ENSCGRG00015022366
mesocricetus_auratus ENSMAUG00000015688
nannospalax_galili ENSNGAG00000005899
jaculus_jaculus ENSJJAG00000012822
dipodomys_ordii ENSDORG00000004200
chinchilla_lanigera ENSCLAG00000003222
octodon_degus ENSODEG00000008167
cavia_porcellus ENSCPOG00000011384
cavia_aperea ENSCAPG00000016654
heterocephalus_glaber_female ENSHGLG00000012282
heterocephalus_glaber_male ENSHGLG00100003578
fukomys_damarensis ENSFDAG00000010274
urocitellus_parryii ENSUPAG00010001097
ictidomys_tridecemlineatus ENSSTOG00000021265
spermophilus_dauricus ENSSDAG00000009391
marmota_marmota_marmota ENSMMMG00000010083
oryctolagus_cuniculus ENSOCUG00000004319
ochotona_princeps ENSOPRG00000014985
tupaia_belangeri ENSTBEG00000010295
castor_canadensis ENSCCNG00000029553
sorex_araneus ENSSARG00000014326
sorex_araneus ENSSARG00000004332
sorex_araneus ENSSARG00000009874
vicugna_pacos ENSVPAG00000009634
capra_hircus ENSCHIG00000025676
ovis_aries ENSOARG00000013637
bison_bison_bison ENSBBBG00000003224
bos_mutus ENSBMUG00000006513
bos_taurus ENSBTAG00000021060
tursiops_truncatus ENSTTRG00000006973
sus_scrofa ENSSSCG00000017288
ursus_maritimus ENSUMAG00000017450
ursus_americanus ENSUAMG00000007332
ailuropoda_melanoleuca ENSAMEG00000003148
neovison_vison ENSNVIG00000023611
mustela_putorius_furo ENSMPUG00000014911
canis_lupus_familiaris ENSCAFG00000012770
canis_lupus_dingo ENSCAFG00020026630
vulpes_vulpes ENSVVUG00000006106
panthera_pardus ENSPPRG00000003042
panthera_tigris_altaica ENSPTIG00000012576
felis_catus ENSFCAG00000013983
myotis_lucifugus ENSMLUG00000011667
pteropus_vampyrus ENSPVAG00000000162
equus_caballus ENSECAG00000011995
equus_asinus_asinus ENSEASG00005013565
phascolarctos_cinereus ENSPCIG00000009088
notamacropus_eugenii ENSMEUG00000013252
sarcophilus_harrisii ENSSHAG00000013062
monodelphis_domestica ENSMODG00000009901
anas_platyrhynchos_platyrhynchos ENSAPLG00000025296
xenopus_tropicalis ENSXETG00000006939
latimeria_chalumnae ENSLACG00000005523
astyanax_mexicanus ENSAMXG00000021571
pygocentrus_nattereri ENSPNAG00000022474
ictalurus_punctatus ENSIPUG00000024942
danio_rerio ENSDARG00000104938
acanthochromis_polyacanthus ENSAPOG00000020856
gadus_morhua ENSGMOG00000017175
gadus_morhua ENSGMOG00000017184
esox_lucius ENSELUG00000013501
fundulus_heteroclitus ENSFHEG00000007639
cyprinodon_variegatus ENSCVAG00000007484
poecilia_formosa ENSPFOG00000023101
poecilia_mexicana ENSPMEG00000012692
poecilia_latipinna ENSPLAG00000003846
poecilia_reticulata ENSPREG00000014874
xiphophorus_maculatus ENSXMAG00000018139
xiphophorus_couchianus ENSXCOG00000002999
kryptolebias_marmoratus ENSKMAG00000021997
cynoglossus_semilaevis ENSCSEG00000013468
scophthalmus_maximus ENSSMAG00000002863
labrus_bergylta ENSLBEG00000027142
oryzias_latipes ENSORLG00020021255
oryzias_latipes ENSORLG00000005910
oryzias_latipes_asm223469v1 ENSORLG00015018416
oryzias_melastigma ENSOMEG00000014432
takifugu_rubripes ENSTRUG00000017550
tetraodon_nigroviridis ENSTNIG00000015549
mola_mola ENSMMOG00000019522
anabas_testudineus ENSATEG00000010069
seriola_dumerili ENSSDUG00000003385
seriola_lalandi_dorsalis ENSSLDG00000017970
mastacembelus_armatus ENSMAMG00000006408
amphiprion_ocellaris ENSAOCG00000023196
amphiprion_percula ENSAPEG00000004250
acanthochromis_polyacanthus ENSAPOG00000005543
stegastes_partitus ENSSPAG00000002390
oreochromis_niloticus ENSONIG00000001654
haplochromis_burtoni ENSHBUG00000022331
pundamilia_nyererei ENSPNYG00000005108
maylandia_zebra ENSMZEG00005001992
astatotilapia_calliptera ENSACLG00000019137
neolamprologus_brichardi ENSNBRG00000017453
amphilophus_citrinellus ENSACIG00000012880
anabas_testudineus ENSATEG00000010084
periophthalmus_magnuspinnatus ENSPMGG00000012959
hippocampus_comes ENSHCOG00000018770
seriola_lalandi_dorsalis ENSSLDG00000008263
monopterus_albus ENSMALG00000017396
monopterus_albus ENSMALG00000017412
gasterosteus_aculeatus ENSGACG00000009841
gambusia_affinis ENSGAFG00000016311
gambusia_affinis ENSGAFG00000016316
acanthochromis_polyacanthus ENSAPOG00000020885
paramormyrops_kingsleyae ENSPKIG00000012838
scleropages_formosus ENSSFOG00015018053
lepisosteus_oculatus ENSLOCG00000008979
ciona_intestinalis ENSCING00000025069
ciona_savignyi ENSCSAVG00000003607
drosophila_melanogaster FBgn0030720
caenorhabditis_elegans_strain_n2 WBGene00019168
marmota_marmota_marmota ENSMMMG00000008270
saccharomyces_cerevisiae YCL054W
