apteryx_haastii ENSAHAG00000001281
lepisosteus_oculatus ENSLOCG00000003832
poecilia_latipinna ENSPLAG00000008671
poecilia_reticulata ENSPREG00000022710
kryptolebias_marmoratus ENSKMAG00000009023
oryzias_latipes ENSORLG00020002301
oryzias_latipes ENSORLG00000007221
oryzias_latipes_asm223469v1 ENSORLG00015004039
astyanax_mexicanus ENSAMXG00000001840
pygocentrus_nattereri ENSPNAG00000012774
manacus_vitellinus ENSMVIG00005017393
petromyzon_marinus ENSPMAG00000009793
