sarcophilus_harrisii ENSSHAG00000002694
marmota_marmota_marmota ENSMMMG00000019380
octodon_degus ENSODEG00000002914
chinchilla_lanigera ENSCLAG00000005236
cavia_porcellus ENSCPOG00000010165
heterocephalus_glaber_female ENSHGLG00000000922
heterocephalus_glaber_male ENSHGLG00100001016
fukomys_damarensis ENSFDAG00000013197
oryctolagus_cuniculus ENSOCUG00000005068
ochotona_princeps ENSOPRG00000004737
choloepus_hoffmanni ENSCHOG00000001301
ornithorhynchus_anatinus ENSOANG00000001989
gallus_gallus ENSGALG00000037361
meleagris_gallopavo ENSMGAG00000006899
numida_meleagris ENSNMEG00000020782
calidris_pygmaea ENSCPGG00000018046
calidris_pugnax ENSCPUG00000008283
parus_major ENSPMJG00000012269
cyanistes_caeruleus ENSCCEG00000002650
lonchura_striata_domestica ENSLSDG00000012261
junco_hyemalis ENSJHYG00000000225
ficedula_albicollis ENSFALG00000011267
lepidothrix_coronata ENSLCOG00000009153
melopsittacus_undulatus ENSMUNG00000002594
apteryx_owenii ENSAOWG00000014752
apteryx_rowi ENSARWG00000012519
dromaius_novaehollandiae ENSDNVG00000002223
apteryx_haastii ENSAHAG00000007349
nothoprocta_perdicaria ENSNPEG00000006830
coturnix_japonica ENSCJPG00005016928
taeniopygia_guttata ENSTGUG00000005539
serinus_canaria ENSSCAG00000016154
manacus_vitellinus ENSMVIG00005011516
coturnix_japonica ENSCJPG00005016926
crocodylus_porosus ENSCPRG00005007207
gopherus_agassizii ENSGAGG00000012247
chelonoidis_abingdonii ENSCABG00000020238
chrysemys_picta_bellii ENSCPBG00000010855
chelonoidis_abingdonii ENSCABG00000020237
pogona_vitticeps ENSPVIG00000019452
anolis_carolinensis ENSACAG00000006389
notechis_scutatus ENSNSUG00000014336
salvator_merianae ENSSMRG00000002746
sphenodon_punctatus ENSSPUG00000008326
xenopus_tropicalis ENSXETG00000009616
latimeria_chalumnae ENSLACG00000016296
scleropages_formosus ENSSFOG00015009943
paramormyrops_kingsleyae ENSPKIG00000008777
mola_mola ENSMMOG00000014571
takifugu_rubripes ENSTRUG00000009714
stegastes_partitus ENSSPAG00000018892
amphiprion_percula ENSAPEG00000001318
astatotilapia_calliptera ENSACLG00000024350
maylandia_zebra ENSMZEG00005011709
haplochromis_burtoni ENSHBUG00000014321
pundamilia_nyererei ENSPNYG00000012735
neolamprologus_brichardi ENSNBRG00000014536
oreochromis_niloticus ENSONIG00000013257
cyprinodon_variegatus ENSCVAG00000002589
fundulus_heteroclitus ENSFHEG00000005901
poecilia_formosa ENSPFOG00000000812
poecilia_mexicana ENSPMEG00000016335
poecilia_latipinna ENSPLAG00000007796
poecilia_reticulata ENSPREG00000013729
xiphophorus_maculatus ENSXMAG00000007445
gambusia_affinis ENSGAFG00000011080
kryptolebias_marmoratus ENSKMAG00000013464
oryzias_latipes_asm223469v1 ENSORLG00015014333
oryzias_latipes ENSORLG00000015374
oryzias_latipes ENSORLG00020008020
oryzias_melastigma ENSOMEG00000023806
seriola_dumerili ENSSDUG00000008823
seriola_lalandi_dorsalis ENSSLDG00000002215
cynoglossus_semilaevis ENSCSEG00000010478
monopterus_albus ENSMALG00000010684
mastacembelus_armatus ENSMAMG00000000578
anabas_testudineus ENSATEG00000022946
tetraodon_nigroviridis ENSTNIG00000004690
mola_mola ENSMMOG00000014573
scophthalmus_maximus ENSSMAG00000014478
acanthochromis_polyacanthus ENSAPOG00000001856
amphilophus_citrinellus ENSACIG00000014078
periophthalmus_magnuspinnatus ENSPMGG00000013807
esox_lucius ENSELUG00000007479
astyanax_mexicanus ENSAMXG00000031631
pygocentrus_nattereri ENSPNAG00000015562
ictalurus_punctatus ENSIPUG00000007340
danio_rerio ENSDARG00000060661
lepisosteus_oculatus ENSLOCG00000014956
