gallus_gallus ENSGALG00000016271
saimiri_boliviensis_boliviensis ENSSBOG00000028657
cebus_capucinus ENSCCAG00000034348
callithrix_jacchus ENSCJAG00000001743
aotus_nancymaae ENSANAG00000021973
cricetulus_griseus_chok1gshd ENSCGRG00001024456
cricetulus_griseus_crigri ENSCGRG00000009387
cricetulus_griseus_crigri-picr ENSCGRG00015022746
nannospalax_galili ENSNGAG00000000118
otolemur_garnettii ENSOGAG00000026474
otolemur_garnettii ENSOGAG00000031047
macaca_fascicularis ENSMFAG00000029702
mandrillus_leucophaeus ENSMLEG00000012007
theropithecus_gelada ENSTGEG00000002323
colobus_angolensis_palliatus ENSCANG00000039801
cricetulus_griseus_chok1gshd ENSCGRG00001024624
cricetulus_griseus_crigri ENSCGRG00000006935
macaca_fascicularis ENSMFAG00000011968
chlorocebus_sabaeus ENSCSAG00000018452
theropithecus_gelada ENSTGEG00000023046
dasypus_novemcinctus ENSDNOG00000045998
jaculus_jaculus ENSJJAG00000016315
dipodomys_ordii ENSDORG00000025392
macaca_mulatta ENSMMUG00000011635
dasypus_novemcinctus ENSDNOG00000043689
tursiops_truncatus ENSTTRG00000010531
capra_hircus ENSCHIG00000006801
spermophilus_dauricus ENSSDAG00000002278
tupaia_belangeri ENSTBEG00000015783
macaca_nemestrina ENSMNEG00000031726
pongo_abelii ENSPPYG00000016743
nomascus_leucogenys ENSNLEG00000029820
propithecus_coquereli ENSPCOG00000015794
jaculus_jaculus ENSJJAG00000018547
jaculus_jaculus ENSJJAG00000000815
jaculus_jaculus ENSJJAG00000012064
meriones_unguiculatus ENSMUGG00000019406
echinops_telfairi ENSETEG00000008183
myotis_lucifugus ENSMLUG00000001162
myotis_lucifugus ENSMLUG00000008825
loxodonta_africana ENSLAFG00000006572
choloepus_hoffmanni ENSCHOG00000007942
choloepus_hoffmanni ENSCHOG00000010619
choloepus_hoffmanni ENSCHOG00000009082
dasypus_novemcinctus ENSDNOG00000038624
phascolarctos_cinereus ENSPCIG00000017438
calidris_pygmaea ENSCPGG00000017949
carlito_syrichta ENSTSYG00000004632
phascolarctos_cinereus ENSPCIG00000024535
notamacropus_eugenii ENSMEUG00000005842
sarcophilus_harrisii ENSSHAG00000010938
monodelphis_domestica ENSMODG00000018701
ornithorhynchus_anatinus ENSOANG00000002193
latimeria_chalumnae ENSLACG00000007183
scleropages_formosus ENSSFOG00015012435
paramormyrops_kingsleyae ENSPKIG00000003563
lepisosteus_oculatus ENSLOCG00000017023
seriola_lalandi_dorsalis ENSSLDG00000017801
cynoglossus_semilaevis ENSCSEG00000020563
kryptolebias_marmoratus ENSKMAG00000012677
cyprinodon_variegatus ENSCVAG00000021163
anabas_testudineus ENSATEG00000021743
stegastes_partitus ENSSPAG00000010025
acanthochromis_polyacanthus ENSAPOG00000022730
amphiprion_percula ENSAPEG00000010869
mastacembelus_armatus ENSMAMG00000001896
mola_mola ENSMMOG00000013668
takifugu_rubripes ENSTRUG00000008742
labrus_bergylta ENSLBEG00000000700
periophthalmus_magnuspinnatus ENSPMGG00000011675
xiphophorus_couchianus ENSXCOG00000011447
xiphophorus_maculatus ENSXMAG00000014405
poecilia_mexicana ENSPMEG00000004868
oryzias_latipes ENSORLG00000000081
oryzias_latipes_asm223469v1 ENSORLG00015021027
oryzias_melastigma ENSOMEG00000010915
pundamilia_nyererei ENSPNYG00000001652
haplochromis_burtoni ENSHBUG00000016172
maylandia_zebra ENSMZEG00005025924
astatotilapia_calliptera ENSACLG00000011171
neolamprologus_brichardi ENSNBRG00000004831
oreochromis_niloticus ENSONIG00000000156
amphilophus_citrinellus ENSACIG00000011462
amphiprion_ocellaris ENSAOCG00000002589
poecilia_formosa ENSPFOG00000013584
poecilia_latipinna ENSPLAG00000023409
gambusia_affinis ENSGAFG00000018157
fundulus_heteroclitus ENSFHEG00000003076
seriola_dumerili ENSSDUG00000013652
monopterus_albus ENSMALG00000002575
gasterosteus_aculeatus ENSGACG00000019788
tetraodon_nigroviridis ENSTNIG00000003268
scophthalmus_maximus ENSSMAG00000021116
hippocampus_comes ENSHCOG00000020907
gadus_morhua ENSGMOG00000007574
esox_lucius ENSELUG00000010545
astyanax_mexicanus ENSAMXG00000043127
ictalurus_punctatus ENSIPUG00000011506
danio_rerio ENSDARG00000006242
poecilia_reticulata ENSPREG00000021559
oryzias_latipes ENSORLG00020020580
xenopus_tropicalis ENSXETG00000004454
meleagris_gallopavo ENSMGAG00000013871
meleagris_gallopavo ENSMGAG00000016738
crocodylus_porosus ENSCPRG00005001561
mus_spicilegus ENSMSIG00000000040
petromyzon_marinus ENSPMAG00000003213
eptatretus_burgeri ENSEBUG00000007712
