gallus_gallus ENSGALG00000001905
jaculus_jaculus ENSJJAG00000008103
heterocephalus_glaber_male ENSHGLG00100009250
heterocephalus_glaber_female ENSHGLG00000016235
fukomys_damarensis ENSFDAG00000021482
chinchilla_lanigera ENSCLAG00000014352
octodon_degus ENSODEG00000015332
cavia_porcellus ENSCPOG00000014083
cavia_aperea ENSCAPG00000009517
cavia_aperea ENSCAPG00000014275
cavia_porcellus ENSCPOG00000037160
urocitellus_parryii ENSUPAG00010015290
ictidomys_tridecemlineatus ENSSTOG00000026249
spermophilus_dauricus ENSSDAG00000010201
marmota_marmota_marmota ENSMMMG00000011062
oryctolagus_cuniculus ENSOCUG00000000565
oryctolagus_cuniculus ENSOCUG00000021181
ochotona_princeps ENSOPRG00000007269
tupaia_belangeri ENSTBEG00000011903
equus_asinus_asinus ENSEASG00005016853
equus_caballus ENSECAG00000018425
sorex_araneus ENSSARG00000006951
pteropus_vampyrus ENSPVAG00000003407
myotis_lucifugus ENSMLUG00000006309
ursus_maritimus ENSUMAG00000012618
ailuropoda_melanoleuca ENSAMEG00000015530
neovison_vison ENSNVIG00000003355
mustela_putorius_furo ENSMPUG00000015970
canis_lupus_dingo ENSCAFG00020013108
canis_lupus_familiaris ENSCAFG00000013614
vulpes_vulpes ENSVVUG00000023750
panthera_tigris_altaica ENSPTIG00000009772
panthera_pardus ENSPPRG00000008220
felis_catus ENSFCAG00000013477
ursus_americanus ENSUAMG00000011322
erinaceus_europaeus ENSEEUG00000005880
bos_mutus ENSBMUG00000007541
bos_taurus ENSBTAG00000001470
bison_bison_bison ENSBBBG00000011314
capra_hircus ENSCHIG00000013883
ovis_aries ENSOARG00000013982
tursiops_truncatus ENSTTRG00000014841
sus_scrofa ENSSSCG00000025430
loxodonta_africana ENSLAFG00000022906
procavia_capensis ENSPCAG00000003917
echinops_telfairi ENSETEG00000011363
dasypus_novemcinctus ENSDNOG00000042172
notamacropus_eugenii ENSMEUG00000003768
phascolarctos_cinereus ENSPCIG00000016797
sarcophilus_harrisii ENSSHAG00000011249
monodelphis_domestica ENSMODG00000013643
ornithorhynchus_anatinus ENSOANG00000004296
xenopus_tropicalis ENSXETG00000008968
latimeria_chalumnae ENSLACG00000018481
pygocentrus_nattereri ENSPNAG00000003410
astyanax_mexicanus ENSAMXG00000007486
ictalurus_punctatus ENSIPUG00000023083
danio_rerio ENSDARG00000032933
xiphophorus_maculatus ENSXMAG00000015255
xiphophorus_couchianus ENSXCOG00000018714
gambusia_affinis ENSGAFG00000010946
poecilia_formosa ENSPFOG00000001494
poecilia_mexicana ENSPMEG00000002293
poecilia_latipinna ENSPLAG00000022552
poecilia_reticulata ENSPREG00000013944
fundulus_heteroclitus ENSFHEG00000000784
cyprinodon_variegatus ENSCVAG00000010943
oryzias_latipes ENSORLG00000015263
oryzias_latipes ENSORLG00020008231
oryzias_latipes_asm223469v1 ENSORLG00015014839
oryzias_melastigma ENSOMEG00000001472
hippocampus_comes ENSHCOG00000009988
tetraodon_nigroviridis ENSTNIG00000004696
takifugu_rubripes ENSTRUG00000010312
mola_mola ENSMMOG00000014587
scophthalmus_maximus ENSSMAG00000014709
amphiprion_ocellaris ENSAOCG00000023995
amphiprion_percula ENSAPEG00000010133
acanthochromis_polyacanthus ENSAPOG00000016350
stegastes_partitus ENSSPAG00000013481
pundamilia_nyererei ENSPNYG00000012399
pundamilia_nyererei ENSPNYG00000012412
maylandia_zebra ENSMZEG00005011536
astatotilapia_calliptera ENSACLG00000023976
haplochromis_burtoni ENSHBUG00000014152
neolamprologus_brichardi ENSNBRG00000014339
oreochromis_niloticus ENSONIG00000013272
amphilophus_citrinellus ENSACIG00000013875
seriola_lalandi_dorsalis ENSSLDG00000002677
seriola_dumerili ENSSDUG00000008583
cynoglossus_semilaevis ENSCSEG00000010666
mastacembelus_armatus ENSMAMG00000000774
monopterus_albus ENSMALG00000010897
anabas_testudineus ENSATEG00000023058
labrus_bergylta ENSLBEG00000023767
kryptolebias_marmoratus ENSKMAG00000013203
periophthalmus_magnuspinnatus ENSPMGG00000018426
gadus_morhua ENSGMOG00000013676
esox_lucius ENSELUG00000019417
scleropages_formosus ENSSFOG00015003100
paramormyrops_kingsleyae ENSPKIG00000018963
lepisosteus_oculatus ENSLOCG00000002231
