xiphophorus_maculatus ENSXMAG00000005231
ursus_maritimus ENSUMAG00000001577
ursus_americanus ENSUAMG00000026196
ailuropoda_melanoleuca ENSAMEG00000016142
canis_lupus_familiaris ENSCAFG00000020207
canis_lupus_dingo ENSCAFG00020013672
vulpes_vulpes ENSVVUG00000030196
mustela_putorius_furo ENSMPUG00000004793
neovison_vison ENSNVIG00000023480
panthera_tigris_altaica ENSPTIG00000009897
panthera_pardus ENSPPRG00000024297
felis_catus ENSFCAG00000007861
pteropus_vampyrus ENSPVAG00000007551
procavia_capensis ENSPCAG00000000460
loxodonta_africana ENSLAFG00000000422
dasypus_novemcinctus ENSDNOG00000003116
sorex_araneus ENSSARG00000013775
bos_mutus ENSBMUG00000023039
ornithorhynchus_anatinus ENSOANG00000009128
ornithorhynchus_anatinus ENSOANG00000029598
castor_canadensis ENSCCNG00000028002
dipodomys_ordii ENSDORG00000011824
peromyscus_maniculatus_bairdii ENSPEMG00000020874
microtus_ochrogaster ENSMOCG00000022796
cricetulus_griseus_chok1gshd ENSCGRG00001003889
cricetulus_griseus_crigri ENSCGRG00000003680
cricetulus_griseus_crigri-picr ENSCGRG00015011102
mesocricetus_auratus ENSMAUG00000020779
cricetulus_griseus_crigri ENSCGRG00000000267
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026652
mus_musculus ENSMUSG00000040213
mus_spicilegus ENSMSIG00000010247
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025697
mus_pahari MGP_PahariEiJ_G0027147
rattus_norvegicus ENSRNOG00000043426
meriones_unguiculatus ENSMUGG00000011709
nannospalax_galili ENSNGAG00000003854
jaculus_jaculus ENSJJAG00000023537
spermophilus_dauricus ENSSDAG00000018197
spermophilus_dauricus ENSSDAG00000018235
urocitellus_parryii ENSUPAG00010015740
ictidomys_tridecemlineatus ENSSTOG00000028663
marmota_marmota_marmota ENSMMMG00000006615
heterocephalus_glaber_male ENSHGLG00100003576
heterocephalus_glaber_female ENSHGLG00000004456
fukomys_damarensis ENSFDAG00000011712
octodon_degus ENSODEG00000005800
octodon_degus ENSODEG00000000774
chinchilla_lanigera ENSCLAG00000009697
cavia_aperea ENSCAPG00000014540
cavia_porcellus ENSCPOG00000009695
ciona_savignyi ENSCSAVG00000003430
ciona_savignyi ENSCSAVG00000003429
ciona_intestinalis ENSCING00000015512
danio_rerio ENSDARG00000102243
eptatretus_burgeri ENSEBUG00000013612
drosophila_melanogaster FBgn0037955
