eptatretus_burgeri ENSEBUG00000013533
vulpes_vulpes ENSVVUG00000016512
panthera_pardus ENSPPRG00000001096
panthera_tigris_altaica ENSPTIG00000021198
felis_catus ENSFCAG00000015154
equus_asinus_asinus ENSEASG00005009204
equus_caballus ENSECAG00000009240
bos_taurus ENSBTAG00000019515
bos_mutus ENSBMUG00000008950
bison_bison_bison ENSBBBG00000015622
capra_hircus ENSCHIG00000012311
ovis_aries ENSOARG00000019287
tursiops_truncatus ENSTTRG00000012519
pteropus_vampyrus ENSPVAG00000015181
myotis_lucifugus ENSMLUG00000001375
loxodonta_africana ENSLAFG00000005593
sorex_araneus ENSSARG00000006657
sus_scrofa ENSSSCG00000025363
procavia_capensis ENSPCAG00000000786
echinops_telfairi ENSETEG00000003040
mus_musculus ENSMUSG00000029146
mus_spicilegus ENSMSIG00000015695
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028079
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027084
mus_pahari MGP_PahariEiJ_G0029297
meriones_unguiculatus ENSMUGG00000027017
cricetulus_griseus_chok1gshd ENSCGRG00001024704
cricetulus_griseus_crigri-picr ENSCGRG00015025630
cricetulus_griseus_crigri ENSCGRG00000013347
mesocricetus_auratus ENSMAUG00000014389
peromyscus_maniculatus_bairdii ENSPEMG00000004178
microtus_ochrogaster ENSMOCG00000014825
jaculus_jaculus ENSJJAG00000016884
oryctolagus_cuniculus ENSOCUG00000017089
dasypus_novemcinctus ENSDNOG00000017799
erinaceus_europaeus ENSEEUG00000008767
phascolarctos_cinereus ENSPCIG00000013396
notamacropus_eugenii ENSMEUG00000001493
monodelphis_domestica ENSMODG00000015661
sarcophilus_harrisii ENSSHAG00000013556
chrysemys_picta_bellii ENSCPBG00000026541
nothoprocta_perdicaria ENSNPEG00000015970
dromaius_novaehollandiae ENSDNVG00000001647
zonotrichia_albicollis ENSZALG00000004994
chrysemys_picta_bellii ENSCPBG00000018750
gopherus_agassizii ENSGAGG00000002347
ornithorhynchus_anatinus ENSOANG00000006684
xenopus_tropicalis ENSXETG00000016406
latimeria_chalumnae ENSLACG00000004034
scophthalmus_maximus ENSSMAG00000011606
periophthalmus_magnuspinnatus ENSPMGG00000018849
mastacembelus_armatus ENSMAMG00000017090
monopterus_albus ENSMALG00000003274
anabas_testudineus ENSATEG00000005456
seriola_dumerili ENSSDUG00000014375
seriola_lalandi_dorsalis ENSSLDG00000013436
takifugu_rubripes ENSTRUG00000007272
tetraodon_nigroviridis ENSTNIG00000016341
mola_mola ENSMMOG00000015632
gasterosteus_aculeatus ENSGACG00000010719
labrus_bergylta ENSLBEG00000001793
amphiprion_percula ENSAPEG00000002283
amphiprion_ocellaris ENSAOCG00000023999
acanthochromis_polyacanthus ENSAPOG00000019761
stegastes_partitus ENSSPAG00000013077
poecilia_formosa ENSPFOG00000009280
poecilia_latipinna ENSPLAG00000020104
poecilia_mexicana ENSPMEG00000017898
poecilia_reticulata ENSPREG00000019139
gambusia_affinis ENSGAFG00000003352
xiphophorus_maculatus ENSXMAG00000004181
cyprinodon_variegatus ENSCVAG00000023233
fundulus_heteroclitus ENSFHEG00000000828
kryptolebias_marmoratus ENSKMAG00000013208
oryzias_latipes ENSORLG00020004741
oryzias_latipes ENSORLG00000016311
oryzias_latipes_asm223469v1 ENSORLG00015022970
oryzias_melastigma ENSOMEG00000015744
astatotilapia_calliptera ENSACLG00000012039
pundamilia_nyererei ENSPNYG00000007104
maylandia_zebra ENSMZEG00005016097
haplochromis_burtoni ENSHBUG00000012794
neolamprologus_brichardi ENSNBRG00000000090
neolamprologus_brichardi ENSNBRG00000019479
oreochromis_niloticus ENSONIG00000015317
amphilophus_citrinellus ENSACIG00000003397
cynoglossus_semilaevis ENSCSEG00000013792
hippocampus_comes ENSHCOG00000006690
hippocampus_comes ENSHCOG00000009623
gadus_morhua ENSGMOG00000013114
esox_lucius ENSELUG00000005430
pygocentrus_nattereri ENSPNAG00000027315
astyanax_mexicanus ENSAMXG00000019269
ictalurus_punctatus ENSIPUG00000016460
danio_rerio ENSDARG00000091418
paramormyrops_kingsleyae ENSPKIG00000004801
scleropages_formosus ENSSFOG00015019402
lepisosteus_oculatus ENSLOCG00000016735
ciona_savignyi ENSCSAVG00000006152
ciona_intestinalis ENSCING00000004130
drosophila_melanogaster FBgn0032191
caenorhabditis_elegans_strain_n2 WBGene00008927
petromyzon_marinus ENSPMAG00000004775
phascolarctos_cinereus ENSPCIG00000006584
notamacropus_eugenii ENSMEUG00000008110
sarcophilus_harrisii ENSSHAG00000010486
monodelphis_domestica ENSMODG00000006262
loxodonta_africana ENSLAFG00000013988
procavia_capensis ENSPCAG00000008343
echinops_telfairi ENSETEG00000014289
dasypus_novemcinctus ENSDNOG00000014662
choloepus_hoffmanni ENSCHOG00000013702
chinchilla_lanigera ENSCLAG00000011888
octodon_degus ENSODEG00000003171
cavia_aperea ENSCAPG00000016644
cavia_porcellus ENSCPOG00000012914
heterocephalus_glaber_female ENSHGLG00000005963
heterocephalus_glaber_male ENSHGLG00100010298
fukomys_damarensis ENSFDAG00000016143
urocitellus_parryii ENSUPAG00010012764
spermophilus_dauricus ENSSDAG00000018714
ictidomys_tridecemlineatus ENSSTOG00000016392
marmota_marmota_marmota ENSMMMG00000016151
dipodomys_ordii ENSDORG00000014406
castor_canadensis ENSCCNG00000015751
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020635
mus_spicilegus ENSMSIG00000015612
mus_musculus ENSMUSG00000013611
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019739
mus_pahari MGP_PahariEiJ_G0019748
rattus_norvegicus ENSRNOG00000025501
meriones_unguiculatus ENSMUGG00000022800
cricetulus_griseus_chok1gshd ENSCGRG00001007695
cricetulus_griseus_crigri ENSCGRG00000017154
cricetulus_griseus_crigri-picr ENSCGRG00015027481
mesocricetus_auratus ENSMAUG00000014120
peromyscus_maniculatus_bairdii ENSPEMG00000012435
microtus_ochrogaster ENSMOCG00000009981
nannospalax_galili ENSNGAG00000021124
jaculus_jaculus ENSJJAG00000018446
oryctolagus_cuniculus ENSOCUG00000009781
ochotona_princeps ENSOPRG00000009639
tupaia_belangeri ENSTBEG00000014075
pan_paniscus ENSPPAG00000037934
pan_troglodytes ENSPTRG00000020474
homo_sapiens ENSG00000174226
gorilla_gorilla ENSGGOG00000023807
pongo_abelii ENSPPYG00000018789
nomascus_leucogenys ENSNLEG00000003099
mandrillus_leucophaeus ENSMLEG00000033568
cercocebus_atys ENSCATG00000035665
papio_anubis ENSPANG00000018545
theropithecus_gelada ENSTGEG00000003122
macaca_mulatta ENSMMUG00000009952
macaca_fascicularis ENSMFAG00000042840
macaca_nemestrina ENSMNEG00000041333
chlorocebus_sabaeus ENSCSAG00000012041
colobus_angolensis_palliatus ENSCANG00000014042
piliocolobus_tephrosceles ENSPTEG00000005279
rhinopithecus_bieti ENSRBIG00000037977
rhinopithecus_roxellana ENSRROG00000035914
cebus_capucinus ENSCCAG00000025063
saimiri_boliviensis_boliviensis ENSSBOG00000024845
callithrix_jacchus ENSCJAG00000015820
aotus_nancymaae ENSANAG00000033471
carlito_syrichta ENSTSYG00000011612
microcebus_murinus ENSMICG00000010234
propithecus_coquereli ENSPCOG00000017253
prolemur_simus ENSPSMG00000012537
otolemur_garnettii ENSOGAG00000012237
ovis_aries ENSOARG00000000452
capra_hircus ENSCHIG00000014508
bos_mutus ENSBMUG00000025543
bos_taurus ENSBTAG00000011271
bison_bison_bison ENSBBBG00000013373
tursiops_truncatus ENSTTRG00000004661
vicugna_pacos ENSVPAG00000003531
sus_scrofa ENSSSCG00000006064
pteropus_vampyrus ENSPVAG00000016639
myotis_lucifugus ENSMLUG00000014720
equus_asinus_asinus ENSEASG00005002815
equus_caballus ENSECAG00000013989
erinaceus_europaeus ENSEEUG00000015011
ursus_americanus ENSUAMG00000016831
ursus_maritimus ENSUMAG00000017541
ailuropoda_melanoleuca ENSAMEG00000000387
neovison_vison ENSNVIG00000000636
mustela_putorius_furo ENSMPUG00000015195
canis_lupus_familiaris ENSCAFG00000000563
canis_lupus_dingo ENSCAFG00020000435
vulpes_vulpes ENSVVUG00000013135
panthera_pardus ENSPPRG00000001393
panthera_tigris_altaica ENSPTIG00000020831
felis_catus ENSFCAG00000001873
ornithorhynchus_anatinus ENSOANG00000031777
ornithorhynchus_anatinus ENSOANG00000022318
gopherus_agassizii ENSGAGG00000019547
chelonoidis_abingdonii ENSCABG00000007827
chrysemys_picta_bellii ENSCPBG00000004486
pelodiscus_sinensis ENSPSIG00000003962
apteryx_owenii ENSAOWG00000016183
apteryx_rowi ENSARWG00000018167
apteryx_haastii ENSAHAG00000006341
dromaius_novaehollandiae ENSDNVG00000007354
nothoprocta_perdicaria ENSNPEG00000014502
calidris_pugnax ENSCPUG00000002658
calidris_pygmaea ENSCPGG00000000920
melopsittacus_undulatus ENSMUNG00000001039
anser_brachyrhynchus ENSABRG00000002490
anas_platyrhynchos_platyrhynchos ENSAPLG00000024380
pogona_vitticeps ENSPVIG00000014543
anolis_carolinensis ENSACAG00000016431
salvator_merianae ENSSMRG00000021156
sphenodon_punctatus ENSSPUG00000018252
xenopus_tropicalis ENSXETG00000017864
lepisosteus_oculatus ENSLOCG00000009692
scleropages_formosus ENSSFOG00015002809
drosophila_melanogaster FBgn0052758
caenorhabditis_elegans_strain_n2 WBGene00009116
meleagris_gallopavo ENSMGAG00000001323
coturnix_japonica ENSCJPG00005000271
gallus_gallus ENSGALG00000040687
numida_meleagris ENSNMEG00000007252
anser_brachyrhynchus ENSABRG00000009003
calidris_pygmaea ENSCPGG00000008576
calidris_pugnax ENSCPUG00000011399
melopsittacus_undulatus ENSMUNG00000003076
cyanistes_caeruleus ENSCCEG00000012394
parus_major ENSPMJG00000002871
serinus_canaria ENSSCAG00000011769
lonchura_striata_domestica ENSLSDG00000008738
manacus_vitellinus ENSMVIG00005009612
ficedula_albicollis ENSFALG00000007154
nothoprocta_perdicaria ENSNPEG00000005057
apteryx_owenii ENSAOWG00000010709
apteryx_haastii ENSAHAG00000009462
apteryx_rowi ENSARWG00000004751
dromaius_novaehollandiae ENSDNVG00000001755
chelonoidis_abingdonii ENSCABG00000008888
gopherus_agassizii ENSGAGG00000019683
chrysemys_picta_bellii ENSCPBG00000008905
pelodiscus_sinensis ENSPSIG00000006075
pogona_vitticeps ENSPVIG00000021462
anolis_carolinensis ENSACAG00000008754
salvator_merianae ENSSMRG00000021270
sphenodon_punctatus ENSSPUG00000002477
oryctolagus_cuniculus ENSOCUG00000007428
ochotona_princeps ENSOPRG00000011106
pteropus_vampyrus ENSPVAG00000015009
rhinopithecus_roxellana ENSRROG00000032485
rhinopithecus_bieti ENSRBIG00000043969
colobus_angolensis_palliatus ENSCANG00000038155
piliocolobus_tephrosceles ENSPTEG00000028373
macaca_mulatta ENSMMUG00000016920
macaca_fascicularis ENSMFAG00000030490
mandrillus_leucophaeus ENSMLEG00000036793
cercocebus_atys ENSCATG00000034009
macaca_nemestrina ENSMNEG00000033985
papio_anubis ENSPANG00000020431
theropithecus_gelada ENSTGEG00000017028
chlorocebus_sabaeus ENSCSAG00000001810
pan_troglodytes ENSPTRG00000001292
pan_paniscus ENSPPAG00000043259
homo_sapiens ENSG00000143376
gorilla_gorilla ENSGGOG00000034898
pongo_abelii ENSPPYG00000000860
nomascus_leucogenys ENSNLEG00000010249
saimiri_boliviensis_boliviensis ENSSBOG00000030853
cebus_capucinus ENSCCAG00000030256
callithrix_jacchus ENSCJAG00000007791
aotus_nancymaae ENSANAG00000034302
carlito_syrichta ENSTSYG00000008074
prolemur_simus ENSPSMG00000003967
microcebus_murinus ENSMICG00000028737
propithecus_coquereli ENSPCOG00000024065
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026257
mus_spicilegus ENSMSIG00000002861
mus_musculus ENSMUSG00000028136
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025315
mus_pahari MGP_PahariEiJ_G0026758
rattus_norvegicus ENSRNOG00000020893
meriones_unguiculatus ENSMUGG00000003018
meriones_unguiculatus ENSMUGG00000003040
cricetulus_griseus_crigri ENSCGRG00000015151
cricetulus_griseus_crigri-picr ENSCGRG00015016834
cricetulus_griseus_chok1gshd ENSCGRG00001019965
mesocricetus_auratus ENSMAUG00000000300
microtus_ochrogaster ENSMOCG00000001014
peromyscus_maniculatus_bairdii ENSPEMG00000009710
nannospalax_galili ENSNGAG00000013411
spermophilus_dauricus ENSSDAG00000020239
marmota_marmota_marmota ENSMMMG00000018570
ictidomys_tridecemlineatus ENSSTOG00000005289
urocitellus_parryii ENSUPAG00010004681
chinchilla_lanigera ENSCLAG00000000162
octodon_degus ENSODEG00000011216
cavia_porcellus ENSCPOG00000007869
cavia_aperea ENSCAPG00000006659
heterocephalus_glaber_male ENSHGLG00100009253
heterocephalus_glaber_female ENSHGLG00000004841
fukomys_damarensis ENSFDAG00000012200
castor_canadensis ENSCCNG00000029108
dipodomys_ordii ENSDORG00000014172
erinaceus_europaeus ENSEEUG00000010503
equus_caballus ENSECAG00000000614
equus_asinus_asinus ENSEASG00005005260
myotis_lucifugus ENSMLUG00000002189
sus_scrofa ENSSSCG00000006619
vicugna_pacos ENSVPAG00000000660
capra_hircus ENSCHIG00000021069
ovis_aries ENSOARG00000021022
bos_taurus ENSBTAG00000001942
bos_mutus ENSBMUG00000024681
bison_bison_bison ENSBBBG00000013687
tursiops_truncatus ENSTTRG00000011477
ursus_americanus ENSUAMG00000019566
ursus_maritimus ENSUMAG00000001910
ailuropoda_melanoleuca ENSAMEG00000000540
neovison_vison ENSNVIG00000014632
canis_lupus_familiaris ENSCAFG00000012737
canis_lupus_dingo ENSCAFG00020009876
vulpes_vulpes ENSVVUG00000013003
panthera_tigris_altaica ENSPTIG00000011081
felis_catus ENSFCAG00000041414
panthera_pardus ENSPPRG00000012629
mustela_putorius_furo ENSMPUG00000003631
tupaia_belangeri ENSTBEG00000010005
choloepus_hoffmanni ENSCHOG00000013747
dasypus_novemcinctus ENSDNOG00000011170
procavia_capensis ENSPCAG00000001560
echinops_telfairi ENSETEG00000011219
loxodonta_africana ENSLAFG00000013322
jaculus_jaculus ENSJJAG00000023845
sorex_araneus ENSSARG00000007993
notamacropus_eugenii ENSMEUG00000016752
phascolarctos_cinereus ENSPCIG00000021183
monodelphis_domestica ENSMODG00000018893
sarcophilus_harrisii ENSSHAG00000015572
xenopus_tropicalis ENSXETG00000020728
latimeria_chalumnae ENSLACG00000002261
taeniopygia_guttata ENSTGUG00000004407
gadus_morhua ENSGMOG00000019093
esox_lucius ENSELUG00000012452
takifugu_rubripes ENSTRUG00000011162
tetraodon_nigroviridis ENSTNIG00000017554
cynoglossus_semilaevis ENSCSEG00000007535
xiphophorus_maculatus ENSXMAG00000014739
xiphophorus_couchianus ENSXCOG00000019757
gambusia_affinis ENSGAFG00000004469
poecilia_formosa ENSPFOG00000009276
poecilia_latipinna ENSPLAG00000019158
poecilia_mexicana ENSPMEG00000012263
poecilia_reticulata ENSPREG00000019441
fundulus_heteroclitus ENSFHEG00000011889
cyprinodon_variegatus ENSCVAG00000017700
kryptolebias_marmoratus ENSKMAG00000011486
oryzias_latipes ENSORLG00000000568
oryzias_latipes_asm223469v1 ENSORLG00015008736
oryzias_latipes ENSORLG00020014570
oryzias_melastigma ENSOMEG00000000967
amphiprion_ocellaris ENSAOCG00000016650
amphiprion_percula ENSAPEG00000008493
stegastes_partitus ENSSPAG00000002624
acanthochromis_polyacanthus ENSAPOG00000005588
astatotilapia_calliptera ENSACLG00000009901
maylandia_zebra ENSMZEG00005026536
pundamilia_nyererei ENSPNYG00000011002
haplochromis_burtoni ENSHBUG00000000631
neolamprologus_brichardi ENSNBRG00000016773
oreochromis_niloticus ENSONIG00000019721
gasterosteus_aculeatus ENSGACG00000003375
mola_mola ENSMMOG00000016425
seriola_dumerili ENSSDUG00000018214
seriola_lalandi_dorsalis ENSSLDG00000014428
scophthalmus_maximus ENSSMAG00000002961
mastacembelus_armatus ENSMAMG00000000511
monopterus_albus ENSMALG00000011972
anabas_testudineus ENSATEG00000009350
labrus_bergylta ENSLBEG00000026687
periophthalmus_magnuspinnatus ENSPMGG00000001076
hippocampus_comes ENSHCOG00000002675
gadus_morhua ENSGMOG00000019441
esox_lucius ENSELUG00000008184
astyanax_mexicanus ENSAMXG00000009816
pygocentrus_nattereri ENSPNAG00000017445
ictalurus_punctatus ENSIPUG00000007587
danio_rerio ENSDARG00000033804
pygocentrus_nattereri ENSPNAG00000027432
astyanax_mexicanus ENSAMXG00000016429
ictalurus_punctatus ENSIPUG00000003297
danio_rerio ENSDARG00000016977
xiphophorus_maculatus ENSXMAG00000010582
xiphophorus_couchianus ENSXCOG00000009461
gambusia_affinis ENSGAFG00000014851
poecilia_formosa ENSPFOG00000014797
poecilia_mexicana ENSPMEG00000007860
poecilia_latipinna ENSPLAG00000022266
poecilia_reticulata ENSPREG00000017408
cyprinodon_variegatus ENSCVAG00000022996
fundulus_heteroclitus ENSFHEG00000020901
kryptolebias_marmoratus ENSKMAG00000002250
oryzias_latipes ENSORLG00020009744
oryzias_latipes ENSORLG00000009926
oryzias_latipes_asm223469v1 ENSORLG00015000631
oryzias_melastigma ENSOMEG00000007740
amphiprion_percula ENSAPEG00000004880
hippocampus_comes ENSHCOG00000007557
periophthalmus_magnuspinnatus ENSPMGG00000022402
monopterus_albus ENSMALG00000020623
takifugu_rubripes ENSTRUG00000007624
tetraodon_nigroviridis ENSTNIG00000018322
mola_mola ENSMMOG00000003865
amphiprion_ocellaris ENSAOCG00000020622
acanthochromis_polyacanthus ENSAPOG00000023613
stegastes_partitus ENSSPAG00000022329
anabas_testudineus ENSATEG00000023696
seriola_dumerili ENSSDUG00000005951
seriola_lalandi_dorsalis ENSSLDG00000014313
scophthalmus_maximus ENSSMAG00000016561
labrus_bergylta ENSLBEG00000000470
gasterosteus_aculeatus ENSGACG00000011965
cynoglossus_semilaevis ENSCSEG00000002263
astatotilapia_calliptera ENSACLG00000019165
maylandia_zebra ENSMZEG00005015476
haplochromis_burtoni ENSHBUG00000003931
pundamilia_nyererei ENSPNYG00000004988
neolamprologus_brichardi ENSNBRG00000004884
oreochromis_niloticus ENSONIG00000006322
amphilophus_citrinellus ENSACIG00000010159
mastacembelus_armatus ENSMAMG00000014325
hippocampus_comes ENSHCOG00000008664
paramormyrops_kingsleyae ENSPKIG00000014279
scleropages_formosus ENSSFOG00015021679
lepisosteus_oculatus ENSLOCG00000006767
eptatretus_burgeri ENSEBUG00000004933
ciona_intestinalis ENSCING00000013631
ciona_savignyi ENSCSAVG00000004663
ciona_intestinalis ENSCING00000008015
