anser_brachyrhynchus ENSABRG00000000354
oryzias_latipes ENSORLG00000017029
oryzias_melastigma ENSOMEG00000003932
amphilophus_citrinellus ENSACIG00000007637
takifugu_rubripes ENSTRUG00000009874
tetraodon_nigroviridis ENSTNIG00000016739
scophthalmus_maximus ENSSMAG00000013157
mastacembelus_armatus ENSMAMG00000017543
anabas_testudineus ENSATEG00000010485
amphiprion_percula ENSAPEG00000021174
amphiprion_ocellaris ENSAOCG00000022530
acanthochromis_polyacanthus ENSAPOG00000007098
stegastes_partitus ENSSPAG00000016006
seriola_dumerili ENSSDUG00000013205
seriola_lalandi_dorsalis ENSSLDG00000024547
labrus_bergylta ENSLBEG00000008639
labrus_bergylta ENSLBEG00000028862
gasterosteus_aculeatus ENSGACG00000014704
mola_mola ENSMMOG00000014740
cynoglossus_semilaevis ENSCSEG00000009139
monopterus_albus ENSMALG00000005168
maylandia_zebra ENSMZEG00005019929
astatotilapia_calliptera ENSACLG00000025320
haplochromis_burtoni ENSHBUG00000002747
pundamilia_nyererei ENSPNYG00000007949
oreochromis_niloticus ENSONIG00000013885
neolamprologus_brichardi ENSNBRG00000015335
amphilophus_citrinellus ENSACIG00000007611
amphilophus_citrinellus ENSACIG00000010553
hippocampus_comes ENSHCOG00000014545
periophthalmus_magnuspinnatus ENSPMGG00000017911
gadus_morhua ENSGMOG00000009098
esox_lucius ENSELUG00000015295
pygocentrus_nattereri ENSPNAG00000004883
astyanax_mexicanus ENSAMXG00000031971
ictalurus_punctatus ENSIPUG00000014586
danio_rerio ENSDARG00000104278
scleropages_formosus ENSSFOG00015007238
paramormyrops_kingsleyae ENSPKIG00000005575
lepisosteus_oculatus ENSLOCG00000002280
xenopus_tropicalis ENSXETG00000019602
petromyzon_marinus ENSPMAG00000005515
ciona_savignyi ENSCSAVG00000008319
ciona_intestinalis ENSCING00000009610
ciona_savignyi ENSCSAVG00000006258
ciona_savignyi ENSCSAVG00000010640
eptatretus_burgeri ENSEBUG00000012577
