anser_brachyrhynchus ENSABRG00000013471
esox_lucius ENSELUG00000020527
gadus_morhua ENSGMOG00000002094
astyanax_mexicanus ENSAMXG00000024698
pygocentrus_nattereri ENSPNAG00000007500
ictalurus_punctatus ENSIPUG00000001023
scleropages_formosus ENSSFOG00015016767
paramormyrops_kingsleyae ENSPKIG00000005670
scleropages_formosus ENSSFOG00015007865
paramormyrops_kingsleyae ENSPKIG00000002601
tetraodon_nigroviridis ENSTNIG00000002909
takifugu_rubripes ENSTRUG00000000268
mola_mola ENSMMOG00000010741
seriola_dumerili ENSSDUG00000005802
seriola_lalandi_dorsalis ENSSLDG00000003178
gasterosteus_aculeatus ENSGACG00000011751
anabas_testudineus ENSATEG00000024642
mastacembelus_armatus ENSMAMG00000006264
amphiprion_ocellaris ENSAOCG00000021394
pundamilia_nyererei ENSPNYG00000022408
neolamprologus_brichardi ENSNBRG00000024062
amphilophus_citrinellus ENSACIG00000004908
cynoglossus_semilaevis ENSCSEG00000009387
poecilia_reticulata ENSPREG00000020238
xiphophorus_maculatus ENSXMAG00000009472
poecilia_formosa ENSPFOG00000019592
poecilia_latipinna ENSPLAG00000003643
poecilia_mexicana ENSPMEG00000013603
gambusia_affinis ENSGAFG00000011929
cyprinodon_variegatus ENSCVAG00000010659
fundulus_heteroclitus ENSFHEG00000011241
kryptolebias_marmoratus ENSKMAG00000003442
oryzias_latipes ENSORLG00000022870
oryzias_latipes_asm223469v1 ENSORLG00015021368
oryzias_latipes ENSORLG00020006298
oryzias_melastigma ENSOMEG00000014370
astatotilapia_calliptera ENSACLG00000015923
maylandia_zebra ENSMZEG00005026665
haplochromis_burtoni ENSHBUG00000009155
oreochromis_niloticus ENSONIG00000016553
monopterus_albus ENSMALG00000009461
scophthalmus_maximus ENSSMAG00000018373
labrus_bergylta ENSLBEG00000025410
acanthochromis_polyacanthus ENSAPOG00000007016
amphiprion_percula ENSAPEG00000016168
amphiprion_ocellaris ENSAOCG00000012416
amphiprion_ocellaris ENSAOCG00000001839
stegastes_partitus ENSSPAG00000005012
hippocampus_comes ENSHCOG00000015182
periophthalmus_magnuspinnatus ENSPMGG00000001305
xiphophorus_couchianus ENSXCOG00000015709
gadus_morhua ENSGMOG00000011545
esox_lucius ENSELUG00000007107
astyanax_mexicanus ENSAMXG00000004903
pygocentrus_nattereri ENSPNAG00000021981
ictalurus_punctatus ENSIPUG00000022628
danio_rerio ENSDARG00000099874
lepisosteus_oculatus ENSLOCG00000003977
