eptatretus_burgeri ENSEBUG00000004051
anser_brachyrhynchus ENSABRG00000014278
anas_platyrhynchos ENSAPLG00000004835
apteryx_owenii ENSAOWG00000005466
apteryx_rowi ENSARWG00000004089
apteryx_haastii ENSAHAG00000005470
dromaius_novaehollandiae ENSDNVG00000004828
nothoprocta_perdicaria ENSNPEG00000012895
crocodylus_porosus ENSCPRG00005007101
chelonoidis_abingdonii ENSCABG00000005539
gopherus_agassizii ENSGAGG00000022638
chrysemys_picta ENSCPBG00000001051
pelodiscus_sinensis ENSPSIG00000016593
pogona_vitticeps ENSPVIG00000007133
anolis_carolinensis ENSACAG00000002434
notechis_scutatus ENSNSUG00000012307
salvator_merianae ENSSMRG00000021405
sphenodon_punctatus ENSSPUG00000012499
ovis_aries ENSOARG00000014426
capra_hircus ENSCHIG00000027249
bos_indicus ENSBIXG00000019077
bos_indicus ENSBIXG00005015298
bos_taurus ENSBTAG00000007386
bos_mutus ENSBMUG00000004874
bison_bison ENSBBBG00000014048
tursiops_truncatus ENSTTRG00000001736
vicugna_pacos ENSVPAG00000006238
sus_scrofa ENSSSCG00000006029
ursus_maritimus ENSUMAG00000020064
ursus_americanus ENSUAMG00000019661
ailuropoda_melanoleuca ENSAMEG00000012879
neovison_vison ENSNVIG00000002153
mustela_putorius ENSMPUG00000005884
canis_lupus ENSCAFG00000000719
canis_lupus ENSCAFG00020003417
vulpes_vulpes ENSVVUG00000012788
panthera_pardus ENSPPRG00000021921
panthera_tigris ENSPTIG00000017276
felis_catus ENSFCAG00000008501
pteropus_vampyrus ENSPVAG00000007946
myotis_lucifugus ENSMLUG00000013475
equus_caballus ENSECAG00000023445
equus_asinus ENSEASG00005000131
erinaceus_europaeus ENSEEUG00000005705
sorex_araneus ENSSARG00000004854
castor_canadensis ENSCCNG00000025206
dipodomys_ordii ENSDORG00000008008
mus_spretus MGP_SPRETEiJ_G0020669
mus_spicilegus ENSMSIG00000013452
mus_musculus ENSMUSG00000038736
mus_caroli MGP_CAROLIEiJ_G0019772
mus_pahari MGP_PahariEiJ_G0019781
rattus_norvegicus ENSRNOG00000024929
meriones_unguiculatus ENSMUGG00000020933
peromyscus_maniculatus ENSPEMG00000005927
microtus_ochrogaster ENSMOCG00000001394
cricetulus_griseus ENSCGRG00000009298
cricetulus_griseus ENSCGRG00015026800
cricetulus_griseus ENSCGRG00001016509
mesocricetus_auratus ENSMAUG00000005692
nannospalax_galili ENSNGAG00000001356
jaculus_jaculus ENSJJAG00000017022
urocitellus_parryii ENSUPAG00010014294
ictidomys_tridecemlineatus ENSSTOG00000015266
spermophilus_dauricus ENSSDAG00000012335
marmota_marmota ENSMMMG00000016954
marmota_marmota ENSMMMG00000022140
chinchilla_lanigera ENSCLAG00000005542
cavia_porcellus ENSCPOG00000036228
octodon_degus ENSODEG00000003376
heterocephalus_glaber ENSHGLG00100004648
heterocephalus_glaber ENSHGLG00000012690
heterocephalus_glaber ENSHGLG00100017875
heterocephalus_glaber ENSHGLG00000012947
fukomys_damarensis ENSFDAG00000016583
oryctolagus_cuniculus ENSOCUG00000004673
ochotona_princeps ENSOPRG00000015035
pan_paniscus ENSPPAG00000042778
pan_troglodytes ENSPTRG00000020509
homo_sapiens ENSG00000120526
gorilla_gorilla ENSGGOG00000016533
pongo_abelii ENSPPYG00000018823
nomascus_leucogenys ENSNLEG00000004231
piliocolobus_tephrosceles ENSPTEG00000035728
colobus_angolensis ENSCANG00000013723
rhinopithecus_roxellana ENSRROG00000035449
rhinopithecus_bieti ENSRBIG00000038989
macaca_fascicularis ENSMFAG00000043118
macaca_nemestrina ENSMNEG00000032729
macaca_mulatta ENSMMUG00000006103
papio_anubis ENSPANG00000003130
theropithecus_gelada ENSTGEG00000005738
mandrillus_leucophaeus ENSMLEG00000022977
cercocebus_atys ENSCATG00000014721
chlorocebus_sabaeus ENSCSAG00000011655
saimiri_boliviensis ENSSBOG00000023373
cebus_capucinus ENSCCAG00000035168
callithrix_jacchus ENSCJAG00000006407
aotus_nancymaae ENSANAG00000022706
carlito_syrichta ENSTSYG00000005528
prolemur_simus ENSPSMG00000012848
microcebus_murinus ENSMICG00000012937
otolemur_garnettii ENSOGAG00000006518
tupaia_belangeri ENSTBEG00000008756
procavia_capensis ENSPCAG00000002724
loxodonta_africana ENSLAFG00000013430
propithecus_coquereli ENSPCOG00000016491
ursus_americanus ENSUAMG00000002345
echinops_telfairi ENSETEG00000010879
choloepus_hoffmanni ENSCHOG00000009447
dasypus_novemcinctus ENSDNOG00000017517
cricetulus_griseus ENSCGRG00001020308
vombatus_ursinus ENSVURG00010018036
phascolarctos_cinereus ENSPCIG00000025328
notamacropus_eugenii ENSMEUG00000011125
sarcophilus_harrisii ENSSHAG00000000539
monodelphis_domestica ENSMODG00000004926
ornithorhynchus_anatinus ENSOANG00000008096
xenopus_tropicalis ENSXETG00000005362
ciona_intestinalis ENSCING00000007800
drosophila_melanogaster FBgn0030342
caenorhabditis_elegans WBGene00016654
