pogona_vitticeps ENSPVIG00000023953
haplochromis_burtoni ENSHBUG00000018815
maylandia_zebra ENSMZEG00005006980
pundamilia_nyererei ENSPNYG00000014033
neolamprologus_brichardi ENSNBRG00000004010
oreochromis_niloticus ENSONIG00000005097
amphilophus_citrinellus ENSACIG00000016616
cynoglossus_semilaevis ENSCSEG00000010724
periophthalmus_magnuspinnatus ENSPMGG00000014913
hippocampus_comes ENSHCOG00000001057
gadus_morhua ENSGMOG00000008007
esox_lucius ENSELUG00000010560
pygocentrus_nattereri ENSPNAG00000016976
astyanax_mexicanus ENSAMXG00000017425
ictalurus_punctatus ENSIPUG00000024421
scleropages_formosus ENSSFOG00015017759
paramormyrops_kingsleyae ENSPKIG00000006660
scleropages_formosus ENSSFOG00015010864
paramormyrops_kingsleyae ENSPKIG00000002603
lepisosteus_oculatus ENSLOCG00000005807
astatotilapia_calliptera ENSACLG00000021931
maylandia_zebra ENSMZEG00005020543
pundamilia_nyererei ENSPNYG00000010818
neolamprologus_brichardi ENSNBRG00000002355
oreochromis_niloticus ENSONIG00000001977
amphilophus_citrinellus ENSACIG00000023167
amphiprion_ocellaris ENSAOCG00000023238
amphiprion_percula ENSAPEG00000013671
acanthochromis_polyacanthus ENSAPOG00000015829
mola_mola ENSMMOG00000015494
monopterus_albus ENSMALG00000002891
labrus_bergylta ENSLBEG00000006347
gasterosteus_aculeatus ENSGACG00000006279
cynoglossus_semilaevis ENSCSEG00000019632
poecilia_latipinna ENSPLAG00000016551
poecilia_mexicana ENSPMEG00000014356
poecilia_formosa ENSPFOG00000014100
poecilia_reticulata ENSPREG00000018720
xiphophorus_maculatus ENSXMAG00000018983
xiphophorus_couchianus ENSXCOG00000003341
gambusia_affinis ENSGAFG00000019113
fundulus_heteroclitus ENSFHEG00000001886
cyprinodon_variegatus ENSCVAG00000001973
kryptolebias_marmoratus ENSKMAG00000012328
oryzias_latipes ENSORLG00000003916
oryzias_latipes_asm223469v1 ENSORLG00015008839
oryzias_latipes ENSORLG00020016957
oryzias_melastigma ENSOMEG00000005497
mastacembelus_armatus ENSMAMG00000017530
anabas_testudineus ENSATEG00000011315
stegastes_partitus ENSSPAG00000003008
hippocampus_comes ENSHCOG00000002994
tetraodon_nigroviridis ENSTNIG00000012002
takifugu_rubripes ENSTRUG00000015920
seriola_lalandi_dorsalis ENSSLDG00000023501
seriola_dumerili ENSSDUG00000020329
scophthalmus_maximus ENSSMAG00000015510
gadus_morhua ENSGMOG00000014315
esox_lucius ENSELUG00000014352
pygocentrus_nattereri ENSPNAG00000001872
ictalurus_punctatus ENSIPUG00000024824
danio_rerio ENSDARG00000098936
