parus_major ENSPMJG00000018037
periophthalmus_magnuspinnatus ENSPMGG00000005538
larimichthys_crocea ENSLCRG00005010988
mola_mola ENSMMOG00000016757
cottoperca_gobio ENSCGOG00000006026
amphiprion_percula ENSAPEG00000016824
amphiprion_ocellaris ENSAOCG00000018200
seriola_dumerili ENSSDUG00000000161
lates_calcarifer ENSLCAG00010021933
anabas_testudineus ENSATEG00000002336
betta_splendens ENSBSLG00000015098
monopterus_albus ENSMALG00000000373
mastacembelus_armatus ENSMAMG00000014334
seriola_lalandi ENSSLDG00000015818
acanthochromis_polyacanthus ENSAPOG00000014817
acanthochromis_polyacanthus ENSAPOG00000014785
amphiprion_percula ENSAPEG00000016862
amphiprion_ocellaris ENSAOCG00000018168
stegastes_partitus ENSSPAG00000005438
parambassis_ranga ENSPRNG00000018734
cyprinodon_variegatus ENSCVAG00000017380
fundulus_heteroclitus ENSFHEG00000006281
xiphophorus_maculatus ENSXMAG00000006335
gambusia_affinis ENSGAFG00000014712
poecilia_reticulata ENSPREG00000009347
poecilia_reticulata ENSPREG00000009366
poecilia_mexicana ENSPMEG00000002823
poecilia_formosa ENSPFOG00000021910
poecilia_latipinna ENSPLAG00000002196
kryptolebias_marmoratus ENSKMAG00000017280
oryzias_latipes ENSORLG00000012903
oryzias_latipes ENSORLG00015001380
oryzias_latipes ENSORLG00020002966
oryzias_melastigma ENSOMEG00000014901
astatotilapia_calliptera ENSACLG00000023517
haplochromis_burtoni ENSHBUG00000023241
pundamilia_nyererei ENSPNYG00000023753
maylandia_zebra ENSMZEG00005017185
neolamprologus_brichardi ENSNBRG00000023090
oreochromis_niloticus ENSONIG00000006355
amphilophus_citrinellus ENSACIG00000012374
scophthalmus_maximus ENSSMAG00000016625
cynoglossus_semilaevis ENSCSEG00000002350
labrus_bergylta ENSLBEG00000025682
gasterosteus_aculeatus ENSGACG00000004812
betta_splendens ENSBSLG00000015094
anabas_testudineus ENSATEG00000002291
tetraodon_nigroviridis ENSTNIG00000006451
takifugu_rubripes ENSTRUG00000019745
gadus_morhua ENSGMOG00000016701
clupea_harengus ENSCHAG00000024572
fundulus_heteroclitus ENSFHEG00000006272
esox_lucius ENSELUG00000001917
hucho_hucho ENSHHUG00000048464
hucho_hucho ENSHHUG00000040618
hucho_hucho ENSHHUG00000040613
hucho_hucho ENSHHUG00000042485
astyanax_mexicanus ENSAMXG00000009528
astyanax_mexicanus ENSAMXG00005012246
electrophorus_electricus ENSEEEG00000000808
ictalurus_punctatus ENSIPUG00000014338
stegastes_partitus ENSSPAG00000007295
paramormyrops_kingsleyae ENSPKIG00000004086
scleropages_formosus ENSSFOG00015008230
gasterosteus_aculeatus ENSGACG00000013093
tetraodon_nigroviridis ENSTNIG00000015194
betta_splendens ENSBSLG00000026183
cynoglossus_semilaevis ENSCSEG00000010201
lates_calcarifer ENSLCAG00010009939
labrus_bergylta ENSLBEG00000017592
anabas_testudineus ENSATEG00000009291
mastacembelus_armatus ENSMAMG00000014107
mola_mola ENSMMOG00000018449
takifugu_rubripes ENSTRUG00000022893
larimichthys_crocea ENSLCRG00005016488
cottoperca_gobio ENSCGOG00000022788
amphiprion_percula ENSAPEG00000005353
amphiprion_percula ENSAPEG00000005304
amphiprion_ocellaris ENSAOCG00000018309
acanthochromis_polyacanthus ENSAPOG00000022516
stegastes_partitus ENSSPAG00000006595
parambassis_ranga ENSPRNG00000019527
xiphophorus_maculatus ENSXMAG00000016847
xiphophorus_couchianus ENSXCOG00000014822
gambusia_affinis ENSGAFG00000021385
poecilia_mexicana ENSPMEG00000019526
poecilia_mexicana ENSPMEG00000019537
poecilia_latipinna ENSPLAG00000001903
poecilia_latipinna ENSPLAG00000001927
poecilia_latipinna ENSPLAG00000019090
poecilia_mexicana ENSPMEG00000012612
poecilia_reticulata ENSPREG00000005624
poecilia_formosa ENSPFOG00000000477
fundulus_heteroclitus ENSFHEG00000015421
cyprinodon_variegatus ENSCVAG00000022017
kryptolebias_marmoratus ENSKMAG00000014376
oryzias_latipes ENSORLG00000017139
oryzias_latipes ENSORLG00020010831
oryzias_latipes ENSORLG00015010753
oryzias_melastigma ENSOMEG00000004596
gouania_willdenowi ENSGWIG00000016935
astatotilapia_calliptera ENSACLG00000021153
maylandia_zebra ENSMZEG00005025159
pundamilia_nyererei ENSPNYG00000013611
haplochromis_burtoni ENSHBUG00000005521
neolamprologus_brichardi ENSNBRG00000013410
oreochromis_niloticus ENSONIG00000009674
amphilophus_citrinellus ENSACIG00000016907
seriola_dumerili ENSSDUG00000020485
seriola_lalandi ENSSLDG00000018690
scophthalmus_maximus ENSSMAG00000020276
monopterus_albus ENSMALG00000019850
hippocampus_comes ENSHCOG00000020753
periophthalmus_magnuspinnatus ENSPMGG00000020025
gadus_morhua ENSGMOG00000013032
hucho_hucho ENSHHUG00000010492
hucho_hucho ENSHHUG00000023144
esox_lucius ENSELUG00000018646
clupea_harengus ENSCHAG00000005515
denticeps_clupeoides ENSDCDG00000022743
pygocentrus_nattereri ENSPNAG00000009753
pygocentrus_nattereri ENSPNAG00000009712
astyanax_mexicanus ENSAMXG00000032162
astyanax_mexicanus ENSAMXG00000039082
astyanax_mexicanus ENSAMXG00005007780
electrophorus_electricus ENSEEEG00000024241
ictalurus_punctatus ENSIPUG00000012993
lepisosteus_oculatus ENSLOCG00000013065
erpetoichthys_calabaricus ENSECRG00000002744
callorhinchus_milii ENSCMIG00000018262
