eptatretus_burgeri ENSEBUG00000003005
urocitellus_parryii ENSUPAG00010012382
ictidomys_tridecemlineatus ENSSTOG00000005900
spermophilus_dauricus ENSSDAG00000013211
marmota_marmota_marmota ENSMMMG00000019745
heterocephalus_glaber_male ENSHGLG00100002174
heterocephalus_glaber_female ENSHGLG00000017731
fukomys_damarensis ENSFDAG00000003311
cavia_porcellus ENSCPOG00000003370
cavia_aperea ENSCAPG00000012938
chinchilla_lanigera ENSCLAG00000007709
octodon_degus ENSODEG00000013483
octodon_degus ENSODEG00000006253
oryctolagus_cuniculus ENSOCUG00000004907
ochotona_princeps ENSOPRG00000013994
tupaia_belangeri ENSTBEG00000004305
pan_paniscus ENSPPAG00000037878
pan_troglodytes ENSPTRG00000006596
gorilla_gorilla ENSGGOG00000003265
homo_sapiens ENSG00000165417
pongo_abelii ENSPPYG00000006041
nomascus_leucogenys ENSNLEG00000016842
macaca_fascicularis ENSMFAG00000040745
macaca_mulatta ENSMMUG00000022122
macaca_nemestrina ENSMNEG00000017199
mandrillus_leucophaeus ENSMLEG00000030061
cercocebus_atys ENSCATG00000044335
theropithecus_gelada ENSTGEG00000027009
papio_anubis ENSPANG00000023252
chlorocebus_sabaeus ENSCSAG00000011656
colobus_angolensis_palliatus ENSCANG00000034508
piliocolobus_tephrosceles ENSPTEG00000022000
rhinopithecus_roxellana ENSRROG00000035850
rhinopithecus_bieti ENSRBIG00000036069
cebus_capucinus ENSCCAG00000033869
saimiri_boliviensis_boliviensis ENSSBOG00000024174
callithrix_jacchus ENSCJAG00000017169
aotus_nancymaae ENSANAG00000036191
carlito_syrichta ENSTSYG00000036105
prolemur_simus ENSPSMG00000004475
microcebus_murinus ENSMICG00000010859
propithecus_coquereli ENSPCOG00000004854
otolemur_garnettii ENSOGAG00000005229
carlito_syrichta ENSTSYG00000031550
propithecus_coquereli ENSPCOG00000022420
capra_hircus ENSCHIG00000012344
ovis_aries ENSOARG00000002918
bos_taurus ENSBTAG00000013652
bos_mutus ENSBMUG00000020806
bison_bison_bison ENSBBBG00000018095
vicugna_pacos ENSVPAG00000000589
tursiops_truncatus ENSTTRG00000008254
sus_scrofa ENSSSCG00000002411
equus_caballus ENSECAG00000003236
equus_asinus_asinus ENSEASG00005020297
myotis_lucifugus ENSMLUG00000017256
myotis_lucifugus ENSMLUG00000027833
pteropus_vampyrus ENSPVAG00000016046
mustela_putorius_furo ENSMPUG00000008643
neovison_vison ENSNVIG00000013528
ursus_maritimus ENSUMAG00000006811
ursus_americanus ENSUAMG00000016803
ailuropoda_melanoleuca ENSAMEG00000001895
canis_lupus_familiaris ENSCAFG00000017305
canis_lupus_dingo ENSCAFG00020017738
vulpes_vulpes ENSVVUG00000017718
panthera_pardus ENSPPRG00000012020
panthera_tigris_altaica ENSPTIG00000013493
felis_catus ENSFCAG00000033149
sorex_araneus ENSSARG00000004721
dasypus_novemcinctus ENSDNOG00000048954
choloepus_hoffmanni ENSCHOG00000002616
loxodonta_africana ENSLAFG00000001100
procavia_capensis ENSPCAG00000001668
echinops_telfairi ENSETEG00000006142
ornithorhynchus_anatinus ENSOANG00000000808
latimeria_chalumnae ENSLACG00000016322
