parus_major ENSPMJG00000003290
ursus_maritimus ENSUMAG00000019913
ursus_americanus ENSUAMG00000014541
ailuropoda_melanoleuca ENSAMEG00000012041
neovison_vison ENSNVIG00000003510
mustela_putorius_furo ENSMPUG00000005391
canis_lupus_familiaris ENSCAFG00000002967
canis_lupus_dingo ENSCAFG00020015807
vulpes_vulpes ENSVVUG00000019579
panthera_tigris_altaica ENSPTIG00000019694
panthera_pardus ENSPPRG00000024949
felis_catus ENSFCAG00000024309
equus_caballus ENSECAG00000019841
equus_asinus_asinus ENSEASG00005005583
sorex_araneus ENSSARG00000013072
erinaceus_europaeus ENSEEUG00000014731
ailuropoda_melanoleuca ENSAMEG00000007140
otolemur_garnettii ENSOGAG00000012334
nannospalax_galili ENSNGAG00000000724
jaculus_jaculus ENSJJAG00000020065
heterocephalus_glaber_female ENSHGLG00000013172
heterocephalus_glaber_male ENSHGLG00100004739
cavia_aperea ENSCAPG00000010287
castor_canadensis ENSCCNG00000012978
loxodonta_africana ENSLAFG00000004964
procavia_capensis ENSPCAG00000003629
echinops_telfairi ENSETEG00000002999
dasypus_novemcinctus ENSDNOG00000015362
choloepus_hoffmanni ENSCHOG00000004268
dipodomys_ordii ENSDORG00000029135
notamacropus_eugenii ENSMEUG00000011515
phascolarctos_cinereus ENSPCIG00000021004
sarcophilus_harrisii ENSSHAG00000008236
monodelphis_domestica ENSMODG00000018366
ornithorhynchus_anatinus ENSOANG00000001266
xenopus_tropicalis ENSXETG00000022592
chelonoidis_abingdonii ENSCABG00000017295
nothoprocta_perdicaria ENSNPEG00000013813
latimeria_chalumnae ENSLACG00000011210
scleropages_formosus ENSSFOG00015010191
paramormyrops_kingsleyae ENSPKIG00000022300
amphiprion_percula ENSAPEG00000006400
amphiprion_ocellaris ENSAOCG00000017409
acanthochromis_polyacanthus ENSAPOG00000008369
stegastes_partitus ENSSPAG00000007591
haplochromis_burtoni ENSHBUG00000009672
pundamilia_nyererei ENSPNYG00000010733
maylandia_zebra ENSMZEG00005026574
maylandia_zebra ENSMZEG00005001367
astatotilapia_calliptera ENSACLG00000007584
oreochromis_niloticus ENSONIG00000016545
amphilophus_citrinellus ENSACIG00000004720
poecilia_reticulata ENSPREG00000017539
poecilia_formosa ENSPFOG00000001109
xiphophorus_maculatus ENSXMAG00000014504
gambusia_affinis ENSGAFG00000006371
fundulus_heteroclitus ENSFHEG00000019534
kryptolebias_marmoratus ENSKMAG00000003821
oryzias_latipes ENSORLG00000004179
oryzias_latipes_asm223469v1 ENSORLG00015009271
oryzias_latipes ENSORLG00020022594
periophthalmus_magnuspinnatus ENSPMGG00000018026
monopterus_albus ENSMALG00000015709
mastacembelus_armatus ENSMAMG00000005841
anabas_testudineus ENSATEG00000024935
anabas_testudineus ENSATEG00000024943
seriola_lalandi_dorsalis ENSSLDG00000021926
seriola_dumerili ENSSDUG00000010829
scophthalmus_maximus ENSSMAG00000012822
mola_mola ENSMMOG00000003184
tetraodon_nigroviridis ENSTNIG00000003049
tetraodon_nigroviridis ENSTNIG00000003050
takifugu_rubripes ENSTRUG00000010094
gasterosteus_aculeatus ENSGACG00000014157
labrus_bergylta ENSLBEG00000025027
cynoglossus_semilaevis ENSCSEG00000012790
hippocampus_comes ENSHCOG00000021131
neolamprologus_brichardi ENSNBRG00000022160
pundamilia_nyererei ENSPNYG00000019038
poecilia_latipinna ENSPLAG00000023449
poecilia_mexicana ENSPMEG00000016721
xiphophorus_couchianus ENSXCOG00000008242
gambusia_affinis ENSGAFG00000006369
cyprinodon_variegatus ENSCVAG00000012808
fundulus_heteroclitus ENSFHEG00000014584
oryzias_melastigma ENSOMEG00000005841
amphiprion_ocellaris ENSAOCG00000005158
acanthochromis_polyacanthus ENSAPOG00000021486
periophthalmus_magnuspinnatus ENSPMGG00000001553
gadus_morhua ENSGMOG00000016517
esox_lucius ENSELUG00000023618
pygocentrus_nattereri ENSPNAG00000007004
astyanax_mexicanus ENSAMXG00000029349
ictalurus_punctatus ENSIPUG00000013073
danio_rerio ENSDARG00000020898
lepisosteus_oculatus ENSLOCG00000016563
petromyzon_marinus ENSPMAG00000004638
petromyzon_marinus ENSPMAG00000005555
eptatretus_burgeri ENSEBUG00000009038
ciona_intestinalis ENSCING00000008625
ciona_savignyi ENSCSAVG00000003247
drosophila_melanogaster FBgn0034442
caenorhabditis_elegans_strain_n2 WBGene00013123
