mola_mola ENSMMOG00000005878
salvator_merianae ENSSMRG00000002326
gopherus_agassizii ENSGAGG00000006285
chelonoidis_abingdonii ENSCABG00000002472
chrysemys_picta_bellii ENSCPBG00000019370
pelodiscus_sinensis ENSPSIG00000004459
calidris_pygmaea ENSCPGG00000006623
calidris_pugnax ENSCPUG00000014203
lepidothrix_coronata ENSLCOG00000002825
manacus_vitellinus ENSMVIG00005010081
serinus_canaria ENSSCAG00000002625
cyanistes_caeruleus ENSCCEG00000018593
junco_hyemalis ENSJHYG00000016284
zonotrichia_albicollis ENSZALG00000012333
taeniopygia_guttata ENSTGUG00000007912
taeniopygia_guttata ENSTGUG00000016360
lonchura_striata_domestica ENSLSDG00000005139
parus_major ENSPMJG00000017196
cyanistes_caeruleus ENSCCEG00000018425
ficedula_albicollis ENSFALG00000006767
melopsittacus_undulatus ENSMUNG00000014269
gallus_gallus ENSGALG00000005158
coturnix_japonica ENSCJPG00005005798
meleagris_gallopavo ENSMGAG00000004891
numida_meleagris ENSNMEG00000014201
anser_brachyrhynchus ENSABRG00000019449
anas_platyrhynchos_platyrhynchos ENSAPLG00000009281
apteryx_haastii ENSAHAG00000009668
apteryx_rowi ENSARWG00000006479
apteryx_owenii ENSAOWG00000017501
dromaius_novaehollandiae ENSDNVG00000002046
nothoprocta_perdicaria ENSNPEG00000012809
crocodylus_porosus ENSCPRG00005004500
notamacropus_eugenii ENSMEUG00000007531
phascolarctos_cinereus ENSPCIG00000000707
sarcophilus_harrisii ENSSHAG00000010130
monodelphis_domestica ENSMODG00000021199
dasypus_novemcinctus ENSDNOG00000020045
choloepus_hoffmanni ENSCHOG00000004518
dipodomys_ordii ENSDORG00000010528
castor_canadensis ENSCCNG00000000189
ictidomys_tridecemlineatus ENSSTOG00000009620
spermophilus_dauricus ENSSDAG00000018174
urocitellus_parryii ENSUPAG00010013839
marmota_marmota_marmota ENSMMMG00000021171
mus_spicilegus ENSMSIG00000016955
mus_musculus ENSMUSG00000073643
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015123
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014317
mus_pahari MGP_PahariEiJ_G0027555
rattus_norvegicus ENSRNOG00000015080
meriones_unguiculatus ENSMUGG00000019927
peromyscus_maniculatus_bairdii ENSPEMG00000008677
microtus_ochrogaster ENSMOCG00000022344
cricetulus_griseus_crigri-picr ENSCGRG00015006504
cricetulus_griseus_crigri ENSCGRG00000000994
cricetulus_griseus_chok1gshd ENSCGRG00001024667
mesocricetus_auratus ENSMAUG00000000543
nannospalax_galili ENSNGAG00000023734
jaculus_jaculus ENSJJAG00000017883
chinchilla_lanigera ENSCLAG00000008029
octodon_degus ENSODEG00000005654
cavia_porcellus ENSCPOG00000033757
cavia_aperea ENSCAPG00000015362
heterocephalus_glaber_male ENSHGLG00100002836
heterocephalus_glaber_female ENSHGLG00000009329
heterocephalus_glaber_female ENSHGLG00000010006
heterocephalus_glaber_male ENSHGLG00100006134
fukomys_damarensis ENSFDAG00000009356
oryctolagus_cuniculus ENSOCUG00000004353
ochotona_princeps ENSOPRG00000003018
homo_sapiens ENSG00000085449
homo_sapiens ENSG00000286239
gorilla_gorilla ENSGGOG00000005610
pan_paniscus ENSPPAG00000016468
pan_troglodytes ENSPTRG00000012980
pongo_abelii ENSPPYG00000013227
nomascus_leucogenys ENSNLEG00000009720
macaca_mulatta ENSMMUG00000006159
macaca_nemestrina ENSMNEG00000037008
macaca_fascicularis ENSMFAG00000046048
chlorocebus_sabaeus ENSCSAG00000007749
papio_anubis ENSPANG00000017845
cercocebus_atys ENSCATG00000041479
theropithecus_gelada ENSTGEG00000014384
mandrillus_leucophaeus ENSMLEG00000034928
rhinopithecus_roxellana ENSRROG00000037667
rhinopithecus_bieti ENSRBIG00000036135
piliocolobus_tephrosceles ENSPTEG00000039618
colobus_angolensis_palliatus ENSCANG00000036562
saimiri_boliviensis_boliviensis ENSSBOG00000027837
cebus_capucinus ENSCCAG00000024205
callithrix_jacchus ENSCJAG00000012362
aotus_nancymaae ENSANAG00000030529
carlito_syrichta ENSTSYG00000006081
prolemur_simus ENSPSMG00000025618
propithecus_coquereli ENSPCOG00000021957
microcebus_murinus ENSMICG00000014413
otolemur_garnettii ENSOGAG00000015216
tupaia_belangeri ENSTBEG00000002512
equus_caballus ENSECAG00000018429
equus_caballus ENSECAG00000039748
equus_caballus ENSECAG00000039004
equus_asinus_asinus ENSEASG00005011289
erinaceus_europaeus ENSEEUG00000008450
myotis_lucifugus ENSMLUG00000015448
pteropus_vampyrus ENSPVAG00000014482
mustela_putorius_furo ENSMPUG00000016686
neovison_vison ENSNVIG00000000520
ursus_americanus ENSUAMG00000018702
ursus_americanus ENSUAMG00000018701
ursus_maritimus ENSUMAG00000017949
ailuropoda_melanoleuca ENSAMEG00000011744
canis_lupus_familiaris ENSCAFG00000016204
vulpes_vulpes ENSVVUG00000023975
canis_lupus_dingo ENSCAFG00020026649
panthera_tigris_altaica ENSPTIG00000008226
panthera_pardus ENSPPRG00000013403
felis_catus ENSFCAG00000002677
bos_taurus ENSBTAG00000016951
bos_mutus ENSBMUG00000011876
bison_bison_bison ENSBBBG00000000438
capra_hircus ENSCHIG00000008108
ovis_aries ENSOARG00000020405
tursiops_truncatus ENSTTRG00000013400
vicugna_pacos ENSVPAG00000005869
sus_scrofa ENSSSCG00000025174
loxodonta_africana ENSLAFG00000003449
procavia_capensis ENSPCAG00000007836
echinops_telfairi ENSETEG00000019246
ornithorhynchus_anatinus ENSOANG00000003556
xenopus_tropicalis ENSXETG00000033169
latimeria_chalumnae ENSLACG00000003673
