pogona_vitticeps ENSPVIG00000008473
otolemur_garnettii ENSOGAG00000033798
nomascus_leucogenys ENSNLEG00000026942
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029663
procavia_capensis ENSPCAG00000000442
loxodonta_africana ENSLAFG00000030352
ornithorhynchus_anatinus ENSOANG00000003923
phascolarctos_cinereus ENSPCIG00000013041
notamacropus_eugenii ENSMEUG00000002860
gallus_gallus ENSGALG00000049432
xenopus_tropicalis ENSXETG00000003393
latimeria_chalumnae ENSLACG00000015666
labrus_bergylta ENSLBEG00000002971
gasterosteus_aculeatus ENSGACG00000013472
tetraodon_nigroviridis ENSTNIG00000003219
takifugu_rubripes ENSTRUG00000004802
mola_mola ENSMMOG00000017258
seriola_lalandi_dorsalis ENSSLDG00000017199
seriola_dumerili ENSSDUG00000021876
scophthalmus_maximus ENSSMAG00000008209
anabas_testudineus ENSATEG00000022412
mastacembelus_armatus ENSMAMG00000021466
fundulus_heteroclitus ENSFHEG00000005312
cyprinodon_variegatus ENSCVAG00000016035
xiphophorus_maculatus ENSXMAG00000017975
xiphophorus_couchianus ENSXCOG00000018072
gambusia_affinis ENSGAFG00000011173
poecilia_formosa ENSPFOG00000011743
poecilia_latipinna ENSPLAG00000010590
poecilia_mexicana ENSPMEG00000023636
poecilia_reticulata ENSPREG00000010950
kryptolebias_marmoratus ENSKMAG00000008327
oryzias_latipes ENSORLG00000001887
oryzias_latipes ENSORLG00020013060
oryzias_latipes_asm223469v1 ENSORLG00015006111
oryzias_melastigma ENSOMEG00000018391
maylandia_zebra ENSMZEG00005023239
astatotilapia_calliptera ENSACLG00000023628
haplochromis_burtoni ENSHBUG00000009860
pundamilia_nyererei ENSPNYG00000015784
oreochromis_niloticus ENSONIG00000009781
neolamprologus_brichardi ENSNBRG00000005842
amphilophus_citrinellus ENSACIG00000004402
monopterus_albus ENSMALG00000006629
amphilophus_citrinellus ENSACIG00000024390
amphiprion_ocellaris ENSAOCG00000018103
amphiprion_percula ENSAPEG00000021389
acanthochromis_polyacanthus ENSAPOG00000018906
stegastes_partitus ENSSPAG00000005403
cynoglossus_semilaevis ENSCSEG00000012261
hippocampus_comes ENSHCOG00000008271
periophthalmus_magnuspinnatus ENSPMGG00000019823
gadus_morhua ENSGMOG00000007457
esox_lucius ENSELUG00000019562
astyanax_mexicanus ENSAMXG00000009669
pygocentrus_nattereri ENSPNAG00000011972
ictalurus_punctatus ENSIPUG00000009289
danio_rerio ENSDARG00000030157
scleropages_formosus ENSSFOG00015009036
paramormyrops_kingsleyae ENSPKIG00000021051
fundulus_heteroclitus ENSFHEG00000002271
cyprinodon_variegatus ENSCVAG00000001429
xiphophorus_couchianus ENSXCOG00000009281
xiphophorus_couchianus ENSXCOG00000001954
xiphophorus_maculatus ENSXMAG00000007350
gambusia_affinis ENSGAFG00000015500
poecilia_formosa ENSPFOG00000017525
poecilia_mexicana ENSPMEG00000016738
poecilia_latipinna ENSPLAG00000010717
poecilia_reticulata ENSPREG00000021627
kryptolebias_marmoratus ENSKMAG00000014296
oryzias_latipes ENSORLG00020013256
oryzias_latipes_asm223469v1 ENSORLG00015011595
oryzias_latipes ENSORLG00000007015
oryzias_melastigma ENSOMEG00000018161
pundamilia_nyererei ENSPNYG00000013287
haplochromis_burtoni ENSHBUG00000018037
astatotilapia_calliptera ENSACLG00000009667
maylandia_zebra ENSMZEG00005011992
neolamprologus_brichardi ENSNBRG00000011543
oreochromis_niloticus ENSONIG00000020041
amphilophus_citrinellus ENSACIG00000007807
amphiprion_ocellaris ENSAOCG00000004347
amphiprion_percula ENSAPEG00000008844
acanthochromis_polyacanthus ENSAPOG00000018952
stegastes_partitus ENSSPAG00000007584
scophthalmus_maximus ENSSMAG00000014766
cynoglossus_semilaevis ENSCSEG00000019242
seriola_dumerili ENSSDUG00000000197
seriola_lalandi_dorsalis ENSSLDG00000011549
mastacembelus_armatus ENSMAMG00000011018
monopterus_albus ENSMALG00000020026
anabas_testudineus ENSATEG00000017258
takifugu_rubripes ENSTRUG00000013734
tetraodon_nigroviridis ENSTNIG00000012787
mola_mola ENSMMOG00000001938
gasterosteus_aculeatus ENSGACG00000008110
labrus_bergylta ENSLBEG00000013094
hippocampus_comes ENSHCOG00000018075
periophthalmus_magnuspinnatus ENSPMGG00000005301
gadus_morhua ENSGMOG00000012922
esox_lucius ENSELUG00000007916
pygocentrus_nattereri ENSPNAG00000020410
astyanax_mexicanus ENSAMXG00000037840
ictalurus_punctatus ENSIPUG00000005584
danio_rerio ENSDARG00000021265
pygocentrus_nattereri ENSPNAG00000010691
gadus_morhua ENSGMOG00000007139
tetraodon_nigroviridis ENSTNIG00000019452
scleropages_formosus ENSSFOG00015016018
paramormyrops_kingsleyae ENSPKIG00000004008
lepisosteus_oculatus ENSLOCG00000000775
