paramormyrops_kingsleyae ENSPKIG00000002646
piliocolobus_tephrosceles ENSPTEG00000006347
macaca_mulatta ENSMMUG00000029310
macaca_mulatta ENSMMUG00000042961
macaca_fascicularis ENSMFAG00000003180
macaca_fascicularis ENSMFAG00000037705
chlorocebus_sabaeus ENSCSAG00000013116
chlorocebus_sabaeus ENSCSAG00000013100
papio_anubis ENSPANG00000033097
papio_anubis ENSPANG00000033555
theropithecus_gelada ENSTGEG00000029278
cercocebus_atys ENSCATG00000008334
carlito_syrichta ENSTSYG00000006123
carlito_syrichta ENSTSYG00000007835
dipodomys_ordii ENSDORG00000013363
mus_musculus ENSMUSG00000069919
mus_musculus ENSMUSG00000069917
mus_spicilegus ENSMSIG00000008870
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016182
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016181
mus_pahari MGP_PahariEiJ_G0017320
mus_pahari MGP_PahariEiJ_G0017319
mus_spicilegus ENSMSIG00000024264
rattus_norvegicus ENSRNOG00000029886
rattus_norvegicus ENSRNOG00000047321
rattus_norvegicus ENSRNOG00000045989
meriones_unguiculatus ENSMUGG00000002114
cricetulus_griseus_crigri-picr ENSCGRG00015019622
cricetulus_griseus_crigri-picr ENSCGRG00015019679
cricetulus_griseus_crigri ENSCGRG00000004133
cricetulus_griseus_crigri ENSCGRG00000011021
cricetulus_griseus_crigri-picr ENSCGRG00015019670
cricetulus_griseus_chok1gshd ENSCGRG00001022538
cricetulus_griseus_crigri-picr ENSCGRG00015019529
cricetulus_griseus_crigri-picr ENSCGRG00015002904
cricetulus_griseus_crigri-picr ENSCGRG00015002878
cricetulus_griseus_crigri ENSCGRG00000019341
microtus_ochrogaster ENSMOCG00000018254
microtus_ochrogaster ENSMOCG00000016063
peromyscus_maniculatus_bairdii ENSPEMG00000030709
peromyscus_maniculatus_bairdii ENSPEMG00000024319
peromyscus_maniculatus_bairdii ENSPEMG00000028557
nannospalax_galili ENSNGAG00000014020
jaculus_jaculus ENSJJAG00000011884
castor_canadensis ENSCCNG00000015223
spermophilus_dauricus ENSSDAG00000019482
urocitellus_parryii ENSUPAG00010012924
ictidomys_tridecemlineatus ENSSTOG00000010650
marmota_marmota_marmota ENSMMMG00000018615
spermophilus_dauricus ENSSDAG00000019487
marmota_marmota_marmota ENSMMMG00000018621
urocitellus_parryii ENSUPAG00010012915
cavia_porcellus ENSCPOG00000000267
cavia_aperea ENSCAPG00000013909
octodon_degus ENSODEG00000015802
chinchilla_lanigera ENSCLAG00000017327
heterocephalus_glaber_female ENSHGLG00000002825
heterocephalus_glaber_male ENSHGLG00100012885
fukomys_damarensis ENSFDAG00000016808
heterocephalus_glaber_female ENSHGLG00000002807
heterocephalus_glaber_male ENSHGLG00100005356
heterocephalus_glaber_male ENSHGLG00100005437
octodon_degus ENSODEG00000015409
bos_taurus ENSBTAG00000054844
erinaceus_europaeus ENSEEUG00000007318
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022192
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022191
mus_spicilegus ENSMSIG00000024204
peromyscus_maniculatus_bairdii ENSPEMG00000027669
prolemur_simus ENSPSMG00000011537
erinaceus_europaeus ENSEEUG00000007335
ochotona_princeps ENSOPRG00000016671
dasypus_novemcinctus ENSDNOG00000032425
dasypus_novemcinctus ENSDNOG00000041152
dasypus_novemcinctus ENSDNOG00000046446
procavia_capensis ENSPCAG00000001714
loxodonta_africana ENSLAFG00000015821
phascolarctos_cinereus ENSPCIG00000002728
notamacropus_eugenii ENSMEUG00000005448
sarcophilus_harrisii ENSSHAG00000011755
monodelphis_domestica ENSMODG00000016633
phascolarctos_cinereus ENSPCIG00000026576
sarcophilus_harrisii ENSSHAG00000011909
echinops_telfairi ENSETEG00000020148
echinops_telfairi ENSETEG00000015775
ornithorhynchus_anatinus ENSOANG00000012857
ornithorhynchus_anatinus ENSOANG00000032212
lepidothrix_coronata ENSLCOG00000009652
manacus_vitellinus ENSMVIG00005005740
junco_hyemalis ENSJHYG00000017546
zonotrichia_albicollis ENSZALG00000016682
serinus_canaria ENSSCAG00000012102
cyanistes_caeruleus ENSCCEG00000000999
ficedula_albicollis ENSFALG00000004091
parus_major ENSPMJG00000010231
lonchura_striata_domestica ENSLSDG00000004838
taeniopygia_guttata ENSTGUG00000004372
melopsittacus_undulatus ENSMUNG00000005849
calidris_pugnax ENSCPUG00000016915
calidris_pygmaea ENSCPGG00000006647
gallus_gallus ENSGALG00000043234
meleagris_gallopavo ENSMGAG00000008823
coturnix_japonica ENSCJPG00005016410
numida_meleagris ENSNMEG00000021085
anas_platyrhynchos_platyrhynchos ENSAPLG00000016406
anser_brachyrhynchus ENSABRG00000022723
apteryx_owenii ENSAOWG00000006879
apteryx_haastii ENSAHAG00000009598
apteryx_rowi ENSARWG00000005936
nothoprocta_perdicaria ENSNPEG00000009539
dromaius_novaehollandiae ENSDNVG00000000838
notechis_scutatus ENSNSUG00000005582
pogona_vitticeps ENSPVIG00000000160
salvator_merianae ENSSMRG00000006593
chelonoidis_abingdonii ENSCABG00000016527
chrysemys_picta_bellii ENSCPBG00000026395
pelodiscus_sinensis ENSPSIG00000011874
pelodiscus_sinensis ENSPSIG00000011856
gopherus_agassizii ENSGAGG00000023386
sphenodon_punctatus ENSSPUG00000019013
xenopus_tropicalis ENSXETG00000025664
latimeria_chalumnae ENSLACG00000005865
