pogona_vitticeps ENSPVIG00000022334
ochotona_princeps ENSOPRG00000012234
tupaia_belangeri ENSTBEG00000013642
pan_troglodytes ENSPTRG00000012554
pan_paniscus ENSPPAG00000035901
homo_sapiens ENSG00000123612
gorilla_gorilla ENSGGOG00000039092
pongo_abelii ENSPPYG00000012864
nomascus_leucogenys ENSNLEG00000000817
rhinopithecus_bieti ENSRBIG00000041281
rhinopithecus_roxellana ENSRROG00000030484
colobus_angolensis ENSCANG00000027619
piliocolobus_tephrosceles ENSPTEG00000029526
macaca_mulatta ENSMMUG00000003707
macaca_fascicularis ENSMFAG00000042281
papio_anubis ENSPANG00000025000
theropithecus_gelada ENSTGEG00000009217
macaca_nemestrina ENSMNEG00000008795
mandrillus_leucophaeus ENSMLEG00000034616
chlorocebus_sabaeus ENSCSAG00000015930
cercocebus_atys ENSCATG00000006009
cebus_capucinus ENSCCAG00000034982
saimiri_boliviensis ENSSBOG00000030313
callithrix_jacchus ENSCJAG00000015385
aotus_nancymaae ENSANAG00000020309
carlito_syrichta ENSTSYG00000007300
propithecus_coquereli ENSPCOG00000023691
microcebus_murinus ENSMICG00000008579
prolemur_simus ENSPSMG00000011454
otolemur_garnettii ENSOGAG00000011965
pteropus_vampyrus ENSPVAG00000014387
myotis_lucifugus ENSMLUG00000002433
equus_caballus ENSECAG00000019682
equus_asinus ENSEASG00005023296
ursus_maritimus ENSUMAG00000005629
ursus_americanus ENSUAMG00000017775
ailuropoda_melanoleuca ENSAMEG00000014338
neovison_vison ENSNVIG00000008414
mustela_putorius ENSMPUG00000000461
canis_lupus ENSCAFG00020009844
canis_lupus ENSCAFG00000009269
vulpes_vulpes ENSVVUG00000020440
panthera_pardus ENSPPRG00000010432
panthera_tigris ENSPTIG00000010133
felis_catus ENSFCAG00000011271
ovis_aries ENSOARG00000007755
capra_hircus ENSCHIG00000013118
bos_mutus ENSBMUG00000023288
bos_taurus ENSBTAG00000019337
bos_indicus ENSBIXG00000026102
bos_indicus ENSBIXG00005020094
bison_bison ENSBBBG00000001698
tursiops_truncatus ENSTTRG00000015581
sus_scrofa ENSSSCG00000015873
vicugna_pacos ENSVPAG00000010646
sorex_araneus ENSSARG00000003368
erinaceus_europaeus ENSEEUG00000012570
ornithorhynchus_anatinus ENSOANG00000006133
xenopus_tropicalis ENSXETG00000015449
latimeria_chalumnae ENSLACG00000008255
denticeps_clupeoides ENSDCDG00000031574
clupea_harengus ENSCHAG00000026965
astyanax_mexicanus ENSAMXG00000010841
astyanax_mexicanus ENSAMXG00005013136
pygocentrus_nattereri ENSPNAG00000015614
ictalurus_punctatus ENSIPUG00000005626
electrophorus_electricus ENSEEEG00000020527
danio_rerio ENSDARG00000086172
takifugu_rubripes ENSTRUG00000007134
tetraodon_nigroviridis ENSTNIG00000016488
mola_mola ENSMMOG00000003781
cynoglossus_semilaevis ENSCSEG00000011100
monopterus_albus ENSMALG00000016087
mastacembelus_armatus ENSMAMG00000002492
anabas_testudineus ENSATEG00000019070
lates_calcarifer ENSLCAG00010024528
scophthalmus_maximus ENSSMAG00000011491
seriola_dumerili ENSSDUG00000018316
seriola_lalandi ENSSLDG00000006052
amphiprion_percula ENSAPEG00000017055
amphiprion_ocellaris ENSAOCG00000017979
acanthochromis_polyacanthus ENSAPOG00000023473
stegastes_partitus ENSSPAG00000004201
parambassis_ranga ENSPRNG00000022517
astatotilapia_calliptera ENSACLG00000014045
maylandia_zebra ENSMZEG00005008690
haplochromis_burtoni ENSHBUG00000003896
pundamilia_nyererei ENSPNYG00000002117
oreochromis_niloticus ENSONIG00000008966
neolamprologus_brichardi ENSNBRG00000015465
amphilophus_citrinellus ENSACIG00000000392
gouania_willdenowi ENSGWIG00000025142
oryzias_latipes ENSORLG00020001181
oryzias_latipes ENSORLG00015001094
oryzias_latipes ENSORLG00000016705
oryzias_melastigma ENSOMEG00000002193
kryptolebias_marmoratus ENSKMAG00000013222
cottoperca_gobio ENSCGOG00000024563
gasterosteus_aculeatus ENSGACG00000005819
larimichthys_crocea ENSLCRG00005022090
labrus_bergylta ENSLBEG00000021355
fundulus_heteroclitus ENSFHEG00000021981
cyprinodon_variegatus ENSCVAG00000003992
xiphophorus_maculatus ENSXMAG00000011304
xiphophorus_couchianus ENSXCOG00000000593
gambusia_affinis ENSGAFG00000008014
poecilia_formosa ENSPFOG00000004103
poecilia_mexicana ENSPMEG00000023216
poecilia_latipinna ENSPLAG00000017039
poecilia_reticulata ENSPREG00000008469
hippocampus_comes ENSHCOG00000017073
periophthalmus_magnuspinnatus ENSPMGG00000006403
betta_splendens ENSBSLG00000025513
gadus_morhua ENSGMOG00000019193
hucho_hucho ENSHHUG00000037001
hucho_hucho ENSHHUG00000044608
esox_lucius ENSELUG00000018419
paramormyrops_kingsleyae ENSPKIG00000003155
scleropages_formosus ENSSFOG00015023209
scleropages_formosus ENSSFOG00015016015
paramormyrops_kingsleyae ENSPKIG00000012244
lepisosteus_oculatus ENSLOCG00000005848
erpetoichthys_calabaricus ENSECRG00000007509
