gallus_gallus ENSGALG00000043684
saimiri_boliviensis_boliviensis ENSSBOG00000015679
cebus_capucinus ENSCCAG00000030970
nomascus_leucogenys ENSNLEG00000015643
piliocolobus_tephrosceles ENSPTEG00000020731
rhinopithecus_bieti ENSRBIG00000042897
cercocebus_atys ENSCATG00000042125
carlito_syrichta ENSTSYG00000013012
otolemur_garnettii ENSOGAG00000003236
microcebus_murinus ENSMICG00000006308
macaca_nemestrina ENSMNEG00000040314
mandrillus_leucophaeus ENSMLEG00000006622
theropithecus_gelada ENSTGEG00000022669
papio_anubis ENSPANG00000014283
homo_sapiens ENSG00000185627
callithrix_jacchus ENSCJAG00000005613
aotus_nancymaae ENSANAG00000019770
propithecus_coquereli ENSPCOG00000024824
prolemur_simus ENSPSMG00000021772
sorex_araneus ENSSARG00000012681
erinaceus_europaeus ENSEEUG00000009095
bos_mutus ENSBMUG00000021856
bos_taurus ENSBTAG00000002045
bison_bison_bison ENSBBBG00000008988
capra_hircus ENSCHIG00000006742
capra_hircus ENSCHIG00000015109
ovis_aries ENSOARG00000008674
tursiops_truncatus ENSTTRG00000013534
sus_scrofa ENSSSCG00000014559
vicugna_pacos ENSVPAG00000003507
ursus_americanus ENSUAMG00000013826
ursus_maritimus ENSUMAG00000005221
ailuropoda_melanoleuca ENSAMEG00000003327
mustela_putorius_furo ENSMPUG00000008428
neovison_vison ENSNVIG00000005059
vulpes_vulpes ENSVVUG00000015139
vulpes_vulpes ENSVVUG00000002460
canis_lupus_dingo ENSCAFG00020007331
canis_lupus_familiaris ENSCAFG00000006455
panthera_pardus ENSPPRG00000014569
panthera_tigris_altaica ENSPTIG00000012087
felis_catus ENSFCAG00000002669
equus_asinus_asinus ENSEASG00005015283
equus_asinus_asinus ENSEASG00005015291
equus_caballus ENSECAG00000003103
mesocricetus_auratus ENSMAUG00000018420
mesocricetus_auratus ENSMAUG00000019938
dasypus_novemcinctus ENSDNOG00000012627
choloepus_hoffmanni ENSCHOG00000005020
ochotona_princeps ENSOPRG00000002513
loxodonta_africana ENSLAFG00000002853
procavia_capensis ENSPCAG00000002073
echinops_telfairi ENSETEG00000011126
sarcophilus_harrisii ENSSHAG00000008990
monodelphis_domestica ENSMODG00000021182
phascolarctos_cinereus ENSPCIG00000018066
notamacropus_eugenii ENSMEUG00000001686
ornithorhynchus_anatinus ENSOANG00000011617
zonotrichia_albicollis ENSZALG00000004619
junco_hyemalis ENSJHYG00000006635
lepidothrix_coronata ENSLCOG00000002897
manacus_vitellinus ENSMVIG00005009813
serinus_canaria ENSSCAG00000008464
ficedula_albicollis ENSFALG00000011465
lonchura_striata_domestica ENSLSDG00000004240
parus_major ENSPMJG00000006552
cyanistes_caeruleus ENSCCEG00000017025
manacus_vitellinus ENSMVIG00005009821
taeniopygia_guttata ENSTGUG00000006851
melopsittacus_undulatus ENSMUNG00000003934
ornithorhynchus_anatinus ENSOANG00000020990
tetraodon_nigroviridis ENSTNIG00000003429
meleagris_gallopavo ENSMGAG00000002471
xenopus_tropicalis ENSXETG00000008827
latimeria_chalumnae ENSLACG00000006427
mola_mola ENSMMOG00000016902
takifugu_rubripes ENSTRUG00000012282
gasterosteus_aculeatus ENSGACG00000015724
labrus_bergylta ENSLBEG00000028766
labrus_bergylta ENSLBEG00000012357
scophthalmus_maximus ENSSMAG00000002302
cynoglossus_semilaevis ENSCSEG00000005921
haplochromis_burtoni ENSHBUG00000019166
pundamilia_nyererei ENSPNYG00000001567
astatotilapia_calliptera ENSACLG00000005911
maylandia_zebra ENSMZEG00005016483
oreochromis_niloticus ENSONIG00000015587
neolamprologus_brichardi ENSNBRG00000015302
amphilophus_citrinellus ENSACIG00000012666
amphiprion_percula ENSAPEG00000000206
amphiprion_ocellaris ENSAOCG00000005512
acanthochromis_polyacanthus ENSAPOG00000002476
stegastes_partitus ENSSPAG00000004008
oryzias_latipes_asm223469v1 ENSORLG00015007147
oryzias_latipes ENSORLG00000000084
oryzias_latipes ENSORLG00020004839
oryzias_melastigma ENSOMEG00000011614
kryptolebias_marmoratus ENSKMAG00000008903
cyprinodon_variegatus ENSCVAG00000003571
fundulus_heteroclitus ENSFHEG00000016186
poecilia_formosa ENSPFOG00000001193
poecilia_latipinna ENSPLAG00000023046
poecilia_mexicana ENSPMEG00000021514
xiphophorus_maculatus ENSXMAG00000018394
xiphophorus_couchianus ENSXCOG00000009588
gambusia_affinis ENSGAFG00000018599
tetraodon_nigroviridis ENSTNIG00000005024
poecilia_reticulata ENSPREG00000016900
mastacembelus_armatus ENSMAMG00000017932
monopterus_albus ENSMALG00000019770
anabas_testudineus ENSATEG00000022854
hippocampus_comes ENSHCOG00000006339
seriola_dumerili ENSSDUG00000019878
seriola_lalandi_dorsalis ENSSLDG00000024316
periophthalmus_magnuspinnatus ENSPMGG00000019706
gadus_morhua ENSGMOG00000007861
esox_lucius ENSELUG00000018515
pygocentrus_nattereri ENSPNAG00000013099
astyanax_mexicanus ENSAMXG00000029954
ictalurus_punctatus ENSIPUG00000007952
danio_rerio ENSDARG00000016239
paramormyrops_kingsleyae ENSPKIG00000002977
scleropages_formosus ENSSFOG00015021068
pygocentrus_nattereri ENSPNAG00000021983
astyanax_mexicanus ENSAMXG00000029773
ictalurus_punctatus ENSIPUG00000011120
lepisosteus_oculatus ENSLOCG00000002439
paramormyrops_kingsleyae ENSPKIG00000015631
scleropages_formosus ENSSFOG00015012526
lepisosteus_oculatus ENSLOCG00000011438
latimeria_chalumnae ENSLACG00000022539
petromyzon_marinus ENSPMAG00000008290
eptatretus_burgeri ENSEBUG00000009181
ciona_intestinalis ENSCING00000006810
ciona_savignyi ENSCSAVG00000002330
drosophila_melanogaster FBgn0028691
caenorhabditis_elegans_strain_n2 WBGene00004465
saccharomyces_cerevisiae YDR427W
