latimeria_chalumnae ENSLACG00000016137
octodon_degus ENSODEG00000000314
octodon_degus ENSODEG00000000610
octodon_degus ENSODEG00000000440
chinchilla_lanigera ENSCLAG00000000074
cavia_porcellus ENSCPOG00000006794
heterocephalus_glaber ENSHGLG00100000329
heterocephalus_glaber ENSHGLG00100003738
heterocephalus_glaber ENSHGLG00000003671
dipodomys_ordii ENSDORG00000029328
ornithorhynchus_anatinus ENSOANG00000013333
anser_brachyrhynchus ENSABRG00000013627
anas_platyrhynchos ENSAPLG00000013569
cyanistes_caeruleus ENSCCEG00000006643
parus_major ENSPMJG00000017781
taeniopygia_guttata ENSTGUG00000016393
lonchura_striata ENSLSDG00000001440
lepidothrix_coronata ENSLCOG00000003435
calidris_pugnax ENSCPUG00000004100
salvator_merianae ENSSMRG00000016332
eptatretus_burgeri ENSEBUG00000010506
ciona_savignyi ENSCSAVG00000006432
ciona_intestinalis ENSCING00000007948
drosophila_melanogaster FBgn0037087
caenorhabditis_elegans WBGene00013200
saccharomyces_cerevisiae YPL225W
