anser_brachyrhynchus ENSABRG00000003268
heterocephalus_glaber_male ENSHGLG00100005570
chinchilla_lanigera ENSCLAG00000011477
cavia_porcellus ENSCPOG00000013948
ochotona_princeps ENSOPRG00000013515
pan_paniscus ENSPPAG00000038007
pan_troglodytes ENSPTRG00000017633
gorilla_gorilla ENSGGOG00000016519
homo_sapiens ENSG00000050748
pongo_abelii ENSPPYG00000016135
papio_anubis ENSPANG00000013251
macaca_nemestrina ENSMNEG00000041405
cercocebus_atys ENSCATG00000033689
piliocolobus_tephrosceles ENSPTEG00000013173
rhinopithecus_roxellana ENSRROG00000027518
rhinopithecus_bieti ENSRBIG00000027197
colobus_angolensis_palliatus ENSCANG00000028624
mandrillus_leucophaeus ENSMLEG00000027658
macaca_fascicularis ENSMFAG00000042461
chlorocebus_sabaeus ENSCSAG00000008264
cebus_capucinus ENSCCAG00000038038
oryctolagus_cuniculus ENSOCUG00000015542
mustela_putorius_furo ENSMPUG00000000593
heterocephalus_glaber_female ENSHGLG00000009379
heterocephalus_glaber_male ENSHGLG00100009894
fukomys_damarensis ENSFDAG00000018108
octodon_degus ENSODEG00000006074
rhinopithecus_roxellana ENSRROG00000029592
equus_caballus ENSECAG00000021489
panthera_tigris_altaica ENSPTIG00000021236
felis_catus ENSFCAG00000025302
ursus_maritimus ENSUMAG00000024571
ailuropoda_melanoleuca ENSAMEG00000000853
canis_lupus_dingo ENSCAFG00020002569
canis_lupus_familiaris ENSCAFG00000000395
vulpes_vulpes ENSVVUG00000026948
neovison_vison ENSNVIG00000010230
equus_asinus_asinus ENSEASG00005012786
erinaceus_europaeus ENSEEUG00000000334
ovis_aries ENSOARG00000001653
capra_hircus ENSCHIG00000013958
bos_mutus ENSBMUG00000011882
bos_taurus ENSBTAG00000004709
bison_bison_bison ENSBBBG00000002942
vicugna_pacos ENSVPAG00000000148
echinops_telfairi ENSETEG00000016633
dasypus_novemcinctus ENSDNOG00000035085
melopsittacus_undulatus ENSMUNG00000002825
latimeria_chalumnae ENSLACG00000002222
takifugu_rubripes ENSTRUG00000000280
tetraodon_nigroviridis ENSTNIG00000010505
gasterosteus_aculeatus ENSGACG00000018076
seriola_dumerili ENSSDUG00000004412
seriola_lalandi_dorsalis ENSSLDG00000004792
scophthalmus_maximus ENSSMAG00000003397
monopterus_albus ENSMALG00000014654
mastacembelus_armatus ENSMAMG00000007701
anabas_testudineus ENSATEG00000007668
mola_mola ENSMMOG00000003257
labrus_bergylta ENSLBEG00000006808
cynoglossus_semilaevis ENSCSEG00000011030
xiphophorus_maculatus ENSXMAG00000008807
xiphophorus_couchianus ENSXCOG00000003380
gambusia_affinis ENSGAFG00000008412
poecilia_formosa ENSPFOG00000007329
poecilia_latipinna ENSPLAG00000010257
poecilia_mexicana ENSPMEG00000008926
poecilia_reticulata ENSPREG00000003900
fundulus_heteroclitus ENSFHEG00000013287
cyprinodon_variegatus ENSCVAG00000020130
kryptolebias_marmoratus ENSKMAG00000004932
oryzias_latipes ENSORLG00000005162
oryzias_latipes ENSORLG00020012429
oryzias_latipes_asm223469v1 ENSORLG00015022773
oryzias_melastigma ENSOMEG00000005613
amphiprion_percula ENSAPEG00000017164
amphiprion_ocellaris ENSAOCG00000006659
acanthochromis_polyacanthus ENSAPOG00000009700
stegastes_partitus ENSSPAG00000000021
astatotilapia_calliptera ENSACLG00000008184
maylandia_zebra ENSMZEG00005012763
haplochromis_burtoni ENSHBUG00000002653
pundamilia_nyererei ENSPNYG00000000311
neolamprologus_brichardi ENSNBRG00000011028
oreochromis_niloticus ENSONIG00000013003
amphilophus_citrinellus ENSACIG00000016714
hippocampus_comes ENSHCOG00000016050
periophthalmus_magnuspinnatus ENSPMGG00000002410
gadus_morhua ENSGMOG00000000681
esox_lucius ENSELUG00000015758
esox_lucius ENSELUG00000024315
pygocentrus_nattereri ENSPNAG00000029211
astyanax_mexicanus ENSAMXG00000030292
ictalurus_punctatus ENSIPUG00000020042
danio_rerio ENSDARG00000077364
scleropages_formosus ENSSFOG00015015408
paramormyrops_kingsleyae ENSPKIG00000020990
paramormyrops_kingsleyae ENSPKIG00000019058
scleropages_formosus ENSSFOG00015022465
lepisosteus_oculatus ENSLOCG00000010067
