,ENSMVIT00005008475,ENSNPET00000022129,ENSNMET00000015192,ENSNMET00000015190,ENSAOWT00000010373,ENSCJPT00005034490,ENSCJPT00005034491,ENSGALT00000091572,ENSAOWT00000010322,ENSNSUT00000015596,ENSPVIT00000023386,ENSSMRT00000009344,ENSSMRT00000009385,ENSCCET00000017447,ENSPVIT00000023389,ENSAHAT00000008703,ENSARWT00000027305,ENSNPET00000022121,ENSARWT00000027273,ENSNPET00000022124,ENSAOWT00000010393,ENSACAT00000025747,ENSSCAT00000019219,ENSMGAT00000016939,ENSDNVT00000022093,ENSGALT00000082498,ENSDNVT00000022098,ENSGALT00000108313,ENSCJPT00005034488,ENSARWT00000027296,ENSDNVT00000022117,ENSGALT00000095393,ENSSMRT00000009378,ENSNMET00000015189,ENSSMRT00000009356,ENSPVIT00000023395,ENSPVIT00000023392,ENSDNVT00000022104,ENSAHAT00000008707,ENSNPET00000022127,ENSARWT00000027307,ENSNPET00000022146,ENSNPET00000022137,ENSAHAT00000008695,ENSNPET00000022111,ENSSCAT00000019222,ENSAOWT00000009947,ENSAOWT00000010385
ENSPVIT00000023386,0.7885144880031467,0.8528130081300813,0.8666741674167416,0.86258609197956,0.8743028743028743,0.8476669984192963,0.8351572399493146,0.8425296624812809,0.8740868070477009,0.8326334733053389,1.0,0.8865322848598959,0.8963331382874976,0.8317423806785509,1.0,0.8799062683069713,0.8645978467384421,0.8541666666666666,0.8732318902700386,0.852731737262124,0.8649778340721976,0.8778757010415474,0.7679564411492122,0.8600311041990669,0.8641413019329038,0.8582050231251098,0.8767270001071008,0.861364141301933,0.8510461179865697,0.8703571428571428,0.8552010137080981,0.872982158028887,0.8884082539311393,0.8479437852781938,0.8865322848598959,1.0,1.0,0.8632984017329196,0.8771327395643309,0.853720440757707,0.8393455295027055,0.8603428857464648,0.8669836238774432,0.783339046966061,0.8539259608582881,0.7966050773621751,0.783339046966061,0.8707142857142857
ENSSMRT00000009344,0.7834809796769151,0.8440325203252033,0.8593609360936093,0.8569609037545686,0.8674994661541747,0.840942304319869,0.8323745973308789,0.8416935112747354,0.8672727272727273,0.8184100418410042,0.8865322848598959,1.0,1.0,0.8279470960322024,0.8884082539311393,0.8717573629803004,0.8599015524422567,0.8440126050420168,0.8671791586589793,0.8448127685696747,0.8602801968951155,0.8775323337530044,0.7718384820085619,0.8535275224277329,0.8591206113633847,0.8539194481791079,0.8749062868158938,0.8569609037545686,0.843615018274449,0.8648841354723708,0.8442245743212149,0.8624681393372983,1.0,0.8459502991256328,1.0,0.8828808099401749,0.8992381156776478,0.8586543520196411,0.8701494141674728,0.8425776897362882,0.8312403895438237,0.8467025403579026,0.8539883782356048,0.7783110501656954,0.8436689460033011,0.8074207601021481,0.7783110501656954,0.8652406417112299
ENSSMRT00000009385,0.3689320388349515,0.8624215663490588,0.8593594148287709,0.8655835992650615,0.8674994661541747,0.8436409768474469,0.8991323210412148,0.8991323210412148,0.8672727272727273,0.26203208556149726,0.8963331382874976,1.0,1.0,0.8832976445396146,0.8992381156776478,0.8732774404933988,0.8599015524422567,0.8592649754027202,0.8671791586589793,0.8619892868396177,0.8602801968951155,0.9020674646354734,0.3444576877234804,0.8612956011165656,0.8746474764173879,0.8624681393372983,0.8765327695560253,0.8651458273173549,0.8472168905950096,0.8648841354723708,0.8949671772428884,0.8624227829546645,1.0,0.8991323210412148,1.0,0.9314472252448314,0.9005507307773777,0.8749062868158938,0.8718438361977509,0.8583910495471497,0.0,0.8467025403579026,0.8539883782356048,0.29143897996357016,0.8589504659146641,0.0,0.29143897996357016,0.8652406417112299
ENSCCET00000017447,0.9494406508789772,0.9013166471125016,0.9796573875802997,0.9313398504887866,0.0,0.9201840138010351,0.9231776516804888,0.9299432562199913,0.0,0.8154876948846798,0.8317423806785509,0.8279470960322024,0.8832976445396146,1.0,0.8317423806785509,0.9550321199143469,0.0,0.9013166471125016,0.0,0.9013166471125016,0.0,0.8293874891398784,0.8962526023594726,0.9198389879240944,0.9190339275445658,0.9265094882116158,0.9550321199143469,0.9265094882116158,0.9201840138010351,0.0,0.9228502837189,0.9796573875802997,0.8279470960322024,0.9337625491051942,0.8279470960322024,0.8388258402444347,0.9293361884368309,0.9190339275445658,0.9550321199143469,0.9013166471125016,0.9132843705708027,0.0,0.0,0.9137997680711248,0.9013166471125016,0.9417154874568123,0.9137997680711248,0.0
ENSPVIT00000023389,0.7885144880031467,0.8582790581162325,0.8750131842632634,0.8590831918505942,0.8707142857142857,0.8527780921127079,0.8351572399493146,0.8425296624812809,0.8704675572519084,0.8326334733053389,1.0,0.8884082539311393,0.8992381156776478,0.8317423806785509,1.0,0.8771327395643309,0.8740574929311969,0.853720440757707,0.8703571428571428,0.8521688006271231,0.8744109330819981,0.8778757010415474,0.7679564411492122,0.8579123002166149,0.8632984017329196,0.8629625438497227,0.8840886203423968,0.8582050231251098,0.8476669984192963,0.8789058156343823,0.8552010137080981,0.88050754321111,0.8921468926553673,0.8479437852781938,0.8884082539311393,1.0,1.0,0.8678850288559465,0.8844834543987087,0.8589001015107184,0.8393455295027055,0.868952559887271,0.8676175881174113,0.783339046966061,0.8534601426604931,0.7966050773621751,0.783339046966061,0.8792394084287779
ENSAHAT00000008703,0.366504854368932,0.9618870555426446,0.9472459270752521,0.9517454791606228,0.9991423670668954,0.9218733481340522,0.9750542299349241,0.9750542299349241,0.9991408934707904,0.28051001821493626,0.8799062683069713,0.8717573629803004,0.8732774404933988,0.9550321199143469,0.8771327395643309,1.0,0.99657664511221,0.9568824153564194,0.9971067295327904,0.9606133809473795,0.9989851579347964,0.9162132752992383,0.36488027366020526,0.9419578400231013,0.9777302343674025,0.945518266779949,0.9778012684989429,0.9472519010491867,0.9250479846449137,0.9967776584317938,1.0,0.9442990262799706,0.8701494141674728,0.9750542299349241,0.8717573629803004,0.940152339499456,0.8787333192120313,0.9775088358145014,1.0,0.9573787959509856,0.0,0.9508196721311475,0.9535129424194401,0.32877959927140255,0.9569396763119176,0.0,0.32877959927140255,0.999044776119403
ENSARWT00000027305,0.366504854368932,0.9590006406149904,0.9426041325024598,0.9441375847351243,0.995834325160676,0.9158369993053947,0.0,0.0,0.9958263772954925,0.31699846860643177,0.8645978467384421,0.8599015524422567,0.8599015524422567,0.0,0.8740574929311969,0.99657664511221,1.0,0.9509448129145288,1.0,0.9552134359692093,0.9963277725317385,0.0,0.0,0.9314948839530821,0.9721346614550498,0.9417102966841187,0.9740732050680432,0.9373906523369158,0.909633312616532,1.0,0.0,0.9417102966841187,0.8696571160169093,0.0,0.8599015524422567,0.0,0.8740574929311969,0.9740732050680432,0.996816037735849,0.9543336439888164,0.0,0.948180815876516,0.9502715751357875,0.32877959927140255,0.9508888604680905,0.0,0.32877959927140255,0.9961089494163424
ENSNPET00000022121,0.8366247755834829,1.0,0.9445631395479591,0.9303221288515406,0.9526677231907026,0.9107341834839668,0.8942771476991266,0.9062703689219137,0.9525875754048048,0.7717480229070085,0.8541666666666666,0.8440126050420168,0.8592649754027202,0.9013166471125016,0.853720440757707,0.9568824153564194,0.9509448129145288,1.0,0.9536185948230322,1.0,0.9498185458640971,0.8275322643723113,0.8362588420225308,0.924077964519141,0.9463702147525677,0.9250959514671289,0.9595098561534363,0.9279878618113913,0.9133403361344538,0.95378993280679,0.9367748663798723,0.9422259983007647,0.8425776897362882,0.9113544518315735,0.8440126050420168,0.8383522356928692,0.8770378263185935,0.9468862201312368,0.9573787959509856,1.0,0.9265770423991727,1.0,1.0,0.8634361233480177,1.0,0.8754237288135593,0.8634361233480177,0.9527289873865378
ENSARWT00000027273,0.366504854368932,0.9584631360332295,0.9441375847351243,0.9482959974519588,0.996445617954707,0.9148412791378705,0.0,0.0,0.9964699949571356,0.31699846860643177,0.8732318902700386,0.8671791586589793,0.8671791586589793,0.0,0.8703571428571428,0.9971067295327904,1.0,0.9536185948230322,1.0,0.9574196542522334,0.995834325160676,0.0,0.0,0.9375726206823704,0.9743836055075248,0.9410171886037203,0.9737623174640865,0.9433822752719975,0.9190355864392503,1.0,0.0,0.9410171886037203,0.8648841354723708,0.0,0.8671791586589793,0.0,0.8703571428571428,0.9737623174640865,0.9967776584317938,0.95378993280679,0.0,0.9449970743124634,0.9529664924684906,0.32877959927140255,0.9532032832320648,0.0,0.32877959927140255,0.9960647627614122
ENSNPET00000022124,0.8366247755834829,1.0,0.9427121999505073,0.9306936771025169,0.9563754495881193,0.9100470342304677,0.8942771476991266,0.9062703689219137,0.9563754495881193,0.8094253213177722,0.852731737262124,0.8448127685696747,0.8619892868396177,0.9013166471125016,0.8521688006271231,0.9606133809473795,0.9552134359692093,1.0,0.9574196542522334,1.0,0.9539538138558432,0.8275322643723113,0.8362588420225308,0.9241252302025783,0.9480049109883364,0.9252025084922916,0.9639302025998361,0.9282381829343155,0.9128299570288521,0.9580987298677491,0.9367748663798723,0.9397212543554007,0.8433498824144239,0.9113544518315735,0.8448127685696747,0.8383522356928692,0.8765663426630753,0.9486542984060622,0.9615880079634618,1.0,0.9265770423991727,1.0,1.0,0.8634361233480177,1.0,0.8754237288135593,0.8634361233480177,0.9569202566452796
ENSAOWT00000010393,0.366504854368932,0.957847533632287,0.94293210888816,0.9445141852874718,1.0,0.9161843019217412,0.0,0.0,1.0,0.31699846860643177,0.8649778340721976,0.8602801968951155,0.8602801968951155,0.0,0.8744109330819981,0.9989851579347964,0.9963277725317385,0.9498185458640971,0.995834325160676,0.9539538138558432,1.0,0.0,0.0,0.9318692288495134,0.9725129239692346,0.9420593368237348,0.9744251525105584,0.9377655586103474,0.9100062150403978,0.9961089494163424,0.0,0.9420593368237348,0.8700093940817285,0.0,0.8602801968951155,0.0,0.8744109330819981,0.9744251525105584,0.999056158565361,0.9532851817334576,0.0,0.9471885336273429,0.9491852745926374,0.32877959927140255,0.9497378181353114,0.0,0.32877959927140255,1.0
ENSACAT00000025747,0.8010028653295129,0.8275322643723113,0.9251626898047722,0.8298042806455305,0.0,0.8214490099576514,0.8293874891398784,0.8392701998262381,0.0,0.85597339473011,0.8778757010415474,0.8775323337530044,0.9020674646354734,0.8293874891398784,0.8778757010415474,0.9162132752992383,0.0,0.8275322643723113,0.0,0.8275322643723113,0.0,1.0,0.7517265193370166,0.8224791118232803,0.8274007096257296,0.8310632940368547,0.9162132752992383,0.8310632940368547,0.8214490099576514,0.0,0.8357949609035621,0.9251626898047722,0.8775323337530044,0.8373153779322329,0.8775323337530044,0.8832536924413553,0.9521218715995647,0.8274007096257296,0.9162132752992383,0.8275322643723113,0.8161933998465081,0.0,0.0,0.816705039652085,0.8275322643723113,0.793450503229683,0.816705039652085,0.0
ENSSCAT00000019219,0.9225281780567841,0.8362588420225308,0.3573883161512028,0.87146529562982,0.0,0.8567422294928722,0.8567422294928722,0.8681935031549427,0.0,0.7983492063492064,0.7679564411492122,0.7718384820085619,0.3444576877234804,0.8962526023594726,0.7679564411492122,0.36488027366020526,0.0,0.8362588420225308,0.0,0.8362588420225308,0.0,0.7517265193370166,1.0,0.8563916802991353,0.8560438279519758,0.8681935031549427,0.36488027366020526,0.8681935031549427,0.8567422294928722,0.0,0.8560438279519758,0.3573883161512028,0.7718384820085619,0.87146529562982,0.7718384820085619,0.7679564411492122,0.36091954022988504,0.8560438279519758,0.36488027366020526,0.8362588420225308,0.8980317460317461,0.0,0.0,0.897015873015873,0.8362588420225308,1.0,0.897015873015873,0.0
ENSMGAT00000016939,0.872997110585763,0.9224065040650407,0.9751566696508505,0.9738115095913261,0.9378895109327137,0.9606636182436393,0.9712475061612487,0.9823019221753398,0.9377843614432335,0.7950409185293759,0.8600311041990669,0.8535275224277329,0.8612956011165656,0.9198389879240944,0.8579123002166149,0.9419578400231013,0.9314948839530821,0.924077964519141,0.9375726206823704,0.9241252302025783,0.9318692288495134,0.8224791118232803,0.8563916802991353,1.0,0.9397831526271894,0.9836132973099965,0.9425116673737802,0.9834435246402577,0.9613186081358566,0.9354573242417117,0.9296657381615598,0.9851506151887993,0.8498860115742094,0.9683632967546113,0.8535275224277329,0.8459854855431402,0.8681586762834111,0.938846176418804,0.9404963937208316,0.9221245511947506,0.9239911192372992,0.9313701023209383,0.9395795922678779,0.8567020911895783,0.9244282008960151,0.892894697311101,0.8567020911895783,0.9358100164589701
ENSDNVT00000022093,0.8841607565011821,0.9488780487804878,0.9477947794779478,0.9448985265499027,0.9747038104386807,0.9273654590221597,0.9261838440111421,0.9333797585886723,0.9746605367261841,0.7971155011513756,0.8641413019329038,0.8591206113633847,0.8746474764173879,0.9190339275445658,0.8632984017329196,0.9777302343674025,0.9721346614550498,0.9463702147525677,0.9743836055075248,0.9480049109883364,0.9725129239692346,0.8274007096257296,0.8560438279519758,0.9397831526271894,1.0,0.9435412876342508,1.0,0.9445524751375076,0.9281314168377823,0.9737623174640865,1.0,0.9488105352591334,0.8586543520196411,0.9368616527390901,0.8591206113633847,0.8552010137080981,0.8767270001071008,1.0,0.9775088358145014,0.9468862201312368,0.969228771747598,0.9533224877987736,0.9541468568409931,0.897268883556165,0.9458264560245225,0.8930449151269341,0.897268883556165,0.9741184851003205
ENSGALT00000082498,0.873391121618072,0.9282940881763527,0.9827676788904066,0.9798543404205333,0.9413703790911232,0.9673672879723528,0.9781997187060478,1.0,0.9412597310686482,0.7977281055331623,0.8582050231251098,0.8539194481791079,0.8624681393372983,0.9265094882116158,0.8629625438497227,0.945518266779949,0.9417102966841187,0.9250959514671289,0.9410171886037203,0.9252025084922916,0.9420593368237348,0.8310632940368547,0.8681935031549427,0.9836132973099965,0.9435412876342508,1.0,0.9518433409931062,1.0,0.9662328526204713,0.9448662925057775,0.9333797585886723,1.0,0.8588135593220338,0.9751342516927387,0.8539194481791079,0.8425296624812809,0.88050754321111,0.945440108892922,0.9487461284843641,0.9277482534185227,0.9311740890688259,0.9411281810718893,0.9408994584412527,0.8610444520626214,0.9254786634964335,0.9064143007360673,0.8610444520626214,0.9451964344668208
ENSDNVT00000022098,0.3980582524271845,0.9665180997934558,0.9497712146422629,0.9505330490405117,0.9741184851003205,0.9282729805013927,0.9750542299349241,0.9750542299349241,0.9740692280242655,0.28051001821493626,0.8767270001071008,0.8749062868158938,0.8765327695560253,0.9550321199143469,0.8840886203423968,0.9778012684989429,0.9740732050680432,0.9595098561534363,0.9737623174640865,0.9639302025998361,0.9744251525105584,0.9162132752992383,0.36488027366020526,0.9425116673737802,1.0,0.9518433409931062,1.0,0.9488105352591334,0.9237762977058885,0.9754880212954747,1.0,0.9506111987381703,0.8823766364551863,0.9750542299349241,0.8749062868158938,0.940152339499456,0.8855068138864021,1.0,0.9791107132199344,0.9619162156744838,0.0,0.9562000939408173,0.9560297064717671,0.348816029143898,0.9587539346575491,0.0,0.348816029143898,0.9758207630878438
ENSGALT00000108313,0.873391121618072,0.9255284552845529,0.9816225907664724,0.9798877715428634,0.9436991655223408,0.9662328526204713,0.9781997187060478,1.0,0.9436038514442916,0.7977281055331623,0.861364141301933,0.8569609037545686,0.8651458273173549,0.9265094882116158,0.8582050231251098,0.9472519010491867,0.9373906523369158,0.9279878618113913,0.9433822752719975,0.9282381829343155,0.9377655586103474,0.8310632940368547,0.8681935031549427,0.9834435246402577,0.9445524751375076,1.0,0.9488105352591334,1.0,0.9676452633331484,0.9410171886037203,0.9333797585886723,1.0,0.8539194481791079,0.9751342516927387,0.8569609037545686,0.8425296624812809,0.872982158028887,0.9435412876342508,0.945518266779949,0.9250959514671289,0.9311740890688259,0.9372656835791052,0.945389246857505,0.8610444520626214,0.9283777410987974,0.9064143007360673,0.8610444520626214,0.9413703790911232
ENSCJPT00005034488,0.8603887575518782,0.9104390243902439,0.9526039924166387,0.9627060325212276,0.9193514424089282,1.0,1.0,0.9781997187060478,0.919215355410251,0.7965066568950776,0.8510461179865697,0.843615018274449,0.8472168905950096,0.9201840138010351,0.8476669984192963,0.9250479846449137,0.909633312616532,0.9133403361344538,0.9190355864392503,0.9128299570288521,0.9100062150403978,0.8214490099576514,0.8567422294928722,0.9613186081358566,0.9281314168377823,0.9662328526204713,0.9237762977058885,0.9676452633331484,1.0,0.9148412791378705,0.9261838440111421,0.9576065123163126,0.840942304319869,0.9659117441045996,0.843615018274449,0.8351572399493146,0.8567501850089861,0.9273654590221597,0.9218733481340522,0.9107341834839668,0.92346872143137,0.9148539465506526,0.9255632764792588,0.8548737287167181,0.9135817024286725,0.8937960042060988,0.8548737287167181,0.9151926906407403
ENSARWT00000027296,0.366504854368932,0.9614318428347596,0.9480079448533707,0.9473870891463703,0.9960647627614122,0.9203723986856517,0.0,0.0,0.996057670646542,0.31699846860643177,0.8703571428571428,0.8648841354723708,0.8648841354723708,0.0,0.8789058156343823,0.9967776584317938,1.0,0.95378993280679,1.0,0.9580987298677491,0.9961089494163424,0.0,0.0,0.9354573242417117,0.9737623174640865,0.9448662925057775,0.9754880212954747,0.9410171886037203,0.9148412791378705,1.0,0.0,0.9448662925057775,0.8737788632326821,0.0,0.8648841354723708,0.0,0.8789058156343823,0.9754880212954747,0.9969906375390103,0.9568091670339357,0.0,0.948180815876516,0.953059131821807,0.32877959927140255,0.9537961737456383,0.0,0.32877959927140255,0.9963107410140192
ENSDNVT00000022117,0.9368051492100644,0.9367748663798723,0.9750542299349241,0.9368616527390901,0.0,0.9261838440111421,0.9292317851639885,0.9368258859784283,0.0,0.8338309749448267,0.8552010137080981,0.8442245743212149,0.8949671772428884,0.9228502837189,0.8552010137080981,1.0,0.0,0.9367748663798723,0.0,0.9367748663798723,0.0,0.8357949609035621,0.8560438279519758,0.9296657381615598,1.0,0.9333797585886723,1.0,0.9333797585886723,0.9261838440111421,0.0,1.0,0.9750542299349241,0.8442245743212149,0.9393572529165749,0.8442245743212149,0.8617184083952777,0.940152339499456,1.0,1.0,0.9367748663798723,0.969228771747598,0.0,0.0,0.9697481173721111,0.9367748663798723,0.8930449151269341,0.9697481173721111,0.0
ENSGALT00000095393,0.3689320388349515,0.9440129449838188,0.983008702859511,0.9825828377230247,0.9413703790911232,0.9601074413052129,1.0,1.0,0.9412597310686482,0.2998137802607077,0.872982158028887,0.8624681393372983,0.8624227829546645,0.9796573875802997,0.88050754321111,0.9442990262799706,0.9417102966841187,0.9422259983007647,0.9410171886037203,0.9397212543554007,0.9420593368237348,0.9251626898047722,0.3573883161512028,0.9851506151887993,0.9488105352591334,1.0,0.9506111987381703,1.0,0.9576065123163126,0.9448662925057775,0.9750542299349241,1.0,0.8706164451993206,1.0,0.8624681393372983,0.9490238611713666,0.8802247634069401,0.9518433409931062,0.9475552050473186,0.945648915975622,0.0,0.9411281810718893,0.9408994584412527,0.3652094717668488,0.9419835782195333,0.0,0.3652094717668488,0.9451964344668208
