,ENSJHYT00000025707,ENSJHYT00000025666,ENSDNVT00000016214,ENSDNVT00000016173,ENSNPET00000012579,ENSZALT00000026768,ENSZALT00000026767,ENSDNVT00000016179,ENSJHYT00000025683,ENSLACT00000025449,ENSARWT00000005150,ENSAOWT00000025794,ENSAOWT00000025797,ENSPMJT00000023637,ENSPMJT00000023636,ENSPMJT00000023638,ENSAHAT00000013297,ENSAOWT00000025801,ENSLACT00000001450,ENSDNVT00000016229,ENSDNVT00000016202,ENSAHAT00000013304,ENSARWT00000005145,ENSARWT00000005147,ENSARWT00000005149,ENSCCET00000033442,ENSCCET00000033443,ENSDNVT00000016192
ENSARWT00000005150,0.889557906156767,0.889557906156767,0.9665458434844614,0.9631593482463408,0.8664489091581412,0.9032807089617936,0.8908527300413313,0.9631593482463408,0.889557906156767,0.6214790996784566,1.0,0.9976733879902504,0.9975269387034092,0.8906733221203408,0.8906733221203408,0.8860978279656623,0.9974518058940838,0.9976733879902504,0.6296607322808196,0.9638316920322292,0.9631593482463408,0.9974518058940838,1.0,1.0,1.0,0.8920078184384841,0.8908329942451898,0.9631593482463408
ENSAOWT00000025794,0.8893129770992366,0.8893129770992366,0.9660163260580096,0.9627473179147124,0.8661407617404167,0.9026791847950538,0.8905776691289791,0.9627473179147124,0.8893129770992366,0.6259097525473072,0.9976733879902504,1.0,1.0,0.8905090137857901,0.8905090137857901,0.8856945324652877,0.9995675909410302,1.0,0.6291568693315418,0.9633699633699634,0.9627473179147124,0.9995567621474873,0.9977302204928664,0.9976733879902504,0.9976733879902504,0.8918130206398897,0.8911070780399274,0.9626622479977907
ENSAOWT00000025797,0.8861065781329132,0.8861065781329132,0.9630927212322561,0.9615296542248684,0.8684752975596781,0.9000916030534352,0.8874407582938388,0.9615296542248684,0.8861065781329132,0.6070022497187851,0.9975269387034092,1.0,1.0,0.88658236347359,0.8860339592938266,0.8862580978042768,0.9995528727923094,1.0,0.6291568693315418,0.9620920709765479,0.9599012954966071,0.9995412844036697,0.997652975691534,0.9975269387034092,0.9975269387034092,0.887413492376076,0.8863389298224423,0.9614074248120301
ENSPMJT00000023637,0.9672773483003283,0.9672773483003283,0.9050755081185421,0.8897596102933389,0.8377546623992121,0.9627453217708809,0.9629884570581383,0.8897596102933389,0.9672773483003283,0.6233829041228388,0.8906733221203408,0.8905090137857901,0.88658236347359,1.0,1.0,1.0,0.8907948907421092,0.8910060171012351,0.6239662447257384,0.889937106918239,0.8902593295382669,0.8905870281363072,0.8913754882297055,0.8906733221203408,0.8906733221203408,0.9881393624907339,0.9877821143729849,0.8893644687652381
ENSPMJT00000023636,0.9672773483003283,0.9672773483003283,0.9046097672295755,0.8897596102933389,0.8377546623992121,0.9627453217708809,0.9629884570581383,0.8897596102933389,0.9672773483003283,0.6233829041228388,0.8906733221203408,0.8905090137857901,0.8860339592938266,1.0,1.0,1.0,0.8902969247083775,0.8905090137857901,0.6239662447257384,0.889937106918239,0.8897596102933389,0.8900765015463078,0.8908801696712619,0.8906733221203408,0.8906733221203408,0.9881393624907339,0.9877821143729849,0.8893644687652381
ENSPMJT00000023638,0.9674394523384916,0.9674394523384916,0.8998820681521942,0.8836219294713226,0.8375166002656043,0.9624960998439938,0.9627797273197952,0.8836219294713226,0.9674394523384916,0.5940712051243855,0.8860978279656623,0.8856945324652877,0.8862580978042768,1.0,1.0,1.0,0.8860287794530758,0.8862580978042768,0.6239662447257384,0.8832801651341715,0.8841948594653386,0.8860287794530758,0.8866594049188786,0.8860978279656623,0.8860978279656623,0.9871138468618765,0.9866468842729971,0.8836219294713226
ENSAHAT00000013297,0.8891009329940628,0.8891009329940628,0.9640508051712406,0.9625316728664618,0.8660791322568717,0.9024501946416305,0.8903650953924642,0.9625316728664618,0.8891009329940628,0.6255458515283843,0.9974518058940838,0.9995675909410302,0.9995528727923094,0.8907948907421092,0.8902969247083775,0.8860287794530758,1.0,0.9995780813248246,0.6291568693315418,0.9631373917088203,0.9609771573604061,1.0,0.9975743514026577,0.9974518058940838,0.9974518058940838,0.8916007852708654,0.8911070780399274,0.9624413145539906
ENSAOWT00000025801,0.8893129770992366,0.8893129770992366,0.9642776139714221,0.9627473179147124,0.8661407617404167,0.9026791847950538,0.8905776691289791,0.9627473179147124,0.8893129770992366,0.6259097525473072,0.9976733879902504,1.0,1.0,0.8910060171012351,0.8905090137857901,0.8862580978042768,0.9995780813248246,1.0,0.6291568693315418,0.9633699633699634,0.9611886632825719,0.9995677778378086,0.997785277367644,0.9976733879902504,0.9976733879902504,0.8918130206398897,0.8911070780399274,0.9626622479977907
ENSLACT00000001450,0.6248101265822785,0.6248101265822785,0.6185757473967081,0.6185757473967081,0.6368233751638883,0.6268354430379747,0.6268354430379747,0.6185757473967081,0.6248101265822785,0.38522954091816364,0.6296607322808196,0.6291568693315418,0.6291568693315418,0.6239662447257384,0.6239662447257384,0.6239662447257384,0.6291568693315418,0.6291568693315418,1.0,0.5816864295125165,0.6185757473967081,0.6291568693315418,0.6296607322808196,0.6296607322808196,0.6296607322808196,0.6214345991561181,0.6214345991561181,0.6185757473967081
ENSDNVT00000016229,0.893488079583786,0.893488079583786,1.0,1.0,0.8607883956752401,0.9088483494663688,0.8931577440595476,1.0,0.893488079583786,0.6346270100350623,0.9638316920322292,0.9633699633699634,0.9620920709765479,0.889937106918239,0.889937106918239,0.8832801651341715,0.9631373917088203,0.9633699633699634,0.5816864295125165,1.0,1.0,0.963055804237541,0.9638932496075353,0.9638316920322292,0.9638316920322292,0.8890984965414738,0.8873325961420322,1.0
ENSDNVT00000016202,0.8923614789702299,0.8923614789702299,1.0,1.0,0.8683449252169632,0.9056819480964903,0.8913654938173327,1.0,0.8923614789702299,0.6346270100350623,0.9631593482463408,0.9627473179147124,0.9599012954966071,0.8902593295382669,0.8897596102933389,0.8841948594653386,0.9609771573604061,0.9611886632825719,0.6185757473967081,1.0,1.0,0.9608512020792722,0.961664551607445,0.9631593482463408,0.9631593482463408,0.8896836750914004,0.8880960471174538,1.0
ENSAHAT00000013304,0.8888527257933279,0.8888527257933279,0.9639948813401582,0.9624413145539906,0.8660791322568717,0.9025177533892834,0.890145747226452,0.9624413145539906,0.8888527257933279,0.6190353697749196,0.9974518058940838,0.9995567621474873,0.9995412844036697,0.8905870281363072,0.8900765015463078,0.8860287794530758,1.0,0.9995677778378086,0.6291568693315418,0.963055804237541,0.9608512020792722,1.0,0.9975151253241141,0.9974518058940838,0.9974518058940838,0.8914105766098382,0.8908911236412254,0.9624413145539906
ENSARWT00000005145,0.8897900763358778,0.8897900763358778,0.9647879337718304,0.9632325192732761,0.8664489091581412,0.9031944126402565,0.8910559600361375,0.9632325192732761,0.8897900763358778,0.6278505579815623,1.0,0.9977302204928664,0.997652975691534,0.8913754882297055,0.8908801696712619,0.8866594049188786,0.9975743514026577,0.997785277367644,0.6296607322808196,0.9638932496075353,0.961664551607445,0.9975151253241141,1.0,1.0,1.0,0.892184432535682,0.8910503629764065,0.9631593482463408
ENSARWT00000005147,0.889557906156767,0.889557906156767,0.9665458434844614,0.9631593482463408,0.8664489091581412,0.9032807089617936,0.8908527300413313,0.9631593482463408,0.889557906156767,0.6214790996784566,1.0,0.9976733879902504,0.9975269387034092,0.8906733221203408,0.8906733221203408,0.8860978279656623,0.9974518058940838,0.9976733879902504,0.6296607322808196,0.9638316920322292,0.9631593482463408,0.9974518058940838,1.0,1.0,1.0,0.8920078184384841,0.8908329942451898,0.9631593482463408
ENSARWT00000005149,0.889557906156767,0.889557906156767,0.9665458434844614,0.9631593482463408,0.8664489091581412,0.9032807089617936,0.8908527300413313,0.9631593482463408,0.889557906156767,0.6214790996784566,1.0,0.9976733879902504,0.9975269387034092,0.8906733221203408,0.8906733221203408,0.8860978279656623,0.9974518058940838,0.9976733879902504,0.6296607322808196,0.9638316920322292,0.9631593482463408,0.9974518058940838,1.0,1.0,1.0,0.8920078184384841,0.8908329942451898,0.9631593482463408
ENSCCET00000033442,0.9652505562029876,0.9652505562029876,0.9025029933291522,0.8896836750914004,0.8387394595925401,0.9602029762244142,0.9612144333174376,0.8896836750914004,0.9652505562029876,0.6265264176036754,0.8920078184384841,0.8918130206398897,0.887413492376076,0.9881393624907339,0.9881393624907339,0.9871138468618765,0.8916007852708654,0.8918130206398897,0.6214345991561181,0.8890984965414738,0.8896836750914004,0.8914105766098382,0.892184432535682,0.8920078184384841,0.8920078184384841,1.0,1.0,0.8892864888310562
ENSCCET00000033443,0.9660210669384981,0.9660210669384981,0.9017397696642979,0.8880960471174538,0.8676124520943993,0.9603651065915216,0.9614339109751954,0.8880960471174538,0.9660210669384981,0.6218961625282167,0.8908329942451898,0.8911070780399274,0.8863389298224423,0.9877821143729849,0.9877821143729849,0.9866468842729971,0.8911070780399274,0.8911070780399274,0.6214345991561181,0.8873325961420322,0.8880960471174538,0.8908911236412254,0.8910503629764065,0.8908329942451898,0.8908329942451898,1.0,1.0,0.8876313192872483
ENSDNVT00000016192,0.8920266681120927,0.8920266681120927,1.0,1.0,0.8683449252169632,0.9056548491063581,0.8910068426197458,1.0,0.8920266681120927,0.6281722635221738,0.9631593482463408,0.9626622479977907,0.9614074248120301,0.8893644687652381,0.8893644687652381,0.8836219294713226,0.9624413145539906,0.9626622479977907,0.6185757473967081,1.0,1.0,0.9624413145539906,0.9631593482463408,0.9631593482463408,0.9631593482463408,0.8892864888310562,0.8876313192872483,1.0
