,ENSGAGT00000007975,ENSNMET00000034141,ENSMVIT00005016654,ENSCPGT00000023795,ENSCABT00000003559,ENSCPUT00000027032,ENSCPUT00000027033,ENSSCAT00000021520,ENSTGUT00000011679,ENSMGAT00000013098,ENSGALT00000015102,ENSFALT00000005775,ENSMUNT00000000890,ENSCCET00000018130,ENSLCOT00000017809,ENSZALT00000011090,ENSPMJT00000026186,ENSPMJT00000026187,ENSCABT00000003560,ENSCPRT00005030916,ENSCPRT00005030914,ENSNPET00000003742,ENSJHYT00000006427,ENSGAGT00000007980,ENSGAGT00000007982
ENSGALT00000015102,0.7589399165002723,0.9550466497031382,0.8891200408774043,0.8869602950748535,0.7611835802196183,0.8798673473189998,0.8796106003244998,0.8712579211887246,0.8772090796664938,0.9616650987770461,1.0,0.8735239617774225,0.8862552063612268,0.8698761935882076,0.8908198104883569,0.8631964331025483,0.868673298961586,0.8682412577137819,0.7632574352888823,0.7630053507728894,0.7630053507728894,0.7779905615210998,0.8673469387755102,0.7589399165002723,0.7589399165002723
ENSFALT00000005775,0.7681375399825531,0.8780228638428844,0.9230629319752637,0.9064654234090415,0.7700424275963844,0.8998353046863303,0.8998334178315347,0.9557866414572955,0.9570776255707762,0.8741822429906542,0.8735239617774225,1.0,0.9050359712230216,0.9512619669277633,0.9208075719410732,0.950724112961622,0.9523844061650045,0.9532230252779103,0.7734749192440501,0.768663663104591,0.768663663104591,0.7846849005579708,0.9536106778861848,0.7681375399825531,0.7681375399825531
ENSMUNT00000000890,0.7866213151927438,0.889864477953808,0.9155319552436942,0.9199818484344274,0.7876170180379024,0.9132405815225887,0.9132371819074228,0.9003641052871122,0.9010152284263959,0.886878006466367,0.8862552063612268,0.9050359712230216,1.0,0.9002538167215971,0.9141504308002795,0.8919552396794194,0.9005721647531355,0.9000229832222477,0.7902440908388692,0.7867575462512172,0.7867575462512172,0.7983316102812734,0.8951771653543307,0.7866213151927438,0.7866213151927438
ENSCCET00000018130,0.7657034718684038,0.8713909801915065,0.9176197218894093,0.9039597145237837,0.765542462413653,0.8983817318832455,0.8975953715422166,0.9557120557592478,0.954932141020061,0.8701258229130147,0.8698761935882076,0.9512619669277633,0.9002538167215971,1.0,0.9171331733881717,0.9486575600565238,0.9904479340039076,0.9903367496339678,0.7678352355106137,0.767709926511732,0.767709926511732,0.784845170551644,0.9512451517018886,0.7657034718684038,0.7657034718684038
ENSLCOT00000017809,0.7693422859758889,0.8985328185328185,0.9917951077371367,0.9221888884669426,0.7744759986052459,0.9114995688641531,0.9112524610025746,0.9238051610932967,0.927379701617987,0.8925534549657392,0.8908198104883569,0.9208075719410732,0.9141504308002795,0.9171331733881717,1.0,0.9123448328383216,0.9182584162568149,0.9179499054455637,0.7743281719255821,0.7713982967701425,0.7713982967701425,0.7821651034581514,0.9156015109313594,0.7693422859758889,0.7693422859758889
ENSZALT00000011090,0.7618164630599186,0.8662986253290436,0.9148580968280468,0.9019081477182036,0.7645537825059102,0.8989743973648749,0.8972622582747881,0.9596870585678583,0.9553734061930783,0.8629189021071456,0.8631964331025483,0.950724112961622,0.8919552396794194,0.9486575600565238,0.9123448328383216,1.0,0.9483027207187624,0.9478544468467148,0.766728624535316,0.7688264240978229,0.7688264240978229,0.7852842580556886,0.9884625122065898,0.7618164630599186,0.7618164630599186
ENSPMJT00000026186,0.767864293254705,0.8722874812456545,0.9184747115593934,0.9059296555221502,0.7682530298551582,0.9000037367811368,0.899164828807983,0.9569084440572134,0.9567625301633768,0.8694737662135317,0.868673298961586,0.9523844061650045,0.9005721647531355,0.9904479340039076,0.9182584162568149,0.9483027207187624,1.0,1.0,0.770147369984038,0.7672310905564672,0.7672310905564672,0.7860997267759563,0.9514971362285217,0.767864293254705,0.767864293254705
ENSPMJT00000026187,0.7686896958090889,0.8727090969676774,0.9181838202907062,0.9056015836938192,0.7689114908574206,0.8995914043583535,0.8987559458470545,0.957102982224181,0.9562116902367693,0.8692959968448037,0.8682412577137819,0.9532230252779103,0.9000229832222477,0.9903367496339678,0.9179499054455637,0.9478544468467148,1.0,1.0,0.7711791050393286,0.768572290519647,0.768572290519647,0.7871993901171253,0.9512248789790231,0.7686896958090889,0.7686896958090889
ENSCABT00000003560,0.9774624067061289,0.7650591175263884,0.7691592261904762,0.7829045211183819,1.0,0.7762672811059907,0.7797687646380906,0.7742740134028295,0.7706552129340735,0.7598926894701542,0.7632574352888823,0.7734749192440501,0.7902440908388692,0.7678352355106137,0.7743281719255821,0.766728624535316,0.770147369984038,0.7711791050393286,1.0,0.8133868808567604,0.8133868808567604,0.7437969658301432,0.7679925650557621,0.9774624067061289,0.9774624067061289
ENSCPRT00005030916,0.8112523364485982,0.766828278272635,0.76885020273035,0.7815254174259045,0.8132573599240266,0.7813842654439109,0.7790714976564244,0.7689290650330581,0.7673821840250906,0.7622218677725496,0.7630053507728894,0.768663663104591,0.7867575462512172,0.767709926511732,0.7713982967701425,0.7688264240978229,0.7672310905564672,0.768572290519647,0.8133868808567604,1.0,1.0,0.7293062497784395,0.7682672233820459,0.8112523364485982,0.8112523364485982
ENSCPRT00005030914,0.8112523364485982,0.766828278272635,0.76885020273035,0.7815254174259045,0.8132573599240266,0.7813842654439109,0.7790714976564244,0.7689290650330581,0.7673821840250906,0.7622218677725496,0.7630053507728894,0.768663663104591,0.7867575462512172,0.767709926511732,0.7713982967701425,0.7688264240978229,0.7672310905564672,0.768572290519647,0.8133868808567604,1.0,1.0,0.7293062497784395,0.7682672233820459,0.8112523364485982,0.8112523364485982
ENSNPET00000003742,0.7395529640427599,0.7807005447148866,0.7862083133602684,0.8025366654131483,0.7409736451635696,0.7953606609469336,0.7975363558597092,0.7867370007535796,0.7891235283124649,0.7794851107525305,0.7779905615210998,0.7846849005579708,0.7983316102812734,0.784845170551644,0.7821651034581514,0.7852842580556886,0.7860997267759563,0.7871993901171253,0.7437969658301432,0.7293062497784395,0.7293062497784395,1.0,0.7842580556885818,0.7395529640427599,0.7395529640427599
ENSJHYT00000006427,0.7634889470622455,0.8718822107460719,0.9185602617705871,0.9050279329608939,0.7661052009456265,0.9011079502919599,0.8993264286231621,0.9644412191582002,0.9587330531990803,0.8673803036200857,0.8673469387755102,0.9536106778861848,0.8951771653543307,0.9512451517018886,0.9156015109313594,0.9884625122065898,0.9514971362285217,0.9512248789790231,0.7679925650557621,0.7682672233820459,0.7682672233820459,0.7842580556885818,1.0,0.7634889470622455,0.7634889470622455
ENSGAGT00000007980,1.0,0.7601299554647003,0.7636840380203213,0.7782711555959964,0.9772876892692561,0.7729013365370175,0.7763301550331174,0.7688610544713079,0.7656584052577401,0.7560749826429067,0.7589399165002723,0.7681375399825531,0.7866213151927438,0.7657034718684038,0.7693422859758889,0.7618164630599186,0.767864293254705,0.7686896958090889,0.9774624067061289,0.8112523364485982,0.8112523364485982,0.7395529640427599,0.7634889470622455,1.0,1.0
ENSGAGT00000007982,1.0,0.7601299554647003,0.7636840380203213,0.7782711555959964,0.9772876892692561,0.7729013365370175,0.7763301550331174,0.7688610544713079,0.7656584052577401,0.7560749826429067,0.7589399165002723,0.7681375399825531,0.7866213151927438,0.7657034718684038,0.7693422859758889,0.7618164630599186,0.767864293254705,0.7686896958090889,0.9774624067061289,0.8112523364485982,0.8112523364485982,0.7395529640427599,0.7634889470622455,1.0,1.0
