	ENSCGOT00000036914	ENSLCRT00005005766	ENSMMOT00000003802	ENSLCRT00005004446	ENSLCRT00005005780	ENSMAMT00000033128	ENSBSLT00000004566	ENSBSLT00000004567	ENSBSLT00000004565	ENSBSLT00000004562	ENSBSLT00000004563	ENSSFOT00015009875	ENSCGOT00000036920	ENSMAMT00000033141	ENSLCRT00005005762	ENSLBET00000006341	ENSLCRT00005005747	ENSPKIT00000026165	ENSLBET00000007001	ENSLBET00000007080	ENSTRUT00000036760	ENSLCRT00005005768	ENSLCRT00005005769	ENSSDUT00000023234	ENSMALT00000018355	ENSLCRT00005005737	ENSLCRT00005004265	ENSMAMT00000033134	ENSSDUT00000023135	ENSLBET00000006670	ENSSDUT00000023179	ENSCGOT00000036908	ENSMALT00000018422	ENSATET00000020604	ENSBSLT00000004571	ENSBSLT00000004573	ENSBSLT00000004559	ENSMALT00000018390	ENSBSLT00000004557	ENSATET00000020568	ENSLCRT00005005776
ENSBSLT00000004563	0.8053465346534654	0.8035671100362757	0.7441694005368327	0.8072717692003688	0.8076412841602547	0.827502597852442	1.0	1.0	1.0	1.0	1.0	0.6784710927103357	0.8020273571079629	0.827502597852442	0.8018695014662757	0.0	0.8021891630382196	0.6651339091530479	0.7931793834067373	0.7948058465591871	0.7416572928383952	0.8021891630382196	0.8072061767229054	0.8366707184441174	0.827733518069507	0.8033829104695246	0.8100735853844202	0.8244126479420597	0.8375631603123564	0.7776353276353276	0.8343288826423051	0.8020273571079629	0.8262865426431505	0.8527191223310133	1.0	1.0	1.0	0.8256081041286295	1.0	0.8556146640453336	0.7981042654028436
ENSSFOT00015009875	0.7136322049405307	0.6998090762226465	0.6340025270251298	0.7161321206318813	0.7096588573777229	0.705477044224144	0.6852751965689778	0.6808647260273972	0.6852751965689778	0.6805457373109006	0.6784710927103357	1.0	0.7049295774647887	0.705477044224144	0.6980569099774397	0.0	0.6998318590540245	0.7525297619047621	0.6911701976396986	0.6959723474601743	0.6408671036948749	0.6998318590540245	0.6964824826230429	0.7158306488725265	0.7022384907785443	0.6964824826230429	0.7136063813468323	0.705477044224144	0.7057582788441257	0.7002004008016032	0.7057582788441257	0.7049295774647887	0.7024033589112495	0.7016100681993953	0.6822423249519196	0.6777856135401975	0.6783073998451031	0.7022384907785443	0.6783073998451031	0.7016100681993953	0.708485124468731
ENSCGOT00000036920	1.0	0.8812632857576678	0.7770110875206416	0.887508261731659	0.8874233946176392	0.8550052810702969	0.8061363501747321	0.8063137906479944	0.8026795823374009	0.8058360732738374	0.8020273571079629	0.7049295774647887	1.0	0.8550052810702969	0.8819704312618858	0.0	0.8817015611763283	0.700475534976849	0.8491381828805141	0.8524672079950031	0.7520491803278688	0.8817015611763283	0.8830749354005168	0.8948517139555784	0.8565638766519824	0.8830749354005168	0.888697207846144	0.8550052810702969	0.8933223800023471	0.8553286200576067	0.8933223800023471	1.0	0.855894150751362	0.856589602159371	0.8066910048476869	0.8055735580038885	0.8055979345147283	0.8565638766519824	0.8055979345147283	0.856589602159371	0.8784341095108178
ENSMAMT00000033141	0.8588332067830929	0.8481100853509842	0.767980911260084	0.8550834120239219	0.8490289716650748	1.0	0.8286387675327661	0.8268886191549621	0.8257224515719276	0.8311420612813369	0.827502597852442	0.705477044224144	0.8550052810702969	1.0	0.8465819225587253	0.0	0.8480748010918172	0.6884670316591288	0.8314382035312268	0.8291451244439101	0.7432513139034879	0.8480748010918172	0.8532252871095847	0.8882946022377967	0.8813164172630665	0.8502579866066527	0.8575075699103485	1.0	0.8872601853847812	0.8283806780992277	0.8854356091916019	0.8550052810702969	0.8821890778248506	0.8733244710313504	0.8223321394053101	0.82549718358432	0.8270030496257278	0.8802617713937109	0.8301344610713511	0.8758056653848237	0.8483043636805639
ENSLCRT00005005762	0.8853448275862069	1.0	0.7881091273348654	1.0	1.0	0.8465819225587253	0.8060011883541295	0.8062043575351561	0.8016752407334125	0.8051061827166304	0.8018695014662757	0.6980569099774397	0.8819704312618858	0.8465819225587253	1.0	0.0	1.0	0.7012378094523631	0.8512289780077621	0.8492553125194741	0.7571888943976203	1.0	1.0	0.8826282051282052	0.8512372463938079	1.0	1.0	0.8464289902662132	0.876222834046043	0.844327868852459	0.8760994488096634	0.8819704312618858	0.8537800996817391	0.8461358039169696	0.806013868962219	0.802659671811139	0.8032758013384995	0.8516170687327581	0.8034719371297872	0.8462890281764396	0.9905774495447891
ENSLBET00000006341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSLCRT00005005747	0.8848892663487293	1.0	0.7864145658263305	1.0	1.0	0.8480748010918172	0.8050653690566922	0.8066730333054792	0.8007017999870037	0.803997908071358	0.8021891630382196	0.6998318590540245	0.8817015611763283	0.8480748010918172	1.0	0.0	1.0	0.7026257121624969	0.8547551103604916	0.8528739890103105	0.7606895282498006	1.0	1.0	0.8848081192515065	0.8525752819439599	1.0	1.0	0.8480748010918172	0.8781578488878564	0.844327868852459	0.8781578488878564	0.8817015611763283	0.8527251184834124	0.8467390673093675	0.8063084388685051	0.8031728797201109	0.8037632847435972	0.8525752819439599	0.8037632847435972	0.8467390673093675	0.9907116857035272
ENSPKIT00000026165	0.7009127986016702	0.7023780034679217	0.6208460994579307	0.7001232285890326	0.7003725733708086	0.6884670316591288	0.6645958986731001	0.6697370015755666	0.6744545149378987	0.6638755980861244	0.6651339091530479	0.7525297619047621	0.700475534976849	0.6884670316591288	0.7012378094523631	0.0	0.7026257121624969	1.0	0.6775364474858673	0.6783519377900414	0.6402800854497982	0.7026257121624969	0.7004284694120447	0.6973419964559953	0.6916661702507892	0.7004284694120447	0.6999049203708105	0.6884670316591288	0.7057843370626041	0.7265964042157471	0.7057843370626041	0.700475534976849	0.6925385934819898	0.6882289930968817	0.6636712197459861	0.6670580964153275	0.6629528122020972	0.6916661702507892	0.6629528122020972	0.6882289930968817	0.701338313103019
ENSLBET00000007001	0.8530641116326925	0.8547889374090247	0.7622231035068835	0.8629790995769401	0.8562556604994178	0.8313803943983995	0.7967578873975946	0.7956028452178002	0.7944669105847615	0.7967064493917834	0.7931793834067373	0.6911701976396986	0.8491381828805141	0.8314382035312268	0.8512289780077621	0.0	0.8547551103604916	0.6775364474858673	1.0	1.0	0.7421763869132291	0.8547551103604916	0.8536377577100017	0.8554998164688609	0.8392356542136278	0.8535878643258906	0.8637988413657094	0.8313803943983995	0.8615261777118741	1.0	0.8615261777118741	0.8546071832747633	0.8397511152852782	0.8317239014913433	0.7955610213164676	0.7937722419928825	0.7952062239002345	0.8392356542136278	0.7952062239002345	0.8317239014913433	0.8528413648423521
ENSLBET00000007080	0.8529893261737934	0.8526283240568955	0.7604526503871352	0.8616077429762065	0.8557400817187294	0.8291451244439101	0.7993298812062138	0.7973374613003096	0.7971994858959616	0.7984547594615803	0.7948058465591871	0.6959723474601743	0.8524672079950031	0.8291451244439101	0.8492553125194741	0.0	0.8528739890103105	0.6783519377900414	1.0	1.0	0.7445506214477546	0.8528739890103105	0.8506055724598771	0.8519755862512046	0.8390901432181971	0.8506055724598771	0.8610533159947984	0.8291451244439101	0.8579817833173538	1.0	0.8579817833173538	0.8524672079950031	0.8402709359605911	0.8289647709510641	0.7982073792129658	0.7954247140446278	0.7967978813049236	0.8390901432181971	0.7967978813049236	0.8289647709510641	0.8501814411612234
ENSTRUT00000036760	0.7582005623242737	0.7617295308187673	0.7741610340329658	0.7629851507233446	0.7598048655241031	0.7432513139034879	0.7400024310198128	0.7423812461443553	0.7329733378332771	0.7404014224579591	0.7416572928383952	0.6408671036948749	0.7520491803278688	0.7432513139034879	0.7571888943976203	0.0	0.7606895282498006	0.6402800854497982	0.7421763869132291	0.7445506214477546	1.0	0.7606895282498006	0.7603662138216184	0.7492520910922523	0.7495664653471267	0.7603662138216184	0.7649480734959749	0.7432513139034879	0.7588623003384597	0.7422771403353927	0.7588623003384597	0.7520491803278688	0.7511667894866126	0.7441512594985941	0.7414640137558339	0.7375638947762124	0.7404204204204204	0.7495664653471267	0.7404204204204204	0.7441512594985941	0.7504280821917808
ENSLCRT00005005768	0.8848892663487293	1.0	0.7864145658263305	1.0	1.0	0.8480748010918172	0.8050653690566922	0.8066730333054792	0.8007017999870037	0.803997908071358	0.8021891630382196	0.6998318590540245	0.8817015611763283	0.8480748010918172	1.0	0.0	1.0	0.7026257121624969	0.8547551103604916	0.8528739890103105	0.7606895282498006	1.0	1.0	0.8848081192515065	0.8525752819439599	1.0	1.0	0.8480748010918172	0.8781578488878564	0.844327868852459	0.8781578488878564	0.8817015611763283	0.8527251184834124	0.8467390673093675	0.8063084388685051	0.8031728797201109	0.8037632847435972	0.8525752819439599	0.8037632847435972	0.8467390673093675	0.9907116857035272
ENSLCRT00005005769	0.8862673160857739	1.0	0.7880664227413453	1.0	1.0	0.8531780115954477	0.8067657611481291	0.8076592821569638	0.8027185199169341	0.810057407816295	0.8072061767229054	0.6964824826230429	0.8830749354005168	0.8532252871095847	1.0	0.0	1.0	0.7004284694120447	0.8536377577100017	0.8506055724598771	0.7603662138216184	1.0	1.0	0.8851736174903546	0.853473752082102	1.0	1.0	0.8502579866066527	0.8818982177367404	0.844327868852459	0.8796245471511692	0.8830749354005168	0.8548498446668968	0.8485129099030395	0.8058323895809739	0.8038389246454406	0.8058675973388592	0.8512719081369156	0.8097397055685942	0.8518222506393862	0.990995376003894
ENSSDUT00000023234	0.895400544235747	0.8843606724401426	0.7700596615122367	0.8836754025892012	0.8858939201391212	0.8882946022377967	0.8407244309371705	0.8370157100832447	0.8363736871199557	0.8401877238483388	0.8366707184441174	0.7158306488725265	0.8948517139555784	0.8882946022377967	0.8826282051282052	0.0	0.8848081192515065	0.6973419964559953	0.8554998164688609	0.8519755862512046	0.7492520910922523	0.8848081192515065	0.8851736174903546	1.0	0.8873161425318481	0.8851736174903546	0.8853351272015656	0.8882946022377967	1.0	0.8678519942335415	1.0	0.8948517139555784	0.8882586500283608	0.8887864256731833	0.8374129107836488	0.8358151722374896	0.8376831219992613	0.8873161425318481	0.8376831219992613	0.8887864256731833	0.879936305732484
ENSMALT00000018355	0.8584911636156332	0.8526095548064628	0.7733886552233716	0.8554953365263424	0.8545686087233365	0.8813164172630665	0.8300488365412237	0.8277437261477969	0.8267546642974997	0.8324233983286908	0.827733518069507	0.7022384907785443	0.8565638766519824	0.8813164172630665	0.8512372463938079	0.0	0.8525752819439599	0.6916661702507892	0.8392356542136278	0.8390901432181971	0.7495664653471267	0.8525752819439599	0.853473752082102	0.8873161425318481	1.0	0.8512719081369156	0.856064209274673	0.8802617713937109	0.8844058471330708	0.8363660164943055	0.8832322118036404	0.8565638766519824	1.0	0.8664522211746437	0.8277876410285779	0.827564397424103	0.8283652511795726	1.0	0.8305838940742348	0.8681956191715463	0.8507635213238426
ENSLCRT00005005737	0.8862673160857739	1.0	0.7880664227413453	1.0	1.0	0.8502579866066527	0.8067657611481291	0.8076592821569638	0.8027185199169341	0.8064243924392439	0.8033829104695246	0.6964824826230429	0.8830749354005168	0.8502579866066527	1.0	0.0	1.0	0.7004284694120447	0.8535878643258906	0.8506055724598771	0.7603662138216184	1.0	1.0	0.8851736174903546	0.8512719081369156	1.0	1.0	0.8502579866066527	0.8796245471511692	0.844327868852459	0.8796245471511692	0.8830749354005168	0.8548498446668968	0.8482270282138544	0.8057663985499037	0.8038389246454406	0.8043741070447302	0.8512719081369156	0.8043741070447302	0.8482270282138544	0.990995376003894
ENSLCRT00005004265	0.8882725832012678	1.0	0.7916259765625	1.0	1.0	0.8574567915899507	0.8127806138138877	0.8119505747833036	0.8090603796861079	0.8131137541933516	0.8100735853844202	0.7136063813468323	0.888697207846144	0.8575075699103485	1.0	0.0	1.0	0.6999049203708105	0.8637988413657094	0.8610533159947984	0.7649480734959749	1.0	1.0	0.8853351272015656	0.856064209274673	1.0	1.0	0.8574567915899507	0.885490289243927	0.8648734177215189	0.885490289243927	0.888697207846144	0.8601962377351415	0.8595747187371149	0.8094491039642793	0.81028522039758	0.8122899097717756	0.856064209274673	0.8122899097717756	0.8595747187371149	0.9906168769416089
ENSMAMT00000033134	0.8588332067830929	0.8481100853509842	0.767980911260084	0.8550834120239219	0.8490289716650748	1.0	0.8286387675327661	0.8268886191549621	0.8257224515719276	0.8282323547782636	0.8244126479420597	0.705477044224144	0.8550052810702969	1.0	0.8464289902662132	0.0	0.8480748010918172	0.6884670316591288	0.8313803943983995	0.8291451244439101	0.7432513139034879	0.8480748010918172	0.8502579866066527	0.8882946022377967	0.8802617713937109	0.8502579866066527	0.8574567915899507	1.0	0.8854356091916019	0.8283806780992277	0.8854356091916019	0.8550052810702969	0.8821890778248506	0.8732823581560284	0.8262709441299251	0.82549718358432	0.8269454767319319	0.8802617713937109	0.8269454767319319	0.8732823581560284	0.8483043636805639
ENSSDUT00000023135	0.8947101999493801	0.8781861464320966	0.7763150460477993	0.8829713566257475	0.8815663801337154	0.8872601853847812	0.8372013261689722	0.8354881342297306	0.8328599381430285	0.8403524326720603	0.8375631603123564	0.7057582788441257	0.8933223800023471	0.8872601853847812	0.876222834046043	0.0	0.8781578488878564	0.7057843370626041	0.8615261777118741	0.8579817833173538	0.7588623003384597	0.8781578488878564	0.8818982177367404	1.0	0.8844058471330708	0.8796245471511692	0.885490289243927	0.8854356091916019	1.0	0.8570493520094253	1.0	0.8933223800023471	0.8869700820145547	0.8825150162561305	0.8338170849695521	0.8320575802581972	0.8337286920063993	0.8832322118036404	0.8373974967630556	0.8847812028454408	0.876078765041935
ENSLBET00000006670	0.85171875	0.8436306152022132	0.7459091504123576	0.8648734177215189	0.8477726574500768	0.8283806780992277	0.7819817436168806	0.7835259338887396	0.7819817436168806	0.7819086267836104	0.7776353276353276	0.7002004008016032	0.8553286200576067	0.8283806780992277	0.844327868852459	1.0	0.844327868852459	0.7265964042157471	1.0	1.0	0.7422771403353927	0.844327868852459	0.844327868852459	0.8678519942335415	0.8363660164943055	0.844327868852459	0.8648734177215189	0.8283806780992277	0.8570493520094253	1.0	0.8570493520094253	0.8553286200576067	0.8363660164943055	0.8236680193742636	0.7843861088323762	0.7819086267836104	0.7819086267836104	0.8363660164943055	0.7819086267836104	0.8236680193742636	0.8526135389888603
ENSSDUT00000023179	0.8947101999493801	0.8781861464320966	0.7763150460477993	0.8829713566257475	0.8815663801337154	0.8854356091916019	0.8372013261689722	0.8354881342297306	0.8328599381430285	0.8372867954365751	0.8343288826423051	0.7057582788441257	0.8933223800023471	0.8854356091916019	0.8760994488096634	0.0	0.8781578488878564	0.7057843370626041	0.8615261777118741	0.8579817833173538	0.7588623003384597	0.8781578488878564	0.8796245471511692	1.0	0.8832322118036404	0.8796245471511692	0.885490289243927	0.8854356091916019	1.0	0.8570493520094253	1.0	0.8933223800023471	0.8869700820145547	0.8825150162561305	0.8338170849695521	0.8320575802581972	0.8337286920063993	0.8832322118036404	0.8337286920063993	0.8825150162561305	0.876078765041935
ENSCGOT00000036908	1.0	0.8812632857576678	0.7770110875206416	0.887508261731659	0.8874233946176392	0.8550052810702969	0.8061363501747321	0.8063137906479944	0.8026795823374009	0.8058360732738374	0.8020273571079629	0.7049295774647887	1.0	0.8550052810702969	0.8819704312618858	0.0	0.8817015611763283	0.700475534976849	0.8546071832747633	0.8524672079950031	0.7520491803278688	0.8817015611763283	0.8830749354005168	0.8948517139555784	0.8565638766519824	0.8830749354005168	0.888697207846144	0.8550052810702969	0.8933223800023471	0.8553286200576067	0.8933223800023471	1.0	0.855894150751362	0.856589602159371	0.8066910048476869	0.8055735580038885	0.8055979345147283	0.8565638766519824	0.8055979345147283	0.856589602159371	0.8784341095108178
ENSMALT00000018422	0.857807953443259	0.8521909744931327	0.7722529874672107	0.8579178506845776	0.8540877271851519	0.8821890778248506	0.8295481151955045	0.8289002862595419	0.8261320204702987	0.8293362754776146	0.8262865426431505	0.7024033589112495	0.855894150751362	0.8821890778248506	0.8537800996817391	0.0	0.8527251184834124	0.6925385934819898	0.8397511152852782	0.8402709359605911	0.7511667894866126	0.8527251184834124	0.8548498446668968	0.8882586500283608	1.0	0.8548498446668968	0.8601962377351415	0.8821890778248506	0.8869700820145547	0.8363660164943055	0.8869700820145547	0.855894150751362	1.0	0.8680865881260519	0.8294775457073545	0.8282755298651252	0.8290871104404852	1.0	0.8290871104404852	0.8680865881260519	0.8502729558976876
ENSATET00000020604	0.8602252594279929	0.8467746617894676	0.7718629013892052	0.8579792256846082	0.8545049347341611	0.8732823581560284	0.8568219777688187	0.8561746987951807	0.857579423187114	0.8563218390804598	0.8527191223310133	0.7016100681993953	0.856589602159371	0.8733244710313504	0.8461358039169696	0.0	0.8467390673093675	0.6882289930968817	0.8317239014913433	0.8289647709510641	0.7441512594985941	0.8467390673093675	0.8485129099030395	0.8887864256731833	0.8664522211746437	0.8482270282138544	0.8595747187371149	0.8732823581560284	0.8825150162561305	0.8236680193742636	0.8825150162561305	0.856589602159371	0.8680865881260519	1.0	0.8515674250673391	0.8545674461467573	0.8537473115314621	0.8664522211746437	0.8537473115314621	1.0	0.8471496292694786
ENSBSLT00000004571	0.8087275951611882	0.8069133456078874	0.7462739115127333	0.808616665615341	0.8118573473903423	0.8262709441299251	1.0	1.0	1.0	1.0	1.0	0.6822423249519196	0.8066910048476869	0.8223321394053101	0.806013868962219	0.0	0.8063084388685051	0.6636712197459861	0.7955610213164676	0.7982073792129658	0.7414640137558339	0.8063084388685051	0.8058323895809739	0.8374129107836488	0.8277876410285779	0.8057663985499037	0.8094491039642793	0.8262709441299251	0.8338170849695521	0.7843861088323762	0.8338170849695521	0.8066910048476869	0.8294775457073545	0.8515674250673391	1.0	1.0	1.0	0.8277876410285779	1.0	0.8515674250673391	0.8022959975178405
ENSBSLT00000004573	0.8088973625675246	0.8045470992642625	0.7450782132873371	0.8082119900301719	0.8079013655044412	0.82549718358432	1.0	1.0	1.0	1.0	1.0	0.6777856135401975	0.8055735580038885	0.82549718358432	0.802659671811139	0.0	0.8031728797201109	0.6670580964153275	0.7937722419928825	0.7954247140446278	0.7375638947762124	0.8031728797201109	0.8038389246454406	0.8358151722374896	0.827564397424103	0.8038389246454406	0.81028522039758	0.82549718358432	0.8320575802581972	0.7819086267836104	0.8320575802581972	0.8055735580038885	0.8282755298651252	0.8545674461467573	1.0	1.0	1.0	0.827564397424103	1.0	0.8545674461467573	0.7983580675718346
ENSBSLT00000004559	0.8089091369273602	0.8050862219125587	0.7462001720676801	0.8087614245193823	0.8084686405603311	0.8269454767319319	1.0	1.0	1.0	1.0	1.0	0.6783073998451031	0.8055979345147283	0.8270030496257278	0.8032758013384995	0.0	0.8037632847435972	0.6629528122020972	0.7952062239002345	0.7967978813049236	0.7404204204204204	0.8037632847435972	0.8058675973388592	0.8376831219992613	0.8283652511795726	0.8043741070447302	0.8122899097717756	0.8269454767319319	0.8337286920063993	0.7819086267836104	0.8337286920063993	0.8055979345147283	0.8290871104404852	0.8537473115314621	1.0	1.0	1.0	0.8283652511795726	1.0	0.8537473115314621	0.7992585389570925
ENSMALT00000018390	0.8584911636156332	0.8526095548064628	0.7733886552233716	0.8554953365263424	0.8545686087233365	0.8802617713937109	0.8300488365412237	0.8277437261477969	0.8267546642974997	0.8304651559039019	0.8256081041286295	0.7022384907785443	0.8565638766519824	0.8802617713937109	0.8516170687327581	0.0	0.8525752819439599	0.6916661702507892	0.8392356542136278	0.8390901432181971	0.7495664653471267	0.8525752819439599	0.8512719081369156	0.8873161425318481	1.0	0.8512719081369156	0.856064209274673	0.8802617713937109	0.8832322118036404	0.8363660164943055	0.8832322118036404	0.8565638766519824	1.0	0.8664522211746437	0.8277876410285779	0.827564397424103	0.8283652511795726	1.0	0.8283652511795726	0.8664522211746437	0.8507635213238426
