	ENSRROT00000051737	ENSTGET00000008571	ENSPTET00000035967	ENSPTET00000043703	ENSMLET00000059615	ENSMNET00000044751	ENSCATT00000049272	ENSGGOT00000067462	ENSPPAT00000064306	ENSMNET00000033326	ENSPTET00000041126	ENSPTET00000041121	ENSMLET00000044862	ENSPANT00000045267	ENSPTET00000023042	ENSTGET00000026808	ENSPTRT00000106361	ENSMFAT00000014383	ENSRROT00000035448	ENSMLET00000064231	ENSMMUT00000088937	ENSRBIT00000061799	ENSRROT00000066786	ENSMLET00000050268	ENSCATT00000045232	ENSRBIT00000034826	ENSPANT00000052837
ENSPTET00000041126	0.9559322033898304	0.0	0.9160387513455328	0.9555972482801752	0.9604519774011301	0.927240461401952	0.8881987577639752	0.8899733806566105	0.894468085106383	0.8744019138755981	1.0	1.0	0.9440993788819876	0.9072052401746724	0.975	0.9580193756727664	0.8876595744680851	0.9372384937238494	0.9559322033898304	0.8908606921029282	0.944177093358999	0.968944099378882	0.944632768361582	0.9294680215182308	0.9282051282051282	0.8918111177525403	0.9228930065750148
ENSPTET00000041121	0.9559322033898304	0.0	0.9160387513455328	0.9555972482801752	0.9604519774011301	0.927240461401952	0.8881987577639752	0.8899733806566105	0.894468085106383	0.8744019138755981	1.0	1.0	0.9440993788819876	0.9072052401746724	0.975	0.9580193756727664	0.8876595744680851	0.9372384937238494	0.9559322033898304	0.8908606921029282	0.944177093358999	0.968944099378882	0.944632768361582	0.9294680215182308	0.9282051282051282	0.8918111177525403	0.9228930065750148
ENSMLET00000044862	0.9642346208869814	1.0	0.8847184986595175	0.9377224199288255	0.9533715925394548	0.9204892966360856	0.8995127892813642	0.8764525993883792	0.8782874617737003	0.9030347890451518	0.9440993788819876	0.9440993788819876	1.0	0.9260293091416608	0.9376114081996436	0.9526785714285714	0.8782874617737003	0.9066808059384942	0.9642346208869814	0.9048780487804878	0.942252165543792	0.9586122945830796	0.9426111908177904	0.8854718981972428	0.936532507739938	0.8470588235294118	0.9043570669500532
ENSPANT00000045267	0.9379128137384412	0.9589041095890408	0.9475982532751092	0.9203056768558951	0.9194187582562748	0.919748778785764	0.9267271458478716	0.8806699232379623	0.8827634333565946	0.9323995127892812	0.9072052401746724	0.9072052401746724	0.9260293091416608	1.0	0.9230769230769232	0.8962882096069869	0.8827634333565946	0.9547079856972588	0.9379128137384412	0.9316120027913468	0.9192139737991266	0.9595254710397768	0.9359313077939234	0.9213349225268176	0.97094125078964	0.9189511323003576	0.9499404052443384
ENSPTET00000023042	0.9669703872437356	0.0	0.9182795698924732	0.9550140581068416	0.9715261958997722	0.9206773618538324	0.893048128342246	0.8948306595365418	0.8991452991452992	0.9	0.975	0.975	0.9376114081996436	0.9230769230769232	1.0	0.9602150537634409	0.8923076923076924	0.9433174224343676	0.9669703872437356	0.8957219251336899	0.9545014520813164	0.962566844919786	0.9555808656036446	0.935560859188544	0.9560723514211886	0.8979713603818615	0.9289976133651552
ENSTGET00000026808	0.9604072398190046	0.0	0.9198493813878428	0.9385355424906467	0.9920364050056882	0.9241071428571428	0.8916518650088809	0.8982142857142857	0.9016393442622952	0.8708133971291866	0.9580193756727664	0.9580193756727664	0.9526785714285714	0.8962882096069869	0.9602150537634409	1.0	0.8939655172413793	0.929845422116528	0.9604072398190046	0.8975044563279857	0.9470644850818094	0.9617777777777776	0.9523269012485812	0.9232142857142858	0.9243589743589744	0.8883582089552239	0.9177592371871276
ENSPTRT00000106361	0.8876967095851216	0.8532818532818532	0.8905172413793103	0.8961702127659574	0.8807471264367817	0.8607361963190184	0.8684531059683313	0.9686153846153848	0.9934367541766108	0.8749074759437454	0.8876595744680851	0.8876595744680851	0.8782874617737003	0.8827634333565946	0.8923076923076924	0.8939655172413793	1.0	0.9124236252545824	0.8876967095851216	0.8737804878048779	0.8854667949951877	0.888618381010347	0.8751793400286944	0.8839103869653768	0.8862229102167183	0.8886618998978549	0.9102040816326532
ENSMFAT00000014383	0.9234449760765552	0.0	0.9464922711058265	0.937129300118624	0.917464114832536	0.9077412513255568	0.9363732767762459	0.9172852598091198	0.920570264765784	0.9461722488038278	0.9372384937238494	0.9372384937238494	0.9066808059384942	0.9547079856972588	0.9433174224343676	0.929845422116528	0.9124236252545824	1.0	0.9234449760765552	0.9395546129374336	0.9345029239766082	0.9575821845174972	0.9437799043062199	0.9577883472057076	0.9782051282051282	0.9239001189060642	0.9548156956004756
ENSRROT00000035448	1.0	0.9712460063897764	0.8949152542372881	0.9400452488687784	0.9661354581673308	0.9170243204577968	0.8957142857142857	0.8855507868383404	0.8876967095851216	0.9136986301369864	0.9559322033898304	0.9559322033898304	0.9642346208869814	0.9379128137384412	0.9669703872437356	0.9604072398190046	0.8876967095851216	0.9234449760765552	1.0	0.9020028612303291	0.9514672686230248	0.9650249821556032	0.9648074369189908	0.8995215311004785	0.95	0.8720095693779905	0.9197604790419162
ENSMLET00000064231	0.9020028612303291	0.944015444015444	0.9331550802139036	0.8967971530249108	0.8819742489270386	0.903658536585366	0.9555420219244825	0.8774390243902439	0.8737804878048779	0.92820133234641	0.8908606921029282	0.8908606921029282	0.9048780487804878	0.9316120027913468	0.8957219251336899	0.8975044563279857	0.8737804878048779	0.9395546129374336	0.9020028612303291	1.0	0.9037536092396536	0.9287888009738284	0.9091559370529328	0.909862142099682	0.9318885448916407	0.9051172707889126	0.9574920297555792
ENSMMUT00000088937	0.9514672686230248	0.0	0.9181905678537056	0.9557266602502408	0.945823927765237	0.9307025986525506	0.9008662175168431	0.8854667949951877	0.8854667949951877	0.8948626045400239	0.944177093358999	0.944177093358999	0.942252165543792	0.9192139737991266	0.9545014520813164	0.9470644850818094	0.8854667949951877	0.9345029239766082	0.9514672686230248	0.9037536092396536	1.0	0.9759384023099134	0.9706546275395034	0.9017543859649124	0.9512820512820512	0.8842105263157894	0.9298245614035088
ENSRBIT00000061799	0.9650249821556032	0.9749034749034751	0.9288888888888888	0.9742222222222222	0.9450392576730906	0.9494826536822883	0.9245283018867924	0.8867924528301887	0.888618381010347	0.9333826794966692	0.968944099378882	0.968944099378882	0.9586122945830796	0.9595254710397768	0.962566844919786	0.9617777777777776	0.888618381010347	0.9575821845174972	0.9650249821556032	0.9287888009738284	0.9759384023099134	1.0	0.9631419939577042	0.9278897136797456	0.9667697063369396	0.8936170212765957	0.955366631243358
ENSRROT00000066786	0.9648074369189908	0.9392971246006391	0.9141242937853108	0.9625425652667424	0.9487350199733688	0.917503586800574	0.8935714285714286	0.8730272596843616	0.8751793400286944	0.9116438356164384	0.944632768361582	0.944632768361582	0.9426111908177904	0.9359313077939234	0.9555808656036446	0.9523269012485812	0.8751793400286944	0.9437799043062199	0.9648074369189908	0.9091559370529328	0.9706546275395034	0.9631419939577042	1.0	0.9102870813397128	0.9478571428571428	0.8923444976076556	0.9412470023980816
ENSMLET00000050268	0.8995215311004785	0.0	0.9285714285714286	0.9258600237247924	0.8911483253588517	0.8780487804878049	0.9406150583244964	0.887592788971368	0.8920570264765784	0.9282296650717704	0.9294680215182308	0.9294680215182308	0.8854718981972428	0.9213349225268176	0.935560859188544	0.9232142857142858	0.8839103869653768	0.9577883472057076	0.8995215311004785	0.909862142099682	0.9017543859649124	0.9278897136797456	0.9102870813397128	1.0	0.9423076923076924	0.9214285714285714	0.955952380952381
ENSCATT00000045232	0.95	0.9645808736717828	0.9576923076923076	0.9435897435897436	0.93	0.9241486068111456	0.9264705882352942	0.8839009287925697	0.8862229102167183	0.9537607891491984	0.9282051282051282	0.9282051282051282	0.936532507739938	0.97094125078964	0.9560723514211886	0.9243589743589744	0.8862229102167183	0.9782051282051282	0.95	0.9318885448916407	0.9512820512820512	0.9667697063369396	0.9478571428571428	0.9423076923076924	1.0	0.9397435897435896	0.9730769230769232
ENSRBIT00000034826	0.8720095693779905	0.0	0.9521817095038853	0.9033214709371292	0.8660287081339713	0.8673796791443851	0.9118895966029724	0.8836712913553896	0.8792221084953941	0.9258373205741628	0.8918111177525403	0.8918111177525403	0.8470588235294118	0.9189511323003576	0.8979713603818615	0.8883582089552239	0.8886618998978549	0.9239001189060642	0.8720095693779905	0.9051172707889126	0.8842105263157894	0.8936170212765957	0.8923444976076556	0.9214285714285714	0.9397435897435896	1.0	0.9117997616209772
ENSPANT00000052837	0.9197604790419162	0.0	0.9266984505363528	0.922894424673784	0.9148681055155876	0.9054197662061636	0.9532908704883228	0.9149840595111584	0.9183673469387756	0.9413875598086124	0.9228930065750148	0.9228930065750148	0.9043570669500532	0.9499404052443384	0.9289976133651552	0.9177592371871276	0.9102040816326532	0.9548156956004756	0.9197604790419162	0.9574920297555792	0.9298245614035088	0.955366631243358	0.9412470023980816	0.955952380952381	0.9730769230769232	0.9117997616209772	1.0
