,ENSBSLT00000038178,ENSGWIT00000003909,ENSAPET00000016521,ENSTRUT00000057225,ENSKMAT00000009482,ENSMZET00005004973,ENSTRUT00000037431,ENSACIT00000020615,ENSACIT00000020617,ENSLCRT00005027857,ENSCSET00000027876,ENSAPET00000016544,ENSPNYT00000015953,ENSPNYT00000015957,ENSTRUT00000051579,ENSAPET00000016530,ENSKMAT00000009499,ENSAOCT00000030217,ENSAOCT00000030216,ENSBSLT00000038271,ENSBSLT00000038215,ENSBSLT00000038311,ENSLCRT00005027866,ENSAOCT00000019367,ENSONIT00000003289,ENSAPOT00000024831,ENSSPAT00000026850,ENSMALT00000007258,ENSCSET00000027863,ENSCSET00000027867,ENSHBUT00000013853
ENSCSET00000027876,0.7222857142857143,0.6393986292283882,0.7456904541241891,0.6872844827586206,0.7232289950576606,0.7350845041743026,0.7718598689831957,0.7349051178838413,0.7341745966073645,0.7848241484353364,1.0,0.7691138470892233,0.7374667485164723,0.7374667485164723,0.7718598689831957,0.7430917100520624,0.7329176409457002,0.7480931352870334,0.7732682331400671,0.7413739508859185,0.7222857142857143,0.73694646397885,0.7778755868544601,0.7512530165212549,0.791674550614948,0.7460602433672452,0.7606078547463982,0.7690540022979702,1.0,1.0,0.7381773898924294
ENSAPET00000016544,0.7556137724550899,0.6954838709677419,1.0,0.6802514632560156,0.7983054836432102,0.8102523345916948,0.7610367416690401,0.7997399219765929,0.8026896828582898,0.8440875103849349,0.7691138470892233,1.0,0.8134313530697397,0.8134313530697397,0.7610367416690401,1.0,0.8022863081319823,0.9888888888888889,0.9867460908413999,0.7838541666666666,0.7556137724550899,0.7834176595397421,0.8265845070422535,0.9889712529379859,0.84812734082397,0.9636822684016314,0.918379105050893,0.7860221097995128,0.7456904541241891,0.7430917100520624,0.8138287303794953
ENSPNYT00000015953,0.7594,0.6988744956466341,0.812149351905591,0.6637445209768316,0.7490580256217031,0.9845098039215686,0.7449869224062773,0.9015259409969482,0.9015259409969482,0.7391122278056952,0.7374667485164723,0.8134313530697397,1.0,1.0,0.7449869224062773,0.812149351905591,0.7490580256217031,0.8171417490789219,0.8185620394343757,0.7553410024650781,0.7594,0.7553410024650781,0.7592677345537757,0.8171417490789219,0.968,0.8187789799072643,0.7935092047826912,0.7611010648985332,0.7362549800796813,0.7362549800796813,0.9867083659108679
ENSPNYT00000015957,0.7553410024650781,0.6982739785885952,0.8134313530697397,0.6637445209768316,0.7472070667705898,0.9840982286634461,0.7449869224062773,0.9015259409969482,0.9015259409969482,0.7391122278056952,0.7374667485164723,0.8134313530697397,1.0,1.0,0.7449869224062773,0.8134313530697397,0.7472070667705898,0.8185620394343757,0.8185620394343757,0.7553410024650781,0.7553410024650781,0.7553410024650781,0.7592677345537757,0.8185620394343757,0.968,0.8174980205859066,0.791642371234208,0.7595639654463184,0.7374667485164723,0.7374667485164723,0.9863563402889246
ENSTRUT00000051579,0.7615518744551003,0.6852659110723627,0.7580645161290323,1.0,0.7872711421098518,0.7537053182214473,1.0,0.7654751525719268,0.7654751525719268,0.8119391338275458,0.7718598689831957,0.7610367416690401,0.7449869224062773,0.7449869224062773,1.0,0.7580645161290323,0.7872711421098518,0.7715780296425457,0.7712902307035032,0.7638849330675022,0.7615518744551003,0.7638849330675022,0.8108267137393351,0.7715780296425457,0.7584733694104244,0.7563208369659983,0.7981691368788143,0.7528334786399302,0.7938099389712293,0.7938099389712293,0.7537053182214473
ENSAPET00000016530,0.7513290017720023,0.6966151274550773,1.0,0.6632462686567164,0.8005526249686008,0.8090539756239118,0.7580645161290323,0.8026896828582898,0.8026896828582898,0.7943886097152428,0.7430917100520624,1.0,0.812149351905591,0.8134313530697397,0.7580645161290323,1.0,0.8005526249686008,0.9891758450436764,0.9888888888888889,0.752781711511228,0.7513290017720023,0.752781711511228,0.7624713958810069,0.9891758450436764,0.8308921438082557,0.9632087995448512,0.9189645469893079,0.7866719242902208,0.7428849902534113,0.7428849902534113,0.812536273940801
ENSKMAT00000009499,0.7600202942668696,0.6697736351531292,0.8005526249686008,0.7872711421098518,1.0,0.752323536799799,0.7872711421098518,0.7692913385826772,0.7671161825726142,0.751864125932063,0.7329176409457002,0.8022863081319823,0.7490580256217031,0.7472070667705898,0.7872711421098518,0.8005526249686008,1.0,0.8093443858327054,0.8113795791114575,0.7616797900262468,0.7600202942668696,0.7616797900262468,0.7711826008155868,0.8093443858327054,0.7591981730525248,0.8106003516704345,0.813112283345893,0.7593569454910827,0.7370007535795027,0.7370007535795027,0.752323536799799
ENSAOCT00000030217,0.7562660351292678,0.6968998743192292,0.9891758450436764,0.6735074626865671,0.8093443858327054,0.8140391700601125,0.7715780296425457,0.8120724346076459,0.8120724346076459,0.8090452261306532,0.7480931352870334,0.9888888888888889,0.8171417490789219,0.8185620394343757,0.7715780296425457,0.9891758450436764,0.8093443858327054,1.0,1.0,0.7578584465625634,0.7562660351292678,0.7578584465625634,0.7670480549199085,1.0,0.8402130492676432,0.9668120614450977,0.9215906959294692,0.7958498023715415,0.7477530285267683,0.7477530285267683,0.817529571456273
ENSAOCT00000030216,0.7612443778110944,0.6957740405347133,0.9889712529379859,0.6884890526772166,0.8056013179571664,0.8153754232224656,0.7712902307035032,0.8070697674418604,0.8120724346076459,0.8460260315702022,0.7732682331400671,0.9867460908413999,0.8185620394343757,0.8185620394343757,0.7712902307035032,0.9888888888888889,0.8113795791114575,1.0,1.0,0.7897893280024604,0.7612443778110944,0.7889471958019023,0.8213028169014085,1.0,0.850760277829923,0.9673723053020004,0.9210677933550989,0.7939575905423156,0.7512530165212549,0.7480931352870334,0.8189603664608643
ENSBSLT00000038271,1.0,0.64773735581189,0.7556137724550899,0.6762715564287274,0.7486935866983373,0.7653940886699507,0.7638849330675022,0.7440030704279409,0.744667633050321,0.833986562150056,0.7413739508859185,0.7838541666666666,0.7553410024650781,0.7553410024650781,0.7638849330675022,0.752781711511228,0.7616797900262468,0.7578584465625634,0.7897893280024604,1.0,1.0,1.0,0.8042840375586855,0.7612443778110944,0.8223408311094167,0.7696493349455864,0.7521877486077964,0.7784846732215154,0.7222857142857143,0.7152834839769926,0.7637070376432079
ENSBSLT00000038215,1.0,0.647198275862069,0.7541970802919709,0.6429845422116528,0.7475817595578075,0.7691846522781774,0.7615518744551003,0.7440030704279409,0.744667633050321,0.7926777352064709,0.7222857142857143,0.7556137724550899,0.7594,0.7553410024650781,0.7615518744551003,0.7513290017720023,0.7600202942668696,0.7562660351292678,0.7612443778110944,1.0,1.0,1.0,0.7432494279176202,0.7596856725146199,0.8068013799901429,0.7699567440031458,0.7529114906832298,0.7770257567211882,0.7238944630248978,0.7172,0.7675298804780877
ENSBSLT00000038311,1.0,0.64773735581189,0.752781711511228,0.6930243126562144,0.7616797900262468,0.7653940886699507,0.7638849330675022,0.744667633050321,0.744667633050321,0.833986562150056,0.73694646397885,0.7834176595397421,0.7553410024650781,0.7553410024650781,0.7638849330675022,0.752781711511228,0.7616797900262468,0.7578584465625634,0.7889471958019023,1.0,1.0,1.0,0.8042840375586855,0.7578584465625634,0.8274799753542822,0.7696493349455864,0.7521877486077964,0.7785610615799295,0.7152834839769926,0.7152834839769926,0.7637070376432079
ENSLCRT00005027866,0.7432494279176202,0.6582397003745318,0.7624713958810069,0.8108267137393351,0.7711826008155868,0.7684210526315789,0.8108267137393351,0.7469107551487414,0.7469107551487414,1.0,0.7778755868544601,0.8265845070422535,0.7592677345537757,0.7592677345537757,0.8108267137393351,0.7624713958810069,0.7711826008155868,0.7670480549199085,0.8213028169014085,0.8042840375586855,0.7432494279176202,0.8042840375586855,1.0,0.7670480549199085,0.8201166180758017,0.7620137299771167,0.7601830663615561,0.7729977116704806,0.7281464530892449,0.7281464530892449,0.7684210526315789
ENSAOCT00000019367,0.7596856725146199,0.6968998743192292,0.9892359272983942,0.6590106007067138,0.8039260442821273,0.8140391700601125,0.7715780296425457,0.8070697674418604,0.8120724346076459,0.8090452261306532,0.7512530165212549,0.9889712529379859,0.8171417490789219,0.8185620394343757,0.7715780296425457,0.9891758450436764,0.8093443858327054,1.0,1.0,0.7612443778110944,0.7596856725146199,0.7578584465625634,0.7670480549199085,1.0,0.8290865384615385,0.9668120614450977,0.9215906959294692,0.7924977127172919,0.7508600398334239,0.7477530285267683,0.817529571456273
ENSONIT00000003289,0.8068013799901429,0.7442585766940742,0.8224254090471608,0.7353020861555134,0.7551255471089611,0.9784,0.7561447114056891,0.9137847053093034,0.9263576158940398,0.8139019662143451,0.791674550614948,0.84812734082397,0.968,0.968,0.7584733694104244,0.8308921438082557,0.7591981730525248,0.8402130492676432,0.850760277829923,0.8223408311094167,0.8068013799901429,0.8274799753542822,0.8201166180758017,0.8290865384615385,1.0,0.8452790267125099,0.8242503259452412,0.7931201550387597,0.7669026116670735,0.7701612903225806,0.9784
ENSAPOT00000024831,0.7699567440031458,0.7020254750469826,0.9632087995448512,0.6611265004616805,0.8106003516704345,0.8166537867078826,0.7563208369659983,0.8044391121775645,0.8044391121775645,0.8174968606111344,0.7460602433672452,0.9636822684016314,0.8187789799072643,0.8174980205859066,0.7563208369659983,0.9632087995448512,0.8106003516704345,0.9668120614450977,0.9673723053020004,0.7696493349455864,0.7699567440031458,0.7696493349455864,0.7620137299771167,0.9668120614450977,0.8452790267125099,1.0,0.9272181579441006,0.7952352825359322,0.7479073389137629,0.7479073389137629,0.8201313755795981
ENSSPAT00000026850,0.7529114906832298,0.7132005748306303,0.9189645469893079,0.6828358208955224,0.813112283345893,0.7914215221104574,0.7981691368788143,0.7845671758715237,0.7845671758715237,0.7866334578663345,0.7606078547463982,0.918379105050893,0.7935092047826912,0.791642371234208,0.7981691368788143,0.9189645469893079,0.813112283345893,0.9215906959294692,0.9210677933550989,0.7521877486077964,0.7529114906832298,0.7521877486077964,0.7601830663615561,0.9215906959294692,0.8242503259452412,0.9272181579441006,1.0,0.791544905513345,0.7620882296282027,0.7620882296282027,0.7948377301195673
ENSMALT00000007258,0.7770257567211882,0.6780836765662259,0.7847615567330531,0.6373260738052027,0.7445788632732253,0.7657096968480225,0.7528334786399302,0.7648533950617284,0.7659618573797679,0.807914262159934,0.7690540022979702,0.7860221097995128,0.7611010648985332,0.7595639654463184,0.7528334786399302,0.7866719242902208,0.7593569454910827,0.7958498023715415,0.7939575905423156,0.7784846732215154,0.7770257567211882,0.7785610615799295,0.7729977116704806,0.7924977127172919,0.7931201550387597,0.7952352825359322,0.791544905513345,1.0,0.7709308859336954,0.7641149286718907,0.7640584350610367
ENSCSET00000027863,0.7238944630248978,0.6397595534564191,0.7454348219128548,0.6719252118025124,0.7272312257475462,0.7340868530636526,0.7938099389712293,0.7349051178838413,0.7341745966073645,0.7428810720268006,1.0,0.7456904541241891,0.7362549800796813,0.7374667485164723,0.7938099389712293,0.7428849902534113,0.7370007535795027,0.7477530285267683,0.7512530165212549,0.7222857142857143,0.7238944630248978,0.7152834839769926,0.7281464530892449,0.7508600398334239,0.7669026116670735,0.7479073389137629,0.7620882296282027,0.7709308859336954,1.0,1.0,0.7371021941095078
ENSCSET00000027867,0.7172,0.6397595534564191,0.7428849902534113,0.6941103916127043,0.7370007535795027,0.7340868530636526,0.7938099389712293,0.7341745966073645,0.7341745966073645,0.7428810720268006,1.0,0.7430917100520624,0.7362549800796813,0.7374667485164723,0.7938099389712293,0.7428849902534113,0.7370007535795027,0.7477530285267683,0.7480931352870334,0.7152834839769926,0.7172,0.7152834839769926,0.7281464530892449,0.7477530285267683,0.7701612903225806,0.7479073389137629,0.7620882296282027,0.7641149286718907,1.0,1.0,0.7371021941095078
ENSHBUT00000013853,0.7675298804780877,0.7025543592991345,0.812536273940801,0.6753287413901065,0.752323536799799,0.9947224394057858,0.7537053182214473,0.8992936427850656,0.8992936427850656,0.7474874371859297,0.7381773898924294,0.8138287303794953,0.9867083659108679,0.9863563402889246,0.7537053182214473,0.812536273940801,0.752323536799799,0.817529571456273,0.8189603664608643,0.7637070376432079,0.7675298804780877,0.7637070376432079,0.7684210526315789,0.817529571456273,0.9784,0.8201313755795981,0.7948377301195673,0.7640584350610367,0.7371021941095078,0.7371021941095078,1.0
