,ENSPKIT00000014576,ENSMALT00000015184,ENSMAMT00000024001,ENSMALT00000006971,ENSATET00000002141,ENSELUT00000019698,ENSGWIT00000029455,ENSGWIT00000029454,ENSPNYT00000003834,ENSGWIT00000029458,ENSECRT00000034314,ENSHBUT00000005730,ENSLCAT00010014090,ENSPTET00000012414,ENSPTET00000024393,YIL156W_mRNA,ENSATET00000002155,ENSLOCT00000004310,ENSIPUT00000004246,ENSLBET00000024235,ENSPNYT00000003841,C04E6.5.1,ENSECRT00000034308,ENSORLT00000029415,ENSEBUT00000008988
ENSECRT00000034314,0.36501766784452294,0.0,0.20265548567435365,0.23482849604221634,0.21403752605976378,0.0,0.15796703296703296,0.21944313355356304,0.14470046082949306,0.21944313355356304,1.0,0.0,0.24248777078965755,0.0,0.0,0.0,0.21403752605976378,0.2825484764542936,0.15900802334062725,0.21853388658367912,0.14470046082949306,0.22107186358099873,1.0,0.15577078288942692,0.2178841309823678
ENSHBUT00000005730,0.2602168473728107,0.3685698134539288,0.0,0.2857894736842106,0.0,0.3686401480111008,0.36294416243654815,0.36294416243654815,0.0,0.36294416243654815,0.0,1.0,0.0,0.154459753444525,0.1609408851748685,0.25665445665445663,0.0,0.3672638436482085,0.320164609053498,0.0,0.32692307692307687,0.0,0.0,0.27816411682892905,0.0
ENSLCAT00010014090,0.3943217665615142,0.0,0.6968833481745325,0.19367787255393876,0.6349778915522457,0.0,0.44616104868913853,0.4429019256605464,0.4243311036789298,0.44616104868913853,0.24248777078965755,0.0,1.0,0.0,0.0,0.0,0.6349778915522457,0.39497086783195345,0.3569014084507043,0.6052666578002394,0.42255297679112,0.22163965681601527,0.24248777078965755,0.39200577895497224,0.33392018779342725
ENSPTET00000012414,0.25485436893203883,0.13201512067461474,0.0,0.0,0.0,0.15562591329761322,0.19999999999999996,0.19999999999999996,0.0,0.19999999999999996,0.0,0.154459753444525,0.0,1.0,0.4883637665592553,0.29850492694529396,0.0,0.2972258916776751,0.2370255615801704,0.0,0.17045454545454541,0.0,0.0,0.2192866578599736,0.0
ENSPTET00000024393,0.23855755894590847,0.16998106060606055,0.0,0.0,0.0,0.1694085389737564,0.19165378670788247,0.19165378670788247,0.0,0.19165378670788247,0.0,0.1609408851748685,0.0,0.4883637665592553,1.0,0.3358490566037735,0.0,0.2472137791286727,0.23318713450292394,0.0,0.19490254872563717,0.0,0.0,0.16271721958925744,0.0
YIL156W_mRNA,0.42993197278911566,0.21926357395464946,0.0,0.0,0.0,0.21269678302532513,0.4736129905277402,0.4736129905277402,0.0,0.4736129905277402,0.0,0.25665445665445663,0.0,0.29850492694529396,0.3358490566037735,1.0,0.0,0.3963838664812239,0.4559721011333915,0.0,0.41035353535353536,0.0,0.0,0.4864091559370529,0.0
ENSATET00000002155,0.3789004457652303,0.0,0.682021867718229,0.24337831084457773,1.0,0.0,0.47468208092485553,0.4726491862567812,0.40153240836612136,0.47468208092485553,0.21403752605976378,0.0,0.6349778915522457,0.0,0.0,0.0,1.0,0.37356321839080464,0.3613351877607789,0.5669835782195333,0.3984550211811613,0.2496480525574848,0.21403752605976378,0.4271938283510126,0.3730389308541546
ENSLOCT00000004310,0.4332187252049722,0.3865336658354115,0.39234065345474023,0.18620037807183365,0.37356321839080464,0.29824561403508776,0.3933459178857952,0.38964015585606226,0.3691789215686274,0.39584685269305653,0.2825484764542936,0.3672638436482085,0.39497086783195345,0.2972258916776751,0.2472137791286727,0.3963838664812239,0.37356321839080464,1.0,0.4148434148434148,0.37552489502099573,0.39382512373320766,0.13745387453874536,0.2825484764542936,0.40810387284531013,0.30000000000000004
ENSIPUT00000004246,0.42530819434372735,0.21819526627218933,0.35829787234042554,0.1493276716206653,0.3613351877607789,0.21185185185185185,0.3520168855534709,0.3520168855534709,0.32065050629027314,0.3520168855534709,0.15900802334062725,0.320164609053498,0.3569014084507043,0.2370255615801704,0.23318713450292394,0.4559721011333915,0.3613351877607789,0.4148434148434148,1.0,0.3723433618548164,0.35561563037601374,0.2016011644832605,0.15900802334062725,0.33456990493855787,0.2695278969957082
ENSLBET00000024235,0.4312210200927358,0.0,0.6444933113432288,0.23377909856364543,0.5669835782195333,0.0,0.4515306122448979,0.4515306122448979,0.41582733812949635,0.4515306122448979,0.21853388658367912,0.0,0.6052666578002394,0.0,0.0,0.0,0.5669835782195333,0.37552489502099573,0.3723433618548164,1.0,0.4186507936507937,0.1979362101313321,0.21853388658367912,0.38981835564053535,0.329225352112676
ENSPNYT00000003841,0.46040901940220236,0.34761321909424725,0.4293756397134084,0.21448783248443692,0.3984550211811613,0.3391089108910892,0.5344106463878328,0.5344106463878328,1.0,0.5344106463878328,0.14470046082949306,0.32692307692307687,0.42255297679112,0.17045454545454541,0.19490254872563717,0.41035353535353536,0.3984550211811613,0.39382512373320766,0.35561563037601374,0.4186507936507937,1.0,0.22634730538922154,0.14470046082949306,0.5379185155304558,0.2772795216741405
C04E6.5.1,0.21421800947867298,0.0,0.19167473378509192,0.26536533896069636,0.24361400189214755,0.0,0.12582297000731524,0.12582297000731524,0.26201232032854205,0.12582297000731524,0.22107186358099873,0.0,0.22163965681601527,0.0,0.0,0.0,0.2496480525574848,0.13745387453874536,0.2016011644832605,0.1979362101313321,0.22634730538922154,1.0,0.22107186358099873,0.10534351145038168,0.28905109489051095
ENSECRT00000034308,0.36501766784452294,0.0,0.20265548567435365,0.23482849604221634,0.21403752605976378,0.0,0.15796703296703296,0.21944313355356304,0.14470046082949306,0.21944313355356304,1.0,0.0,0.24248777078965755,0.0,0.0,0.0,0.21403752605976378,0.2825484764542936,0.15900802334062725,0.21853388658367912,0.14470046082949306,0.22107186358099873,1.0,0.15577078288942692,0.2178841309823678
ENSORLT00000029415,0.48765432098765427,0.3684879288437103,0.3912832929782082,0.17002417405318293,0.4271938283510126,0.382842509603073,0.500293025981637,0.500293025981637,0.5041677191209901,0.5115103874227962,0.15577078288942692,0.27816411682892905,0.39200577895497224,0.2192866578599736,0.16271721958925744,0.4864091559370529,0.4271938283510126,0.40810387284531013,0.33456990493855787,0.38981835564053535,0.5379185155304558,0.10534351145038168,0.15577078288942692,1.0,0.23674911660777387
ENSEBUT00000008988,0.3587921847246891,0.0,0.3056872037914692,0.2968088110703191,0.3667840375586855,0.0,0.39603960396039606,0.39603960396039606,0.2897243107769423,0.39603960396039606,0.2178841309823678,0.0,0.33392018779342725,0.0,0.0,0.0,0.3730389308541546,0.30000000000000004,0.2695278969957082,0.329225352112676,0.2772795216741405,0.28905109489051095,0.2178841309823678,0.23674911660777387,1.0
