	ENSGGOT00000028069	ENSMEUT00000007261	ENSPCIT00000042140	ENSNLET00000038470	ENST00000359676	ENST00000621426	ENST00000375678	ENSPTET00000006375	ENSPTRT00000081159	ENSPTRT00000093969	ENSRROT00000057869	ENSRROT00000057868	ENSRROT00000057867	ENSPPAT00000065134	ENSRBIT00000057258	ENSPTET00000006393	ENSGGOT00000046990	ENSGGOT00000044906	ENSPTRT00000059167	ENST00000326071	ENSMODT00000024695	ENSPTRT00000098388	ENSPTET00000006366	ENSNLET00000057712	ENSNLET00000043874	ENSPPYT00000012662	ENSRBIT00000057259	ENSRBIT00000057257	ENSRROT00000057872	ENSPPAT00000065139	ENSRBIT00000057252	ENSPTET00000006380	ENSPTET00000006387	ENST00000616976
ENSRROT00000057869	0.9686868686868688	0.7796794349361587	0.7732535946049116	0.99055330634278	0.9683080808080808	0.9683080808080808	0.99055330634278	0.984367120524458	0.99055330634278	0.99055330634278	1.0	1.0	1.0	0.9694251421351864	1.0	1.0	0.99055330634278	0.99055330634278	0.9684024266936301	0.99055330634278	0.7859783301465901	0.9684024266936301	0.984367120524458	0.9775221472960466	0.99055330634278	0.9682974559686888	1.0	1.0	1.0	0.99055330634278	0.9932741116751268	0.9833355731756483	0.9833355731756483	0.9695129357463864
ENSRROT00000057868	0.99055330634278	0.8135135135135135	0.8273710482529119	0.985411601250434	0.99055330634278	0.9858862598588626	0.9882026370575988	1.0	0.9632478632478632	0.9882026370575988	1.0	1.0	1.0	0.99055330634278	1.0	0.9909628084810568	0.9635119726339796	0.990628254078445	0.9858862598588626	0.99055330634278	0.8540145985401459	0.99055330634278	0.9891846921797004	0.99055330634278	0.9566210045662099	1.0	1.0	1.0	1.0	0.9861159319680668	1.0	0.9891846921797004	0.9891846921797004	0.99055330634278
ENSRROT00000057867	0.99055330634278	0.8135135135135135	0.8273710482529119	0.9793415106520336	0.99055330634278	0.9858862598588626	0.9855025773195876	1.0	0.9882026370575988	0.9855025773195876	1.0	1.0	1.0	0.99055330634278	1.0	0.9851612903225806	0.990628254078445	0.9877537866580728	0.9858862598588626	0.99055330634278	0.8540145985401459	0.99055330634278	0.9891846921797004	0.99055330634278	0.985411601250434	1.0	1.0	1.0	1.0	0.9835642926200452	1.0	0.9891846921797004	0.9891846921797004	0.99055330634278
ENSPPAT00000065134	0.9939979993331112	0.7888602791706193	0.7796534376746785	1.0	0.996887159533074	0.996887159533074	1.0	0.9671220704209708	1.0	1.0	0.9694251421351864	0.99055330634278	0.99055330634278	1.0	0.99055330634278	0.99055330634278	1.0	1.0	0.9987764182424916	1.0	0.7838110165696373	0.9987764182424916	0.9671220704209708	0.9888644487214736	1.0	0.986842105263158	0.99055330634278	0.99055330634278	0.99055330634278	1.0	0.9707817553250808	0.9669399274291091	0.9669399274291091	0.9964646464646464
ENSRBIT00000057258	0.99055330634278	0.8135135135135135	0.8273710482529119	0.9793415106520336	0.99055330634278	0.9858862598588626	0.9855025773195876	1.0	0.9882026370575988	0.9855025773195876	1.0	1.0	1.0	0.99055330634278	1.0	0.9851612903225806	0.990628254078445	0.9877537866580728	0.9858862598588626	0.99055330634278	0.8540145985401459	0.99055330634278	0.9891846921797004	0.99055330634278	0.985411601250434	1.0	1.0	1.0	1.0	0.9835642926200452	1.0	0.9891846921797004	0.9891846921797004	0.99055330634278
ENSPTET00000006393	0.99055330634278	0.8135135135135135	0.8247293921731891	0.9770967741935483	0.99055330634278	0.9825653798256538	0.9838917525773196	1.0	0.9854267869535044	0.9838917525773196	1.0	0.9909628084810568	0.9851612903225806	0.99055330634278	0.9851612903225806	1.0	0.9878514404720584	0.9861424427972928	0.9825653798256538	0.99055330634278	0.8563478260869565	0.99055330634278	1.0	0.99055330634278	0.9826328586314692	1.0	0.9909628084810568	1.0	0.9870435806831568	0.9819529487592652	1.0	1.0	1.0	0.99055330634278
ENSGGOT00000046990	1.0	0.8043184885290149	0.8239202657807309	0.9940992710864284	1.0	0.9970942299709424	0.9975711311589174	0.99055330634278	0.9938072826356203	0.9975711311589174	0.99055330634278	0.9635119726339796	0.990628254078445	1.0	0.990628254078445	0.9878514404720584	1.0	1.0	0.9970942299709424	1.0	0.8510933703575148	1.0	0.9854651162790696	1.0	0.9796626984126984	1.0	0.9635119726339796	0.99055330634278	0.99055330634278	0.9954876778896216	0.99055330634278	0.9854651162790696	0.9854651162790696	1.0
ENSGGOT00000044906	1.0	0.8043184885290149	0.8239202657807309	0.9900096680631648	1.0	0.9970942299709424	0.9977448453608248	0.99055330634278	0.9975711311589174	0.9977448453608248	0.99055330634278	0.990628254078445	0.9877537866580728	1.0	0.9877537866580728	0.9861424427972928	1.0	1.0	0.9970942299709424	1.0	0.8510933703575148	1.0	0.9854651162790696	1.0	0.9940992710864284	1.0	0.990628254078445	0.99055330634278	0.9788235294117648	0.9958105059619724	0.99055330634278	0.9854651162790696	0.9854651162790696	1.0
ENSPTRT00000059167	0.9927753695676336	0.7891811279826464	0.7860114608682001	0.9954337899543378	0.9956642579210672	0.9971845220906728	1.0	0.9659002554703988	1.0	1.0	0.9684024266936301	0.9858862598588626	0.9858862598588626	0.9987764182424916	0.9858862598588626	0.9825653798256538	0.9970942299709424	0.9970942299709424	1.0	1.0	0.7902718843312903	1.0	0.9725013632468644	0.987487969201155	0.9954337899543378	0.98558352402746	0.9858862598588626	0.99055330634278	0.99055330634278	1.0	0.9698795180722892	0.9731263858093128	0.9731263858093128	0.9950757575757576
ENST00000326071	1.0	0.8043184885290149	0.8043184885290149	1.0	1.0	1.0	1.0	0.99055330634278	1.0	1.0	0.99055330634278	0.99055330634278	0.99055330634278	1.0	0.99055330634278	0.99055330634278	1.0	1.0	1.0	1.0	0.8286099865047234	1.0	0.99055330634278	1.0	1.0	1.0	0.99055330634278	0.9600602863602109	0.9600602863602109	1.0	0.99055330634278	0.99055330634278	0.99055330634278	1.0
ENSMODT00000024695	0.7829734869672222	0.9047354534092488	0.9363943706266216	0.8502952414032651	0.7823654470180151	0.7890686351499921	0.8487161693268563	0.7787590832867524	0.8487161693268563	0.8487161693268563	0.7859783301465901	0.8540145985401459	0.8540145985401459	0.7838110165696373	0.8540145985401459	0.8563478260869565	0.8510933703575148	0.8510933703575148	0.7902718843312903	0.8286099865047234	1.0	0.7840743644305074	0.7875647668393783	0.7746361746361746	0.8502952414032651	0.7803501497350841	0.8540145985401459	0.8378378378378378	0.8378378378378378	0.8510933703575148	0.7854091726618705	0.7901753758052971	0.7901753758052971	0.7804629865174256
ENSPTRT00000098388	0.9927753695676336	0.7891811279826464	0.7799150078282263	1.0	0.9956642579210672	0.9956642579210672	1.0	0.9659002554703988	1.0	1.0	0.9684024266936301	0.99055330634278	0.99055330634278	0.9987764182424916	0.99055330634278	0.99055330634278	1.0	1.0	1.0	1.0	0.7840743644305074	1.0	0.9659002554703988	0.987487969201155	1.0	0.98558352402746	0.99055330634278	0.99055330634278	0.99055330634278	1.0	0.9698795180722892	0.9654616315011424	0.9654616315011424	0.9950757575757576
ENSPTET00000006366	0.9674552926802176	0.7776725304465494	0.77868402478237	0.9792186201163756	0.9666777740753082	0.9730466619926774	0.9825653798256538	1.0	0.9825653798256538	0.9825653798256538	0.984367120524458	0.9891846921797004	0.9891846921797004	0.9671220704209708	0.9891846921797004	1.0	0.9854651162790696	0.9854651162790696	0.9725013632468644	0.99055330634278	0.7875647668393783	0.9659002554703988	1.0	0.9713266566058444	0.9792186201163756	0.9669525443110348	0.9891846921797004	1.0	1.0	0.9825653798256538	0.9838530066815144	1.0	1.0	0.9653303076147252
ENSNLET00000057712	0.9880478087649402	0.7837354781054513	0.7714443829551744	1.0	0.9876356642395934	0.9876356642395934	1.0	0.9713266566058444	1.0	1.0	0.9775221472960466	0.99055330634278	0.99055330634278	0.9888644487214736	0.99055330634278	0.99055330634278	1.0	1.0	0.987487969201155	1.0	0.7746361746361746	0.987487969201155	0.9713266566058444	1.0	1.0	0.9873291571753986	0.99055330634278	0.99055330634278	0.99055330634278	1.0	0.9764137931034482	0.972841328413284	0.972841328413284	0.9881093935790726
ENSNLET00000043874	1.0	0.8043184885290149	0.8229426433915212	1.0	1.0	0.9954337899543378	0.9961832061068704	0.99055330634278	0.9846420609363388	0.9961832061068704	0.99055330634278	0.9566210045662099	0.985411601250434	1.0	0.985411601250434	0.9826328586314692	0.9796626984126984	0.9940992710864284	0.9954337899543378	1.0	0.8502952414032651	1.0	0.9792186201163756	1.0	1.0	1.0	0.9566210045662099	0.99055330634278	0.99055330634278	0.9940992710864284	0.99055330634278	0.9792186201163756	0.9792186201163756	1.0
ENSPPYT00000012662	0.9893592677345536	0.78257820171132	0.7742380678550891	1.0	0.9885583524027459	0.9885583524027459	1.0	0.9669525443110348	1.0	1.0	0.9682974559686888	1.0	1.0	0.986842105263158	1.0	1.0	1.0	1.0	0.98558352402746	1.0	0.7803501497350841	0.98558352402746	0.9669525443110348	0.9873291571753986	1.0	1.0	1.0	1.0	1.0	1.0	0.9698290696340484	0.9667269942920784	0.9667269942920784	0.9894324853228964
ENSRBIT00000057259	0.99055330634278	0.8135135135135135	0.8273710482529119	0.985411601250434	0.99055330634278	0.9858862598588626	0.9882026370575988	1.0	0.9632478632478632	0.9882026370575988	1.0	1.0	1.0	0.99055330634278	1.0	0.9909628084810568	0.9635119726339796	0.990628254078445	0.9858862598588626	0.99055330634278	0.8540145985401459	0.99055330634278	0.9891846921797004	0.99055330634278	0.9566210045662099	1.0	1.0	1.0	1.0	0.9861159319680668	1.0	0.9891846921797004	0.9891846921797004	0.99055330634278
ENSRBIT00000057257	0.99055330634278	0.8135135135135135	0.8135135135135135	0.99055330634278	0.99055330634278	0.99055330634278	0.99055330634278	1.0	0.99055330634278	0.99055330634278	1.0	1.0	1.0	0.99055330634278	1.0	1.0	0.99055330634278	0.99055330634278	0.99055330634278	0.9600602863602109	0.8378378378378378	0.99055330634278	1.0	0.99055330634278	0.99055330634278	1.0	1.0	1.0	1.0	0.99055330634278	1.0	1.0	1.0	0.99055330634278
ENSRROT00000057872	0.99055330634278	0.8135135135135135	0.8135135135135135	0.9657615112160568	0.99055330634278	0.99055330634278	0.9788235294117648	1.0	0.99055330634278	0.9788235294117648	1.0	1.0	1.0	0.99055330634278	1.0	0.9870435806831568	0.99055330634278	0.9788235294117648	0.99055330634278	0.9600602863602109	0.8378378378378378	0.99055330634278	1.0	0.99055330634278	0.99055330634278	1.0	1.0	1.0	1.0	0.9788235294117648	1.0	1.0	1.0	0.99055330634278
ENSPPAT00000065139	1.0	0.8043184885290149	0.8210875882108759	0.9900096680631648	1.0	1.0	0.9977448453608248	0.99055330634278	0.9975711311589174	0.9977448453608248	0.99055330634278	0.9861159319680668	0.9835642926200452	1.0	0.9835642926200452	0.9819529487592652	0.9954876778896216	0.9958105059619724	1.0	1.0	0.8510933703575148	1.0	0.9825653798256538	1.0	0.9940992710864284	1.0	0.9861159319680668	0.99055330634278	0.9788235294117648	1.0	0.99055330634278	0.9825653798256538	0.9825653798256538	1.0
ENSRBIT00000057252	0.970358814352574	0.7834351663272233	0.7774410774410775	0.99055330634278	0.969794917521177	0.969794917521177	0.99055330634278	0.9838530066815144	0.99055330634278	0.99055330634278	0.9932741116751268	1.0	1.0	0.9707817553250808	1.0	1.0	0.99055330634278	0.99055330634278	0.9698795180722892	0.99055330634278	0.7854091726618705	0.9698795180722892	0.9838530066815144	0.9764137931034482	0.99055330634278	0.9698290696340484	1.0	1.0	1.0	0.99055330634278	1.0	0.9848138691036152	0.9848138691036152	0.9680891477776372
ENSPTET00000006380	0.9668055368902028	0.7776725304465494	0.7798730896416123	0.9792186201163756	0.9664023652734848	0.9737472283813748	0.9825653798256538	1.0	0.9825653798256538	0.9825653798256538	0.9833355731756483	0.9891846921797004	0.9891846921797004	0.9669399274291091	0.9891846921797004	1.0	0.9854651162790696	0.9854651162790696	0.9731263858093128	0.99055330634278	0.7901753758052971	0.9654616315011424	1.0	0.972841328413284	0.9792186201163756	0.9667269942920784	0.9891846921797004	1.0	1.0	0.9825653798256538	0.9848138691036152	1.0	1.0	0.9664023652734848
ENSPTET00000006387	0.9668055368902028	0.7776725304465494	0.7798730896416123	0.9792186201163756	0.9664023652734848	0.9737472283813748	0.9825653798256538	1.0	0.9825653798256538	0.9825653798256538	0.9833355731756483	0.9891846921797004	0.9891846921797004	0.9669399274291091	0.9891846921797004	1.0	0.9854651162790696	0.9854651162790696	0.9731263858093128	0.99055330634278	0.7901753758052971	0.9654616315011424	1.0	0.972841328413284	0.9792186201163756	0.9667269942920784	0.9891846921797004	1.0	1.0	0.9825653798256538	0.9848138691036152	1.0	1.0	0.9664023652734848
ENST00000616976	0.9948232323232324	0.7888678223185266	0.7737142857142857	1.0	1.0	1.0	1.0	0.9653303076147252	1.0	1.0	0.9695129357463864	0.99055330634278	0.99055330634278	0.9964646464646464	0.99055330634278	0.99055330634278	1.0	1.0	0.9950757575757576	1.0	0.7804629865174256	0.9950757575757576	0.9653303076147252	0.9881093935790726	1.0	0.9894324853228964	0.99055330634278	0.99055330634278	0.99055330634278	1.0	0.9680891477776372	0.9664023652734848	0.9664023652734848	1.0
