,ENSOCUT00000015670,ENSMEUT00000007203,ENSPCIT00000037525,ENSPCIT00000037524,ENSLAFT00000007371,ENSPPYT00000016261,ENSOPRT00000004470,ENSOCUT00000020933,ENSVURT00010032229,ENSNLET00000007375,ENSMMUT00000001529,ENSSHAT00000017386,ENSSHAT00000017385,ENSMNET00000059138,ENSMFAT00000023577,ENSPPAT00000008379,ENSTGET00000021954,ENSOGAT00000015480,ENSCATT00000045632,ENSPANT00000017356,ENSCSAT00000014892,ENST00000334681,ENSPCOT00000015159,ENSPTRT00000027652,ENSPSMT00000035634,ENSMODT00000014104,ENSETET00000010873,ENSMICT00000073074,ENST00000396169,ENSMLET00000040663,ENSMLET00000040661,ENST00000434608
ENSMMUT00000001529,0.8488222698072805,0.5527015057573074,0.5517834121186076,0.5517834121186076,0.8454312553373186,0.9565964761495488,0.8117190866006032,0.7970914127423823,0.553932101418135,0.9627089584226318,1.0,0.5382608695652173,0.5436183927804039,1.0,1.0,0.9494213459065581,0.9926944563816072,0.862913622690159,1.0,0.9969918349806618,0.9848877374784111,0.9549935705100728,0.8887000849617672,0.9494213459065581,0.8734607218683652,0.5261989342806395,0.7881090746535538,0.8785562632696391,0.9549935705100728,1.0,1.0,0.9549935705100728
ENSSHAT00000017386,0.5275249241439098,0.885623869801085,0.9191721983600156,0.9191721983600156,0.5304535637149028,0.5312090790048014,0.5176933158584535,0.4067796610169492,0.9096950742767788,0.5346921075455334,0.5382608695652173,1.0,1.0,0.5382608695652173,0.5382608695652173,0.5446660884648742,0.5429193899782135,0.5363201391909526,0.5382608695652173,0.535450195737277,0.5342944517256444,0.5390286209887251,0.5219260533104041,0.5446660884648742,0.5262027491408935,0.8422114608555287,0.5049773755656108,0.5498281786941581,0.5390286209887251,0.586132952108649,0.586132952108649,0.5390286209887251
ENSSHAT00000017385,0.5301927194860814,0.8870031263957123,0.9200154559505409,0.9200154559505409,0.535866780529462,0.5366695427092321,0.5205006473888649,0.4134349030470914,0.9106382978723404,0.5400771538791256,0.5436183927804039,1.0,1.0,0.5436183927804039,0.5436183927804039,0.5499357051007286,0.5482342807924203,0.5417024935511608,0.5436183927804039,0.5408426483233018,0.5397236614853195,0.5443634804972138,0.5246389124893798,0.5499357051007286,0.5316348195329087,0.8439121756487026,0.510952168082253,0.5549893842887473,0.5443634804972138,0.586132952108649,0.586132952108649,0.5443634804972138
ENSMNET00000059138,0.8488222698072805,0.5527015057573074,0.5517834121186076,0.5517834121186076,0.8454312553373186,0.9565964761495488,0.8117190866006032,0.7970914127423823,0.553932101418135,0.9627089584226318,1.0,0.5382608695652173,0.5436183927804039,1.0,1.0,0.9494213459065581,0.9926944563816072,0.862913622690159,1.0,0.9969918349806618,0.9848877374784111,0.9549935705100728,0.8887000849617672,0.9494213459065581,0.8734607218683652,0.5261989342806395,0.7881090746535538,0.8785562632696391,0.9549935705100728,1.0,1.0,0.9549935705100728
ENSMFAT00000023577,0.8488222698072805,0.5527015057573074,0.5517834121186076,0.5517834121186076,0.8454312553373186,0.9565964761495488,0.8117190866006032,0.7970914127423823,0.553932101418135,0.9627089584226318,1.0,0.5382608695652173,0.5436183927804039,1.0,1.0,0.9494213459065581,0.9926944563816072,0.862913622690159,1.0,0.9969918349806618,0.9848877374784111,0.9549935705100728,0.8887000849617672,0.9494213459065581,0.8734607218683652,0.5261989342806395,0.7881090746535538,0.8785562632696391,0.9549935705100728,1.0,1.0,0.9549935705100728
ENSPPAT00000008379,0.8526766595289079,0.5591872791519434,0.5473639091298756,0.5473639091298756,0.8283518360375747,0.9601371624517788,0.8006872852233677,0.8136645962732919,0.5495070724389198,0.9755679382768967,0.9494213459065581,0.5446660884648742,0.5499357051007286,0.9494213459065581,0.9494213459065581,1.0,0.942134590655808,0.8598371195885126,0.9494213459065581,0.9464209172738963,0.9365284974093264,0.9944277753964852,0.8797790994052677,1.0,0.875583864118896,0.5425155004428698,0.7760393383996423,0.8751592356687898,0.9944277753964852,0.9742673338098642,0.9742673338098642,0.9944277753964852
ENSTGET00000021954,0.841541755888651,0.5565912117177098,0.5555555555555556,0.5555555555555556,0.8450042698548249,0.9513350559862188,0.815278377211912,0.7853185595567868,0.55770887166236,0.9554222031718816,0.9926944563816072,0.5429193899782135,0.5482342807924203,0.9926944563816072,0.9926944563816072,0.942134590655808,1.0,0.8559759243336199,0.9926944563816072,0.9901117798796216,0.9775474956822107,0.9477068152593228,0.8814783347493628,0.942134590655808,0.8662420382165605,0.5300400534045394,0.7876620473848904,0.8760084925690022,0.9477068152593228,1.0,1.0,0.9477068152593228
ENSOGAT00000015480,0.8325481798715203,0.5662383695170581,0.5580395528804815,0.5580395528804815,0.8304867634500427,0.8521066208082545,0.8094827586206896,0.7686980609418282,0.5563198624247635,0.8658379768538362,0.862913622690159,0.5363201391909526,0.5417024935511608,0.862913622690159,0.862913622690159,0.8598371195885126,0.8559759243336199,1.0,0.862913622690159,0.8602751504729149,0.8626943005181347,0.8654093441920274,0.9103653355989805,0.8598371195885126,0.8968152866242038,0.5444444444444444,0.7639696021457308,0.8857749469214438,0.8654093441920274,0.8806290207290922,0.8806290207290922,0.8654093441920274
ENSCATT00000045632,0.8488222698072805,0.5527015057573074,0.5517834121186076,0.5517834121186076,0.8454312553373186,0.9565964761495488,0.8117190866006032,0.7970914127423823,0.553932101418135,0.9627089584226318,1.0,0.5382608695652173,0.5436183927804039,1.0,1.0,0.9494213459065581,0.9926944563816072,0.862913622690159,1.0,0.9969918349806618,0.9848877374784111,0.9549935705100728,0.8887000849617672,0.9494213459065581,0.8734607218683652,0.5261989342806395,0.7881090746535538,0.8785562632696391,0.9549935705100728,1.0,1.0,0.9549935705100728
ENSPANT00000017356,0.8458244111349036,0.5498449268941072,0.5490111779879622,0.5490111779879622,0.8424423569598634,0.9539982803095443,0.809051724137931,0.7970914127423823,0.5511607910576096,0.95970852978997,0.9969918349806618,0.535450195737277,0.5408426483233018,0.9969918349806618,0.9969918349806618,0.9464209172738963,0.9901117798796216,0.8602751504729149,0.9969918349806618,1.0,0.9818652849740933,0.951993141877411,0.8857264231096007,0.9464209172738963,0.8704883227176221,0.5233229675699689,0.7849798837729102,0.875583864118896,0.951993141877411,0.9949964260185847,0.9949964260185847,0.951993141877411
ENSCSAT00000014892,0.8369283865401208,0.5545171339563862,0.5535405872193437,0.5535405872193437,0.8391397849462365,0.9412780656303973,0.7974025974025974,0.7772346368715084,0.555699481865285,0.9555267702936097,0.9848877374784111,0.5342944517256444,0.5397236614853195,0.9848877374784111,0.9848877374784111,0.9365284974093264,0.9775474956822107,0.8626943005181347,0.9848877374784111,0.9818652849740933,1.0,0.9421416234887737,0.8771929824561403,0.9365284974093264,0.8618477331052181,0.5278893351182508,0.7870996842580064,0.8669803250641575,0.9421416234887737,0.9900071377587437,0.9900071377587437,0.9421416234887737
ENST00000334681,0.8582441113490364,0.5534452296819788,0.541791684526361,0.541791684526361,0.8339026473099914,0.9657093870552936,0.7980232058444349,0.8136645962732919,0.543934847835405,0.9811401628804115,0.9549935705100728,0.5390286209887251,0.5443634804972138,0.9549935705100728,0.9549935705100728,0.9944277753964852,0.9477068152593228,0.8654093441920274,0.9549935705100728,0.951993141877411,0.9421416234887737,1.0,0.8853016142735769,0.9944277753964852,0.875583864118896,0.5367581930912312,0.7778274474742959,0.8751592356687898,1.0,0.9835596854896355,0.9835596854896355,1.0
ENSPCOT00000015159,0.856839422259983,0.5492341356673961,0.5369583687340697,0.5369583687340697,0.8593882752761257,0.8776550552251486,0.813458262350937,0.8054794520547945,0.5352591333899746,0.8937977909940527,0.8887000849617672,0.5219260533104041,0.5246389124893798,0.8887000849617672,0.8887000849617672,0.8797790994052677,0.8814783347493628,0.9103653355989805,0.8887000849617672,0.8857264231096007,0.8771929824561403,0.8853016142735769,1.0,0.8797790994052677,0.9494692144373673,0.5177709521720053,0.7859368046283934,0.9439490445859873,0.8853016142735769,0.8900709219858156,0.8900709219858156,0.8853016142735769
ENSPTRT00000027652,0.8526766595289079,0.5591872791519434,0.5473639091298756,0.5473639091298756,0.8283518360375747,0.9601371624517788,0.8006872852233677,0.8136645962732919,0.5495070724389198,0.9755679382768967,0.9494213459065581,0.5446660884648742,0.5499357051007286,0.9494213459065581,0.9494213459065581,1.0,0.942134590655808,0.8598371195885126,0.9494213459065581,0.9464209172738963,0.9365284974093264,0.9944277753964852,0.8797790994052677,1.0,0.875583864118896,0.5425155004428698,0.7760393383996423,0.8751592356687898,0.9944277753964852,0.9742673338098642,0.9742673338098642,0.9944277753964852
ENSPSMT00000035634,0.832271762208068,0.5546806649168854,0.5469214437367304,0.5469214437367304,0.8441613588110404,0.8679405520169852,0.7952320136228183,0.7681258549931601,0.5452229299363057,0.8840764331210191,0.8734607218683652,0.5262027491408935,0.5316348195329087,0.8734607218683652,0.8734607218683652,0.875583864118896,0.8662420382165605,0.8968152866242038,0.8734607218683652,0.8704883227176221,0.8618477331052181,0.875583864118896,0.9494692144373673,0.875583864118896,1.0,0.5221588415971917,0.7802491103202847,0.9414012738853503,0.875583864118896,0.8785511363636364,0.8785511363636364,0.875583864118896
ENSMODT00000014104,0.5255215268530847,0.8438661710037175,0.8680223285486444,0.8680223285486444,0.5513895015438907,0.5216228265715559,0.5220883534136547,0.4229074889867841,0.8612,0.5336581045172719,0.5261989342806395,0.8422114608555287,0.8439121756487026,0.5261989342806395,0.5261989342806395,0.5425155004428698,0.5300400534045394,0.5444444444444444,0.5261989342806395,0.5233229675699689,0.5278893351182508,0.5367581930912312,0.5177709521720053,0.5425155004428698,0.5221588415971917,1.0,0.5124884366327475,0.5379885814668424,0.5367581930912312,0.5796997855611151,0.5796997855611151,0.5367581930912312
ENSETET00000010873,0.7492177022798391,0.5138760407030527,0.5140813589628968,0.5140813589628968,0.8158247653106839,0.7849798837729102,0.7735176103432903,0.6719768283852281,0.5042467590523022,0.7898971837282074,0.7881090746535538,0.5049773755656108,0.510952168082253,0.7881090746535538,0.7881090746535538,0.7760393383996423,0.7876620473848904,0.7639696021457308,0.7881090746535538,0.7849798837729102,0.7870996842580064,0.7778274474742959,0.7859368046283934,0.7760393383996423,0.7802491103202847,0.5124884366327475,1.0,0.7713523131672598,0.7778274474742959,0.8027757487216947,0.8027757487216947,0.7778274474742959
ENSMICT00000073074,0.8339702760084926,0.5638670166229222,0.5511677282377919,0.5511677282377919,0.8386411889596603,0.867515923566879,0.8011919965942954,0.7682843472317157,0.5575371549893843,0.883651804670913,0.8785562632696391,0.5498281786941581,0.5549893842887473,0.8785562632696391,0.8785562632696391,0.8751592356687898,0.8760084925690022,0.8857749469214438,0.8785562632696391,0.875583864118896,0.8669803250641575,0.8751592356687898,0.9439490445859873,0.8751592356687898,0.9414012738853503,0.5379885814668424,0.7713523131672598,1.0,0.8751592356687898,0.8742004264392325,0.8742004264392325,0.8751592356687898
ENST00000396169,0.8582441113490364,0.5534452296819788,0.541791684526361,0.541791684526361,0.8339026473099914,0.9657093870552936,0.7980232058444349,0.8136645962732919,0.543934847835405,0.9811401628804115,0.9549935705100728,0.5390286209887251,0.5443634804972138,0.9549935705100728,0.9549935705100728,0.9944277753964852,0.9477068152593228,0.8654093441920274,0.9549935705100728,0.951993141877411,0.9421416234887737,1.0,0.8853016142735769,0.9944277753964852,0.875583864118896,0.5367581930912312,0.7778274474742959,0.8751592356687898,1.0,0.9835596854896355,0.9835596854896355,1.0
ENSMLET00000040663,0.8727789623312011,0.6131441374159821,0.5939957112223017,0.5939957112223017,0.867237687366167,0.9678341672623302,0.8236559139784946,0.7713178294573644,0.5968548963545389,0.9835596854896355,1.0,0.586132952108649,0.586132952108649,1.0,1.0,0.9742673338098642,1.0,0.8806290207290922,1.0,0.9949964260185847,0.9900071377587437,0.9835596854896355,0.8900709219858156,0.9742673338098642,0.8785511363636364,0.5796997855611151,0.8027757487216947,0.8742004264392325,0.9835596854896355,1.0,1.0,0.9835596854896355
ENSMLET00000040661,0.8727789623312011,0.6131441374159821,0.5939957112223017,0.5939957112223017,0.867237687366167,0.9678341672623302,0.8236559139784946,0.7713178294573644,0.5968548963545389,0.9835596854896355,1.0,0.586132952108649,0.586132952108649,1.0,1.0,0.9742673338098642,1.0,0.8806290207290922,1.0,0.9949964260185847,0.9900071377587437,0.9835596854896355,0.8900709219858156,0.9742673338098642,0.8785511363636364,0.5796997855611151,0.8027757487216947,0.8742004264392325,0.9835596854896355,1.0,1.0,0.9835596854896355
ENST00000434608,0.8582441113490364,0.5534452296819788,0.541791684526361,0.541791684526361,0.8339026473099914,0.9657093870552936,0.7980232058444349,0.8136645962732919,0.543934847835405,0.9811401628804115,0.9549935705100728,0.5390286209887251,0.5443634804972138,0.9549935705100728,0.9549935705100728,0.9944277753964852,0.9477068152593228,0.8654093441920274,0.9549935705100728,0.951993141877411,0.9421416234887737,1.0,0.8853016142735769,0.9944277753964852,0.875583864118896,0.5367581930912312,0.7778274474742959,0.8751592356687898,1.0,0.9835596854896355,0.9835596854896355,1.0
