	ENSLBET00000008613	ENSMAMT00000015759	ENSAHAT00000028317	ENSNMET00000011596	ENSNMET00000011594	ENSHHUT00000005806	ENSCPUT00000032154	ENSDNVT00000021903	ENSXCOT00000011927	ENSAOWT00000015688	ENSCJPT00005029636	ENSAOWT00000015686	ENSCPGT00000023148	ENSATET00000012592	ENSMAMT00000015764	ENSGALT00000050934	ENSPRNT00000011509	ENSARWT00000015738	ENSARWT00000015739	ENSHHUT00000019256	ENSNPET00000011700	ENSGALT00000092477
ENSCJPT00005029636	0.7866666666666666	0.5674698795180723	0.8277569887739379	0.8858030015525271	0.8902313383909338	0.5421386062583989	0.8550133096716948	0.8210648561729498	0.4875560995512036	0.8302883557120845	1.0	0.8270189431704885	0.8571556190816508	0.7838709677419354	0.6697810218978102	0.9380413646809262	0.7521568627450981	0.8198914307871268	0.8198914307871268	0.5582591493570722	0.8171341790244774	0.9471963066269116
ENSAOWT00000015686	0.0	0.491556789266713	0.9969394544244844	0.7971205758848231	0.7971205758848231	0.49634858812074	0.8493234932349324	0.952181865691142	0.5340393343419062	1.0	0.8270189431704885	1.0	0.8662269785963166	0.0	0.5910129474485911	0.8317687747035574	0.0	0.9948103792415168	0.9948103792415168	0.5165226232841891	0.9058609958506224	0.8317687747035574
ENSCPGT00000023148	0.7708516242317822	0.5660300690776108	0.8730246436070284	0.8444885285492496	0.8398426524304581	0.5329010108716383	0.9607808340727596	0.8834724840649969	0.5010679196924391	0.875566360923859	0.8571556190816508	0.8662269785963166	1.0	0.7129032258064516	0.6733906852566004	0.8683047551705851	0.6917647058823531	0.8737997256515775	0.8737997256515775	0.5539070227497527	0.8623754376514947	0.8656343175916129
ENSATET00000012592	0.6858465608465608	0.8959677419354839	0.0	0.8193548387096774	0.8193548387096774	0.0	0.7387096774193549	0.6588709677419354	0.6243144424131627	0.0	0.7838709677419354	0.0	0.7129032258064516	1.0	0.8959677419354839	0.8008064516129032	0.7737447065940714	0.6612903225806451	0.6484429065743945	0.0	0.6709677419354839	0.8008064516129032
ENSMAMT00000015764	0.7473338802296965	1.0	0.5910129474485911	0.6534681269306375	0.6815431164901664	0.0	0.6780058651026393	0.6199940670424207	0.4796645702306079	0.5910129474485911	0.6697810218978102	0.5910129474485911	0.6733906852566004	0.8959677419354839	1.0	0.6560877091748413	0.8996078431372551	0.6339741074931345	0.6339741074931345	0.0	0.6262236725007416	0.6861514319340918
ENSGALT00000050934	0.7734439834024897	0.5659296750133191	0.8311504038419559	0.9141797481455926	0.9068090287533952	0.5429881543752388	0.8680395969595192	0.8371044723351599	0.4981744421906693	0.8336607727570401	0.9380413646809262	0.8317687747035574	0.8683047551705851	0.8008064516129032	0.6560877091748413	1.0	0.7686274509803922	0.8250456862556507	0.8250456862556507	0.5669634025717112	0.8242884921336397	1.0
ENSPRNT00000011509	0.6183415705656233	0.8996078431372551	0.0	0.7937254901960784	0.7937254901960784	0.0	0.7168627450980393	0.6274509803921569	0.5527015057573074	0.0	0.7521568627450981	0.0	0.6917647058823531	0.7737447065940714	0.8996078431372551	0.7686274509803922	1.0	0.6298039215686274	0.6228127025275437	0.0	0.6596078431372551	0.7686274509803922
ENSARWT00000015738	0.7199297629499561	0.5282412367977958	0.9931852896251908	0.7920764259623492	0.7920764259623492	0.4962564791706662	0.8552771597175196	0.9573921971252568	0.5886699507389163	0.9954198473282444	0.8198914307871268	0.9948103792415168	0.8737997256515775	0.6612903225806451	0.6339741074931345	0.8250456862556507	0.6298039215686274	1.0	1.0	0.5137487636003957	0.9170314567850962	0.8250456862556507
ENSARWT00000015739	0.6301369863013698	0.5282412367977958	0.9931852896251908	0.7920764259623492	0.7920764259623492	0.4962564791706662	0.8552771597175196	0.9573921971252568	0.5886699507389163	0.9954198473282444	0.8198914307871268	0.9948103792415168	0.8737997256515775	0.6484429065743945	0.6339741074931345	0.8250456862556507	0.6228127025275437	1.0	1.0	0.5137487636003957	0.9170314567850962	0.8250456862556507
ENSHHUT00000019256	0.0	0.5175280086736538	0.5165182987141445	0.5372586872586873	0.5372586872586873	0.8961329052073154	0.5669634025717112	0.525024727992087	0.0	0.5167161226508408	0.5582591493570722	0.5165226232841891	0.5539070227497527	0.0	0.0	0.5669634025717112	0.0	0.5137487636003957	0.5137487636003957	1.0	0.5143422354104846	0.5669634025717112
ENSNPET00000011700	0.7120280948200176	0.5453433038749149	0.9113938560293444	0.8035190615835777	0.7932939964409478	0.5027836436936072	0.8525288376220054	0.91680563275894	0.4745908699397072	0.9140302613480056	0.8171341790244774	0.9058609958506224	0.8623754376514947	0.6709677419354839	0.6262236725007416	0.8242884921336397	0.6596078431372551	0.9170314567850962	0.9170314567850962	0.5143422354104846	1.0	0.8156198903529864
ENSGALT00000092477	0.7734439834024897	0.5650128963738431	0.8311504038419559	0.9068090287533952	0.9085981995223222	0.5429881543752388	0.8653457728190824	0.8325478503414446	0.5451107509454349	0.8336607727570401	0.9471963066269116	0.8317687747035574	0.8656343175916129	0.8008064516129032	0.6861514319340918	1.0	0.7686274509803922	0.8250456862556507	0.8250456862556507	0.5669634025717112	0.8156198903529864	1.0
