	ENSAMXT00000040275	ENSPFOT00000014182	ENSDART00000171258	ENSKMAT00000007690	ENSDART00000125584	ENSELUT00000011706	ENSPNYT00000006488	ENSAPOT00000005761	ENSEEET00000035701	ENSPLAT00000022591	ENSNBRT00000023335	ENSELUT00000003600	ENSHHUT00000047888	ENSPNAT00000017823	ENSOMET00000009694	ENSHHUT00000047873	ENSPNAT00000021178	ENSHBUT00000016653	ENSAMXT00000034564	ENSDCDT00000032969	ENSGAFT00000028805	ENSELUT00000010929	ENSIPUT00000029448	ENSAMXT00000037541	ENSPNAT00000021151	ENSHHUT00000069767	ENSIPUT00000029433	ENSAOCT00000019271	ENSMZET00005012480	ENSHHUT00000011477	ENSELUT00000010918	ENSAPET00000015333	ENSONIT00000019793	ENSPRNT00000029944	ENSSDUT00000005047	ENSSPAT00000005384	ENSHHUT00000011460	ENSHHUT00000011464	ENSPNAT00000021180	ENSPNAT00000021184	ENSCHAT00000001037	ENSACIT00000021987	ENSPNAT00000021137	ENSXMAT00000040015	ENSACLT00000009365	ENSDART00000173691	ENSAPET00000015340	ENSGWIT00000006549	ENSEEET00000039594	ENSDART00000173774	ENSIPUT00000029421	ENSPMET00000009459	ENSPRET00000006355	ENSEEET00000035699	ENSELUT00000011717	ENSGWIT00000006550	ENSGWIT00000006552	ENSEEET00000035697
ENSNBRT00000023335	0.3559395248380129	0.597175866495507	0.3702644746247319	0.5984293193717277	0.3704617553753966	0.4507042253521128	0.9768934531450578	0.6811296534017972	0.3869531045323553	0.5958921694480103	1.0	0.3443507588532884	0.4655172413793103	0.4452232606438213	0.5594713656387665	0.5157950623838599	0.4388703084355259	0.9725781650435674	0.3450540958268933	0.4221140472878999	0.5946084724005135	0.4704724409448819	0.3560885608856088	0.3559395248380129	0.3934495959166312	0.3779286926994907	0.3661460225208864	0.6813863928112965	0.9702564102564104	0.4536496350364964	0.453080229226361	0.6627412495911024	0.9232736572890026	0.6680359435173299	0.668691470513794	0.698313878080415	0.4620912684153791	0.4862565445026178	0.446078431372549	0.4713064713064713	0.441704825642832	0.7148821950492097	0.4331860850358917	0.5928112965340179	0.9671879005383236	0.33550792171481825	0.6834403080872914	0.6194805194805195	0.3667793085521185	0.37513283740701375	0.44623655913978494	0.5979460847240051	0.5944306589467879	0.3910835214446953	0.4550709406200736	0.6105769230769231	0.6122584943371085	0.3910835214446953
ENSELUT00000003600	0.2809523809523809	0.33433634236041465	0.2546693589096416	0.3776941498460487	0.2478119529882471	0.3698630136986301	0.34569983136593585	0.3751642575558476	0.3170970905524681	0.3407035175879397	0.3443507588532884	1.0	0.4214195183776932	0.3244287093659479	0.3019390581717452	0.426240888580354	0.3056259503294476	0.3426644182124789	0.2595219332807985	0.32653581442773394	0.3346733668341708	0.4172429691101891	0.3584024896265561	0.2809523809523809	0.27630477253698016	0.7761127264594051	0.3584024896265561	0.3912614980289093	0.34097807757166954	0.4404761904761905	0.4270186335403727	0.4232365145228216	0.3490725126475548	0.3768844221105527	0.4214405360134004	0.4050251256281408	0.4404761904761905	0.4241585984324574	0.2858627858627858	0.3099231306778476	0.3261194029850747	0.3645357686453576	0.3243902439024391	0.3329983249581239	0.3403035413153457	0.202	0.38633377135348224	0.36891592920353977	0.2917472598323663	0.2536231884057971	0.30471301913205784	0.3373453694416584	0.3522561863173217	0.32459248759744863	0.3715686274509804	0.3514254385964912	0.4915773353751914	0.32459248759744863
ENSHHUT00000047888	0.2824760244115083	0.4454474097331239	0.4107997265892003	0.4526273885350318	0.4043970686209194	0.6521739130434783	0.4744645799011532	0.5146942017474185	0.4117647058823529	0.4408130729374253	0.4655172413793103	0.4214195183776932	1.0	0.4415533980582525	0.4587092297015961	0.8097502972651606	0.4400518470511989	0.4778688524590165	0.2632955536181343	0.4330042313117066	0.4394778481012658	0.6180709534368071	0.4129621936019943	0.2824760244115083	0.36540084388185656	0.4514687100893997	0.4129621936019943	0.5015885623510723	0.4712879409351928	0.8940217391304348	0.6180709534368071	0.451312910284464	0.4667472793228538	0.4882329477463103	0.5445698715453484	0.4959546925566343	0.8940217391304348	0.8940217391304348	0.0	0.5064748201438849	0.40725244072524397	0.4607228915662651	0.4479166666666667	0.4209274673008323	0.4776547765477655	0.0	0.494837172359015	0.0	0.3956628477905073	0.4043970686209194	0.0	0.4462745098039216	0.44404761904761897	0.4117647058823529	0.6465059256232121	0.5341074020319303	0.43842364532019706	0.4117647058823529
ENSPNAT00000017823	0.6338141025641025	0.3876418663303909	0.454635761589404	0.4088311688311688	0.4563582870219025	0.3781281281281281	0.43878346763711984	0.429047131147541	0.5756146014402781	0.3894978332908489	0.4452232606438213	0.3244287093659479	0.4415533980582525	1.0	0.4157175398633257	0.4376315789473684	0.9171577123050259	0.4361233480176212	0.6355072463768116	0.3689895470383275	0.3961401726764855	0.348761408083442	0.5123881624225739	0.6314102564102564	0.9060534591194968	0.3382875605815832	0.5123881624225739	0.4239382239382239	0.4389421830438165	0.39992877492877504	0.3463310882665722	0.4073477280051563	0.4435028248587571	0.4286451612903226	0.4295032614149523	0.4123284123284123	0.39992877492877504	0.4045528455284553	0.9718826405867972	0.974147414741474	0.4293880295897781	0.3783008036739379	0.8789743589743589	0.3849276833291042	0.4383100051840332	0.5129390018484289	0.42290862290862297	0.3857142857142857	0.5559931085404873	0.4111842105263157	0.621996303142329	0.3876985127300228	0.3909016616725688	0.5753388254052617	0.3787994891443167	0.4818523153942428	0.4792746113989637	0.5753388254052617
ENSOMET00000009694	0.3619854721549637	0.5500603136308806	0.32175502742230355	0.5873476494486359	0.3107861060329067	0.4385093167701864	0.5699873896595208	0.6147959183673469	0.4042288557213931	0.5478099938309685	0.5594713656387665	0.3019390581717452	0.4587092297015961	0.4157175398633257	1.0	0.5157534246575343	0.4079903147699757	0.5538847117794486	0.34182415776499586	0.3972602739726028	0.5576093653727665	0.530718954248366	0.4093539054966249	0.3619854721549637	0.4079903147699757	0.3064220183486239	0.4093539054966249	0.6116071428571429	0.5679245283018868	0.4556701030927834	0.4942528735632184	0.567258883248731	0.5735015772870663	0.6116071428571429	0.6172069825436409	0.6232616940581542	0.4556701030927834	0.5187667560321716	0.2913580246913581	0.36961819658813977	0.3943275388838061	0.6052269601100413	0.4138702460850112	0.5356265356265356	0.5679245283018868	0.3220973782771536	0.6090561224489796	0.0	0.43718905472636815	0.3071342200725513	0.4419475655430711	0.5500603136308806	0.5652830188679245	0.3982102908277405	0.4485006518904824	0.626733921815889	0.628456510809452	0.3982102908277405
ENSHHUT00000047873	0.3723356009070296	0.4669098488796248	0.3564213564213564	0.4830418653948066	0.3543447293447293	0.6589688506981739	0.5191387559808612	0.5209580838323353	0.4381028938906753	0.4700052164840898	0.5157950623838599	0.426240888580354	0.8097502972651606	0.4376315789473684	0.5157534246575343	1.0	0.4524451289949942	0.5182829888712241	0.3503236245954693	0.4614830813534917	0.465315666406859	0.70795892169448	0.4297646165527714	0.3723356009070296	0.4035634743875278	0.4683368128044537	0.4389241688457228	0.5144493621452747	0.5161717921527041	0.8235911795589781	0.7038327526132404	0.4818035426731079	0.510977522216414	0.5274151436031331	0.5583290881304126	0.5042016806722689	0.8262068965517242	0.8408588569624251	0.4313725490196079	0.4815533980582525	0.4576825281511079	0.48818426562967404	0.4468680089485457	0.4576183047321893	0.5155049032600053	0.30204460966542745	0.5100234313980734	0.5311688311688312	0.4184811471056824	0.3547169811320754	0.4486148346738159	0.4635416666666667	0.4529723695227463	0.4435786435786435	0.6611789697291556	0.5769230769230769	0.4830729166666667	0.4435786435786435
ENSPNAT00000021178	0.5944612009871127	0.3743988161302256	0.4454693434617472	0.4239170677526842	0.4385169378500934	0.3745467730239304	0.4301634472511144	0.4166974510528261	0.634965034965035	0.3738872403560831	0.4388703084355259	0.3056259503294476	0.4400518470511989	0.9171577123050259	0.4079903147699757	0.4524451289949942	1.0	0.4251851851851851	0.5862165963431786	0.35347184253690545	0.3756025213199852	0.3555093555093556	0.6044538706256628	0.5928160131615026	1.0	0.33145057766367136	0.609642301710731	0.40865384615384615	0.43504083147735706	0.3897876643073812	0.3564556962025316	0.3752665245202559	0.4308431952662721	0.4211703317182258	0.42186936124142893	0.3879882092851879	0.3993072736269174	0.4135260712441921	1.0	1.0	0.40667025282409897	0.3455008488964346	1.0	0.3763837638376384	0.4341372912801485	0.4153567110036276	0.4065731166912852	0.3525423728813559	0.6145654414290622	0.41143971400714985	0.5519516217702034	0.3768491124260356	0.3701536210680322	0.634965034965035	0.3826055833929849	0.4027932960893854	0.6147540983606558	0.634965034965035
ENSHBUT00000016653	0.35111876075731496	0.5935417734495131	0.3615960099750624	0.5957669192579044	0.3619114546732256	0.4514588859416446	0.9823167606355716	0.6781137878011276	0.3825836820083681	0.5922603792926704	0.9725781650435674	0.3426644182124789	0.4778688524590165	0.4361233480176212	0.5538847117794486	0.5182829888712241	0.4251851851851851	1.0	0.3407778205621872	0.4144645340751043	0.5917478216299333	0.4709740898655297	0.3555637435519529	0.35111876075731496	0.3817796610169492	0.3762308998302207	0.3656147986942329	0.6783700666324961	0.9764223475140952	0.4640642101422838	0.4536340852130325	0.6674296926095488	0.9248081841432224	0.6622245002562789	0.6676790685902303	0.6952356292076645	0.4723419540229885	0.4955839057899902	0.43014705882352944	0.4541590771098968	0.44132115249472936	0.7038473009245452	0.4235326536235877	0.5927729369554074	0.9725781650435674	0.32713754646840143	0.6804202972834444	0.6402597402597403	0.365334717176959	0.3657505285412261	0.4378909740840036	0.5943106099436186	0.5949297327087352	0.3863700366094058	0.4558090742197745	0.5820359281437125	0.6122584943371085	0.3863700366094058
ENSAMXT00000034564	0.8764131551901336	0.2969996202050893	0.3803921568627451	0.30789673500379644	0.37682356179466	0.2879019908116386	0.33899613899613895	0.35797213622291024	0.5830618892508144	0.29317575295463216	0.3450540958268933	0.2595219332807985	0.2632955536181343	0.6355072463768116	0.34182415776499586	0.3503236245954693	0.5862165963431786	0.3407778205621872	1.0	0.30543933054393313	0.3044969512195121	0.27463193657984153	0.5136363636363637	0.8780800821355236	0.6111396303901437	0.2785581765173601	0.5135884636716583	0.3604336043360433	0.3450405248938634	0.2593582887700534	0.2802631578947368	0.31965811965811963	0.33807692307692305	0.3665105386416863	0.3367385546727204	0.33859176606387065	0.2664067576348278	0.2713178294573644	0.6205151793928243	0.6417910447761194	0.3471760797342193	0.33191653786707875	0.6225374310480694	0.3119544592030361	0.3450405248938634	0.3485240807871569	0.3583301120989564	0.34328358208955223	0.5938395415472779	0.3508512213175425	0.5631528964862298	0.2969996202050893	0.2931034482758621	0.5844986016779864	0.29229607250755285	0.3701657458563537	0.4639344262295082	0.5844986016779864
ENSDCDT00000032969	0.3224539135690541	0.3947459384721742	0.3331552230830884	0.3772455089820359	0.3334214701216287	0.3848591549295775	0.41620305980528505	0.39152892561983466	0.4006232686980609	0.3954372623574145	0.4221140472878999	0.32653581442773394	0.4330042313117066	0.3689895470383275	0.3972602739726028	0.4614830813534917	0.35347184253690545	0.4144645340751043	0.30543933054393313	1.0	0.3809194607673695	0.4688715953307393	0.391559202813599	0.3224539135690541	0.32708585247883915	0.3482510288065843	0.4065180102915952	0.3991046831955922	0.4189847009735744	0.44656917885264336	0.4740331491712707	0.37419990152634175	0.4290681502086231	0.3957829243000346	0.4939800481596147	0.41686830279986176	0.4596375617792422	0.4650383141762452	0.3302603036876356	0.3609684519442407	0.4805128205128205	0.3809523809523809	0.38406344410876136	0.4020048392671967	0.4182892906815021	0.22431332655137334	0.39325068870523416	0.3992161254199328	0.38969840731955263	0.3589469939523302	0.3543233082706767	0.39336329070169374	0.3828006088280061	0.4151734654975219	0.39160596600763103	0.3828877005347593	0.5655737704918032	0.4151734654975219
ENSGAFT00000028805	0.3076590220683686	0.9157766990291262	0.33118510562119585	0.5846953937592868	0.33592370187212994	0.4205729166666667	0.590955806783145	0.6077650572424091	0.367283950617284	0.9118932038834952	0.5946084724005135	0.3346733668341708	0.4394778481012658	0.3961401726764855	0.5576093653727665	0.465315666406859	0.3756025213199852	0.5917478216299333	0.3044969512195121	0.3809194607673695	1.0	0.4480127186009539	0.3965141612200436	0.3076590220683686	0.33248190719455084	0.3603907039407208	0.4057919199141937	0.61375	0.5830769230769229	0.4331813398807436	0.43857832988267775	0.6059748427672956	0.582467696985052	0.59625	0.6130221130221131	0.6255684689236989	0.4416033172080166	0.4554957237884068	0.383578431372549	0.4159021406727829	0.4353765323992995	0.5584340817501441	0.38676707907477137	0.9142026175472612	0.5824147654447578	0.2578849721706864	0.6095	0.6545454545454545	0.3406593406593407	0.3577884104199893	0.4380017841213202	0.924514563106796	0.9311974789915968	0.3710344827586207	0.42529623905203495	0.6201923076923077	0.5707964601769911	0.3710344827586207
ENSELUT00000010929	0.2953947368421053	0.4567783094098883	0.3245064997592681	0.4507180156657964	0.32387706855791965	0.6026101141924959	0.4747043363994744	0.4915308405241291	0.3661599471249174	0.4605557329926542	0.4704724409448819	0.4172429691101891	0.6180709534368071	0.348761408083442	0.530718954248366	0.70795892169448	0.3555093555093556	0.4709740898655297	0.27463193657984153	0.4688715953307393	0.4480127186009539	1.0	0.3459787556904401	0.2953947368421053	0.2959898154042011	0.4834960483496049	0.3599009900990099	0.4832214765100671	0.4674091057975762	0.702656383890317	1.0	0.4760207388204796	0.4581455247907276	0.5132630233301374	0.5301092043681748	0.4791868344627299	0.7062641083521445	0.7087506589351608	0.4320685434516525	0.4523255813953488	0.4179176755447942	0.4524539877300613	0.3404404054526389	0.4475190839694656	0.4639816633922724	0.2737535277516463	0.4832214765100671	0.5194805194805194	0.33931484502446985	0.3282442748091603	0.4059674502712478	0.4596748485814473	0.4406779661016949	0.3787769784172662	0.6060508529127776	0.7674418604651163	0.4859002169197397	0.3787769784172662
ENSIPUT00000029448	0.5255681818181818	0.4044493070751276	0.4358676726639582	0.3808128890516295	0.4477105709440361	0.3830791575889615	0.3589933382679497	0.3757752645020065	0.5621854780733285	0.4054844606946984	0.3560885608856088	0.3584024896265561	0.4129621936019943	0.5123881624225739	0.4093539054966249	0.4297646165527714	0.6044538706256628	0.3555637435519529	0.5136363636363637	0.391559202813599	0.3965141612200436	0.3459787556904401	1.0	0.5255681818181818	0.5205099778270511	0.3604834471886496	1.0	0.3637697103043638	0.3480825958702065	0.3991790661877885	0.3459787556904401	0.36108324974924777	0.35988308366824984	0.3930806036069194	0.3903936439147706	0.3782576321667908	0.3991790661877885	0.3991790661877885	0.2776203966005666	0.5038412291933418	0.3770764119601329	0.34065441506051103	0.5375086028905712	0.3925979680696662	0.3505344636933284	0.0	0.3623028969563623	0.0	0.5421516754850089	0.4477105709440361	0.0	0.4012390670553936	0.3846994535519126	0.5621854780733285	0.3817321688500728	0.4152202937249666	0.4198845983133599	0.5621854780733285
ENSAMXT00000037541	0.9975538160469668	0.2912537699267557	0.4207188160676533	0.329009943795936	0.4137522228808536	0.3153000845308538	0.34915839447561503	0.33893195521102504	0.595685177786656	0.2873811581676751	0.3559395248380129	0.2809523809523809	0.2824760244115083	0.6314102564102564	0.3619854721549637	0.3723356009070296	0.5928160131615026	0.35111876075731496	0.8780800821355236	0.3224539135690541	0.3076590220683686	0.2953947368421053	0.5255681818181818	1.0	0.6150952858575727	0.3024638912489379	0.5252357182473655	0.3425247738043946	0.3559102674719585	0.24745965331739386	0.3029917250159134	0.2819825853985265	0.35395189003436434	0.3608562691131498	0.3393760539629005	0.334907685702018	0.254079254079254	0.27550357374918777	0.6112091791703442	0.6426844014510278	0.34498207885304666	0.3174946004319654	0.6475285171102662	0.3075268817204302	0.3559102674719585	0.40749697702539295	0.3402150537634409	0.3374301675977653	0.6135017765495461	0.3960029607698001	0.5201086956521739	0.2912537699267557	0.29842486164325244	0.595685177786656	0.3197335553705245	0.39226519337016574	0.5606557377049181	0.595685177786656
