	ENSAMXT00000010873	ENSPLAT00000022559	ENSEEET00000024161	ENSCHAT00000035868	ENSHHUT00000020049	ENSCHAT00000035784	ENSCVAT00000020604	ENSXCOT00000011951	ENSPFOT00000000113	ENSXMAT00000042306	ENSHHUT00000058392	ENSDCDT00000039811	ENSCHAT00000035892	ENSPNAT00000022921	ENSPRET00000027115	ENSEEET00000024158	ENSEEET00000024157	ENSELUT00000034877	ENSIPUT00000014631	ENSDART00000158046	ENSDART00000180030	ENSCVAT00000030617	ENSDCDT00000039808
ENSHHUT00000058392	0.6252054320560505	0.4434984520123839	0.6185535858178888	0.7037805648290174	0.9298017830866442	0.6954815240283362	0.5720732448147184	0.5573832721751234	0.5465785907859079	0.5638797149313401	1.0	0.6699585226150504	0.7043945045946683	0.6374208105528074	0.5614462019815748	0.6206959539683989	0.625747976064766	0.7766206717000781	0.6116808621588736	0.6441898811073505	0.6441898811073505	0.5733530332000696	0.6564262778790245
ENSDCDT00000039811	0.5711166253101737	0.5812875068194218	0.6466709210806212	0.6976511289147851	0.6944247787610619	0.6980126030053321	0.5834382305340766	0.5856131316382363	0.6182875894988067	0.6165831942125766	0.6699585226150504	1.0	0.6979434447300771	0.6249779034824112	0.6111421650829141	0.6441849148418491	0.6467281105990783	0.6822621151520789	0.6206990220934444	0.6544356711565258	0.6544356711565258	0.5858895705521472	1.0
ENSCHAT00000035892	0.6287934186471663	0.5726767275615567	0.6272408057660321	1.0	0.7282038675843986	1.0	0.5961160275319567	0.5764390896921018	0.6078044336471303	0.5993271518831542	0.7043945045946683	0.6979434447300771	1.0	0.6618440411966651	0.5948962008697792	0.6246587030716724	0.6232422822046226	0.6624877089478859	0.6445970246853032	0.6441065881968285	0.6441065881968285	0.5973578403216542	0.687591956841589
ENSPNAT00000022921	0.7501980459466596	0.5220684251762863	0.7009902805794975	0.6627454161934123	0.6615966585231303	0.6446861351374497	0.5323529411764706	0.5020376974019358	0.5344266930581083	0.5326753164053172	0.6374208105528074	0.6249779034824112	0.6618440411966651	1.0	0.5300485552813818	0.6987810004203446	0.6995097645262397	0.6118441971383148	0.6967076556921856	0.6275971451229183	0.6275971451229183	0.5334713046246915	0.6218080888183981
ENSPRET00000027115	0.5132719872588922	0.8761304466977254	0.5401604530438886	0.5940223145207264	0.5913825757575758	0.5875322441960447	0.7910950661853189	0.9622195985832348	0.9761975602499257	0.9673031221830696	0.5614462019815748	0.6111421650829141	0.5948962008697792	0.5300485552813818	1.0	0.5298221137077084	0.5304326164576932	0.5707058140499295	0.523360655737705	0.5596748776644273	0.5596748776644273	0.7910950661853189	0.5934312017914904
ENSEEET00000024158	0.6525713230541963	0.5143181173802098	1.0	0.624957670165933	0.6405371380612673	0.6283461679501283	0.5257346696110073	0.5107095046854083	0.5673600000000001	0.5344436693407744	0.6206959539683989	0.6441849148418491	0.6246587030716724	0.6987810004203446	0.5298221137077084	1.0	1.0	0.6382237701349587	0.7029299583911235	0.6576639166304821	0.6576639166304821	0.5278629856850716	0.6363873208858011
ENSEEET00000024157	0.6562080986859747	0.5038676980528141	1.0	0.6242894884316708	0.6438946528332004	0.6289902845246357	0.5261024643320363	0.5107095046854083	0.5654212454212454	0.5359336099585063	0.625747976064766	0.6467281105990783	0.6232422822046226	0.6995097645262397	0.5304326164576932	1.0	1.0	0.6413764510779436	0.7094193335532828	0.6582299421009098	0.6582299421009098	0.5281346560416328	0.63904052936311
ENSELUT00000034877	0.5965191271313721	0.5557687037544533	0.6363550697323784	0.6612719583604424	0.8064465284892427	0.6447153773503906	0.5508175697338891	0.5385424888187319	0.5699196667658435	0.5692004596946314	0.7766206717000781	0.6822621151520789	0.6624877089478859	0.6118441971383148	0.5707058140499295	0.6382237701349587	0.6413764510779436	1.0	0.6211017434722108	0.6669188098840141	0.6669188098840141	0.5529023958835826	0.6754180602006689
ENSIPUT00000014631	0.6654923375022018	0.5108868826340945	0.708877407233443	0.6450592244036994	0.6352588383838383	0.6275300171526587	0.5183401557107312	0.4861129393181519	0.5247875354107648	0.5254918032786885	0.6116808621588736	0.6206990220934444	0.6445970246853032	0.6967076556921856	0.523360655737705	0.7029299583911235	0.7094193335532828	0.6211017434722108	1.0	0.6328514253042555	0.6328514253042555	0.5203284759681185	0.6210079228947154
ENSDART00000158046	0.6044197922169396	0.5294599018003273	0.6513813193008833	0.6453026123641084	0.6705808180313657	0.6387770831549199	0.5315004809233729	0.5239410681399632	0.5891265597147951	0.5520439993432934	0.6441898811073505	0.6544356711565258	0.6441065881968285	0.6275971451229183	0.5596748776644273	0.6576639166304821	0.6582299421009098	0.6669188098840141	0.6328514253042555	1.0	1.0	0.5335262904003859	0.6521630198763989
ENSDART00000180030	0.6044197922169396	0.5294599018003273	0.6513813193008833	0.6453026123641084	0.6705808180313657	0.6387770831549199	0.5315004809233729	0.5239410681399632	0.5891265597147951	0.5520439993432934	0.6441898811073505	0.6544356711565258	0.6441065881968285	0.6275971451229183	0.5596748776644273	0.6576639166304821	0.6582299421009098	0.6669188098840141	0.6328514253042555	1.0	1.0	0.5335262904003859	0.6521630198763989
ENSCVAT00000030617	0.5346841267032384	0.7101910828025477	0.5384259687413299	0.5940223145207264	0.5965909090909091	0.5838349097162511	1.0	0.8118735543562067	0.8016182632567548	0.8086642599277978	0.5733530332000696	0.5858895705521472	0.5973578403216542	0.5334713046246915	0.7910950661853189	0.5278629856850716	0.5281346560416328	0.5529023958835826	0.5203284759681185	0.5335262904003859	0.5335262904003859	1.0	0.5693037465830519
ENSDCDT00000039808	0.5745729882021483	0.5812875068194218	0.6379439954895696	0.6874087295148467	0.6787768933722121	0.687676629271217	0.5671689644116704	0.5578795053933175	0.6176733115144303	0.5948120177310786	0.6564262778790245	1.0	0.687591956841589	0.6218080888183981	0.5934312017914904	0.6363873208858011	0.63904052936311	0.6754180602006689	0.6210079228947154	0.6521630198763989	0.6521630198763989	0.5693037465830519	1.0
