	ENSCSET00000010788	ENSGAFT00000026303	ENSMAMT00000012260	ENSHCOT00000006720	ENSMAMT00000012247	ENSPRET00000025042	ENSBSLT00000030173	ENSCVAT00000001326	ENSPFOT00000000132	ENSXMAT00000001593	ENSCVAT00000001322	ENSPLAT00000016826	ENSCSET00000010781	ENSLBET00000011453	ENSKMAT00000019382	ENSPMET00000033367	ENSHCOT00000006712	ENSXMAT00000028505	ENSXCOT00000021608	ENSFHET00000008658	ENSBSLT00000030145
ENSCVAT00000001322	0.7792869269949066	0.8740922008209662	0.8131636763090443	0.7470423552786056	0.8100558659217877	0.8725016234937586	0.7264425408113787	1.0	0.882492795389049	0.8740792979156872	1.0	0.8837154706941075	0.7732738138094896	0.7365845131969936	0.8331892146843801	0.8812315660743831	0.7416118989968868	0.8786982248520709	0.8854796888504753	0.8754830731179472	0.7264425408113787
ENSPLAT00000016826	0.8056651412340224	0.9509477756286266	0.8354974478373779	0.7725976109823498	0.8328130419701699	0.9688221709006928	0.7535976974736169	0.8837154706941075	0.9955425760836152	0.9614018835880808	0.8837154706941075	1.0	0.7934081130915795	0.7554671968190855	0.8609194511202419	0.9904761904761904	0.7654795456486463	0.965381279078937	0.9766968744220454	0.8988520012410798	0.7535976974736169
ENSCSET00000010781	1.0	0.7808144936512852	0.8041064504758548	0.7766714082503556	0.8013341315316856	0.8011525327262379	0.7506532583735847	0.7638845553822153	0.7990092002830856	0.7857694088593918	0.7732738138094896	0.7934081130915795	1.0	0.7711515359533208	0.7980702431493631	0.7993630573248408	0.7640344151972059	0.7954919874194998	0.8015792154865002	0.7799206781242709	0.7506532583735847
ENSLBET00000011453	0.7795813375909172	0.7458141754142448	0.7869282952804727	0.7656146546016332	0.7876118766870294	0.7533062494597632	0.7361083581103403	0.7365845131969936	0.7540024100533654	0.7530469357766445	0.7365845131969936	0.7554671968190855	0.7711515359533208	1.0	0.7715151515151515	0.7544327767257704	0.7650370581527937	0.7567806343316548	0.7749266862170088	0.751354658276525	0.7361083581103403
ENSKMAT00000019382	0.8057083632304871	0.8482984191262363	0.8369041242635243	0.771620411817368	0.8359577781623119	0.8525467090472131	0.7531347336474723	0.8331892146843801	0.8592506759366549	0.8487179487179487	0.8331892146843801	0.8609194511202419	0.7980702431493631	0.7715151515151515	1.0	0.8594824256469681	0.7660577995026155	0.8540145985401459	0.8728478040696068	0.8452390266802284	0.7531347336474723
ENSPMET00000033367	0.8105599071656513	0.9487357921595916	0.8333630210188814	0.7759829590840508	0.8307599413439144	0.9675744862404893	0.7528232861460156	0.8776098473044562	0.9926320959932636	0.9601141799105076	0.8812315660743831	0.9904761904761904	0.7993630573248408	0.7544327767257704	0.8594824256469681	1.0	0.7687531893179113	0.9655997606939876	0.9703703703703704	0.8961199567166487	0.7528232861460156
ENSHCOT00000006712	0.7705539872971066	0.7453767123287671	0.7770432255721031	1.0	0.7722702166831894	0.770005978307285	0.716789183512733	0.7416118989968868	0.7637353291376084	0.7504483730463746	0.7416118989968868	0.7654795456486463	0.7640344151972059	0.7650370581527937	0.7660577995026155	0.7687531893179113	1.0	0.7546592002799895	0.7655314757481941	0.7559237637362637	0.716789183512733
ENSXMAT00000028505	0.7989597467209407	0.9634522585238509	0.8258994126284875	0.7591599642537981	0.8234615043068999	0.9534657902599344	0.7473149135033205	0.8769907963185274	0.964903090623363	1.0	0.8786982248520709	0.965381279078937	0.7954919874194998	0.7567806343316548	0.8540145985401459	0.9655997606939876	0.7546592002799895	1.0	0.9889574819580906	0.8899097101219705	0.7473149135033205
ENSXCOT00000021608	0.8055603079555176	0.966246290801187	0.8445442594215601	0.7733417164413706	0.8410708594496972	0.9591767595494198	0.7490720843914828	0.8880428652002256	0.968837803320562	0.9889957462548548	0.8854796888504753	0.9766968744220454	0.8015792154865002	0.7749266862170088	0.8728478040696068	0.9703703703703704	0.7655314757481941	0.9889574819580906	1.0	0.9030427095933748	0.7490720843914828
ENSFHET00000008658	0.7848939224756739	0.8796951551442569	0.8277443135844647	0.7595231693107466	0.8237904629307344	0.8873720136518771	0.7461613059641183	0.8754830731179472	0.8961199567166487	0.8854328265591064	0.8754830731179472	0.8988520012410798	0.7799206781242709	0.751354658276525	0.8452390266802284	0.8961199567166487	0.7559237637362637	0.8899097101219705	0.9030427095933748	1.0	0.7461613059641183
ENSBSLT00000030145	0.7602040816326531	0.7372561611945091	0.7813193463788581	0.7198149785728862	0.7724178557402801	0.7488007675087943	1.0	0.7264425408113787	0.7522665818355336	0.7426447073872722	0.7264425408113787	0.7535976974736169	0.7506532583735847	0.7361083581103403	0.7531347336474723	0.7528232861460156	0.716789183512733	0.7473149135033205	0.7490720843914828	0.7461613059641183	1.0
