,ENSPSMT00000002830,ENSSMRT00000013331,ENSPCOT00000019346,ENSCSAT00000000395,ENSTGET00000041000,ENSPTET00000008868,ENSCPBT00000018232,ENSCJAT00000015614,ENSOGAT00000015711,ENSPANT00000008897,ENSTSYT00000011575,ENSMUST00000002008,ENSMUST00000215957,ENSPPYT00000004776,ENSNLET00000009488,ENSGGOT00000005821,ENSDORT00000002738,ENSCPRT00005001340,ENSHGLT00100006574,ENSEEUT00000006495,ENSCAPT00000019492,ENSRBIT00000000755,ENST00000326621,ENSPPAT00000028670,ENSMFAT00000014011,ENSMUST00000215271,ENSGAGT00000026083,ENSSART00000011453,ENSMLET00000044242,ENSMICT00000001692,ENSCCAT00000051997,ENSSBOT00000025909,ENSCLAT00000022427,ENSCANT00000014713,ENSODET00000006751,ENSPVIT00000002506,ENSCPRT00005001336,ENSPTRT00000008205,ENSCPOT00000000604,ENSMNET00000060836,ENSCABT00000019905,ENSHGLT00000004394,ENSFDAT00000014237,ENSANAT00000056737,ENSRROT00000041875,ENSCATT00000039978,ENST00000403470
ENSTSYT00000011575,0.8793767507002801,0.3746177370030581,0.8865076969514035,0.875701927454849,0.8791375645308229,0.868058707822666,0.49300911854103346,0.8627421076711911,0.8735003796507214,0.877163680534467,1.0,0.7800577595379237,0.7535271483539975,0.8736380145278451,0.8818622990597513,0.8839569762157249,0.8103947568968145,0.5072544642857143,0.8196212356411052,0.7793118562349332,0.7891770011273957,0.872105342818223,0.8804117468967605,0.8778383287920073,0.8755501593565033,0.7862749044073254,0.48569689592209375,0.7187839305103149,0.8758924502506455,0.8729774686224104,0.8636017658699955,0.8612971985383678,0.8245207173778603,0.8705722070844687,0.7900920927278501,0.40594809623034667,0.5248618784530387,0.8790542588663232,0.7860169491525424,0.8739381067961165,0.44705882352941173,0.820580474934037,0.8098859315589354,0.8703788224554998,0.872105342818223,0.8762338648443432,0.8909472212513108
ENSMUST00000002008,0.8061974789915967,0.36597232780903144,0.8083308179897374,0.7878281985126726,0.7807470391740055,0.7762142532909668,0.48700906344410877,0.7860408412069491,0.7831435079726652,0.7827209231703613,0.7800577595379237,1.0,1.0,0.7819309927360775,0.7898089171974523,0.7888198757763976,0.7662573897226012,0.46980991427506524,0.7660664389941012,0.7346044269121192,0.7627637300692544,0.7811412138640835,0.7853466545564638,0.783075991522858,0.7823645469722265,1.0,0.4725075528700906,0.7011400651465798,0.7814066535014431,0.7889006502343868,0.7772872583346019,0.7710109622411693,0.7750463821892394,0.7812594610959733,0.7650047634169578,0.3803136217645948,0.47440495598304533,0.7838739011821764,0.7621065375302664,0.7807949029126213,0.42920847268673357,0.7670339903771535,0.762577899376805,0.7812262285105736,0.7811412138640835,0.7837509491268033,0.7988465571478504
ENSMUST00000215957,0.77652606759235,0.37147134302822926,0.785214996822707,0.7575047902916755,0.7479224376731302,0.7460216422660726,0.5680390788555478,0.7592791246513624,0.7576470588235295,0.7506925207756233,0.7535271483539975,1.0,1.0,0.7510602205258694,0.7616822429906542,0.7606710554257804,0.7566013628620102,0.45252525252525255,0.7446201141853316,0.7293956043956044,0.749534450651769,0.7514855687606112,0.7558336868901145,0.7526516758591429,0.7506925207756233,1.0,0.5408450704225352,0.6648531011969532,0.7488272921108742,0.7610957740496921,0.7446990790319126,0.7453416149068323,0.7589833479404031,0.7544045850137975,0.7483428571428571,0.3791273584905661,0.47440495598304533,0.7555744319388406,0.7510647359454855,0.7485093696763203,0.4349324906636024,0.745993413830955,0.7375372816361312,0.7471633483194177,0.7514855687606112,0.7521312872975278,0.7691906005221932
ENSPPYT00000004776,0.8737745098039216,0.36632761499924094,0.873679444612134,0.965496368038741,0.9638317191283293,0.9599031623543652,0.5010628606134224,0.9294492489758762,0.854043392504931,0.9657990314769975,0.8736380145278451,0.7819309927360775,0.7510602205258694,1.0,0.9783595641646489,0.9827481840193705,0.7894975786924939,0.49870370370370365,0.8030935808197989,0.7716414639491562,0.7793525527460139,0.9667070217917676,0.9854721549636803,0.9828995157384988,0.964588377723971,0.7926682692307693,0.49620406923777716,0.7190553745928339,0.9641343825665859,0.8613337365794647,0.9233803671673494,0.9215597026247914,0.8175633889919605,0.965042372881356,0.7864401397268974,0.3993965679803885,0.5134173941157453,0.9830508474576272,0.7802663438256658,0.9633777239709443,0.4465712692808028,0.8041763341067285,0.7970641646489104,0.9250493096646942,0.9667070217917676,0.9647397094430993,0.9856843575418994
ENSNLET00000009488,0.881827731092437,0.366195040316446,0.8837911258677935,0.9736123748862603,0.9719441916894146,0.9659555152065366,0.506079027355623,0.9390299528660484,0.8563401670463174,0.9739156809220504,0.8818622990597513,0.7898089171974523,0.7616822429906542,0.9783595641646489,1.0,0.9869716709589457,0.7970882620564149,0.49554896142433236,0.8093318865292203,0.782160859083936,0.7777419874375906,0.972907522324807,0.9860732667272177,0.9834998486224644,0.9727024567788899,0.8019702452754323,0.5022844958879074,0.7223127035830619,0.9722474977252047,0.8731286859216695,0.9300592975520754,0.9299072525467539,0.8197278911564626,0.9713896457765667,0.7896157510320737,0.39697256385998103,0.516951888924766,0.9848438920885116,0.7801150121065376,0.9714892326357295,0.45068058922245013,0.8104169896140133,0.8031543827722172,0.9329175540006085,0.972907522324807,0.972854109796785,0.987766515204474
ENSGGOT00000005821,0.884453781512605,0.36489361702127665,0.8839420464835497,0.9712164823511589,0.9695500681714891,0.9655015887426237,0.5009118541033435,0.9424362089914945,0.858466211085801,0.9715194667474625,0.8839569762157249,0.7888198757763976,0.7606710554257804,0.9827481840193705,0.9869716709589457,1.0,0.7963944856839873,0.5010194624652456,0.8155775781975844,0.7784352399737016,0.7827347398937027,0.9724534584531558,0.992431123221314,0.9898577051165607,0.9703075291622482,0.8014454928729171,0.496048632218845,0.7198697068403909,0.9698530525677928,0.871616512929079,0.9334750911300121,0.9316524908869988,0.8242115027829313,0.9709355131698456,0.7959669736424262,0.398300283286119,0.5203619909502263,0.9907589759127405,0.784503631961259,0.9690955915770337,0.44705006514051737,0.8166615051099412,0.8076049083472201,0.9380315917375456,0.9724534584531558,0.9704590213604,0.993184201328207
ENSDORT00000002738,0.8072478991596639,0.36579390598683204,0.8128584364624207,0.7925330095613902,0.7950197388399636,0.7831744590709638,0.4641337386018237,0.7899954247369224,0.7981776765375854,0.7936532037655634,0.8103947568968145,0.7662573897226012,0.7566013628620102,0.7894975786924939,0.7970882620564149,0.7963944856839873,1.0,0.4740990990990991,0.7843837317603228,0.7223317992548762,0.7558382992430343,0.7861359164522476,0.7929155313351499,0.7920072661217076,0.792077705266353,0.7712051333467014,0.4562633343492837,0.6758957654723127,0.7923439161476531,0.7908664751247543,0.7876389100319683,0.7851705237515225,0.7988559059987631,0.7845897668785952,0.7640520800254049,0.39156971199694834,0.48918032786885246,0.7928160048499545,0.7608958837772397,0.790503640776699,0.41754320060105177,0.7853484401676237,0.7776425855513308,0.7927886809675947,0.7861359164522476,0.7946848899012908,0.8030408947920308
ENSCPRT00005001340,0.48369926813040587,0.5834256183093393,0.5051736881005173,0.4984221273436049,0.5006499535747446,0.4953737971872687,0.7190435525192144,0.4858314690529455,0.4831043445971036,0.5014858841010401,0.5072544642857143,0.46980991427506524,0.45252525252525255,0.49870370370370365,0.49554896142433236,0.5010194624652456,0.4740990990990991,1.0,0.48110687022900755,0.48875033884521546,0.47010271460014674,0.49981488337652724,0.4991668209590816,0.49722222222222223,0.5012066085019491,0.4785731979192469,0.7222381635581062,0.43738200125865323,0.5032521836089946,0.4989917506874427,0.49077697037451085,0.4953427719821162,0.47537554668187876,0.5006480281429365,0.4770804642927404,0.6077567210224769,1.0,0.5001854599406528,0.46607832322118037,0.49944341372912804,0.7303976634464165,0.48110687022900755,0.4729302325581395,0.4819434102755026,0.49981488337652724,0.5014858841010401,0.4925835731680319
ENSHGLT00100006574,0.8165266106442577,0.3600124571784491,0.8175925925925925,0.8110749185667753,0.8094351334574799,0.8011442709138704,0.47619047619047616,0.8088189467123714,0.7981722428748451,0.8097454996896337,0.8196212356411052,0.7660664389941012,0.7446201141853316,0.8030935808197989,0.8093318865292203,0.8155775781975844,0.7843837317603228,0.48110687022900755,1.0,0.7317790855590766,0.8565539983511954,0.8041763341067285,0.8099071207430341,0.8059724586105523,0.8081278113851403,0.7648643049513155,0.46618137700940254,0.7003671279299633,0.8082893511331884,0.8090009279307145,0.8032990974167444,0.8048249027237354,0.9044518473652332,0.8025990099009901,0.8681387031565853,0.3902254214813412,0.4859464950897392,0.8068164213787762,0.8586014851485149,0.8081278113851403,0.41264217788551183,0.9989350372736954,0.9257994411673394,0.8134432861366112,0.8041763341067285,0.8108024212323451,0.8269835721775602
ENSEEUT00000006495,0.7573851203501094,0.39254385964912286,0.7819417050186281,0.77229892614508,0.7762436993206224,0.77229892614508,0.5289115646258503,0.7699251431087627,0.75692916849978,0.7762436993206224,0.7793118562349332,0.7346044269121192,0.7293956043956044,0.7716414639491562,0.782160859083936,0.7784352399737016,0.7223317992548762,0.48875033884521546,0.7317790855590766,1.0,0.7373205741626794,0.7703265395573088,0.7760245452553145,0.7712031558185405,0.7762436993206224,0.7376597344024054,0.5195578231292517,0.8239254272397721,0.7762436993206224,0.7736138505369274,0.7690444738000881,0.7776309995596653,0.7437754640108647,0.7672583826429981,0.7329090051862329,0.4033434650455927,0.49122807017543857,0.7709840017532326,0.7352618891080429,0.7744904667981591,0.48165821652251717,0.7333635129017655,0.7247424939732632,0.7732276530162924,0.7703265395573088,0.7747096208634671,0.790906615845358
ENSCAPT00000019492,0.8031704095112285,0.39126958746402307,0.7983572233854083,0.7822515703011758,0.7801578354002254,0.7799967788693831,0.48075174295240974,0.773807599029911,0.7761627906976745,0.7808020615235948,0.7891770011273957,0.7627637300692544,0.749534450651769,0.7793525527460139,0.7777419874375906,0.7827347398937027,0.7558382992430343,0.47010271460014674,0.8565539983511954,0.7373205741626794,1.0,0.7798357223385408,0.7809631180544371,0.7782251570301175,0.7795136092768562,0.7593886462882096,0.47105183388905725,0.7043973941368078,0.7790304396843292,0.78621682123441,0.7678253839935327,0.775909458367017,0.8821104699093157,0.7801578354002254,0.8644788301309301,0.37406716417910446,0.471938775510204,0.7783862135609599,0.98081228014071,0.7782251570301175,0.41982562547384383,0.8565539983511954,0.8434530520212594,0.778981406628941,0.7798357223385408,0.7817684007086487,0.8088428974600188
ENSRBIT00000000755,0.8674719887955182,0.36729426055268755,0.8693027467552068,0.9830482821250189,0.9813833812622975,0.9903162354365259,0.49726443768996953,0.9254931714719271,0.8440060698027314,0.9833509913727865,0.872105342818223,0.7811412138640835,0.7514855687606112,0.9667070217917676,0.972907522324807,0.9724534584531558,0.7861359164522476,0.49981488337652724,0.8041763341067285,0.7703265395573088,0.7798357223385408,1.0,0.9742697139397608,0.971696685333737,0.9821401543817163,0.7919005613472334,0.492550927333536,0.7190553745928339,0.9816860905100651,0.8586118251928021,0.9194233687405159,0.9192716236722307,0.8170995670995671,0.9956107159073709,0.7842172118132741,0.3918867924528302,0.5153572583252506,0.9718480399576207,0.7820823244552058,0.9809293173906463,0.4456218627997769,0.8052590873936581,0.7991524141062509,0.9193866707150448,1.0,0.9822915090056001,0.9762445414847162
ENST00000326621,0.884453781512605,0.3640091116173121,0.8810745547841835,0.9732061762034514,0.9715410233121404,0.9673172945982751,0.5054711246200608,0.9371680072848687,0.8568826832599787,0.9735089312745988,0.8804117468967605,0.7853466545564638,0.7558336868901145,0.9854721549636803,0.9860732667272177,0.992431123221314,0.7929155313351499,0.4991668209590816,0.8099071207430341,0.7760245452553145,0.7809631180544371,0.9742697139397608,1.0,0.9925825007568877,0.9722979109900091,0.7954682173651494,0.5007601094557617,0.7223127035830619,0.971843778383288,0.8687433842431574,0.9310972833510396,0.9300349066626196,0.8228200371057514,0.9727520435967303,0.7927913623372499,0.3994713989050406,0.5182434614142719,0.9927338782924614,0.7831416464891041,0.9710868907054193,0.452093023255814,0.8109907120743034,0.8021495610051468,0.9327667324328426,0.9742697139397608,0.9724492885255828,1.0
ENSPPAT00000028670,0.8800770308123249,0.363705391040243,0.8788107455478419,0.9706327580986982,0.9689676052073872,0.9647450446361023,0.5048632218844985,0.9348914858096828,0.8536955531947185,0.9709355131698456,0.8778383287920073,0.783075991522858,0.7526516758591429,0.9828995157384988,0.9834998486224644,0.9898577051165607,0.7920072661217076,0.49722222222222223,0.8059724586105523,0.7712031558185405,0.7782251570301175,0.971696685333737,0.9925825007568877,1.0,0.9697244928852559,0.7925777331995988,0.5004563431700639,0.7187839305103149,0.9692703602785346,0.8684409496446394,0.9288207618758537,0.9257853999089392,0.8172541743970315,0.970178625491977,0.7891394093362972,0.3986792452830188,0.517464424320828,0.9957614290039358,0.7808716707021792,0.9685134726006661,0.449237634808479,0.8070555469596162,0.799878897971541,0.9304902109576567,0.971696685333737,0.9698758704208296,0.994410480349345
ENSMFAT00000014011,0.8688725490196079,0.3651035322777101,0.8703591910654995,0.9880103202306875,0.9963575656397026,0.9771523679830534,0.5027355623100304,0.9269628727936701,0.8495064540622628,0.998330550918197,0.8755501593565033,0.7823645469722265,0.7506925207756233,0.964588377723971,0.9727024567788899,0.9703075291622482,0.792077705266353,0.5012066085019491,0.8081278113851403,0.7762436993206224,0.7795136092768562,0.9821401543817163,0.9722979109900091,0.9697244928852559,1.0,0.793124246079614,0.49847839318320153,0.7318132464712269,0.996661101836394,0.8600512743175992,0.920876445526476,0.9210286062081559,0.8164811379097093,0.9806236754465637,0.7856462369006033,0.38975037821482594,0.5188189487345879,0.9710518338890572,0.7796610169491526,0.9983313106796117,0.45415579575102494,0.8092135877152163,0.8030050083472454,0.9222577209797657,0.9821401543817163,0.9972681742297769,0.9767563788885005
ENSMUST00000215271,0.8121939275220372,0.3635997584054762,0.8121746095314377,0.7969032776995777,0.7909877288271977,0.7879759519038076,0.46737149106817355,0.7986672051696284,0.7917505030181087,0.7936028968014484,0.7862749044073254,1.0,1.0,0.7926682692307693,0.8019702452754323,0.8014454928729171,0.7712051333467014,0.4785731979192469,0.7648643049513155,0.7376597344024054,0.7593886462882096,0.7919005613472334,0.7954682173651494,0.7925777331995988,0.793124246079614,1.0,0.4589865111192125,0.7011400651465798,0.7936028968014484,0.7955092221331195,0.7934300685207578,0.7815397017331721,0.7712161883130291,0.790254662121516,0.753202391118702,0.38202552267173506,0.49824766355140193,0.7922860586580956,0.7566753663922907,0.7910387783805505,0.4435312831389183,0.7663144810441268,0.7597102032602133,0.7916582712069313,0.7919005613472334,0.7949698189134808,0.8164757494516207
ENSGAGT00000026083,0.48339932988120626,0.5638524839987809,0.49302184466019416,0.49421084704448504,0.4995431008224185,0.4854103343465046,0.9125799573560768,0.48224582701062213,0.4834798423764777,0.4995431008224185,0.48569689592209375,0.4725075528700906,0.5408450704225352,0.49620406923777716,0.5022844958879074,0.496048632218845,0.4562633343492837,0.7222381635581062,0.46618137700940254,0.5195578231292517,0.47105183388905725,0.492550927333536,0.5007601094557617,0.5004563431700639,0.49847839318320153,0.4589865111192125,1.0,0.45287107258938253,0.4995431008224185,0.4949984843892088,0.4870702768481898,0.48511543134872426,0.4771558245083207,0.48722627737226276,0.4806015037593985,0.6029859841560025,0.7718309859154929,0.5028936947913494,0.4734768111548955,0.49847839318320153,0.972997572815534,0.46618137700940254,0.4565085158150852,0.47558386411889597,0.492550927333536,0.4995431008224185,0.5007601094557617
ENSSART00000011453,0.6876128566269412,0.35586319218241047,0.7087404994571118,0.7326275787187839,0.7307274701411509,0.7233984799131379,0.4550379198266522,0.7278187278187278,0.7101172620670848,0.7288273615635179,0.7187839305103149,0.7011400651465798,0.6648531011969532,0.7190553745928339,0.7223127035830619,0.7198697068403909,0.6758957654723127,0.43738200125865323,0.7003671279299633,0.8239254272397721,0.7043973941368078,0.7190553745928339,0.7223127035830619,0.7187839305103149,0.7318132464712269,0.7011400651465798,0.45287107258938253,1.0,0.7288273615635179,0.7079261672095548,0.7242697242697242,0.7321867321867321,0.7057328438294267,0.7225841476655809,0.696274217585693,0.33488872936109115,0.4131403118040089,0.7209554831704669,0.7035830618892508,0.7296416938110749,0.4308431952662721,0.7003671279299633,0.6867535287730727,0.7196287196287197,0.7190553745928339,0.7269272529858849,0.7232591529073941
ENSMLET00000044242,0.8683473389355743,0.36696129228893626,0.8699064292182312,0.9875550159356503,0.996355906468266,0.9766984415191405,0.5033434650455927,0.9273530307645447,0.8490508731966591,0.9983297904646219,0.8758924502506455,0.7814066535014431,0.7488272921108742,0.9641343825665859,0.9722474977252047,0.9698530525677928,0.7923439161476531,0.5032521836089946,0.8082893511331884,0.7762436993206224,0.7790304396843292,0.9816860905100651,0.971843778383288,0.9692703602785346,0.996661101836394,0.7936028968014484,0.4995431008224185,0.7288273615635179,1.0,0.8592166943898382,0.920840310549551,0.9211327649208283,0.816017316017316,0.9801695428398426,0.7851698952048269,0.38848920863309355,0.5219227021760312,0.9705971506517126,0.7792070217917676,0.9949939320388349,0.45298507462686566,0.8092503492162036,0.803281178793863,0.9218013083827781,0.9816860905100651,0.9974183750949127,0.976232086682978
ENSMICT00000001692,0.9413515406162465,0.362554601596626,0.9488379112586779,0.8614849538787237,0.8622410403750189,0.8567972176016936,0.4940891179145195,0.8458156458459672,0.8884172225591267,0.8608800846816875,0.8729774686224104,0.7889006502343868,0.7610957740496921,0.8613337365794647,0.8731286859216695,0.871616512929079,0.7908664751247543,0.4989917506874427,0.8090009279307145,0.7736138505369274,0.78621682123441,0.8586118251928021,0.8687433842431574,0.8684409496446394,0.8600512743175992,0.7955092221331195,0.4949984843892088,0.7079261672095548,0.8592166943898382,1.0,0.8459672528805336,0.843086719223772,0.8226654298082869,0.8589142597913201,0.7904096538583677,0.37366946778711485,0.5150937400699078,0.8663239074550129,0.7926426426426426,0.8584606078935431,0.4385803604266274,0.8100835137643057,0.7993346438832603,0.8546723300970874,0.8586118251928021,0.8617873884772418,0.8864430468204053
