,ENSCINT00000005339,ENSCSAVT00000005718,ENSCSAVT00000010536,ENSCINT00000031357,ENSCINT00000002067,ENSCINT00000022066,ENSCINT00000012522,ENSCINT00000030621,ENSCINT00000024036,ENSCINT00000002693,ENSCINT00000035423,ENSCINT00000035406,ENSCINT00000005021,ENSCSAVT00000015416,ENSCSAVT00000011858,ENSCINT00000031816,ENSXETT00000066053,ENSCINT00000037049,ENSACAT00000001146,ENSCSAVT00000010526,ENSCSAVT00000008387,ENSCSAVT00000010483,ENSCSAVT00000010482,ENSCSAVT00000001819,ENSPSIT00000008733,ENSCSAVT00000017200,ENSCINT00000022226,ENSCINT00000030527,ENSCINT00000034689,ENSCINT00000002184,ENSCINT00000028760
ENSCINT00000035423,0.2634032634032635,0.0,0.2594202898550725,0.29320987654320985,0.10043668122270744,0.3282710280373832,0.21825876662636035,0.08695652173913038,0.2340740740740741,0.14616755793226388,1.0,0.33564814814814814,0.3905228758169934,0.12296296296296294,0.3252918287937743,0.08850574712643677,0.0,0.1166666666666667,0.0,0.3890675241157556,0.05936073059360725,0.09431680773881501,0.09431680773881501,0.25806451612903225,0.0,0.12916666666666665,0.33333333333333326,0.2002427184466019,0.41333333333333333,0.0,0.10416666666666663
ENSCINT00000035406,0.16059184409960303,0.10769230769230775,0.21333333333333337,0.42805755395683454,0.0,0.398981324278438,0.3472622478386167,0.0,0.29861111111111116,0.0,0.33564814814814814,1.0,0.08977361436377829,0.0,0.27648947556189796,0.0,0.291497975708502,0.0,0.0,0.2921348314606742,0.0,0.0,0.0,0.0,0.15037593984962405,0.21875,0.17375132837407015,0.94,0.16472303206997085,0.43434343434343436,0.0
ENSCINT00000005021,0.22858903265557606,0.010195412064570974,0.5034770514603616,0.3530571992110454,0.0,0.10504201680672265,0.20543093270365997,0.0,0.1652211621856028,0.0,0.3905228758169934,0.08977361436377829,1.0,0.0,0.5267175572519084,0.0,0.2324675324675325,0.0,0.0,0.4857512953367875,0.0,0.0,0.0,0.0,0.12798374809547997,0.014106583072100332,0.09958314034275129,0.23049645390070927,0.37245349867139055,0.05208333333333337,0.0
ENSCSAVT00000015416,0.0,0.0,0.11053540587219346,0.052991452991453025,0.015576323987538943,0.6471438900939985,0.16000000000000003,0.17433570965651324,0.0,0.30462916874066703,0.12296296296296294,0.0,0.0,1.0,0.13086726764065904,0.2198056455344748,0.008000000000000007,-0.03455284552845539,0.0,0.0,0.38825286212045795,0.25688311688311694,0.25688311688311694,0.08250825082508251,0.0,0.11004514672686228,0.0,0.31550802139037426,0.0,0.0,0.13727810650887573
ENSCSAVT00000011858,0.20771965464702902,0.0,0.1494719740048741,0.42090395480225995,0.017899761336515496,0.19789081885856086,0.23623492396434187,0.1504339440694311,0.30891719745222934,0.19713656387665202,0.3252918287937743,0.27648947556189796,0.5267175572519084,0.13086726764065904,1.0,0.13831867057673508,0.14400000000000002,0.07820136852394921,0.0,0.24344569288389517,0.1747299201503053,0.2161135039270332,0.2161135039270332,0.2063106796116505,0.0,0.12241379310344824,0.216337833160263,0.1721014492753623,0.39015151515151514,0.0,0.10277777777777775
ENSCINT00000031816,0.0,0.0,0.2222222222222222,0.21218274111675128,0.04290429042904287,0.12244897959183676,0.08077260755048288,0.255783212161269,0.0,0.25196850393700787,0.08850574712643677,0.0,0.0,0.2198056455344748,0.13831867057673508,1.0,0.06400000000000006,0.22058823529411764,0.0,0.0,0.12481644640234946,0.26658108686350024,0.26658108686350024,0.42622950819672134,0.0,0.13484646194926575,0.0,0.13761467889908263,0.0,0.0,0.06376057254391676
ENSXETT00000066053,0.1518578352180937,0.055225148683092584,0.0,0.0,0.0,0.25,0.07407407407407407,-0.08800000000000008,-0.013358778625954137,0.0,0.0,0.291497975708502,0.2324675324675325,0.008000000000000007,0.14400000000000002,0.06400000000000006,1.0,-0.17829457364341095,0.0,0.0,0.22352941176470587,0.12,0.12,0.0,0.4160194174757281,0.023809523809523836,0.05846947549441106,0.0,0.23284823284823286,0.26041666666666674,0.136
ENSCINT00000037049,0.0,0.0,0.0,0.20833333333333337,0.06801909307875897,0.0,0.13347022587268997,0.14084507042253525,0.0,0.06996587030716728,0.1166666666666667,0.0,0.0,-0.03455284552845539,0.07820136852394921,0.22058823529411764,-0.17829457364341095,1.0,0.0,0.0,0.0,0.10487580496780124,0.10487580496780124,0.0,0.0,0.16632443531827512,0.0,0.0,0.0,0.0,0.1848049281314168
ENSACAT00000001146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.45550239234449763,0.0,0.0,0.0,0.0,0.0,0.0
ENSCSAVT00000010526,0.377521613832853,0.0,0.9592901878914405,0.38160469667318986,0.0,0.24783861671469742,0.29378531073446323,0.0,0.19537275064267345,0.0,0.3890675241157556,0.2921348314606742,0.4857512953367875,0.0,0.24344569288389517,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2968299711815562,0.22340425531914887,0.35880829015544036,0.0,0.0
ENSCSAVT00000008387,0.0,0.0,0.08382352941176474,0.0469897209985316,0.0,0.3903769841269842,0.17579250720461093,0.0,0.0,0.25049019607843137,0.05936073059360725,0.0,0.0,0.38825286212045795,0.1747299201503053,0.12481644640234946,0.22352941176470587,0.0,0.0,0.0,1.0,0.24337349397590358,0.24337349397590358,-0.00990099009900991,0.12941176470588234,0.0,0.0,0.29357798165137616,0.0,0.0,0.0
ENSCSAVT00000010483,0.0,0.0,0.04909560723514217,0.18592195868400918,0.06712172923777016,0.3172651254303984,0.16090682886369922,0.23821989528795817,0.0,0.6217672413793104,0.09431680773881501,0.0,0.0,0.25688311688311694,0.2161135039270332,0.26658108686350024,0.12,0.10487580496780124,0.0,0.0,0.24337349397590358,1.0,1.0,0.2764976958525346,0.0,0.1830381105743425,0.0,0.0770491803278689,0.0,0.0,0.15577032404775437
ENSCSAVT00000010482,0.0,0.0,0.04909560723514217,0.18592195868400918,0.06712172923777016,0.3172651254303984,0.16090682886369922,0.23821989528795817,0.0,0.6217672413793104,0.09431680773881501,0.0,0.0,0.25688311688311694,0.2161135039270332,0.26658108686350024,0.12,0.10487580496780124,0.0,0.0,0.24337349397590358,1.0,1.0,0.2764976958525346,0.0,0.1830381105743425,0.0,0.0770491803278689,0.0,0.0,0.15577032404775437
ENSCSAVT00000001819,0.0,0.0,0.3114754098360656,0.20665083135391926,0.0,0.13531353135313529,0.08252427184466016,0.0,0.0,0.3148148148148149,0.25806451612903225,0.0,0.0,0.08250825082508251,0.2063106796116505,0.42622950819672134,0.0,0.0,0.0,0.0,-0.00990099009900991,0.2764976958525346,0.2764976958525346,1.0,0.0,0.0,0.0,0.1454545454545455,0.0,0.0,0.0
ENSPSIT00000008733,0.1991084695393759,0.032206119162640934,0.0,0.0,0.0,0.38749999999999996,0.1010526315789474,0.0,0.008488964346349714,0.0,0.0,0.15037593984962405,0.12798374809547997,0.0,0.0,0.0,0.4160194174757281,0.0,0.45550239234449763,0.0,0.12941176470588234,0.0,0.0,0.0,1.0,0.1095305832147937,0.08551068883610446,0.0,0.21635544108177718,0.134020618556701,0.0
ENSCSAVT00000017200,0.16414141414141414,0.004518072289156572,0.0,0.0,0.11635220125786161,0.0,0.052182639237330686,0.11760752688172049,0.14052953156822812,0.0,0.12916666666666665,0.21875,0.014106583072100332,0.11004514672686228,0.12241379310344824,0.13484646194926575,0.023809523809523836,0.16632443531827512,0.0,0.0,0.0,0.1830381105743425,0.1830381105743425,0.0,0.1095305832147937,1.0,0.07219662058371734,0.0,0.051724137931034475,-0.030927835051546282,0.5061118335500651
ENSCINT00000022226,0.12134146341463414,0.03299725022914757,0.3877551020408163,0.46014492753623193,0.0,0.2287581699346405,0.28768171384850805,0.0,0.2616207322089674,0.0,0.33333333333333326,0.17375132837407015,0.09958314034275129,0.0,0.216337833160263,0.0,0.05846947549441106,0.0,0.0,0.2968299711815562,0.0,0.0,0.0,0.0,0.08551068883610446,0.07219662058371734,1.0,0.27555555555555555,0.13273771537970647,0.35416666666666674,0.0
ENSCINT00000030527,0.41555555555555557,0.0,0.11217948717948723,0.20471596998928188,0.0,0.44213649851632053,0.23188405797101452,0.0,0.47530864197530864,0.058430717863105164,0.2002427184466019,0.94,0.23049645390070927,0.31550802139037426,0.1721014492753623,0.13761467889908263,0.0,0.0,0.0,0.22340425531914887,0.29357798165137616,0.0770491803278689,0.0770491803278689,0.1454545454545455,0.0,0.0,0.27555555555555555,1.0,0.2836879432624113,0.0,0.0
ENSCINT00000034689,0.3140900195694716,0.020390824129141838,0.4061196105702365,0.2248520710059172,0.0,0.23839662447257381,0.21272493573264784,0.0,0.20217391304347831,0.0,0.41333333333333333,0.16472303206997085,0.37245349867139055,0.0,0.39015151515151514,0.0,0.23284823284823286,0.0,0.0,0.35880829015544036,0.0,0.0,0.0,0.0,0.21635544108177718,0.051724137931034475,0.13273771537970647,0.2836879432624113,1.0,-0.04081632653061229,0.0
ENSCINT00000002184,0.13636363636363635,0.36458333333333326,0.0,0.0,0.0,0.0,0.36458333333333326,0.0,0.02083333333333337,0.0,0.0,0.43434343434343436,0.05208333333333337,0.0,0.0,0.0,0.26041666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134020618556701,-0.030927835051546282,0.35416666666666674,0.0,-0.04081632653061229,1.0,0.0
ENSCINT00000028760,0.0,0.0,0.0,0.0,0.10377358490566035,0.0,0.09466192170818499,0.1086387434554974,0.0,0.0,0.10416666666666663,0.0,0.0,0.13727810650887573,0.10277777777777775,0.06376057254391676,0.136,0.1848049281314168,0.0,0.0,0.0,0.15577032404775437,0.15577032404775437,0.0,0.0,0.5061118335500651,0.0,0.0,0.0,0.0,1.0
